year,age_gr,quintil_oecd,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,1st Quintile,No,0.98144,771,771,0.97190,0.99097
1984,17-29 y.,2nd Quintile,No,0.97625,667,667,0.96469,0.98782
1984,17-29 y.,3rd Quintile,No,0.98623,650,650,0.97727,0.99520
1984,17-29 y.,4th Quintile,No,0.97934,713,713,0.96890,0.98979
1984,17-29 y.,5th Quintile,No,0.97832,545,545,0.96608,0.99056
1984,30-45 y.,1st Quintile,Yes,0.06587,40,777,0.04842,0.08332
1984,30-45 y.,1st Quintile,No,0.93413,737,777,0.91668,0.95158
1984,30-45 y.,2nd Quintile,Yes,0.04447,33,782,0.03002,0.05893
1984,30-45 y.,2nd Quintile,No,0.95553,749,782,0.94107,0.96998
1984,30-45 y.,3rd Quintile,Yes,0.05166,35,758,0.03589,0.06743
1984,30-45 y.,3rd Quintile,No,0.94834,723,758,0.93257,0.96411
1984,30-45 y.,4th Quintile,No,0.95882,755,755,0.94463,0.97300
1984,30-45 y.,5th Quintile,No,0.95773,754,754,0.94336,0.97210
1984,46-65 y.,1st Quintile,Yes,0.25869,110,553,0.22216,0.29522
1984,46-65 y.,1st Quintile,No,0.74131,443,553,0.70478,0.77784
1984,46-65 y.,2nd Quintile,Yes,0.22736,126,647,0.19504,0.25968
1984,46-65 y.,2nd Quintile,No,0.77264,521,647,0.74032,0.80496
1984,46-65 y.,3rd Quintile,Yes,0.21907,133,692,0.18823,0.24991
1984,46-65 y.,3rd Quintile,No,0.78093,559,692,0.75009,0.81177
1984,46-65 y.,4th Quintile,Yes,0.21432,139,760,0.18513,0.24352
1984,46-65 y.,4th Quintile,No,0.78568,621,760,0.75648,0.81487
1984,46-65 y.,5th Quintile,Yes,0.18418,147,875,0.15848,0.20988
1984,46-65 y.,5th Quintile,No,0.81582,728,875,0.79012,0.84152
1984,66 and older,1st Quintile,Yes,0.22011,81,350,0.17664,0.26358
1984,66 and older,1st Quintile,No,0.77989,269,350,0.73642,0.82336
1984,66 and older,2nd Quintile,Yes,0.23533,65,273,0.18492,0.28574
1984,66 and older,2nd Quintile,No,0.76467,208,273,0.71426,0.81508
1984,66 and older,3rd Quintile,Yes,0.20525,51,237,0.15372,0.25678
1984,66 and older,3rd Quintile,No,0.79475,186,237,0.74322,0.84628
1984,66 and older,4th Quintile,Yes,0.17816,38,203,0.12539,0.23093
1984,66 and older,4th Quintile,No,0.82184,165,203,0.76907,0.87461
1984,66 and older,5th Quintile,Yes,0.20857,41,193,0.15110,0.26604
1984,66 and older,5th Quintile,No,0.79143,152,193,0.73396,0.84890
1985,17-29 y.,1st Quintile,No,0.97548,756,756,0.96445,0.98651
1985,17-29 y.,2nd Quintile,No,0.96819,565,565,0.95370,0.98267
1985,17-29 y.,3rd Quintile,No,0.98065,636,636,0.96994,0.99137
1985,17-29 y.,4th Quintile,No,0.98449,616,616,0.97472,0.99425
1985,17-29 y.,5th Quintile,No,0.98283,489,489,0.97131,0.99436
1985,30-45 y.,1st Quintile,Yes,0.06331,36,687,0.04509,0.08154
1985,30-45 y.,1st Quintile,No,0.93669,651,687,0.91846,0.95491
1985,30-45 y.,2nd Quintile,No,0.96052,713,713,0.94622,0.97482
1985,30-45 y.,3rd Quintile,No,0.94411,610,610,0.92587,0.96236
1985,30-45 y.,4th Quintile,No,0.94936,648,648,0.93247,0.96626
1985,30-45 y.,5th Quintile,No,0.96603,686,686,0.95246,0.97959
1985,46-65 y.,1st Quintile,Yes,0.27695,107,526,0.23867,0.31523
1985,46-65 y.,1st Quintile,No,0.72305,419,526,0.68477,0.76133
1985,46-65 y.,2nd Quintile,Yes,0.26008,122,557,0.22362,0.29654
1985,46-65 y.,2nd Quintile,No,0.73992,435,557,0.70346,0.77638
1985,46-65 y.,3rd Quintile,Yes,0.21416,122,693,0.18359,0.24473
1985,46-65 y.,3rd Quintile,No,0.78584,571,693,0.75527,0.81641
1985,46-65 y.,4th Quintile,Yes,0.16194,106,703,0.13469,0.18920
1985,46-65 y.,4th Quintile,No,0.83806,597,703,0.81080,0.86531
1985,46-65 y.,5th Quintile,Yes,0.20035,140,794,0.17249,0.22821
1985,46-65 y.,5th Quintile,No,0.79965,654,794,0.77179,0.82751
1985,66 and older,1st Quintile,Yes,0.18483,49,252,0.13681,0.23285
1985,66 and older,1st Quintile,No,0.81517,203,252,0.76715,0.86319
1985,66 and older,2nd Quintile,Yes,0.21589,59,255,0.16529,0.26649
1985,66 and older,2nd Quintile,No,0.78411,196,255,0.73351,0.83471
1985,66 and older,3rd Quintile,Yes,0.20455,47,215,0.15050,0.25859
1985,66 and older,3rd Quintile,No,0.79545,168,215,0.74141,0.84950
1985,66 and older,4th Quintile,Yes,0.18171,37,195,0.12745,0.23597
1985,66 and older,4th Quintile,No,0.81829,158,195,0.76403,0.87255
1985,66 and older,5th Quintile,Yes,0.22486,41,170,0.16191,0.28780
1985,66 and older,5th Quintile,No,0.77514,129,170,0.71220,0.83809
1987,17-29 y.,1st Quintile,No,0.97634,623,623,0.96439,0.98828
1987,17-29 y.,2nd Quintile,No,0.98619,617,617,0.97697,0.99540
1987,17-29 y.,3rd Quintile,No,0.97701,596,596,0.96496,0.98905
1987,17-29 y.,4th Quintile,No,0.97623,612,612,0.96415,0.98831
1987,17-29 y.,5th Quintile,No,0.98571,476,476,0.97503,0.99638
