syear,ple0040,proportion,n,lower_confidence,upper_confidence
1984,2.0,0.904159431075829,12164,0.898928065557137,0.9093907965945209
1984,1.0,0.095840568924171,12164,0.0906092034054791,0.10107193444286292
1985,2.0,0.905915699003383,11026,0.9004662881608935,0.9113651098458725
1985,1.0,0.09408430099661699,11026,0.0886348901541275,0.09953371183910649
1986,2.0,0.9832285115303984,10583,0.9807819017409897,0.9856751213198071
1986,1.0,0.016771488469601678,10583,0.014324878680192988,0.019218098259010368
1987,2.0,0.905738494126709,10452,0.9001367280338209,0.9113402602195971
1987,1.0,0.09426150587329096,10452,0.08865973978040287,0.09986327196617906
1988,2.0,0.8953734502570305,9970,0.8893654277577334,0.9013814727563276
1988,1.0,0.10462654974296946,9970,0.09861852724367236,0.11063457224226657
1989,2.0,0.8940087372581652,9662,0.8878707148511358,0.9001467596651946
1989,1.0,0.10599126274183482,9662,0.09985324033480535,0.11212928514886429
1991,2.0,0.8892452426769296,13586,0.8839680586847809,0.8945224266690783
1991,1.0,0.11075475732307034,13586,0.10547757333092161,0.11603194131521907
1992,2.0,0.8963075751808146,13316,0.8911294657202486,0.9014856846413806
1992,1.0,0.10369242481918538,13316,0.09851431535861939,0.10887053427975137
1994,2.0,0.8995049893926298,12873,0.8943111295582574,0.9046988492270022
1994,1.0,0.10049501060737016,12873,0.09530115077299782,0.10568887044174251
1995,2.0,0.8967250571210967,13284,0.8915499568101382,0.9019001574320553
1995,1.0,0.10327494287890328,13284,0.09809984256794473,0.10845004318986183
1996,2.0,0.8950565080341355,13048,0.8897977028758,0.900315313192471
1996,1.0,0.10494349196586454,13048,0.09968468680752898,0.1102022971242001
1997,2.0,0.8944849768572998,12828,0.8891685447712201,0.8998014089433795
1997,1.0,0.10551502314270024,12828,0.10019859105662056,0.11083145522877992
1998,2.0,0.8906836698547644,14238,0.8855581745056202,0.8958091652039086
1998,1.0,0.10931633014523556,14238,0.10419083479609137,0.11444182549437976
1999,2.0,0.8901598474849685,13674,0.8849187426406896,0.8954009523292473
1999,1.0,0.10984015251503153,13674,0.10459904767075269,0.11508125735931037
2000,2.0,0.891007493755204,24107,0.887073592220874,0.8949413952895341
2000,1.0,0.108992506244796,24107,0.10505860471046596,0.11292640777912605
2001,2.0,0.8909657320872274,21921,0.8868396496886561,0.8950918144857987
2001,1.0,0.10903426791277258,21921,0.10490818551420132,0.11316035031134385
2002,2.0,0.8887966804979253,23026,0.8847359243651122,0.8928574366307384
2002,1.0,0.11120331950207468,23026,0.10714256336926159,0.11526407563488777
2003,2.0,0.8875334451952293,22166,0.8833741813922757,0.8916927089981828
2003,1.0,0.11246655480477076,22166,0.10830729100181723,0.1166258186077243
2004,2.0,0.883839791840907,21612,0.8795678625279371,0.8881117211538769
2004,1.0,0.11616020815909302,21612,0.1118882788461231,0.12043213747206294
2005,2.0,0.8808945065629558,20698,0.8764816508535876,0.8853073622723239
2005,1.0,0.11910549343704424,20698,0.11469263772767617,0.12351834914641231
2006,2.0,0.8763013698630137,22269,0.8719770789394719,0.8806256607865555
2006,1.0,0.1236986301369863,22269,0.11937433921344451,0.1280229210605281
2007,2.0,0.8749816293538432,20850,0.8704922177330756,0.8794710409746107
2007,1.0,0.12501837064615687,20850,0.12052895902538928,0.12950778226692444
2008,2.0,0.8748179737882255,19571,0.870181589771662,0.8794543578047889
2008,1.0,0.1251820262117745,19571,0.12054564219521109,0.1298184102283379
2009,2.0,0.8710756705514973,18254,0.8662141465877348,0.8759371945152598
2009,1.0,0.12892432944850277,18254,0.12406280548474027,0.13378585341226526
2010,2.0,0.8978703819923852,24328,0.8940651114036109,0.9016756525811596
2010,1.0,0.10212961800761475,24328,0.0983243474188404,0.1059348885963891
2011,2.0,0.8908446962989198,28898,0.8872493096737655,0.8944400829240742
2011,1.0,0.10915530370108022,28898,0.10555991707592588,0.11275069032623455
2012,2.0,0.8819192212697952,28166,0.8781504698575339,0.8856879726820565
2012,1.0,0.11808077873020485,28166,0.1143120273179436,0.1218495301424661
2013,2.0,0.8931297709923665,31177,0.8897003203012166,0.8965592216835163
2013,1.0,0.10687022900763359,31177,0.10344077831648371,0.11029967969878346
2014,2.0,0.8823594715612626,27654,0.8785621414645636,0.8861568016579616
2014,1.0,0.11764052843873737,27654,0.11384319834203833,0.12143785853543641
2015,2.0,0.890047642270323,27342,0.8863395559787005,0.8937557285619454
2015,1.0,0.10995235772967701,27342,0.10624427143805457,0.11366044402129946
2016,2.0,0.8862171541893902,27798,0.8824841560967663,0.889950152282014
2016,1.0,0.11378284581060982,27798,0.11004984771798593,0.11751584390323372
2017,2.0,0.8850379431419186,31140,0.8814950751151792,0.8885808111686581
2017,1.0,0.11496205685808132,31140,0.11141918883134194,0.1185049248848207
2018,2.0,0.8786741713570981,29779,0.8749657285989617,0.8823826141152346
2018,1.0,0.12132582864290181,29779,0.11761738588476543,0.1250342714010382
2019,2.0,0.8827933091589659,29565,0.8791266305209597,0.8864599877969721
2019,1.0,0.11720669084103404,29565,0.11354001220302787,0.1208733694790402
2020,2.0,0.8966028674341409,29899,0.8931515726987289,0.9000541621695528
2020,1.0,0.10339713256585917,29899,0.09994583783044718,0.10684842730127116
2021,2.0,0.887562292358804,19931,0.8831765113795941,0.891948073338014
2021,1.0,0.11243770764119601,19931,0.10805192666198603,0.116823488620406
