"ple0040","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1984","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Ja","1984","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.0479901772361297","0.0349493502231539","0.0610310042491056"
"Ja","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1984","Hauptschule","kein Migrationshintergrund","733","0.146640727410316","0.137223964276396","0.156057490544236"
"Ja","1984","Hauptschule","direkter Migrationshintergrund","77","0.0823014092689537","0.0693022096860064","0.0953006088519011"
"Ja","1984","Hauptschule","indirekter Migrationshintergrund","3","","",""
"Ja","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1984","Realschule","kein Migrationshintergrund","125","","",""
"Ja","1984","Realschule","direkter Migrationshintergrund","8","0.0969427386801998","0.0475772052039715","0.146308272156428"
"Ja","1984","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1984","(Fach-)Abitur","kein Migrationshintergrund","49","0.0935897995666064","0.0700481940119516","0.117131405121261"
"Ja","1984","(Fach-)Abitur","direkter Migrationshintergrund","11","","",""
"Ja","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1984","AkademikerIn","kein Migrationshintergrund","64","0.107959125340027","0.0843194693442283","0.131598781335826"
"Ja","1984","AkademikerIn","direkter Migrationshintergrund","7","0.0756288277526492","0.0283219431049161","0.122935712400382"
"Ja","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1984","(noch) kein Abschluss","kein Migrationshintergrund","210","","",""
"Nein","1984","(noch) kein Abschluss","direkter Migrationshintergrund","978","0.95200982276387","0.938968995750894","0.965050649776846"
"Nein","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Nein","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1984","Hauptschule","kein Migrationshintergrund","4688","0.853359272589684","0.843942509455764","0.862776035723604"
"Nein","1984","Hauptschule","direkter Migrationshintergrund","1640","","",""
"Nein","1984","Hauptschule","indirekter Migrationshintergrund","69","0.914532345455671","0.8499546903871","0.979110000524242"
"Nein","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1984","Realschule","kein Migrationshintergrund","1585","","",""
"Nein","1984","Realschule","direkter Migrationshintergrund","130","","",""
"Nein","1984","Realschule","indirekter Migrationshintergrund","27","","",""
"Nein","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1984","(Fach-)Abitur","kein Migrationshintergrund","539","0.906410200433393","0.882868594878739","0.929951805988048"
"Nein","1984","(Fach-)Abitur","direkter Migrationshintergrund","257","","",""
"Nein","1984","(Fach-)Abitur","indirekter Migrationshintergrund","7","1","1","1"
"Nein","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1984","AkademikerIn","kein Migrationshintergrund","598","0.892040874659973","0.868401218664174","0.915680530655772"
"Nein","1984","AkademikerIn","direkter Migrationshintergrund","113","","",""
"Nein","1984","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nein","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Ja","1985","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.0625721353078706","0.0461743385636285","0.0789699320521127"
"Ja","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","Hauptschule","kein Migrationshintergrund","631","0.143222199275924","0.133313389072774","0.153131009479074"
"Ja","1985","Hauptschule","direkter Migrationshintergrund","71","0.0917588398415336","0.0771398713154215","0.106377808367646"
"Ja","1985","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Ja","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","Realschule","kein Migrationshintergrund","122","","",""
"Ja","1985","Realschule","direkter Migrationshintergrund","9","0.110853768109741","0.0580894338322254","0.163618102387257"
"Ja","1985","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","(Fach-)Abitur","kein Migrationshintergrund","43","0.0898853616797598","0.0660036843311496","0.11376703902837"
