"ple0040","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.0907740338606875","0.0650196671418166","0.116528400579558"
"Ja","1995","(noch) kein Abschluss","2","23","","",""
"Ja","1995","(noch) kein Abschluss","3","8","","",""
"Ja","1995","(noch) kein Abschluss","4","5","","",""
"Ja","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja","1995","Hauptschule","1 Einkommensschwächstes Quintil","324","0.166087359089136","0.151481455325498","0.180693262852775"
"Ja","1995","Hauptschule","2","269","0.196576868268867","0.178516359071413","0.21463737746632"
"Ja","1995","Hauptschule","3","160","0.195142179694459","0.169887743185498","0.220396616203421"
"Ja","1995","Hauptschule","4","85","0.170649829488487","0.139519152956808","0.201780506020165"
"Ja","1995","Hauptschule","5 Einkommensstärkstes Quintil","31","0.200931128349033","0.141900531308511","0.259961725389555"
"Ja","1995","Realschule","1 Einkommensschwächstes Quintil","59","0.0835395471252912","0.0669991176576908","0.100079976592892"
"Ja","1995","Realschule","2","55","0.0993157213837852","0.0798941576485264","0.118737285119044"
"Ja","1995","Realschule","3","32","0.0796928021641628","0.0569143539440707","0.102471250384255"
"Ja","1995","Realschule","4","32","0.106109567705275","0.07510341346759","0.13711572194296"
"Ja","1995","Realschule","5 Einkommensstärkstes Quintil","16","","",""
"Ja","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","20","","",""
"Ja","1995","(Fach-)Abitur","2","16","","",""
"Ja","1995","(Fach-)Abitur","3","13","","",""
"Ja","1995","(Fach-)Abitur","4","8","","",""
"Ja","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","4","","",""
"Ja","1995","AkademikerIn","1 Einkommensschwächstes Quintil","28","","",""
"Ja","1995","AkademikerIn","2","35","0.0931246391381136","0.0663634693941944","0.119885808882033"
"Ja","1995","AkademikerIn","3","26","","",""
"Ja","1995","AkademikerIn","4","24","","",""
"Ja","1995","AkademikerIn","5 Einkommensstärkstes Quintil","18","","",""
"Nein","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","438","0.909225966139313","0.883471599420442","0.934980332858183"
"Nein","1995","(noch) kein Abschluss","2","197","0.917337055779239","0.880949184145378","0.953724927413101"
"Nein","1995","(noch) kein Abschluss","3","91","0.935416433146744","0.886999864767109","0.983833001526378"
"Nein","1995","(noch) kein Abschluss","4","52","0.823812929136284","0.724909355806554","0.922716502466014"
"Nein","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"Nein","1995","Hauptschule","1 Einkommensschwächstes Quintil","2170","0.833912640910864","0.819306737147226","0.848518544674502"
"Nein","1995","Hauptschule","2","1591","0.803423131731133","0.78536262253368","0.821483640928587"
"Nein","1995","Hauptschule","3","786","0.804857820305541","0.779603383796579","0.830112256814502"
"Nein","1995","Hauptschule","4","476","0.829350170511513","0.798219493979835","0.860480847043192"
"Nein","1995","Hauptschule","5 Einkommensstärkstes Quintil","146","0.799068871650967","0.740038274610445","0.858099468691489"
"Nein","1995","Realschule","1 Einkommensschwächstes Quintil","1016","0.916460452874709","0.899920023407108","0.933000882342309"
"Nein","1995","Realschule","2","856","0.900684278616215","0.881262714880956","0.920105842351474"
"Nein","1995","Realschule","3","511","0.920307197835837","0.897528749615745","0.943085646055929"
"Nein","1995","Realschule","4","347","0.893890432294725","0.86288427805704","0.92489658653241"
"Nein","1995","Realschule","5 Einkommensstärkstes Quintil","161","0.878581556678782","0.830464968037178","0.926698145320385"
"Nein","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","363","0.948085387140173","0.925866759009163","0.970304015271182"
"Nein","1995","(Fach-)Abitur","2","264","0.903625616463687","0.869060012562946","0.938191220364428"
"Nein","1995","(Fach-)Abitur","3","169","0.913182043676982","0.872275210674553","0.954088876679411"
"Nein","1995","(Fach-)Abitur","4","125","0.93880005116095","0.898063491144363","0.979536611177537"
"Nein","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","75","0.923283042700088","0.864595265638689","0.981970819761486"
"Nein","1995","AkademikerIn","1 Einkommensschwächstes Quintil","331","0.906793168053136","0.876720022253539","0.936866313852733"
"Nein","1995","AkademikerIn","2","418","0.906875360861886","0.880114191117967","0.933636530605806"
"Nein","1995","AkademikerIn","3","344","0.892177637961951","0.860574710334046","0.923780565589856"
"Nein","1995","AkademikerIn","4","284","0.910012996182118","0.878054493317796","0.941971499046441"
"Nein","1995","AkademikerIn","5 Einkommensstärkstes Quintil","230","0.917341874680092","0.883070570192416","0.951613179167768"
"Ja","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","34","0.0984946507185841","0.0698599992132194","0.127129302223949"
"Ja","1996","(noch) kein Abschluss","2","25","","",""
"Ja","1996","(noch) kein Abschluss","3","7","","",""
"Ja","1996","(noch) kein Abschluss","4","4","","",""
"Ja","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja","1996","Hauptschule","1 Einkommensschwächstes Quintil","324","0.178514666851326","0.162874622478437","0.194154711224216"
