year,migback,regtyp,pli0094_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,Urban regions,At least once per week,0.44821059876118374,14443,0.44009995915868166,0.4563212383636858
1985,No migration background,Urban regions,At least once per month,0.3248451479697178,14443,0.3172073660400911,0.3324829298993445
1985,No migration background,Urban regions,Seldom,0.1899518238128011,14443,0.18355440881875784,0.19634923880684435
1985,No migration background,Urban regions,Never,0.03699242945629731,14443,0.033914216629627895,0.04007064228296673
1985,No migration background,Rural regions,At least once per week,0.40300829875518673,14443,0.3950086944144549,0.41100790309591856
1985,No migration background,Rural regions,At least once per month,0.3137966804979253,14443,0.3062287358740894,0.3213646251217612
1985,No migration background,Rural regions,Seldom,0.24221991701244813,14443,0.23523270559211104,0.24920712843278522
1985,No migration background,Rural regions,Never,0.040975103734439834,14443,0.03774212880080273,0.04420807866807694
1985,Direct migration background,Urban regions,At least once per week,0.5547945205479452,14443,0.5466891346267848,0.5628999064691056
1985,Direct migration background,Urban regions,At least once per month,0.2687348912167607,14443,0.2615050822811132,0.2759647001524082
1985,Direct migration background,Urban regions,Seldom,0.13738920225624496,14443,0.13177470192602492,0.143003702586465
1985,Direct migration background,Urban regions,Never,0.03908138597904915,14443,0.03592088705079941,0.04224188490729889
1985,Direct migration background,Rural regions,At least once per week,0.5623188405797102,14443,0.5542279261273747,0.5704097550320456
1985,Direct migration background,Rural regions,At least once per month,0.26666666666666666,14443,0.2594545549577645,0.27387877837556884
1985,Direct migration background,Rural regions,Seldom,0.13623188405797101,14443,0.1306373318415471,0.14182643627439492
1985,Direct migration background,Rural regions,Never,0.034782608695652174,14443,0.03179433060671457,0.03777088678458978
1985,Indirect migration background,Urban regions,At least once per week,0.6630434782608695,14443,0.6553347044513516,0.6707522520703875
1985,Indirect migration background,Urban regions,At least once per month,0.20652173913043478,14443,0.19991970494287062,0.21312377331799895
1985,Indirect migration background,Urban regions,Seldom,0.09782608695652174,14443,0.09298101937387884,0.10267115453916464
1985,Indirect migration background,Urban regions,Never,0.03260869565217391,14443,0.029712051347062285,0.03550533995728554
1985,Indirect migration background,Rural regions,At least once per week,0.5714285714285714,14443,0.5633577089235807,0.5794994339335621
1985,Indirect migration background,Rural regions,At least once per month,0.21428571428571427,14443,0.20759370861981374,0.2209777199516148
1985,Indirect migration background,Rural regions,Seldom,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,Indirect migration background,Rural regions,Never,0.07142857142857142,14443,0.06722836141282011,0.07562878144432274
1986,No migration background,Urban regions,At least once per week,0.4126500627127755,13742,0.4044187231011927,0.4208814023243583
1986,No migration background,Urban regions,At least once per month,0.35441677118795917,13742,0.3464190851458353,0.36241445723008303
1986,No migration background,Urban regions,Seldom,0.19458878337215552,13742,0.18796968497202224,0.2012078817722888
1986,No migration background,Urban regions,Never,0.038344382727109834,13742,0.035133741625783275,0.04155502382843639
1986,No migration background,Rural regions,At least once per week,0.3634877384196185,13742,0.35544545509402525,0.37153002174521177
1986,No migration background,Rural regions,At least once per month,0.3307901907356948,13742,0.3229235637133079,0.33865681775808176
1986,No migration background,Rural regions,Seldom,0.262125340599455,13742,0.25477213175279423,0.2694785494461158
1986,No migration background,Rural regions,Never,0.043596730245231606,13742,0.04018261179494165,0.047010848695521565
1986,Direct migration background,Urban regions,At least once per week,0.5535039865715484,13742,0.5451920873552437,0.5618158857878531
1986,Direct migration background,Urban regions,At least once per month,0.2887117079311792,13742,0.2811349026329143,0.29628851322944405
1986,Direct migration background,Urban regions,Seldom,0.1200167855644146,13742,0.11458316524001556,0.12545040588881362
1986,Direct migration background,Urban regions,Never,0.03776751993285774,13742,0.034580165651062325,0.04095487421465316
1986,Direct migration background,Rural regions,At least once per week,0.5128205128205128,13742,0.5044633610255921,0.5211776646154335
1986,Direct migration background,Rural regions,At least once per month,0.31054131054131057,13742,0.3028048036851554,0.31827781739746575
1986,Direct migration background,Rural regions,Seldom,0.150997150997151,13742,0.145010691484808,0.156983610509494
1986,Direct migration background,Rural regions,Never,0.02564102564102564,13742,0.022998262198654244,0.028283789083397036
1986,Indirect migration background,Urban regions,At least once per week,0.646551724137931,13742,0.6385589844273435,0.6545444638485186
1986,Indirect migration background,Urban regions,At least once per month,0.1896551724137931,13742,0.18310053945781313,0.19620980536977306
1986,Indirect migration background,Urban regions,Seldom,0.13793103448275862,13742,0.13216558592688873,0.1436964830386285
1986,Indirect migration background,Urban regions,Never,0.02586206896551724,13742,0.02320823982161033,0.02851589810942415
1986,Indirect migration background,Rural regions,At least once per week,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Indirect migration background,Rural regions,Seldom,0.2777777777777778,13742,0.270288925352959,0.28526663020259657
1986,Indirect migration background,Rural regions,At least once per month,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Indirect migration background,Rural regions,Never,0.05555555555555555,13742,0.05172569417848571,0.0593854169326254
1988,No migration background,Urban regions,At least once per week,0.43861990087685854,12817,0.4300290624347865,0.4472107393189306
1988,No migration background,Urban regions,At least once per month,0.34235608082348457,12817,0.33414127491792184,0.3505708867290473
1988,No migration background,Urban regions,Seldom,0.18375905451772778,12817,0.17705409065704883,0.19046401837840674
1988,No migration background,Urban regions,Never,0.03526496378192909,12817,0.03207167183468,0.03845825572917817
1988,No migration background,Rural regions,At least once per week,0.384984984984985,12817,0.3765608050517011,0.39340916491826894
1988,No migration background,Rural regions,At least once per month,0.35015015015015016,12817,0.3418917380792153,0.358408562221085
1988,No migration background,Rural regions,Seldom,0.22042042042042043,12817,0.2132438158108667,0.22759702502997414
1988,No migration background,Rural regions,Never,0.044444444444444446,12817,0.040876651921185884,0.04801223696770301
1988,Direct migration background,Urban regions,At least once per week,0.5910683012259195,12817,0.5825567816567505,0.5995798207950884
1988,Direct migration background,Urban regions,At least once per month,0.26532399299474607,12817,0.2576803733143853,0.27296761267510683
1988,Direct migration background,Urban regions,Seldom,0.11295971978984239,12817,0.1074795204868988,0.11843991909278598
1988,Direct migration background,Urban regions,Never,0.03064798598949212,12817,0.027663946212801813,0.033632025766182426
1988,Direct migration background,Rural regions,At least once per week,0.5845697329376854,12817,0.5760381403303461,0.5931013255450248
1988,Direct migration background,Rural regions,At least once per month,0.21364985163204747,12817,0.20655371182172202,0.22074599144237292
1988,Direct migration background,Rural regions,Seldom,0.16913946587537093,12817,0.162649395265129,0.17562953648561286
1988,Direct migration background,Rural regions,Never,0.032640949554896145,12817,0.029564582718650666,0.035717316391141625
1988,Indirect migration background,Urban regions,At least once per week,0.6802721088435374,12817,0.6721980023467812,0.6883462153402936
1988,Indirect migration background,Urban regions,At least once per month,0.2108843537414966,12817,0.20382190374449682,0.2179468037384964
1988,Indirect migration background,Urban regions,Seldom,0.08163265306122448,12817,0.07689238336183295,0.08637292276061602
1988,Indirect migration background,Urban regions,Never,0.027210884353741496,12817,0.02439416512316265,0.030027603584320342
1988,Indirect migration background,Rural regions,At least once per week,0.5833333333333334,12817,0.5747980949468573,0.5918685717198094
1988,Indirect migration background,Rural regions,At least once per month,0.25,12817,0.24250341421240434,0.25749658578759566
1988,Indirect migration background,Rural regions,Seldom,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1990,No migration background,Urban regions,At least once per month,0.37616654702081836,18165,0.3691218424427562,0.38321125159888053
1990,No migration background,Urban regions,At least once per week,0.312275664034458,18165,0.30553636640208826,0.31901496166682775
1990,No migration background,Urban regions,Seldom,0.27638190954773867,18165,0.26987839846540757,0.2828854206300698
1990,No migration background,Urban regions,Never,0.035175879396984924,18165,0.03249680404864448,0.03785495474532537
1990,No migration background,Rural regions,At least once per month,0.3714391416944136,18165,0.36441236955965955,0.37846591382916767
1990,No migration background,Rural regions,Seldom,0.31853496115427304,18165,0.311759502285083,0.3253104200234631
1990,No migration background,Rural regions,At least once per week,0.2626711061783204,18165,0.25627117729230026,0.26907103506434055
1990,No migration background,Rural regions,Never,0.04735479097299297,18165,0.04426601844415978,0.05044356350182616
1990,Direct migration background,Urban regions,At least once per month,0.4186046511627907,18165,0.4114304066939906,0.4257788956315908
