year,age_gr,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,At least once per week,0.14113,455,2701,0.12799,0.15426
1990,17-29 y.,At least once per month,0.12130,360,2701,0.10898,0.13361
1990,17-29 y.,Seldom,0.24290,743,2701,0.22672,0.25907
1990,17-29 y.,Never,0.28236,1143,2701,0.26538,0.29934
1990,30-45 y.,At least once per week,0.10445,301,2770,0.09305,0.11584
1990,30-45 y.,At least once per month,0.11799,349,2770,0.10598,0.13001
1990,30-45 y.,Seldom,0.29121,912,2770,0.27428,0.30813
1990,30-45 y.,Never,0.28468,1208,2770,0.26787,0.30148
1990,46-65 y.,At least once per week,0.08826,265,2893,0.07792,0.09860
1990,46-65 y.,At least once per month,0.08831,278,2893,0.07797,0.09866
1990,46-65 y.,Seldom,0.23844,759,2893,0.22291,0.25397
1990,46-65 y.,Never,0.38162,1591,2893,0.36391,0.39932
1990,66 and older,At least once per week,0.05988,77,1032,0.04540,0.07437
1990,66 and older,At least once per month,0.05151,65,1032,0.03802,0.06501
1990,66 and older,Seldom,0.11899,147,1032,0.09923,0.13876
1990,66 and older,Never,0.58732,743,1032,0.55727,0.61738
1995,17-29 y.,At least once per week,0.18218,543,3334,0.16908,0.19529
1995,17-29 y.,At least once per month,0.09982,326,3334,0.08964,0.10999
1995,17-29 y.,Seldom,0.29836,995,3334,0.28283,0.31390
1995,17-29 y.,Never,0.41172,1470,3334,0.39501,0.42842
1995,30-45 y.,At least once per week,0.11572,445,4420,0.10629,0.12515
1995,30-45 y.,At least once per month,0.10876,406,4420,0.09958,0.11793
1995,30-45 y.,Seldom,0.35376,1497,4420,0.33966,0.36786
1995,30-45 y.,Never,0.41730,2072,4420,0.40276,0.43184
1995,46-65 y.,At least once per week,0.10048,312,3943,0.09110,0.10987
1995,46-65 y.,At least once per month,0.08042,269,3943,0.07193,0.08891
1995,46-65 y.,Seldom,0.28956,1075,3943,0.27541,0.30372
1995,46-65 y.,Never,0.52315,2287,3943,0.50756,0.53875
1995,66 and older,At least once per week,0.09894,130,1505,0.08385,0.11403
1995,66 and older,At least once per month,0.05255,88,1505,0.04127,0.06382
1995,66 and older,Seldom,0.14677,218,1505,0.12888,0.16465
1995,66 and older,Never,0.68671,1069,1505,0.66326,0.71015
1998,17-29 y.,At least once per week,0.16928,469,3147,0.15617,0.18238
1998,17-29 y.,At least once per month,0.09897,314,3147,0.08853,0.10940
1998,17-29 y.,Seldom,0.27107,860,3147,0.25554,0.28660
1998,17-29 y.,Never,0.45550,1504,3147,0.43810,0.47290
1998,30-45 y.,At least once per week,0.10951,464,4803,0.10068,0.11834
1998,30-45 y.,At least once per month,0.09172,407,4803,0.08356,0.09989
1998,30-45 y.,Seldom,0.31949,1474,4803,0.30630,0.33268
1998,30-45 y.,Never,0.47423,2458,4803,0.46010,0.48835
1998,46-65 y.,At least once per week,0.09441,347,4351,0.08572,0.10310
1998,46-65 y.,At least once per month,0.08497,330,4351,0.07669,0.09326
1998,46-65 y.,Seldom,0.28307,1169,4351,0.26969,0.29646
1998,46-65 y.,Never,0.52574,2505,4351,0.51090,0.54058
1998,66 and older,At least once per week,0.07962,137,1813,0.06716,0.09209
1998,66 and older,At least once per month,0.05434,99,1813,0.04391,0.06478
1998,66 and older,Seldom,0.13895,269,1813,0.12302,0.15488
1998,66 and older,Never,0.69752,1308,1813,0.67637,0.71867
2001,17-29 y.,At least once per week,0.13167,554,4068,0.12128,0.14206
2001,17-29 y.,At least once per month,0.07492,311,4068,0.06683,0.08302
2001,17-29 y.,Seldom,0.24833,1043,4068,0.23505,0.26160
2001,17-29 y.,Never,0.53567,2160,4068,0.52034,0.55100
2001,30-45 y.,At least once per week,0.07786,558,7271,0.07170,0.08402
2001,30-45 y.,At least once per month,0.06751,467,7271,0.06175,0.07328
2001,30-45 y.,Seldom,0.25453,1851,7271,0.24451,0.26454
2001,30-45 y.,Never,0.58957,4395,7271,0.57826,0.60088
2001,46-65 y.,At least once per week,0.07734,532,6991,0.07108,0.08361
2001,46-65 y.,At least once per month,0.05890,373,6991,0.05338,0.06442
2001,46-65 y.,Seldom,0.22905,1619,6991,0.21920,0.23890
2001,46-65 y.,Never,0.61623,4467,6991,0.60483,0.62764
2001,66 and older,At least once per week,0.06705,227,3347,0.05857,0.07552
2001,66 and older,At least once per month,0.04344,139,3347,0.03654,0.05035
2001,66 and older,Seldom,0.12830,446,3347,0.11697,0.13963
2001,66 and older,Never,0.74164,2535,3347,0.72681,0.75647
2003,17-29 y.,At least once per week,0.17328,798,3986,0.16153,0.18503
2003,17-29 y.,At least once per month,0.10579,435,3986,0.09624,0.11534
2003,17-29 y.,Seldom,0.25200,989,3986,0.23852,0.26548
2003,17-29 y.,Never,0.46208,1764,3986,0.44660,0.47756
2003,30-45 y.,At least once per week,0.11480,834,6904,0.10728,0.12232
2003,30-45 y.,At least once per month,0.09629,662,6904,0.08933,0.10325
2003,30-45 y.,Seldom,0.28806,1975,6904,0.27738,0.29875
2003,30-45 y.,Never,0.49648,3433,6904,0.48468,0.50827
2003,46-65 y.,At least once per week,0.09939,821,7514,0.09263,0.10616
2003,46-65 y.,At least once per month,0.08261,673,7514,0.07639,0.08884
2003,46-65 y.,Seldom,0.25860,2085,7514,0.24870,0.26850
2003,46-65 y.,Never,0.54984,3935,7514,0.53859,0.56109
2003,66 and older,At least once per week,0.07628,292,3607,0.06761,0.08494
2003,66 and older,At least once per month,0.05299,195,3607,0.04568,0.06030
2003,66 and older,Seldom,0.15720,581,3607,0.14532,0.16908
2003,66 and older,Never,0.69771,2539,3607,0.68272,0.71270
2005,17-29 y.,At least once per week,0.14091,610,3807,0.12986,0.15197
2005,17-29 y.,At least once per month,0.09245,401,3807,0.08324,0.10165
2005,17-29 y.,Seldom,0.28633,1098,3807,0.27197,0.30069
2005,17-29 y.,Never,0.47381,1698,3807,0.45794,0.48967
2005,30-45 y.,At least once per week,0.07672,486,6052,0.07001,0.08342
2005,30-45 y.,At least once per month,0.07215,458,6052,0.06563,0.07867
2005,30-45 y.,Seldom,0.30911,1905,6052,0.29747,0.32076
2005,30-45 y.,Never,0.53525,3203,6052,0.52268,0.54782
2005,46-65 y.,At least once per week,0.07955,614,6947,0.07319,0.08592
2005,46-65 y.,At least once per month,0.06413,495,6947,0.05837,0.06989
2005,46-65 y.,Seldom,0.28969,2095,6947,0.27902,0.30036
2005,46-65 y.,Never,0.55419,3743,6947,0.54250,0.56588
2005,66 and older,At least once per week,0.06847,286,3707,0.06034,0.07660
2005,66 and older,At least once per month,0.04785,198,3707,0.04097,0.05472
2005,66 and older,Seldom,0.17516,702,3707,0.16293,0.18740
2005,66 and older,Never,0.68386,2521,3707,0.66889,0.69883
2007,17-29 y.,At least once per week,0.12505,547,3380,0.11390,0.13621
2007,17-29 y.,At least once per month,0.08329,361,3380,0.07397,0.09260
2007,17-29 y.,Seldom,0.24860,898,3380,0.23403,0.26317
2007,17-29 y.,Never,0.45528,1574,3380,0.43849,0.47207
2007,30-45 y.,At least once per week,0.08401,522,5680,0.07679,0.09122
2007,30-45 y.,At least once per month,0.08104,463,5680,0.07395,0.08814
2007,30-45 y.,Seldom,0.28843,1679,5680,0.27665,0.30022
2007,30-45 y.,Never,0.53807,3016,5680,0.52510,0.55103
2007,46-65 y.,At least once per week,0.09046,713,6984,0.08373,0.09719
2007,46-65 y.,At least once per month,0.06389,527,6984,0.05815,0.06962
2007,46-65 y.,Seldom,0.26586,1988,6984,0.25549,0.27622
2007,46-65 y.,Never,0.56439,3756,6984,0.55276,0.57602
2007,66 and older,At least once per week,0.08060,365,4273,0.07244,0.08877
2007,66 and older,At least once per month,0.04973,261,4273,0.04321,0.05625
2007,66 and older,Seldom,0.15816,755,4273,0.14722,0.16910
2007,66 and older,Never,0.68682,2892,4273,0.67291,0.70072
2008,17-29 y.,At least once per week,0.18334,671,3148,0.16982,0.19686
2008,17-29 y.,At least once per month,0.09766,348,3148,0.08729,0.10803
2008,17-29 y.,Seldom,0.23157,803,3148,0.21683,0.24630
2008,17-29 y.,Never,0.41261,1326,3148,0.39541,0.42981
2008,30-45 y.,At least once per week,0.11826,649,5159,0.10945,0.12707
2008,30-45 y.,At least once per month,0.09864,504,5159,0.09050,0.10677
2008,30-45 y.,Seldom,0.29042,1499,5159,0.27803,0.30281
2008,30-45 y.,Never,0.49051,2507,5159,0.47687,0.50415
2008,46-65 y.,At least once per week,0.11519,855,6665,0.10753,0.12286
2008,46-65 y.,At least once per month,0.07929,623,6665,0.07280,0.08577
2008,46-65 y.,Seldom,0.26016,1805,6665,0.24963,0.27069
2008,46-65 y.,Never,0.53894,3382,6665,0.52698,0.55091
2008,66 and older,At least once per week,0.09608,441,4259,0.08723,0.10494
2008,66 and older,At least once per month,0.06210,268,4259,0.05485,0.06935
2008,66 and older,Seldom,0.18038,818,4259,0.16883,0.19192
2008,66 and older,Never,0.64755,2732,4259,0.63320,0.66190
2009,17-29 y.,At least once per week,0.12692,447,2836,0.11466,0.13917
2009,17-29 y.,At least once per month,0.11174,332,2836,0.10015,0.12334
2009,17-29 y.,Seldom,0.27749,837,2836,0.26101,0.29398
