year,age_gr,regtyp,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,At least once per week,0.16588,369,2132,0.15009,0.18168
1990,17-29 y.,Urban regions,At least once per month,0.13758,276,2132,0.12295,0.15220
1990,17-29 y.,Urban regions,Seldom,0.27198,572,2132,0.25308,0.29087
1990,17-29 y.,Urban regions,Never,0.31461,915,2132,0.29489,0.33433
1990,17-29 y.,Rural regions,At least once per week,0.09038,86,569,0.06680,0.11396
1990,17-29 y.,Rural regions,At least once per month,0.08824,84,569,0.06491,0.11157
1990,17-29 y.,Rural regions,Seldom,0.18415,171,569,0.15227,0.21602
1990,17-29 y.,Rural regions,Never,0.21734,228,569,0.18342,0.25126
1990,30-45 y.,Urban regions,At least once per week,0.12112,244,2225,0.10756,0.13468
1990,30-45 y.,Urban regions,At least once per month,0.13731,284,2225,0.12301,0.15162
1990,30-45 y.,Urban regions,Seldom,0.31317,704,2225,0.29390,0.33245
1990,30-45 y.,Urban regions,Never,0.32514,993,2225,0.30567,0.34461
1990,30-45 y.,Rural regions,At least once per week,0.06601,57,545,0.04514,0.08687
1990,30-45 y.,Rural regions,At least once per month,0.07341,65,545,0.05149,0.09533
1990,30-45 y.,Rural regions,Seldom,0.24297,208,545,0.20693,0.27901
1990,30-45 y.,Rural regions,Never,0.19189,215,545,0.15880,0.22498
1990,46-65 y.,Urban regions,At least once per week,0.10556,220,2302,0.09300,0.11811
1990,46-65 y.,Urban regions,At least once per month,0.09903,215,2302,0.08683,0.11124
1990,46-65 y.,Urban regions,Seldom,0.25467,571,2302,0.23687,0.27248
1990,46-65 y.,Urban regions,Never,0.43342,1296,2302,0.41318,0.45367
1990,46-65 y.,Rural regions,At least once per week,0.05164,45,591,0.03378,0.06950
1990,46-65 y.,Rural regions,At least once per month,0.06598,63,591,0.04595,0.08602
1990,46-65 y.,Rural regions,Seldom,0.20576,188,591,0.17314,0.23838
1990,46-65 y.,Rural regions,Never,0.27319,295,591,0.23723,0.30915
1990,66 and older,Urban regions,At least once per week,0.06153,55,777,0.04462,0.07843
1990,66 and older,Urban regions,At least once per month,0.05668,45,777,0.04041,0.07295
1990,66 and older,Urban regions,Seldom,0.13244,113,777,0.10859,0.15628
1990,66 and older,Urban regions,Never,0.65704,564,777,0.62364,0.69044
1990,66 and older,Rural regions,Seldom,0.09160,34,213,0.05277,0.13043
1990,66 and older,Rural regions,Never,0.44508,179,213,0.37818,0.51197
1995,17-29 y.,Urban regions,At least once per week,0.20228,389,2215,0.18554,0.21901
1995,17-29 y.,Urban regions,At least once per month,0.09745,215,2215,0.08510,0.10980
1995,17-29 y.,Urban regions,Seldom,0.27267,600,2215,0.25412,0.29122
1995,17-29 y.,Urban regions,Never,0.41905,1011,2215,0.39850,0.43960
1995,17-29 y.,Rural regions,At least once per week,0.13951,154,1119,0.11920,0.15982
1995,17-29 y.,Rural regions,At least once per month,0.10485,111,1119,0.08689,0.12280
1995,17-29 y.,Rural regions,Seldom,0.35293,395,1119,0.32492,0.38095
1995,17-29 y.,Rural regions,Never,0.39614,459,1119,0.36747,0.42481
1995,30-45 y.,Urban regions,At least once per week,0.13177,329,2867,0.11939,0.14416
1995,30-45 y.,Urban regions,At least once per month,0.11567,290,2867,0.10396,0.12737
1995,30-45 y.,Urban regions,Seldom,0.34111,909,2867,0.32375,0.35846
1995,30-45 y.,Urban regions,Never,0.40628,1339,2867,0.38830,0.42426
1995,30-45 y.,Rural regions,At least once per week,0.07954,116,1553,0.06608,0.09300
1995,30-45 y.,Rural regions,At least once per month,0.09319,116,1553,0.07872,0.10765
1995,30-45 y.,Rural regions,Seldom,0.38227,588,1553,0.35809,0.40645
1995,30-45 y.,Rural regions,Never,0.44211,733,1553,0.41741,0.46682
1995,46-65 y.,Urban regions,At least once per week,0.10194,213,2581,0.09026,0.11361
1995,46-65 y.,Urban regions,At least once per month,0.08627,188,2581,0.07544,0.09711
1995,46-65 y.,Urban regions,Seldom,0.27752,651,2581,0.26024,0.29480
1995,46-65 y.,Urban regions,Never,0.52728,1529,2581,0.50801,0.54654
1995,46-65 y.,Rural regions,At least once per week,0.09745,99,1362,0.08170,0.11321
1995,46-65 y.,Rural regions,At least once per month,0.06820,81,1362,0.05481,0.08159
1995,46-65 y.,Rural regions,Seldom,0.31473,424,1362,0.29006,0.33941
1995,46-65 y.,Rural regions,Never,0.51453,758,1362,0.48798,0.54109
1995,66 and older,Urban regions,At least once per week,0.10165,89,997,0.08288,0.12042
1995,66 and older,Urban regions,At least once per month,0.04948,61,997,0.03601,0.06294
1995,66 and older,Urban regions,Seldom,0.15476,153,997,0.13230,0.17722
1995,66 and older,Urban regions,Never,0.67930,694,997,0.65031,0.70828
1995,66 and older,Rural regions,At least once per week,0.09301,41,481,0.06702,0.11899
1995,66 and older,Rural regions,Seldom,0.12924,65,481,0.09923,0.15925
1995,66 and older,Rural regions,Never,0.70295,375,481,0.66207,0.74383
1998,17-29 y.,Urban regions,At least once per week,0.17757,308,2041,0.16099,0.19416
1998,17-29 y.,Urban regions,At least once per month,0.09242,192,2041,0.07985,0.10499
1998,17-29 y.,Urban regions,Seldom,0.27281,544,2041,0.25349,0.29214
1998,17-29 y.,Urban regions,Never,0.45074,997,2041,0.42915,0.47234
1998,17-29 y.,Rural regions,At least once per week,0.15127,161,1106,0.13014,0.17240
1998,17-29 y.,Rural regions,At least once per month,0.11318,122,1106,0.09450,0.13186
1998,17-29 y.,Rural regions,Seldom,0.26728,316,1106,0.24119,0.29337
1998,17-29 y.,Rural regions,Never,0.46582,507,1106,0.43641,0.49523
1998,30-45 y.,Urban regions,At least once per week,0.11804,330,3154,0.10677,0.12930
1998,30-45 y.,Urban regions,At least once per month,0.09053,268,3154,0.08052,0.10055
1998,30-45 y.,Urban regions,Seldom,0.31588,935,3154,0.29966,0.33211
1998,30-45 y.,Urban regions,Never,0.47012,1621,3154,0.45269,0.48754
1998,30-45 y.,Rural regions,At least once per week,0.08999,134,1649,0.07617,0.10381
1998,30-45 y.,Rural regions,At least once per month,0.09445,139,1649,0.08033,0.10857
1998,30-45 y.,Rural regions,Seldom,0.32775,539,1649,0.30509,0.35041
1998,30-45 y.,Rural regions,Never,0.48364,837,1649,0.45951,0.50776
1998,46-65 y.,Urban regions,At least once per week,0.10252,247,2777,0.09123,0.11380
1998,46-65 y.,Urban regions,At least once per month,0.09457,232,2777,0.08368,0.10545
1998,46-65 y.,Urban regions,Seldom,0.27013,672,2777,0.25362,0.28665
1998,46-65 y.,Urban regions,Never,0.52032,1626,2777,0.50173,0.53890
1998,46-65 y.,Rural regions,At least once per week,0.07732,100,1574,0.06412,0.09052
1998,46-65 y.,Rural regions,At least once per month,0.06474,98,1574,0.05258,0.07690
1998,46-65 y.,Rural regions,Seldom,0.31037,497,1574,0.28750,0.33323
1998,46-65 y.,Rural regions,Never,0.53719,879,1574,0.51255,0.56183
1998,66 and older,Urban regions,At least once per week,0.07947,96,1204,0.06419,0.09476
1998,66 and older,Urban regions,At least once per month,0.05675,70,1204,0.04368,0.06982
1998,66 and older,Urban regions,Seldom,0.13848,175,1204,0.11896,0.15799
1998,66 and older,Urban regions,Never,0.69173,863,1204,0.66564,0.71783
1998,66 and older,Rural regions,At least once per week,0.07996,41,580,0.05787,0.10205
1998,66 and older,Rural regions,Seldom,0.14001,94,580,0.11174,0.16827
1998,66 and older,Rural regions,Never,0.71040,445,580,0.67345,0.74734
2001,17-29 y.,Urban regions,At least once per week,0.13984,377,2596,0.12649,0.15318
2001,17-29 y.,Urban regions,At least once per month,0.07581,198,2596,0.06563,0.08600
2001,17-29 y.,Urban regions,Seldom,0.24848,665,2596,0.23186,0.26511
2001,17-29 y.,Urban regions,Never,0.52585,1356,2596,0.50663,0.54506
2001,17-29 y.,Rural regions,At least once per week,0.11520,177,1472,0.09889,0.13152
2001,17-29 y.,Rural regions,At least once per month,0.07313,113,1472,0.05983,0.08644
2001,17-29 y.,Rural regions,Seldom,0.24801,378,1472,0.22594,0.27008
2001,17-29 y.,Rural regions,Never,0.55549,804,1472,0.53009,0.58088
2001,30-45 y.,Urban regions,At least once per week,0.08327,395,4809,0.07546,0.09108
2001,30-45 y.,Urban regions,At least once per month,0.06933,321,4809,0.06215,0.07651
2001,30-45 y.,Urban regions,Seldom,0.26600,1250,4809,0.25351,0.27849
2001,30-45 y.,Urban regions,Never,0.57063,2843,4809,0.55663,0.58462
2001,30-45 y.,Rural regions,At least once per week,0.06569,163,2462,0.05591,0.07548
2001,30-45 y.,Rural regions,At least once per month,0.06343,146,2462,0.05380,0.07306
2001,30-45 y.,Rural regions,Seldom,0.22875,601,2462,0.21215,0.24535
2001,30-45 y.,Rural regions,Never,0.63214,1552,2462,0.61309,0.65120
2001,46-65 y.,Urban regions,At least once per week,0.08400,381,4563,0.07595,0.09205
2001,46-65 y.,Urban regions,At least once per month,0.06241,267,4563,0.05539,0.06943
2001,46-65 y.,Urban regions,Seldom,0.23401,1084,4563,0.22172,0.24629
2001,46-65 y.,Urban regions,Never,0.60141,2831,4563,0.58720,0.61561
2001,46-65 y.,Rural regions,At least once per week,0.06280,151,2428,0.05315,0.07245
2001,46-65 y.,Rural regions,At least once per month,0.05123,106,2428,0.04246,0.06000
2001,46-65 y.,Rural regions,Seldom,0.21822,535,2428,0.20178,0.23465
2001,46-65 y.,Rural regions,Never,0.64862,1636,2428,0.62963,0.66762
2001,66 and older,Urban regions,At least once per week,0.07130,163,2171,0.06047,0.08212
2001,66 and older,Urban regions,At least once per month,0.04737,99,2171,0.03843,0.05631
2001,66 and older,Urban regions,Seldom,0.13971,317,2171,0.12513,0.15430
2001,66 and older,Urban regions,Never,0.72132,1592,2171,0.70245,0.74018
2001,66 and older,Rural regions,At least once per week,0.05843,64,1176,0.04502,0.07184
2001,66 and older,Rural regions,At least once per month,0.03549,40,1176,0.02491,0.04606
2001,66 and older,Rural regions,Seldom,0.10517,129,1176,0.08763,0.12271
2001,66 and older,Rural regions,Never,0.78283,943,1176,0.75925,0.80640
2003,17-29 y.,Urban regions,At least once per week,0.18031,548,2602,0.16554,0.19509
2003,17-29 y.,Urban regions,At least once per month,0.10556,274,2602,0.09375,0.11737
2003,17-29 y.,Urban regions,Seldom,0.24357,620,2602,0.22707,0.26006
2003,17-29 y.,Urban regions,Never,0.46293,1160,2602,0.44377,0.48210
2003,17-29 y.,Rural regions,At least once per week,0.15834,250,1384,0.13910,0.17758
2003,17-29 y.,Rural regions,At least once per month,0.10628,161,1384,0.09004,0.12253
2003,17-29 y.,Rural regions,Seldom,0.26991,369,1384,0.24651,0.29330
2003,17-29 y.,Rural regions,Never,0.46027,604,1384,0.43400,0.48654
2003,30-45 y.,Urban regions,At least once per week,0.12392,604,4651,0.11445,0.13339
2003,30-45 y.,Urban regions,At least once per month,0.10582,475,4651,0.09697,0.11466
2003,30-45 y.,Urban regions,Seldom,0.27796,1278,4651,0.26508,0.29084
2003,30-45 y.,Urban regions,Never,0.48873,2294,4651,0.47437,0.50310
2003,30-45 y.,Rural regions,At least once per week,0.09469,230,2253,0.08260,0.10678
2003,30-45 y.,Rural regions,At least once per month,0.07528,187,2253,0.06438,0.08618
2003,30-45 y.,Rural regions,Seldom,0.31034,697,2253,0.29123,0.32944
2003,30-45 y.,Rural regions,Never,0.51355,1139,2253,0.49291,0.53419
