year,pgisced97,quintil_oecd,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Primary Level,1st Quintile,Very concerned,0.36501,128,349,0.31443,0.41559
1984,Primary Level,1st Quintile,Somewhat concerned,0.37699,127,349,0.32607,0.42791
1984,Primary Level,1st Quintile,Not concerned at all,0.25800,94,349,0.21203,0.30397
1984,Primary Level,2nd Quintile,Very concerned,0.49997,107,231,0.43535,0.56459
1984,Primary Level,2nd Quintile,Somewhat concerned,0.35357,74,231,0.29178,0.41535
1984,Primary Level,2nd Quintile,Not concerned at all,0.14646,50,231,0.10077,0.19216
1984,Primary Level,3rd Quintile,Very concerned,0.40158,69,124,0.31495,0.48822
1984,Primary Level,3rd Quintile,Somewhat concerned,0.38004,55,124,0.29426,0.46582
1984,Primary Level,4th Quintile,Very concerned,0.30246,58,158,0.23061,0.37431
1984,Primary Level,4th Quintile,Somewhat concerned,0.33828,54,158,0.26427,0.41229
1984,Primary Level,4th Quintile,Not concerned at all,0.35925,46,158,0.28421,0.43430
1984,Primary Level,5th Quintile,Somewhat concerned,0.34992,34,34,0.18719,0.51265
1984,Lower Secondary Level,1st Quintile,Very concerned,0.50640,467,931,0.47427,0.53854
1984,Lower Secondary Level,1st Quintile,Somewhat concerned,0.39014,350,931,0.35879,0.42149
1984,Lower Secondary Level,1st Quintile,Not concerned at all,0.10345,114,931,0.08388,0.12303
1984,Lower Secondary Level,2nd Quintile,Very concerned,0.55630,435,817,0.52221,0.59039
1984,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.35141,290,817,0.31866,0.38417
1984,Lower Secondary Level,2nd Quintile,Not concerned at all,0.09229,92,817,0.07243,0.11215
1984,Lower Secondary Level,3rd Quintile,Very concerned,0.52788,362,695,0.49073,0.56502
1984,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.37158,250,695,0.33563,0.40753
1984,Lower Secondary Level,3rd Quintile,Not concerned at all,0.10055,83,695,0.07817,0.12292
1984,Lower Secondary Level,4th Quintile,Very concerned,0.49025,287,582,0.44960,0.53090
1984,Lower Secondary Level,4th Quintile,Somewhat concerned,0.41104,229,582,0.37103,0.45105
1984,Lower Secondary Level,4th Quintile,Not concerned at all,0.09871,66,582,0.07445,0.12296
1984,Lower Secondary Level,5th Quintile,Very concerned,0.56180,207,382,0.51198,0.61162
1984,Lower Secondary Level,5th Quintile,Somewhat concerned,0.34733,134,382,0.29952,0.39514
1984,Lower Secondary Level,5th Quintile,Not concerned at all,0.09088,41,382,0.06201,0.11974
1984,Upper Secondary Level,1st Quintile,Very concerned,0.54435,484,900,0.51180,0.57691
1984,Upper Secondary Level,1st Quintile,Somewhat concerned,0.36264,328,900,0.33121,0.39407
1984,Upper Secondary Level,1st Quintile,Not concerned at all,0.09300,88,900,0.07402,0.11199
1984,Upper Secondary Level,2nd Quintile,Very concerned,0.55152,607,1091,0.52199,0.58104
1984,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.38051,400,1091,0.35169,0.40934
1984,Upper Secondary Level,2nd Quintile,Not concerned at all,0.06797,84,1091,0.05303,0.08291
1984,Upper Secondary Level,3rd Quintile,Very concerned,0.53919,604,1154,0.51042,0.56796
1984,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.37674,449,1154,0.34877,0.40471
1984,Upper Secondary Level,3rd Quintile,Not concerned at all,0.08407,101,1154,0.06805,0.10009
1984,Upper Secondary Level,4th Quintile,Very concerned,0.51951,642,1270,0.49202,0.54700
1984,Upper Secondary Level,4th Quintile,Somewhat concerned,0.37482,483,1270,0.34818,0.40145
1984,Upper Secondary Level,4th Quintile,Not concerned at all,0.10567,145,1270,0.08876,0.12259
1984,Upper Secondary Level,5th Quintile,Very concerned,0.52214,634,1221,0.49411,0.55017
1984,Upper Secondary Level,5th Quintile,Somewhat concerned,0.37958,461,1221,0.35235,0.40682
1984,Upper Secondary Level,5th Quintile,Not concerned at all,0.09828,126,1221,0.08157,0.11498
1984,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.69883,38,38,0.55100,0.84665
1984,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.53151,32,32,0.35585,0.70717
1984,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.70449,38,38,0.55747,0.85151
1984,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.62886,54,54,0.49879,0.75892
1984,First Stage of Tertiary Education,1st Quintile,Very concerned,0.56639,41,41,0.41281,0.71997
1984,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.61245,49,49,0.47462,0.75028
1984,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.53444,61,103,0.43764,0.63125
1984,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.36376,42,103,0.27039,0.45712
1984,First Stage of Tertiary Education,4th Quintile,Very concerned,0.53633,89,149,0.45599,0.61667
1984,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.36843,60,149,0.29071,0.44615
1984,First Stage of Tertiary Education,5th Quintile,Very concerned,0.51595,118,207,0.44770,0.58419
1984,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.39614,89,207,0.32935,0.46294
1984,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.62124,46,46,0.47951,0.76297
1984,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.61061,70,104,0.51644,0.70478
1984,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.31966,34,104,0.22960,0.40972
1984,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.65631,109,161,0.58271,0.72990
1984,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.28208,52,161,0.21235,0.35181
1984,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.48743,192,379,0.43704,0.53782
1984,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.40872,152,379,0.35916,0.45828
1984,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.10386,35,379,0.07310,0.13461
1985,Primary Level,1st Quintile,Very concerned,0.42030,125,304,0.36472,0.47588
1985,Primary Level,1st Quintile,Somewhat concerned,0.39020,118,304,0.33528,0.44513
1985,Primary Level,1st Quintile,Not concerned at all,0.18950,61,304,0.14537,0.23363
1985,Primary Level,2nd Quintile,Very concerned,0.44059,79,180,0.36786,0.51332
1985,Primary Level,2nd Quintile,Somewhat concerned,0.33140,68,180,0.26244,0.40036
1985,Primary Level,2nd Quintile,Not concerned at all,0.22800,33,180,0.16654,0.28947
1985,Primary Level,3rd Quintile,Very concerned,0.24984,55,145,0.17913,0.32055
1985,Primary Level,3rd Quintile,Somewhat concerned,0.51071,58,145,0.42906,0.59235
1985,Primary Level,3rd Quintile,Not concerned at all,0.23945,32,145,0.16975,0.30915
1985,Primary Level,4th Quintile,Very concerned,0.55163,65,98,0.45266,0.65060
1985,Primary Level,4th Quintile,Somewhat concerned,0.30415,33,98,0.21260,0.39570
1985,Lower Secondary Level,1st Quintile,Very concerned,0.48023,391,836,0.44634,0.51412
1985,Lower Secondary Level,1st Quintile,Somewhat concerned,0.41329,348,836,0.37989,0.44669
1985,Lower Secondary Level,1st Quintile,Not concerned at all,0.10648,97,836,0.08556,0.12740
1985,Lower Secondary Level,2nd Quintile,Very concerned,0.51296,348,704,0.47601,0.54991
1985,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.36874,267,704,0.33308,0.40441
1985,Lower Secondary Level,2nd Quintile,Not concerned at all,0.11829,89,704,0.09442,0.14217
1985,Lower Secondary Level,3rd Quintile,Very concerned,0.49050,327,657,0.45225,0.52876
1985,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.40290,246,657,0.36536,0.44043
1985,Lower Secondary Level,3rd Quintile,Not concerned at all,0.10660,84,657,0.08298,0.13021
1985,Lower Secondary Level,4th Quintile,Very concerned,0.47855,233,489,0.43423,0.52287
1985,Lower Secondary Level,4th Quintile,Somewhat concerned,0.40447,191,489,0.36092,0.44801
1985,Lower Secondary Level,4th Quintile,Not concerned at all,0.11698,65,489,0.08846,0.14550
1985,Lower Secondary Level,5th Quintile,Very concerned,0.44122,149,334,0.38788,0.49455
1985,Lower Secondary Level,5th Quintile,Somewhat concerned,0.42648,135,334,0.37336,0.47960
1985,Lower Secondary Level,5th Quintile,Not concerned at all,0.13230,50,334,0.09591,0.16869
1985,Upper Secondary Level,1st Quintile,Very concerned,0.50790,429,838,0.47403,0.54177
1985,Upper Secondary Level,1st Quintile,Somewhat concerned,0.39174,324,838,0.35867,0.42481
1985,Upper Secondary Level,1st Quintile,Not concerned at all,0.10036,85,838,0.08000,0.12071
1985,Upper Secondary Level,2nd Quintile,Very concerned,0.50509,503,1012,0.47427,0.53591
1985,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.40855,409,1012,0.37825,0.43885
1985,Upper Secondary Level,2nd Quintile,Not concerned at all,0.08637,100,1012,0.06905,0.10368
1985,Upper Secondary Level,3rd Quintile,Very concerned,0.52390,544,1051,0.49369,0.55411
1985,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.38762,408,1051,0.35815,0.41709
1985,Upper Secondary Level,3rd Quintile,Not concerned at all,0.08848,99,1051,0.07130,0.10565
1985,Upper Secondary Level,4th Quintile,Very concerned,0.46623,528,1151,0.43739,0.49506
1985,Upper Secondary Level,4th Quintile,Somewhat concerned,0.41708,487,1151,0.38858,0.44558
1985,Upper Secondary Level,4th Quintile,Not concerned at all,0.11669,136,1151,0.09814,0.13525
1985,Upper Secondary Level,5th Quintile,Very concerned,0.49063,536,1075,0.46073,0.52053
1985,Upper Secondary Level,5th Quintile,Somewhat concerned,0.40305,423,1075,0.37371,0.43238
1985,Upper Secondary Level,5th Quintile,Not concerned at all,0.10632,116,1075,0.08789,0.12476
1985,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.52083,31,31,0.34206,0.69960
1985,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.59076,33,33,0.42040,0.76112
1985,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.56806,36,36,0.40396,0.73217
1985,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.49818,37,70,0.38021,0.61616
1985,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.45408,33,70,0.33660,0.57156
1985,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.46532,55,104,0.36899,0.56165
1985,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.46460,49,104,0.36828,0.56092
1985,First Stage of Tertiary Education,4th Quintile,Very concerned,0.40782,62,133,0.32399,0.49166
1985,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.47073,71,133,0.38558,0.55588
1985,First Stage of Tertiary Education,5th Quintile,Very concerned,0.43503,93,193,0.36490,0.50515
1985,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.46680,100,193,0.39623,0.53737
1985,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.62295,37,37,0.46463,0.78127
1985,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.60579,58,95,0.50700,0.70458
1985,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.36034,37,95,0.26329,0.45740
1985,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.52468,98,162,0.44754,0.60182
1985,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.39147,64,162,0.31608,0.46687
1985,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.46400,178,366,0.41284,0.51516
1985,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.42376,151,366,0.37306,0.47445
1985,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.11224,37,366,0.07986,0.14463
1986,Primary Level,1st Quintile,Very concerned,0.40091,95,259,0.34111,0.46071
1986,Primary Level,1st Quintile,Somewhat concerned,0.31177,110,259,0.25525,0.36830
1986,Primary Level,1st Quintile,Not concerned at all,0.28732,54,259,0.23210,0.34254
1986,Primary Level,2nd Quintile,Very concerned,0.43975,84,193,0.36954,0.50996
1986,Primary Level,2nd Quintile,Somewhat concerned,0.39168,67,193,0.32263,0.46072
1986,Primary Level,2nd Quintile,Not concerned at all,0.16857,42,193,0.11561,0.22152
1986,Primary Level,3rd Quintile,Very concerned,0.35880,57,113,0.26996,0.44763
1986,Primary Level,3rd Quintile,Somewhat concerned,0.43386,56,113,0.34207,0.52565
1986,Primary Level,4th Quintile,Very concerned,0.38975,53,96,0.29168,0.48782
1986,Primary Level,4th Quintile,Somewhat concerned,0.42524,43,96,0.32582,0.52465
1986,Lower Secondary Level,1st Quintile,Very concerned,0.48135,357,758,0.44575,0.51694
1986,Lower Secondary Level,1st Quintile,Somewhat concerned,0.40559,311,758,0.37061,0.44057
1986,Lower Secondary Level,1st Quintile,Not concerned at all,0.11306,90,758,0.09050,0.13562
1986,Lower Secondary Level,2nd Quintile,Very concerned,0.44240,316,697,0.40550,0.47929
1986,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.41326,276,697,0.37667,0.44984
1986,Lower Secondary Level,2nd Quintile,Not concerned at all,0.14435,105,697,0.11824,0.17046
1986,Lower Secondary Level,3rd Quintile,Very concerned,0.47511,283,596,0.43498,0.51523
1986,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.41674,244,596,0.37712,0.45636
1986,Lower Secondary Level,3rd Quintile,Not concerned at all,0.10815,69,596,0.08320,0.13311
1986,Lower Secondary Level,4th Quintile,Very concerned,0.45404,232,502,0.41044,0.49764
1986,Lower Secondary Level,4th Quintile,Somewhat concerned,0.41840,205,502,0.37520,0.46159
1986,Lower Secondary Level,4th Quintile,Not concerned at all,0.12756,65,502,0.09835,0.15678
1986,Lower Secondary Level,5th Quintile,Very concerned,0.39697,135,320,0.34328,0.45067
1986,Lower Secondary Level,5th Quintile,Somewhat concerned,0.44384,136,320,0.38932,0.49836
1986,Lower Secondary Level,5th Quintile,Not concerned at all,0.15919,49,320,0.11904,0.19934
1986,Upper Secondary Level,1st Quintile,Very concerned,0.47254,368,788,0.43766,0.50742
1986,Upper Secondary Level,1st Quintile,Somewhat concerned,0.41615,325,788,0.38171,0.45059
1986,Upper Secondary Level,1st Quintile,Not concerned at all,0.11131,95,788,0.08934,0.13329
1986,Upper Secondary Level,2nd Quintile,Very concerned,0.43532,427,950,0.40377,0.46686
1986,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.44497,406,950,0.41335,0.47659
1986,Upper Secondary Level,2nd Quintile,Not concerned at all,0.11971,117,950,0.09906,0.14036
1986,Upper Secondary Level,3rd Quintile,Very concerned,0.48333,478,997,0.45230,0.51437
1986,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.41820,409,997,0.38757,0.44884
1986,Upper Secondary Level,3rd Quintile,Not concerned at all,0.09846,110,997,0.07996,0.11697
1986,Upper Secondary Level,4th Quintile,Very concerned,0.44119,535,1170,0.41273,0.46965
1986,Upper Secondary Level,4th Quintile,Somewhat concerned,0.44385,503,1170,0.41537,0.47234
1986,Upper Secondary Level,4th Quintile,Not concerned at all,0.11496,132,1170,0.09667,0.13324
1986,Upper Secondary Level,5th Quintile,Very concerned,0.44267,466,1047,0.41257,0.47278
1986,Upper Secondary Level,5th Quintile,Somewhat concerned,0.40473,426,1047,0.37498,0.43448
1986,Upper Secondary Level,5th Quintile,Not concerned at all,0.15260,155,1047,0.13080,0.17439
1986,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.71801,38,38,0.57302,0.86300
1986,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.43528,31,31,0.25786,0.61270
1986,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.43193,31,31,0.25468,0.60919
1986,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.45427,37,71,0.33763,0.57092
1986,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.43534,34,71,0.31919,0.55149
1986,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.41234,48,101,0.31585,0.50882
1986,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.47287,53,101,0.37501,0.57073
1986,First Stage of Tertiary Education,4th Quintile,Very concerned,0.44282,68,128,0.35643,0.52921
1986,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.41551,60,128,0.32980,0.50122
1986,First Stage of Tertiary Education,5th Quintile,Very concerned,0.40109,72,161,0.32514,0.47703
1986,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.48848,89,161,0.41102,0.56593
1986,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.52221,53,90,0.41844,0.62599
1986,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.41363,37,90,0.31131,0.51595
1986,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.54359,90,152,0.46414,0.62304
1986,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.35663,62,152,0.28023,0.43303
1986,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.39654,156,376,0.34703,0.44605
1986,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.50516,181,376,0.45455,0.55576
1986,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.09830,39,376,0.06817,0.12843
1987,Primary Level,1st Quintile,Very concerned,0.36539,86,234,0.30355,0.42722
1987,Primary Level,1st Quintile,Somewhat concerned,0.36907,93,234,0.30710,0.43103
1987,Primary Level,1st Quintile,Not concerned at all,0.26555,55,234,0.20884,0.32225
1987,Primary Level,2nd Quintile,Very concerned,0.41692,68,187,0.34606,0.48778
1987,Primary Level,2nd Quintile,Somewhat concerned,0.42812,82,187,0.35701,0.49923
1987,Primary Level,2nd Quintile,Not concerned at all,0.15496,37,187,0.10295,0.20696
1987,Primary Level,3rd Quintile,Very concerned,0.40541,54,133,0.32165,0.48917
1987,Primary Level,3rd Quintile,Somewhat concerned,0.49441,79,133,0.40912,0.57971
1987,Primary Level,4th Quintile,Very concerned,0.26735,39,88,0.17435,0.36035
1987,Primary Level,4th Quintile,Somewhat concerned,0.45813,49,88,0.35344,0.56283
1987,Lower Secondary Level,1st Quintile,Very concerned,0.44589,317,761,0.41055,0.48123
1987,Lower Secondary Level,1st Quintile,Somewhat concerned,0.41187,330,761,0.37688,0.44686
1987,Lower Secondary Level,1st Quintile,Not concerned at all,0.14224,114,761,0.11740,0.16707
1987,Lower Secondary Level,2nd Quintile,Very concerned,0.48353,293,665,0.44551,0.52154
1987,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.38908,288,665,0.35199,0.42616
1987,Lower Secondary Level,2nd Quintile,Not concerned at all,0.12740,84,665,0.10204,0.15276
1987,Lower Secondary Level,3rd Quintile,Very concerned,0.52932,267,563,0.48805,0.57058
1987,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.40503,242,563,0.36445,0.44562
1987,Lower Secondary Level,3rd Quintile,Not concerned at all,0.06565,54,563,0.04518,0.08613
1987,Lower Secondary Level,4th Quintile,Very concerned,0.46235,212,469,0.41718,0.50753
1987,Lower Secondary Level,4th Quintile,Somewhat concerned,0.38859,182,469,0.34443,0.43275
1987,Lower Secondary Level,4th Quintile,Not concerned at all,0.14905,75,469,0.11679,0.18132
1987,Lower Secondary Level,5th Quintile,Very concerned,0.39548,127,336,0.34312,0.44784
1987,Lower Secondary Level,5th Quintile,Somewhat concerned,0.47287,159,336,0.41941,0.52634
1987,Lower Secondary Level,5th Quintile,Not concerned at all,0.13164,50,336,0.09544,0.16785
1987,Upper Secondary Level,1st Quintile,Very concerned,0.46578,339,777,0.43069,0.50088
1987,Upper Secondary Level,1st Quintile,Somewhat concerned,0.43854,361,777,0.40363,0.47346
1987,Upper Secondary Level,1st Quintile,Not concerned at all,0.09567,77,777,0.07498,0.11637
1987,Upper Secondary Level,2nd Quintile,Very concerned,0.47777,443,946,0.44592,0.50962
1987,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.41157,397,946,0.38019,0.44295
1987,Upper Secondary Level,2nd Quintile,Not concerned at all,0.11066,106,946,0.09066,0.13066
1987,Upper Secondary Level,3rd Quintile,Very concerned,0.49943,520,1059,0.46930,0.52956
1987,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.42007,448,1059,0.39032,0.44981
1987,Upper Secondary Level,3rd Quintile,Not concerned at all,0.08050,91,1059,0.06411,0.09690
1987,Upper Secondary Level,4th Quintile,Very concerned,0.43996,487,1121,0.41089,0.46903
1987,Upper Secondary Level,4th Quintile,Somewhat concerned,0.44781,505,1121,0.41868,0.47693
1987,Upper Secondary Level,4th Quintile,Not concerned at all,0.11224,129,1121,0.09375,0.13072
