year,quintil_oecd,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,No answer / don't know,Very concerned,0.52844,1245,2451,0.50867,0.54821
1984,1st Quintile,No answer / don't know,Somewhat concerned,0.36950,890,2451,0.35038,0.38861
1984,1st Quintile,No answer / don't know,Not concerned at all,0.10206,316,2451,0.09008,0.11405
1984,2nd Quintile,No answer / don't know,Very concerned,0.55538,1283,2368,0.53536,0.57540
1984,2nd Quintile,No answer / don't know,Somewhat concerned,0.36318,834,2368,0.34380,0.38255
1984,2nd Quintile,No answer / don't know,Not concerned at all,0.08144,251,2368,0.07042,0.09246
1984,3rd Quintile,No answer / don't know,Very concerned,0.53773,1226,2329,0.51748,0.55799
1984,3rd Quintile,No answer / don't know,Somewhat concerned,0.37057,863,2329,0.35095,0.39019
1984,3rd Quintile,No answer / don't know,Not concerned at all,0.09170,240,2329,0.07997,0.10342
1984,4th Quintile,No answer / don't know,Very concerned,0.52547,1250,2458,0.50573,0.54522
1984,4th Quintile,No answer / don't know,Somewhat concerned,0.36951,909,2458,0.35042,0.38859
1984,4th Quintile,No answer / don't know,Not concerned at all,0.10502,299,2458,0.09290,0.11714
1984,5th Quintile,No answer / don't know,Very concerned,0.52347,1248,2403,0.50349,0.54344
1984,5th Quintile,No answer / don't know,Somewhat concerned,0.37832,906,2403,0.35893,0.39772
1984,5th Quintile,No answer / don't know,Not concerned at all,0.09821,249,2403,0.08631,0.11011
1985,1st Quintile,Urban regions,Very concerned,0.50677,830,1712,0.48308,0.53046
1985,1st Quintile,Urban regions,Somewhat concerned,0.37824,653,1712,0.35526,0.40122
1985,1st Quintile,Urban regions,Not concerned at all,0.11499,229,1712,0.09987,0.13010
1985,1st Quintile,Rural regions,Very concerned,0.44182,228,508,0.39859,0.48504
1985,1st Quintile,Rural regions,Somewhat concerned,0.46826,238,508,0.42483,0.51170
1985,1st Quintile,Rural regions,Not concerned at all,0.08992,42,508,0.06502,0.11482
1985,2nd Quintile,Urban regions,Very concerned,0.52320,835,1641,0.49903,0.54738
1985,2nd Quintile,Urban regions,Somewhat concerned,0.37825,619,1641,0.35478,0.40172
1985,2nd Quintile,Urban regions,Not concerned at all,0.09855,187,1641,0.08412,0.11297
1985,2nd Quintile,Rural regions,Very concerned,0.48178,226,492,0.43759,0.52598
1985,2nd Quintile,Rural regions,Somewhat concerned,0.41359,210,492,0.37003,0.45715
1985,2nd Quintile,Rural regions,Not concerned at all,0.10463,56,492,0.07755,0.13170
1985,3rd Quintile,Urban regions,Very concerned,0.51387,862,1702,0.49012,0.53762
1985,3rd Quintile,Urban regions,Somewhat concerned,0.39220,642,1702,0.36900,0.41540
1985,3rd Quintile,Urban regions,Not concerned at all,0.09393,198,1702,0.08007,0.10780
1985,3rd Quintile,Rural regions,Very concerned,0.48546,234,476,0.44051,0.53040
1985,3rd Quintile,Rural regions,Somewhat concerned,0.42317,200,476,0.37874,0.46760
1985,3rd Quintile,Rural regions,Not concerned at all,0.09137,42,476,0.06546,0.11728
1985,4th Quintile,Urban regions,Very concerned,0.46961,855,1797,0.44653,0.49269
1985,4th Quintile,Urban regions,Somewhat concerned,0.40563,710,1797,0.38292,0.42834
1985,4th Quintile,Urban regions,Not concerned at all,0.12476,232,1797,0.10948,0.14004
1985,4th Quintile,Rural regions,Very concerned,0.48640,187,398,0.43723,0.53556
1985,4th Quintile,Rural regions,Somewhat concerned,0.43511,173,398,0.38634,0.48388
1985,4th Quintile,Rural regions,Not concerned at all,0.07849,38,398,0.05204,0.10495
1985,5th Quintile,Urban regions,Very concerned,0.48617,850,1724,0.46257,0.50977
1985,5th Quintile,Urban regions,Somewhat concerned,0.41050,683,1724,0.38728,0.43373
1985,5th Quintile,Urban regions,Not concerned at all,0.10333,191,1724,0.08895,0.11770
1985,5th Quintile,Rural regions,Very concerned,0.41966,183,434,0.37317,0.46614
1985,5th Quintile,Rural regions,Somewhat concerned,0.43728,187,434,0.39056,0.48401
1985,5th Quintile,Rural regions,Not concerned at all,0.14306,64,434,0.11008,0.17604
1986,1st Quintile,Urban regions,Very concerned,0.49322,744,1611,0.46880,0.51764
1986,1st Quintile,Urban regions,Somewhat concerned,0.39807,663,1611,0.37416,0.42198
1986,1st Quintile,Urban regions,Not concerned at all,0.10871,204,1611,0.09350,0.12391
1986,1st Quintile,Rural regions,Very concerned,0.45241,200,440,0.40585,0.49897
1986,1st Quintile,Rural regions,Somewhat concerned,0.41580,180,440,0.36970,0.46191
1986,1st Quintile,Rural regions,Not concerned at all,0.13179,60,440,0.10014,0.16343
1986,2nd Quintile,Urban regions,Very concerned,0.43495,718,1583,0.41052,0.45938
1986,2nd Quintile,Urban regions,Somewhat concerned,0.42990,637,1583,0.40550,0.45429
1986,2nd Quintile,Urban regions,Not concerned at all,0.13515,228,1583,0.11830,0.15200
1986,2nd Quintile,Rural regions,Very concerned,0.45416,219,495,0.41025,0.49806
1986,2nd Quintile,Rural regions,Somewhat concerned,0.42135,209,495,0.37780,0.46489
1986,2nd Quintile,Rural regions,Not concerned at all,0.12450,67,495,0.09538,0.15361
1986,3rd Quintile,Urban regions,Very concerned,0.48282,784,1626,0.45853,0.50712
1986,3rd Quintile,Urban regions,Somewhat concerned,0.41859,662,1626,0.39461,0.44258
1986,3rd Quintile,Urban regions,Not concerned at all,0.09858,180,1626,0.08409,0.11308
1986,3rd Quintile,Rural regions,Very concerned,0.44356,190,444,0.39730,0.48982
1986,3rd Quintile,Rural regions,Somewhat concerned,0.44537,201,444,0.39909,0.49165
1986,3rd Quintile,Rural regions,Not concerned at all,0.11107,53,444,0.08181,0.14033
1986,4th Quintile,Urban regions,Very concerned,0.46471,842,1770,0.44147,0.48796
1986,4th Quintile,Urban regions,Somewhat concerned,0.41905,719,1770,0.39605,0.44204
1986,4th Quintile,Urban regions,Not concerned at all,0.11624,209,1770,0.10130,0.13117
1986,4th Quintile,Rural regions,Very concerned,0.41480,182,429,0.36812,0.46147
1986,4th Quintile,Rural regions,Somewhat concerned,0.45517,187,429,0.40799,0.50235
1986,4th Quintile,Rural regions,Not concerned at all,0.13003,60,429,0.09817,0.16190
1986,5th Quintile,Urban regions,Very concerned,0.43397,738,1683,0.41028,0.45765
1986,5th Quintile,Urban regions,Somewhat concerned,0.43852,727,1683,0.41480,0.46223
1986,5th Quintile,Urban regions,Not concerned at all,0.12752,218,1683,0.11157,0.14346
1986,5th Quintile,Rural regions,Very concerned,0.37494,155,399,0.32738,0.42251
1986,5th Quintile,Rural regions,Somewhat concerned,0.44106,172,399,0.39228,0.48984
1986,5th Quintile,Rural regions,Not concerned at all,0.18399,72,399,0.14593,0.22206
1987,1st Quintile,Urban regions,Very concerned,0.49213,670,1538,0.46714,0.51713
1987,1st Quintile,Urban regions,Somewhat concerned,0.39100,658,1538,0.36660,0.41539
1987,1st Quintile,Urban regions,Not concerned at all,0.11687,210,1538,0.10081,0.13293
1987,1st Quintile,Rural regions,Very concerned,0.37411,177,458,0.32974,0.41847
1987,1st Quintile,Rural regions,Somewhat concerned,0.49932,220,458,0.45348,0.54517
1987,1st Quintile,Rural regions,Not concerned at all,0.12657,61,458,0.09608,0.15705
1987,2nd Quintile,Urban regions,Very concerned,0.50516,745,1584,0.48053,0.52979
1987,2nd Quintile,Urban regions,Somewhat concerned,0.38166,648,1584,0.35773,0.40559
1987,2nd Quintile,Urban regions,Not concerned at all,0.11318,191,1584,0.09757,0.12879
1987,2nd Quintile,Rural regions,Very concerned,0.40470,173,460,0.35980,0.44961
1987,2nd Quintile,Rural regions,Somewhat concerned,0.46372,219,460,0.41810,0.50934
1987,2nd Quintile,Rural regions,Not concerned at all,0.13158,68,460,0.10065,0.16250
