year,quintil_oecd,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,Very concerned,0.52844,1245,2451,0.50867,0.54821
1984,1st Quintile,Somewhat concerned,0.36950,890,2451,0.35038,0.38861
1984,1st Quintile,Not concerned at all,0.10206,316,2451,0.09008,0.11405
1984,2nd Quintile,Very concerned,0.55538,1283,2368,0.53536,0.57540
1984,2nd Quintile,Somewhat concerned,0.36318,834,2368,0.34380,0.38255
1984,2nd Quintile,Not concerned at all,0.08144,251,2368,0.07042,0.09246
1984,3rd Quintile,Very concerned,0.53773,1226,2329,0.51748,0.55799
1984,3rd Quintile,Somewhat concerned,0.37057,863,2329,0.35095,0.39019
1984,3rd Quintile,Not concerned at all,0.09170,240,2329,0.07997,0.10342
1984,4th Quintile,Very concerned,0.52547,1250,2458,0.50573,0.54522
1984,4th Quintile,Somewhat concerned,0.36951,909,2458,0.35042,0.38859
1984,4th Quintile,Not concerned at all,0.10502,299,2458,0.09290,0.11714
1984,5th Quintile,Very concerned,0.52347,1248,2403,0.50349,0.54344
1984,5th Quintile,Somewhat concerned,0.37832,906,2403,0.35893,0.39772
1984,5th Quintile,Not concerned at all,0.09821,249,2403,0.08631,0.11011
1985,1st Quintile,Very concerned,0.48805,1058,2220,0.46726,0.50885
1985,1st Quintile,Somewhat concerned,0.40418,891,2220,0.38376,0.42460
1985,1st Quintile,Not concerned at all,0.10776,271,2220,0.09486,0.12066
1985,2nd Quintile,Very concerned,0.51218,1061,2133,0.49097,0.53340
1985,2nd Quintile,Somewhat concerned,0.38765,829,2133,0.36697,0.40833
1985,2nd Quintile,Not concerned at all,0.10016,243,2133,0.08742,0.11291
1985,3rd Quintile,Very concerned,0.50646,1096,2178,0.48546,0.52746
1985,3rd Quintile,Somewhat concerned,0.40028,842,2178,0.37969,0.42086
1985,3rd Quintile,Not concerned at all,0.09326,240,2178,0.08105,0.10548
1985,4th Quintile,Very concerned,0.47299,1042,2195,0.45210,0.49388
1985,4th Quintile,Somewhat concerned,0.41157,883,2195,0.39098,0.43216
1985,4th Quintile,Not concerned at all,0.11544,270,2195,0.10207,0.12881
1985,5th Quintile,Very concerned,0.47231,1033,2158,0.45124,0.49338
1985,5th Quintile,Somewhat concerned,0.41608,870,2158,0.39528,0.43688
1985,5th Quintile,Not concerned at all,0.11160,255,2158,0.09832,0.12489
1986,1st Quintile,Very concerned,0.48255,944,2051,0.46092,0.50418
1986,1st Quintile,Somewhat concerned,0.40271,843,2051,0.38148,0.42394
1986,1st Quintile,Not concerned at all,0.11474,264,2051,0.10095,0.12854
1986,2nd Quintile,Very concerned,0.44029,937,2078,0.41894,0.46164
1986,2nd Quintile,Somewhat concerned,0.42752,846,2078,0.40625,0.44880
1986,2nd Quintile,Not concerned at all,0.13219,295,2078,0.11762,0.14676
1986,3rd Quintile,Very concerned,0.47332,974,2070,0.45180,0.49483
1986,3rd Quintile,Somewhat concerned,0.42508,863,2070,0.40377,0.44638
1986,3rd Quintile,Not concerned at all,0.10161,233,2070,0.08859,0.11463
1986,4th Quintile,Very concerned,0.45374,1024,2199,0.43293,0.47456
1986,4th Quintile,Somewhat concerned,0.42699,906,2199,0.40631,0.44767
1986,4th Quintile,Not concerned at all,0.11927,269,2199,0.10572,0.13282
1986,5th Quintile,Very concerned,0.42186,893,2082,0.40065,0.44308
1986,5th Quintile,Somewhat concerned,0.43904,899,2082,0.41772,0.46036
1986,5th Quintile,Not concerned at all,0.13910,290,2082,0.12423,0.15397
1987,1st Quintile,Very concerned,0.45892,847,1996,0.43706,0.48079
1987,1st Quintile,Somewhat concerned,0.42148,878,1996,0.39981,0.44315
1987,1st Quintile,Not concerned at all,0.11960,271,1996,0.10536,0.13384
1987,2nd Quintile,Very concerned,0.47939,918,2044,0.45772,0.50105
1987,2nd Quintile,Somewhat concerned,0.40271,867,2044,0.38145,0.42398
