year,age_gr,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,No answer / don't know,Very concerned,0.54338,1783,3398,0.52663,0.56013
1984,17-29 y.,No answer / don't know,Somewhat concerned,0.36224,1224,3398,0.34608,0.37841
1984,17-29 y.,No answer / don't know,Not concerned at all,0.09437,391,3398,0.08454,0.10420
1984,30-45 y.,No answer / don't know,Very concerned,0.51862,1952,3856,0.50285,0.53439
1984,30-45 y.,No answer / don't know,Somewhat concerned,0.38492,1444,3856,0.36956,0.40028
1984,30-45 y.,No answer / don't know,Not concerned at all,0.09646,460,3856,0.08714,0.10578
1984,46-65 y.,No answer / don't know,Very concerned,0.54435,1865,3521,0.52790,0.56080
1984,46-65 y.,No answer / don't know,Somewhat concerned,0.37009,1295,3521,0.35414,0.38604
1984,46-65 y.,No answer / don't know,Not concerned at all,0.08556,361,3521,0.07632,0.09480
1984,66 and older,No answer / don't know,Very concerned,0.52594,666,1257,0.49832,0.55355
1984,66 and older,No answer / don't know,Somewhat concerned,0.35910,446,1257,0.33257,0.38564
1984,66 and older,No answer / don't know,Not concerned at all,0.11496,145,1257,0.09732,0.13260
1985,17-29 y.,Urban regions,Very concerned,0.49192,1201,2470,0.47220,0.51164
1985,17-29 y.,Urban regions,Somewhat concerned,0.40579,967,2470,0.38642,0.42515
1985,17-29 y.,Urban regions,Not concerned at all,0.10230,302,2470,0.09034,0.11425
1985,17-29 y.,Rural regions,Very concerned,0.45208,281,632,0.41324,0.49091
1985,17-29 y.,Rural regions,Somewhat concerned,0.42895,273,632,0.39033,0.46757
1985,17-29 y.,Rural regions,Not concerned at all,0.11898,78,632,0.09371,0.14424
1985,30-45 y.,Urban regions,Very concerned,0.48742,1348,2735,0.46868,0.50615
1985,30-45 y.,Urban regions,Somewhat concerned,0.40896,1050,2735,0.39053,0.42739
1985,30-45 y.,Urban regions,Not concerned at all,0.10362,337,2735,0.09220,0.11505
1985,30-45 y.,Rural regions,Very concerned,0.47280,357,716,0.43620,0.50939
1985,30-45 y.,Rural regions,Somewhat concerned,0.45007,299,716,0.41361,0.48654
1985,30-45 y.,Rural regions,Not concerned at all,0.07713,60,716,0.05757,0.09669
1985,46-65 y.,Urban regions,Very concerned,0.51648,1295,2579,0.49719,0.53577
1985,46-65 y.,Urban regions,Somewhat concerned,0.38361,998,2579,0.36484,0.40238
1985,46-65 y.,Urban regions,Not concerned at all,0.09990,286,2579,0.08833,0.11148
1985,46-65 y.,Rural regions,Very concerned,0.44456,285,677,0.40710,0.48202
1985,46-65 y.,Rural regions,Somewhat concerned,0.45732,321,677,0.41976,0.49487
1985,46-65 y.,Rural regions,Not concerned at all,0.09812,71,677,0.07570,0.12055
1985,66 and older,Urban regions,Very concerned,0.49218,392,799,0.45749,0.52687
1985,66 and older,Urban regions,Somewhat concerned,0.37351,295,799,0.33994,0.40707
1985,66 and older,Urban regions,Not concerned at all,0.13432,112,799,0.11066,0.15797
1985,66 and older,Rural regions,Very concerned,0.49445,135,283,0.43609,0.55280
1985,66 and older,Rural regions,Somewhat concerned,0.39092,115,283,0.33396,0.44787
1985,66 and older,Rural regions,Not concerned at all,0.11463,33,283,0.07745,0.15182
1986,17-29 y.,Urban regions,Very concerned,0.46963,1124,2401,0.44966,0.48960
1986,17-29 y.,Urban regions,Somewhat concerned,0.41589,984,2401,0.39617,0.43561
1986,17-29 y.,Urban regions,Not concerned at all,0.11448,293,2401,0.10174,0.12722
1986,17-29 y.,Rural regions,Very concerned,0.45250,281,625,0.41344,0.49155
1986,17-29 y.,Rural regions,Somewhat concerned,0.42352,258,625,0.38475,0.46229
1986,17-29 y.,Rural regions,Not concerned at all,0.12398,86,625,0.09813,0.14984
1986,30-45 y.,Urban regions,Very concerned,0.45702,1181,2574,0.43777,0.47627
1986,30-45 y.,Urban regions,Somewhat concerned,0.42053,1049,2574,0.40145,0.43960
1986,30-45 y.,Urban regions,Not concerned at all,0.12245,344,2574,0.10979,0.13512
1986,30-45 y.,Rural regions,Very concerned,0.39399,272,663,0.35676,0.43121
1986,30-45 y.,Rural regions,Somewhat concerned,0.47547,303,663,0.43743,0.51351
1986,30-45 y.,Rural regions,Not concerned at all,0.13054,88,663,0.10488,0.15621
1986,46-65 y.,Urban regions,Very concerned,0.47455,1194,2543,0.45514,0.49397
1986,46-65 y.,Urban regions,Somewhat concerned,0.42550,1059,2543,0.40628,0.44472
1986,46-65 y.,Urban regions,Not concerned at all,0.09994,290,2543,0.08828,0.11160
1986,46-65 y.,Rural regions,Very concerned,0.42468,280,658,0.38689,0.46248
1986,46-65 y.,Rural regions,Somewhat concerned,0.44253,286,658,0.40455,0.48051
1986,46-65 y.,Rural regions,Not concerned at all,0.13278,92,658,0.10684,0.15873
1986,66 and older,Urban regions,Very concerned,0.43041,330,761,0.39520,0.46561
1986,66 and older,Urban regions,Somewhat concerned,0.42355,319,761,0.38842,0.45868
1986,66 and older,Urban regions,Not concerned at all,0.14604,112,761,0.12093,0.17115
1986,66 and older,Rural regions,Very concerned,0.45249,113,261,0.39199,0.51299
1986,66 and older,Rural regions,Somewhat concerned,0.38654,102,261,0.32735,0.44573
1986,66 and older,Rural regions,Not concerned at all,0.16097,46,261,0.11630,0.20564
1987,17-29 y.,Urban regions,Very concerned,0.44967,997,2345,0.42954,0.46981
1987,17-29 y.,Urban regions,Somewhat concerned,0.45208,1079,2345,0.43193,0.47223
1987,17-29 y.,Urban regions,Not concerned at all,0.09825,269,2345,0.08620,0.11030
1987,17-29 y.,Rural regions,Very concerned,0.44847,280,629,0.40958,0.48737
