year,bula_h,migback,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,No migration background,Very concerned,0.48614,165,340,0.43293,0.53935
1984,Schleswig-Holstein,No migration background,Somewhat concerned,0.38783,133,340,0.33596,0.43970
1984,Schleswig-Holstein,No migration background,Not concerned at all,0.12603,42,340,0.09070,0.16136
1984,Hamburg,No migration background,Very concerned,0.59325,132,195,0.52412,0.66237
1984,Hamburg,No migration background,Somewhat concerned,0.29145,63,195,0.22751,0.35540
1984,Hamburg,Direct migration background,Very concerned,0.51545,47,47,0.37103,0.65988
1984,Lower Saxony,No migration background,Very concerned,0.50895,520,1013,0.47815,0.53975
1984,Lower Saxony,No migration background,Somewhat concerned,0.39850,406,1013,0.36834,0.42867
1984,Lower Saxony,No migration background,Not concerned at all,0.09255,87,1013,0.07469,0.11040
1984,Lower Saxony,Direct migration background,Very concerned,0.51736,86,195,0.44704,0.58767
1984,Lower Saxony,Direct migration background,Somewhat concerned,0.28594,64,195,0.22236,0.34953
1984,Lower Saxony,Direct migration background,Not concerned at all,0.19670,45,195,0.14077,0.25264
1984,Bremen,No migration background,Very concerned,0.68025,67,67,0.56773,0.79277
1984,North Rhine-Westphalia,No migration background,Very concerned,0.58505,1303,2252,0.56469,0.60540
1984,North Rhine-Westphalia,No migration background,Somewhat concerned,0.33206,759,2252,0.31260,0.35152
1984,North Rhine-Westphalia,No migration background,Not concerned at all,0.08289,190,2252,0.07150,0.09428
1984,North Rhine-Westphalia,Direct migration background,Very concerned,0.47867,443,921,0.44639,0.51095
1984,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.37873,343,921,0.34738,0.41007
1984,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.14260,135,921,0.12001,0.16520
1984,Hesse,No migration background,Very concerned,0.53351,413,761,0.49804,0.56898
1984,Hesse,No migration background,Somewhat concerned,0.37857,285,761,0.34409,0.41306
1984,Hesse,No migration background,Not concerned at all,0.08792,63,761,0.06778,0.10805
1984,Hesse,Direct migration background,Very concerned,0.55997,241,470,0.51505,0.60490
1984,Hesse,Direct migration background,Somewhat concerned,0.27609,157,470,0.23563,0.31655
1984,Hesse,Direct migration background,Not concerned at all,0.16394,72,470,0.13043,0.19745
1984,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.52172,362,692,0.48448,0.55897
1984,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.43016,297,692,0.39324,0.46707
1984,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.04812,33,692,0.03216,0.06408
1984,"Rhineland-Palatinate, Saarland",Direct migration background,Very concerned,0.47152,78,131,0.38571,0.55733
1984,"Rhineland-Palatinate, Saarland",Direct migration background,Somewhat concerned,0.40129,53,131,0.31703,0.48555
1984,Baden-Wuerttemberg,No migration background,Very concerned,0.47885,643,1338,0.45208,0.50563
1984,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.40678,544,1338,0.38045,0.43311
1984,Baden-Wuerttemberg,No migration background,Not concerned at all,0.11437,151,1338,0.09731,0.13143
1984,Baden-Wuerttemberg,Direct migration background,Very concerned,0.46589,361,865,0.43263,0.49916
1984,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.32285,281,865,0.29168,0.35403
1984,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.21125,223,865,0.18403,0.23847
1984,Bavaria,No migration background,Very concerned,0.51866,841,1600,0.49417,0.54315
1984,Bavaria,No migration background,Somewhat concerned,0.39543,626,1600,0.37147,0.41940
1984,Bavaria,No migration background,Not concerned at all,0.08591,133,1600,0.07217,0.09964
1984,Bavaria,Direct migration background,Very concerned,0.54207,215,434,0.49514,0.58900
1984,Bavaria,Direct migration background,Somewhat concerned,0.35643,164,434,0.31132,0.40155
1984,Bavaria,Direct migration background,Not concerned at all,0.10149,55,434,0.07305,0.12994
1984,Berlin,No migration background,Very concerned,0.59465,174,265,0.53543,0.65388
1984,Berlin,No migration background,Somewhat concerned,0.31916,91,265,0.26293,0.37539
1984,Berlin,Direct migration background,Very concerned,0.60724,61,100,0.51103,0.70344
1984,Berlin,Direct migration background,Somewhat concerned,0.30500,39,100,0.21430,0.39569
1985,Schleswig-Holstein,No migration background,Very concerned,0.44205,135,308,0.38650,0.49761
1985,Schleswig-Holstein,No migration background,Somewhat concerned,0.44736,137,308,0.39174,0.50298
1985,Schleswig-Holstein,No migration background,Not concerned at all,0.11059,36,308,0.07551,0.14567
1985,Hamburg,No migration background,Very concerned,0.48535,103,182,0.41254,0.55816
1985,Hamburg,No migration background,Somewhat concerned,0.38192,79,182,0.31113,0.45270
1985,Hamburg,Direct migration background,Very concerned,0.64309,47,47,0.50464,0.78154
1985,Lower Saxony,No migration background,Very concerned,0.47399,447,938,0.44202,0.50596
1985,Lower Saxony,No migration background,Somewhat concerned,0.42590,402,938,0.39424,0.45756
1985,Lower Saxony,No migration background,Not concerned at all,0.10011,89,938,0.08089,0.11933
1985,Lower Saxony,Direct migration background,Very concerned,0.43977,65,120,0.35059,0.52895
1985,Lower Saxony,Direct migration background,Somewhat concerned,0.38489,55,120,0.29747,0.47231
1985,Bremen,No migration background,Very concerned,0.66487,59,59,0.54338,0.78635
1985,North Rhine-Westphalia,No migration background,Very concerned,0.50212,1038,2091,0.48068,0.52356
1985,North Rhine-Westphalia,No migration background,Somewhat concerned,0.39453,836,2091,0.37358,0.41548
1985,North Rhine-Westphalia,No migration background,Not concerned at all,0.10335,217,2091,0.09030,0.11640
1985,North Rhine-Westphalia,Direct migration background,Very concerned,0.43561,353,781,0.40081,0.47040
1985,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.42450,302,781,0.38981,0.45919
1985,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.13989,126,781,0.11555,0.16423
1985,Hesse,No migration background,Very concerned,0.53900,384,698,0.50199,0.57601
1985,Hesse,No migration background,Somewhat concerned,0.36738,254,698,0.33159,0.40317
1985,Hesse,No migration background,Not concerned at all,0.09361,60,698,0.07199,0.11524
1985,Hesse,Direct migration background,Very concerned,0.48521,203,417,0.43718,0.53324
1985,Hesse,Direct migration background,Somewhat concerned,0.32912,141,417,0.28397,0.37428
1985,Hesse,Direct migration background,Not concerned at all,0.18567,73,417,0.14831,0.22304
1985,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.47922,290,626,0.44006,0.51839
1985,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.43865,284,626,0.39974,0.47755
1985,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.08213,52,626,0.06060,0.10366
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Very concerned,0.49735,68,110,0.40348,0.59122
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Somewhat concerned,0.41189,42,110,0.31949,0.50428
1985,Baden-Wuerttemberg,No migration background,Very concerned,0.44567,546,1214,0.41770,0.47364
1985,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.42879,520,1214,0.40094,0.45664
1985,Baden-Wuerttemberg,No migration background,Not concerned at all,0.12554,148,1214,0.10689,0.14419
1985,Baden-Wuerttemberg,Direct migration background,Very concerned,0.47417,337,778,0.43906,0.50928
1985,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.35552,286,778,0.32187,0.38918
1985,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.17030,155,778,0.14387,0.19673
1985,Bavaria,No migration background,Very concerned,0.49175,726,1469,0.46617,0.51732
1985,Bavaria,No migration background,Somewhat concerned,0.42011,614,1469,0.39486,0.44536
1985,Bavaria,No migration background,Not concerned at all,0.08814,129,1469,0.07364,0.10264
1985,Bavaria,Direct migration background,Very concerned,0.58677,199,371,0.53660,0.63695
1985,Bavaria,Direct migration background,Somewhat concerned,0.32444,126,371,0.27673,0.37214
1985,Bavaria,Direct migration background,Not concerned at all,0.08879,46,371,0.05981,0.11778
1985,Berlin,No migration background,Very concerned,0.50701,134,230,0.44226,0.57176
1985,Berlin,No migration background,Somewhat concerned,0.37502,96,230,0.31232,0.43773
1985,Berlin,Direct migration background,Very concerned,0.54861,53,94,0.44747,0.64975
1985,Berlin,Direct migration background,Somewhat concerned,0.39315,41,94,0.29388,0.49242
1986,Schleswig-Holstein,No migration background,Very concerned,0.39243,103,281,0.33523,0.44962
1986,Schleswig-Holstein,No migration background,Somewhat concerned,0.45275,135,281,0.39445,0.51105
1986,Schleswig-Holstein,No migration background,Not concerned at all,0.15482,43,281,0.11245,0.19719
1986,Hamburg,No migration background,Very concerned,0.47057,84,158,0.39249,0.54865
