year,pgisced97,sex,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,male,Very concerned,0.43184,45,80,0.32261,0.54107
1984,Pre-primary Level,male,Somewhat concerned,0.38986,35,80,0.28231,0.49741
1984,Pre-primary Level,female,Very concerned,0.68017,62,62,0.56313,0.79722
1984,Primary Level,male,Very concerned,0.43242,166,402,0.38393,0.48091
1984,Primary Level,male,Somewhat concerned,0.33344,134,402,0.28730,0.37958
1984,Primary Level,male,Not concerned at all,0.23414,102,402,0.19269,0.27559
1984,Primary Level,female,Very concerned,0.37875,226,573,0.33900,0.41850
1984,Primary Level,female,Somewhat concerned,0.38883,211,573,0.34888,0.42878
1984,Primary Level,female,Not concerned at all,0.23242,136,573,0.19781,0.26703
1984,Lower Secondary Level,male,Very concerned,0.45320,519,1126,0.42411,0.48229
1984,Lower Secondary Level,male,Somewhat concerned,0.40866,428,1126,0.37993,0.43739
1984,Lower Secondary Level,male,Not concerned at all,0.13814,179,1126,0.11798,0.15830
1984,Lower Secondary Level,female,Very concerned,0.55202,1242,2287,0.53164,0.57241
1984,Lower Secondary Level,female,Somewhat concerned,0.36389,827,2287,0.34417,0.38362
1984,Lower Secondary Level,female,Not concerned at all,0.08408,218,2287,0.07271,0.09546
1984,Upper Secondary Level,male,Very concerned,0.49967,1529,3128,0.48214,0.51719
1984,Upper Secondary Level,male,Somewhat concerned,0.38659,1218,3128,0.36952,0.40366
1984,Upper Secondary Level,male,Not concerned at all,0.11374,381,3128,0.10261,0.12487
1984,Upper Secondary Level,female,Very concerned,0.57534,1451,2522,0.55604,0.59463
1984,Upper Secondary Level,female,Somewhat concerned,0.36164,907,2522,0.34289,0.38040
1984,Upper Secondary Level,female,Not concerned at all,0.06302,164,2522,0.05354,0.07251
1984,Post-secondary Non-tertiary Level,male,Very concerned,0.56104,109,169,0.48599,0.63608
1984,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.32074,60,169,0.25016,0.39132
1984,Post-secondary Non-tertiary Level,female,Very concerned,0.72880,80,111,0.64572,0.81188
1984,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.22681,31,111,0.14855,0.30507
