syear,age_gr,migback,plh0038,proportion,n,lower_confidence,upper_confidence
1984,46-65 J.,No migration background,1.0,0.11727061170212766,12164,0.1115528473370623,0.12298837606719301
1984,30-45 J.,No migration background,1.0,0.10704787234042554,12164,0.10155346348152816,0.11254228119932291
1984,17-29 J.,No migration background,1.0,0.10621675531914894,12164,0.10074117082027328,0.1116923398180246
1984,30-45 J.,No migration background,2.0,0.08153257978723404,12164,0.07666945587499666,0.08639570369947142
1984,46-65 J.,No migration background,2.0,0.08045212765957446,12164,0.0756184931944498,0.08528576212469913
1984,17-29 J.,No migration background,2.0,0.06973071808510638,12164,0.06520451251583997,0.07425692365437278
1984,30-45 J.,Direct migration background,1.0,0.05418882978723404,12164,0.050165598765972624,0.05821206080849546
1984,66 und älter,No migration background,1.0,0.05352393617021277,12164,0.04952405853727076,0.05752381380315478
1984,30-45 J.,Direct migration background,2.0,0.038148271276595744,12164,0.0347441160000045,0.041552426553186986
1984,17-29 J.,Direct migration background,1.0,0.03789893617021277,12164,0.03450548407459919,0.041292388265826346
1984,46-65 J.,Direct migration background,1.0,0.03723404255319149,12164,0.0338693272468662,0.040598757859516776
1984,66 und älter,No migration background,2.0,0.03623670212765957,12164,0.032915637015704526,0.03955776723961462
1984,17-29 J.,Direct migration background,2.0,0.02967087765957447,12164,0.02665549387504941,0.03268626144409953
1984,46-65 J.,Direct migration background,2.0,0.026678856382978722,12164,0.023815143000264917,0.029542569765692528
1984,30-45 J.,Direct migration background,3.0,0.020528590425531915,12164,0.018008632367780414,0.023048548483283415
1984,30-45 J.,No migration background,3.0,0.01745345744680851,12164,0.015126249628594086,0.019780665265022934
1984,17-29 J.,No migration background,3.0,0.01737034574468085,12164,0.015048587319322024,0.01969210417003968
1984,46-65 J.,No migration background,3.0,0.016456117021276594,12164,0.014195232294730957,0.01871700174782223
1984,17-29 J.,Direct migration background,3.0,0.014212101063829786,12164,0.012108619303506648,0.016315582824152925
1984,46-65 J.,Direct migration background,3.0,0.01354720744680851,12164,0.011492826826787653,0.015601588066829368
1984,66 und älter,No migration background,3.0,0.011552526595744681,12164,0.009653490795962219,0.013451562395527144
1984,17-29 J.,Indirect migration background,1.0,0.004072473404255319,12164,0.0029406964092072076,0.005204250399303431
1984,17-29 J.,Indirect migration background,2.0,0.002327127659574468,12164,0.0014708353345963313,0.0031834199845526046
1984,66 und älter,Direct migration background,1.0,0.0016622340425531915,12164,0.0009382938283221793,0.0023861742567842037
1984,30-45 J.,Indirect migration background,1.0,0.0009973404255319148,12164,0.0004363920441137389,0.0015582888069500906
1984,17-29 J.,Indirect migration background,3.0,0.0009142287234042553,12164,0.0003771391968819275,0.0014513182499265832
1984,66 und älter,Direct migration background,2.0,0.0007480053191489362,12164,0.0002621491510066619,0.0012338614872912104
1984,46-65 J.,Indirect migration background,1.0,0.0004986702127659574,12164,0.0001019208231154846,0.0008954196024164303
1984,46-65 J.,Indirect migration background,2.0,0.0004986702127659574,12164,0.0001019208231154846,0.0008954196024164303
1984,66 und älter,Direct migration background,3.0,0.0004986702127659574,12164,0.0001019208231154846,0.0008954196024164303
1984,30-45 J.,Indirect migration background,2.0,0.0003324468085106383,12164,8.47535248257159e-06,0.0006564182645387049
1984,30-45 J.,Indirect migration background,3.0,0.0002493351063829787,12164,-3.124406749501613e-05,0.0005299142802609735
1984,66 und älter,Indirect migration background,1.0,0.00016622340425531914,12164,-6.287805418235935e-05,0.0003953248626929976
1984,66 und älter,Indirect migration background,2.0,8.311170212765957e-05,12164,-7.889422570705054e-05,0.0002451176299623697
1985,46-65 J.,No migration background,1.0,0.10981544394454136,11026,0.10397939647428235,0.11565149141480037
1985,30-45 J.,No migration background,1.0,0.10155173996878156,11026,0.09591358124648268,0.10718989869108043
1985,17-29 J.,No migration background,1.0,0.09677715544945367,11026,0.0912585294791463,0.10229578141976105
1985,46-65 J.,No migration background,2.0,0.09044164906803782,11026,0.0850880407221767,0.09579525741389895
1985,30-45 J.,No migration background,2.0,0.08842163254062987,11026,0.08312227347137924,0.09372099160988051
1985,17-29 J.,No migration background,2.0,0.08217794509227802,11026,0.07705164577257007,0.08730424441198598
1985,30-45 J.,Direct migration background,1.0,0.0542649894408227,11026,0.05003643747585023,0.058493541405795164
1985,66 und älter,No migration background,1.0,0.04646038013038289,11026,0.042531599064678106,0.05038916119608767
1985,66 und älter,No migration background,2.0,0.036727573225599115,11026,0.033216678895251796,0.040238467555946435
1985,30-45 J.,Direct migration background,2.0,0.03479937563125517,11026,0.03137846601123233,0.038220285251278005
1985,17-29 J.,Direct migration background,1.0,0.03461573776512717,11026,0.031203541677454177,0.038027933852800164
1985,46-65 J.,Direct migration background,1.0,0.03452391883206317,11026,0.031116089158384593,0.03793174850574175
1985,46-65 J.,Direct migration background,2.0,0.03039206684418327,11026,0.027187825091063277,0.03359630859730326
1985,17-29 J.,Direct migration background,2.0,0.02837205031677532,11026,0.02527290145289194,0.0314711991806587
1985,17-29 J.,No migration background,3.0,0.02121017353778349,11026,0.018520720832322736,0.023899626243244244
1985,46-65 J.,No migration background,3.0,0.020751078872463503,11026,0.018090268231353825,0.023411889513573182
1985,30-45 J.,Direct migration background,3.0,0.018271967679735563,11026,0.01577199459786175,0.020771940761609375
1985,30-45 J.,No migration background,3.0,0.018088329813607567,11026,0.015600718506320952,0.02057594112089418
1985,66 und älter,No migration background,3.0,0.012671012762831696,11026,0.010583237798836206,0.014758787726827186
1985,46-65 J.,Direct migration background,3.0,0.012028280231383711,11026,0.009993483165428793,0.01406307729733863
1985,17-29 J.,Direct migration background,3.0,0.011661004499127721,11026,0.009657141508917663,0.01366486748933778
1985,17-29 J.,Indirect migration background,1.0,0.0046827655862638875,11026,0.0034084439749759634,0.0059570871975518115
