year,age_gr,plh0038,proportion,n,lower_confidence,upper_confidence
1984,30-45 J.,Grosse Sorgen,0.16609938733832538,16099,0.16035031487215828,0.17184845980449248
1984,46-65 J.,Grosse Sorgen,0.15869639210347175,16099,0.15305200847482836,0.16434077573211514
1984,18-29 J.,Grosse Sorgen,0.13886997957794417,16099,0.13352808673608227,0.14421187241980607
1984,30-45 J.,Einige Sorgen,0.12287270251872022,16099,0.11780144528800665,0.1279439597494338
1984,46-65 J.,Einige Sorgen,0.11019400953029272,16099,0.10535692945902045,0.115031089601565
1984,18-29 J.,Einige Sorgen,0.09615384615384616,16099,0.0915999071567608,0.10070778515093153
1984,66 und älter,Grosse Sorgen,0.0566712049012934,16099,0.053099550822042436,0.06024285898054436
1984,30-45 J.,Keine Sorgen,0.03914227365554799,16099,0.03614649867808623,0.042138048633009746
1984,66 und älter,Einige Sorgen,0.03795098706603131,16099,0.03499932415444111,0.04090264997762151
1984,46-65 J.,Keine Sorgen,0.030718175629680055,16099,0.028052671465938116,0.033383679793421994
1984,18-29 J.,Keine Sorgen,0.0302927161334241,16099,0.027645154629984292,0.032940277636863906
1984,66 und älter,Keine Sorgen,0.012338325391422737,16099,0.010633072354213565,0.014043578428631909
1985,30-45 J.,Grosse Sorgen,0.1604403876917286,14443,0.15445475605539993,0.16642601932805728
1985,46-65 J.,Grosse Sorgen,0.14867789592547284,14443,0.14287563140843643,0.15448016044250926
1985,18-29 J.,Grosse Sorgen,0.12825821021925285,14443,0.12280485376074082,0.13371156667776488
1985,30-45 J.,Einige Sorgen,0.1269408111414322,14443,0.12151143607612248,0.13237018620674196
1985,46-65 J.,Einige Sorgen,0.12411781311753081,14443,0.11874047592580875,0.12949515030925288
1985,18-29 J.,Einige Sorgen,0.10717982497412251,14443,0.10213477020612224,0.11222487974212278
1985,66 und älter,Grosse Sorgen,0.0495906652865343,14443,0.04605001788226505,0.05313131269080355
1985,66 und älter,Einige Sorgen,0.038580972993318904,14443,0.03543995582491255,0.04172199016172526
1985,30-45 J.,Keine Sorgen,0.037357673849628306,14443,0.034264888671385905,0.04045045902787071
1985,46-65 J.,Keine Sorgen,0.03359367648442646,14443,0.030655106657250096,0.036532246311602824
1985,18-29 J.,Keine Sorgen,0.03161757786769549,14443,0.028763833200381655,0.03447132253500933
1985,66 und älter,Keine Sorgen,0.013644490448856687,14443,0.011752483339534246,0.015536497558179128
1986,46-65 J.,Grosse Sorgen,0.1441564792176039,13742,0.13828367711898093,0.1500292813162269
1986,30-45 J.,Grosse Sorgen,0.14220048899755502,13742,0.13636100407626917,0.14803997391884088
1986,30-45 J.,Einige Sorgen,0.13222493887530562,13742,0.12656135457586767,0.13788852317474357
1986,46-65 J.,Einige Sorgen,0.1315403422982885,13742,0.12588921087212332,0.1371914737244537
1986,18-29 J.,Grosse Sorgen,0.12469437652811736,13742,0.1191706217197685,0.13021813133646623
1986,18-29 J.,Einige Sorgen,0.11158924205378973,13742,0.10632483857357912,0.11685364553400034
1986,66 und älter,Grosse Sorgen,0.04332518337408313,13742,0.03992123100122734,0.04672913574693892
1986,30-45 J.,Keine Sorgen,0.042249388753056234,13742,0.038886073837948065,0.0456127036681644
1986,66 und älter,Einige Sorgen,0.04117359413202934,13742,0.037851511109255026,0.04449567715480365
1986,46-65 J.,Keine Sorgen,0.03735941320293398,13742,0.0341886544019644,0.04053017200390357
1986,18-29 J.,Keine Sorgen,0.034034229828850855,13742,0.03100264355922837,0.03706581609847334
1986,66 und älter,Keine Sorgen,0.015452322738386308,13742,0.013390048767400475,0.01751459670937214
1987,46-65 J.,Grosse Sorgen,0.14011478329705127,13496,0.1342585852211928,0.14597098137290973
1987,30-45 J.,Grosse Sorgen,0.1368493963981793,13496,0.13105086158449442,0.1426479312118642
1987,46-65 J.,Einige Sorgen,0.13566198298040769,13496,0.12988468956764254,0.14143927639317283
1987,30-45 J.,Einige Sorgen,0.1354640807441124,13496,0.12969034192040488,0.14123781956781992
1987,18-29 J.,Einige Sorgen,0.12428260439342964,13496,0.11871663648872338,0.1298485722981359
1987,18-29 J.,Grosse Sorgen,0.1162675638234712,13496,0.11085948241271806,0.12167564523422433
1987,66 und älter,Grosse Sorgen,0.05036611913714625,13496,0.04667633566445271,0.054055902609839786
1987,46-65 J.,Keine Sorgen,0.038986740550168215,13496,0.03572103751074773,0.0422524435895887
1987,30-45 J.,Keine Sorgen,0.0380961804868395,13496,0.03486649613744274,0.04132586483623626
1987,66 und älter,Einige Sorgen,0.037007718187215516,13496,0.03382270603356786,0.040192730340863174
1987,18-29 J.,Keine Sorgen,0.030773797743914505,13496,0.027860018419288937,0.03368757706854007
1987,66 und älter,Keine Sorgen,0.016129032258064516,13496,0.014003700339494081,0.01825436417663495
1988,46-65 J.,Einige Sorgen,0.1519039735099338,12817,0.1456899919438566,0.15811795507601098
1988,30-45 J.,Einige Sorgen,0.14486754966887416,12817,0.13877407331706168,0.15096102602068664
1988,46-65 J.,Grosse Sorgen,0.1291390728476821,12817,0.1233332187997693,0.13494492689559492
1988,18-29 J.,Einige Sorgen,0.12810430463576158,12817,0.1223183235760693,0.13389028569545386
1988,30-45 J.,Grosse Sorgen,0.12251655629139073,12817,0.11684006814574072,0.12819304443704074
1988,18-29 J.,Grosse Sorgen,0.1076158940397351,12817,0.10225080416587314,0.11298098391359705
1988,66 und älter,Einige Sorgen,0.04408112582781457,12817,0.040527270564777874,0.04763498109085127
1988,66 und älter,Grosse Sorgen,0.043977649006622516,12817,0.04042777526724379,0.04752752274600124
1988,46-65 J.,Keine Sorgen,0.037458609271523176,12817,0.0341712406095016,0.04074597793354475
1988,18-29 J.,Keine Sorgen,0.0363203642384106,12817,0.03308141368787973,0.039559314788941466
1988,30-45 J.,Keine Sorgen,0.035802980132450334,12817,0.03258631863747344,0.03901964162742723
1988,66 und älter,Keine Sorgen,0.018211920529801324,12817,0.01589692780864833,0.020526913250954317
1989,30-45 J.,Einige Sorgen,0.15009601024109237,12393,0.1438076508475394,0.15638436963464533
1989,46-65 J.,Einige Sorgen,0.14422871772989118,12393,0.13804324962314274,0.15041418583663962
1989,18-29 J.,Einige Sorgen,0.13398762534670364,12393,0.12799023604638995,0.13998501464701732
1989,46-65 J.,Grosse Sorgen,0.11009174311926606,12393,0.10458090265375193,0.11560258358478019
1989,30-45 J.,Grosse Sorgen,0.10187753360358438,12393,0.096551856422756,0.10720321078441276
1989,18-29 J.,Grosse Sorgen,0.09387668017921912,12393,0.08874168119850785,0.09901167915993038
1989,46-65 J.,Keine Sorgen,0.05888628120332835,12393,0.05474155389144942,0.06303100851520729
1989,18-29 J.,Keine Sorgen,0.051632174098570516,12393,0.04773619643216491,0.05552815176497612
1989,30-45 J.,Keine Sorgen,0.04928525709409003,12393,0.045474147181580035,0.05309636700660003
1989,66 und älter,Einige Sorgen,0.046511627906976744,12393,0.04280391313603028,0.050219342677923204
1989,66 und älter,Grosse Sorgen,0.03563046724983998,12393,0.03236684153805868,0.03889409296162128
1989,66 und älter,Keine Sorgen,0.023895882227437593,12393,0.02120696487665611,0.026584799578219076
1990,30-45 J.,Einige Sorgen,0.1471848677405054,18165,0.14203261213823945,0.15233712334277136
1990,46-65 J.,Einige Sorgen,0.13927885325846018,18165,0.13424370575056105,0.1443140007663593
1990,18-29 J.,Einige Sorgen,0.12671789567016403,18165,0.12188024363939663,0.13155554770093142
1990,46-65 J.,Grosse Sorgen,0.10521649179843358,18165,0.10075439215481977,0.10967859144204739
1990,30-45 J.,Grosse Sorgen,0.09605438155755874,18165,0.09176921099967607,0.10033955211544142
1990,18-29 J.,Grosse Sorgen,0.07573518545884439,18165,0.07188762522857887,0.0795827456891099
1990,30-45 J.,Keine Sorgen,0.07314910595537166,18165,0.06936252001450652,0.07693569189623681
1990,46-65 J.,Keine Sorgen,0.06768139500517216,18165,0.06402834853837311,0.07133444147197121
1990,18-29 J.,Keine Sorgen,0.06243534801241318,18165,0.05891687478085768,0.06595382124396869
1990,66 und älter,Einige Sorgen,0.042781143786020395,18165,0.03983827981087362,0.04572400776116717
1990,66 und älter,Grosse Sorgen,0.03421013743165361,18165,0.031566772640980914,0.036853502222326306
1990,66 und älter,Keine Sorgen,0.02955519432540269,18165,0.027092328799325247,0.03201805985148013
1991,30-45 J.,Einige Sorgen,0.1518577134674806,17756,0.1465789003193584,0.15713652661560276
1991,46-65 J.,Grosse Sorgen,0.14213580526038133,17756,0.13699957457390344,0.14727203594685923
1991,30-45 J.,Grosse Sorgen,0.13580526038133997,17756,0.13076622266873833,0.1408442980939416
1991,46-65 J.,Einige Sorgen,0.13324289697791847,17756,0.12824422957319515,0.1382415643826418
1991,18-29 J.,Einige Sorgen,0.12321953425276962,17756,0.11838484330717874,0.1280542251983605
1991,18-29 J.,Grosse Sorgen,0.10513226316979425,17756,0.10062065956290134,0.10964386677668717
1991,66 und älter,Grosse Sorgen,0.04943854096013264,17756,0.04624989408183367,0.052627187838431615
1991,66 und älter,Einige Sorgen,0.04574572311402517,17756,0.04267252322225834,0.048818923005792006
1991,30-45 J.,Keine Sorgen,0.035194814982289546,17756,0.03248435711484597,0.03790527284973312
