year,migback,quintil_oecd,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,1st Quintile,Very concerned,0.53592,777,1428,0.51004,0.56180
1984,No migration background,1st Quintile,Somewhat concerned,0.37277,527,1428,0.34768,0.39785
1984,No migration background,1st Quintile,Not concerned at all,0.09132,124,1428,0.07637,0.10626
1984,No migration background,2nd Quintile,Very concerned,0.55483,877,1585,0.53036,0.57931
1984,No migration background,2nd Quintile,Somewhat concerned,0.37110,592,1585,0.34731,0.39489
1984,No migration background,2nd Quintile,Not concerned at all,0.07407,116,1585,0.06117,0.08697
1984,No migration background,3rd Quintile,Very concerned,0.53812,918,1712,0.51450,0.56175
1984,No migration background,3rd Quintile,Somewhat concerned,0.37524,652,1712,0.35230,0.39818
1984,No migration background,3rd Quintile,Not concerned at all,0.08664,142,1712,0.07331,0.09996
1984,No migration background,4th Quintile,Very concerned,0.53066,983,1848,0.50790,0.55342
1984,No migration background,4th Quintile,Somewhat concerned,0.37113,684,1848,0.34910,0.39316
1984,No migration background,4th Quintile,Not concerned at all,0.09821,181,1848,0.08464,0.11178
1984,No migration background,5th Quintile,Very concerned,0.52350,1052,2008,0.50165,0.54535
1984,No migration background,5th Quintile,Somewhat concerned,0.37806,764,2008,0.35685,0.39928
1984,No migration background,5th Quintile,Not concerned at all,0.09844,192,2008,0.08540,0.11147
1984,Direct migration background,1st Quintile,Very concerned,0.47665,452,996,0.44562,0.50769
1984,Direct migration background,1st Quintile,Somewhat concerned,0.34726,355,996,0.31768,0.37684
1984,Direct migration background,1st Quintile,Not concerned at all,0.17608,189,996,0.15242,0.19975
1984,Direct migration background,2nd Quintile,Very concerned,0.55919,389,753,0.52371,0.59468
1984,Direct migration background,2nd Quintile,Somewhat concerned,0.30439,233,753,0.27150,0.33728
1984,Direct migration background,2nd Quintile,Not concerned at all,0.13642,131,753,0.11189,0.16095
1984,Direct migration background,3rd Quintile,Very concerned,0.53016,292,595,0.49002,0.57029
1984,Direct migration background,3rd Quintile,Somewhat concerned,0.32586,206,595,0.28817,0.36355
1984,Direct migration background,3rd Quintile,Not concerned at all,0.14398,97,595,0.11575,0.17222
1984,Direct migration background,4th Quintile,Very concerned,0.45467,252,579,0.41407,0.49526
1984,Direct migration background,4th Quintile,Somewhat concerned,0.35483,213,579,0.31582,0.39383
1984,Direct migration background,4th Quintile,Not concerned at all,0.19050,114,579,0.15849,0.22252
1984,Direct migration background,5th Quintile,Very concerned,0.52670,190,382,0.47656,0.57684
1984,Direct migration background,5th Quintile,Somewhat concerned,0.37619,137,382,0.32755,0.42484
1984,Direct migration background,5th Quintile,Not concerned at all,0.09711,55,382,0.06737,0.12684
1985,No migration background,1st Quintile,Very concerned,0.48828,634,1288,0.46097,0.51559
1985,No migration background,1st Quintile,Somewhat concerned,0.41092,529,1288,0.38404,0.43780
1985,No migration background,1st Quintile,Not concerned at all,0.10079,125,1288,0.08434,0.11724
1985,No migration background,2nd Quintile,Very concerned,0.51184,737,1456,0.48615,0.53752
1985,No migration background,2nd Quintile,Somewhat concerned,0.39554,587,1456,0.37041,0.42066
1985,No migration background,2nd Quintile,Not concerned at all,0.09263,132,1456,0.07773,0.10752
1985,No migration background,3rd Quintile,Very concerned,0.50854,819,1609,0.48411,0.53298
1985,No migration background,3rd Quintile,Somewhat concerned,0.40251,652,1609,0.37854,0.42648
1985,No migration background,3rd Quintile,Not concerned at all,0.08895,138,1609,0.07504,0.10287
1985,No migration background,4th Quintile,Very concerned,0.47141,794,1694,0.44763,0.49519
1985,No migration background,4th Quintile,Somewhat concerned,0.41122,702,1694,0.38778,0.43466
1985,No migration background,4th Quintile,Not concerned at all,0.11737,198,1694,0.10204,0.13270
1985,No migration background,5th Quintile,Very concerned,0.47049,876,1844,0.44770,0.49328
1985,No migration background,5th Quintile,Somewhat concerned,0.41829,769,1844,0.39577,0.44081
1985,No migration background,5th Quintile,Not concerned at all,0.11122,199,1844,0.09687,0.12558
1985,Direct migration background,1st Quintile,Very concerned,0.48852,409,897,0.45579,0.52125
1985,Direct migration background,1st Quintile,Somewhat concerned,0.36120,347,897,0.32974,0.39265
1985,Direct migration background,1st Quintile,Not concerned at all,0.15028,141,897,0.12688,0.17368
1985,Direct migration background,2nd Quintile,Very concerned,0.51367,305,639,0.47489,0.55245
1985,Direct migration background,2nd Quintile,Somewhat concerned,0.32058,228,639,0.28436,0.35679
1985,Direct migration background,2nd Quintile,Not concerned at all,0.16575,106,639,0.13690,0.19461
1985,Direct migration background,3rd Quintile,Very concerned,0.47960,260,540,0.43742,0.52178
1985,Direct migration background,3rd Quintile,Somewhat concerned,0.37840,182,540,0.33746,0.41935
1985,Direct migration background,3rd Quintile,Not concerned at all,0.14200,98,540,0.11253,0.17147
1985,Direct migration background,4th Quintile,Very concerned,0.48427,234,473,0.43918,0.52935
1985,Direct migration background,4th Quintile,Somewhat concerned,0.41696,170,473,0.37248,0.46144
1985,Direct migration background,4th Quintile,Not concerned at all,0.09877,69,473,0.07185,0.12569
1985,Direct migration background,5th Quintile,Very concerned,0.49284,154,304,0.43655,0.54914
1985,Direct migration background,5th Quintile,Somewhat concerned,0.39173,101,304,0.33677,0.44670
1985,Direct migration background,5th Quintile,Not concerned at all,0.11542,49,304,0.07944,0.15140
1986,No migration background,1st Quintile,Very concerned,0.48771,577,1210,0.45953,0.51588
1986,No migration background,1st Quintile,Somewhat concerned,0.40045,500,1210,0.37283,0.42807
1986,No migration background,1st Quintile,Not concerned at all,0.11184,133,1210,0.09408,0.12961
1986,No migration background,2nd Quintile,Very concerned,0.44416,608,1371,0.41785,0.47047
1986,No migration background,2nd Quintile,Somewhat concerned,0.42743,582,1371,0.40123,0.45363
1986,No migration background,2nd Quintile,Not concerned at all,0.12841,181,1371,0.11069,0.14612
1986,No migration background,3rd Quintile,Very concerned,0.47200,706,1502,0.44674,0.49725
1986,No migration background,3rd Quintile,Somewhat concerned,0.43047,647,1502,0.40542,0.45552
1986,No migration background,3rd Quintile,Not concerned at all,0.09753,149,1502,0.08252,0.11254
1986,No migration background,4th Quintile,Very concerned,0.45610,779,1675,0.43224,0.47996
1986,No migration background,4th Quintile,Somewhat concerned,0.42611,708,1675,0.40242,0.44980
1986,No migration background,4th Quintile,Not concerned at all,0.11779,188,1675,0.10235,0.13323
1986,No migration background,5th Quintile,Very concerned,0.42280,765,1779,0.39984,0.44576
1986,No migration background,5th Quintile,Somewhat concerned,0.43859,777,1779,0.41553,0.46166
1986,No migration background,5th Quintile,Not concerned at all,0.13861,237,1779,0.12254,0.15467
1986,Direct migration background,1st Quintile,Very concerned,0.45198,345,796,0.41738,0.48658
1986,Direct migration background,1st Quintile,Somewhat concerned,0.41074,326,796,0.37654,0.44494
1986,Direct migration background,1st Quintile,Not concerned at all,0.13728,125,796,0.11336,0.16121
1986,Direct migration background,2nd Quintile,Very concerned,0.41364,310,677,0.37652,0.45077
1986,Direct migration background,2nd Quintile,Somewhat concerned,0.42414,257,677,0.38688,0.46139
1986,Direct migration background,2nd Quintile,Not concerned at all,0.16222,110,677,0.13443,0.19001
1986,Direct migration background,3rd Quintile,Very concerned,0.47850,253,536,0.43617,0.52083
1986,Direct migration background,3rd Quintile,Somewhat concerned,0.38917,206,536,0.34785,0.43048
1986,Direct migration background,3rd Quintile,Not concerned at all,0.13233,77,536,0.10362,0.16104
1986,Direct migration background,4th Quintile,Very concerned,0.42070,229,495,0.37716,0.46423
1986,Direct migration background,4th Quintile,Somewhat concerned,0.43558,185,495,0.39186,0.47931
1986,Direct migration background,4th Quintile,Not concerned at all,0.14372,81,495,0.11279,0.17466
1986,Direct migration background,5th Quintile,Very concerned,0.39046,119,286,0.33382,0.44710
1986,Direct migration background,5th Quintile,Somewhat concerned,0.46045,119,286,0.40258,0.51832
1986,Direct migration background,5th Quintile,Not concerned at all,0.14909,48,286,0.10774,0.19044
1987,No migration background,1st Quintile,Very concerned,0.46634,541,1169,0.43773,0.49495
1987,No migration background,1st Quintile,Somewhat concerned,0.41969,501,1169,0.39139,0.44799
1987,No migration background,1st Quintile,Not concerned at all,0.11398,127,1169,0.09575,0.13220
1987,No migration background,2nd Quintile,Very concerned,0.48389,638,1342,0.45714,0.51064
1987,No migration background,2nd Quintile,Somewhat concerned,0.40386,563,1342,0.37760,0.43012
1987,No migration background,2nd Quintile,Not concerned at all,0.11225,141,1342,0.09535,0.12914
1987,No migration background,3rd Quintile,Very concerned,0.50611,741,1498,0.48079,0.53144
