"plh0038","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","155","0.439427835781567","0.389656882857476","0.489198788705658"
"Einige Sorgen","1995","(Fach-)Abitur","2","117","0.458893387396702","0.400316942039114","0.517469832754291"
"Einige Sorgen","1995","(Fach-)Abitur","3","87","0.491080484200111","0.418450945235199","0.563710023165024"
"Einige Sorgen","1995","(Fach-)Abitur","4","79","0.637701582938464","0.555703614754505","0.719699551122424"
"Einige Sorgen","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","39","0.484499296792173","0.374295704363633","0.594702889220712"
"Einige Sorgen","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","178","0.402984556817995","0.358920792162087","0.447048321473903"
"Einige Sorgen","1995","(noch) kein Abschluss","2","95","0.496605133520527","0.430385613715393","0.562824653325662"
"Einige Sorgen","1995","(noch) kein Abschluss","3","39","0.398294230021282","0.300872391901538","0.495716068141027"
"Einige Sorgen","1995","(noch) kein Abschluss","4","22","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Einige Sorgen","1995","AkademikerIn","1 Einkommensschwächstes Quintil","155","0.41442636017797","0.363109402078035","0.465743318277905"
"Einige Sorgen","1995","AkademikerIn","2","195","0.418973763792149","0.373438159341383","0.464509368242915"
"Einige Sorgen","1995","AkademikerIn","3","185","0.519165614663741","0.468324875605535","0.570006353721947"
"Einige Sorgen","1995","AkademikerIn","4","172","0.583753233765671","0.528791688158292","0.63871477937305"
"Einige Sorgen","1995","AkademikerIn","5 Einkommensstärkstes Quintil","139","0.574000786593238","0.512826083157192","0.635175490029285"
"Einige Sorgen","1995","Hauptschule","1 Einkommensschwächstes Quintil","952","0.38485236209896","0.365787169500204","0.403917554697716"
"Einige Sorgen","1995","Hauptschule","2","743","0.384886029361876","0.362838746887801","0.406933311835952"
"Einige Sorgen","1995","Hauptschule","3","388","0.433344741519127","0.401866834808351","0.464822648229904"
"Einige Sorgen","1995","Hauptschule","4","277","0.512505740619333","0.471069885375156","0.553941595863511"
"Einige Sorgen","1995","Hauptschule","5 Einkommensstärkstes Quintil","79","0.462347805477002","0.389103611932851","0.535591999021154"
"Einige Sorgen","1995","Realschule","1 Einkommensschwächstes Quintil","464","0.41233252632301","0.383001714401504","0.441663338244515"
"Einige Sorgen","1995","Realschule","2","432","0.483473842114235","0.451023330110532","0.515924354117939"
