year,migback,sex,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,male,Very concerned,0.49111,2005,4080,0.47577,0.50645
1984,No migration background,male,Somewhat concerned,0.39376,1616,4080,0.37876,0.40875
1984,No migration background,male,Not concerned at all,0.11513,459,4080,0.10533,0.12493
1984,No migration background,female,Very concerned,0.57574,2615,4520,0.56133,0.59015
1984,No migration background,female,Somewhat concerned,0.35592,1608,4520,0.34196,0.36988
1984,No migration background,female,Not concerned at all,0.06834,297,4520,0.06098,0.07570
1984,Direct migration background,male,Very concerned,0.49744,812,1747,0.47398,0.52089
1984,Direct migration background,male,Somewhat concerned,0.33071,600,1747,0.30865,0.35278
1984,Direct migration background,male,Not concerned at all,0.17185,335,1747,0.15415,0.18954
1984,Direct migration background,female,Very concerned,0.52253,764,1562,0.49775,0.54730
1984,Direct migration background,female,Somewhat concerned,0.34682,546,1562,0.32321,0.37043
1984,Direct migration background,female,Not concerned at all,0.13066,252,1562,0.11394,0.14738
1984,Indirect migration background,male,Very concerned,0.72646,33,33,0.57200,0.88091
1984,Indirect migration background,female,Very concerned,0.49295,37,37,0.32963,0.65627
1985,No migration background,male,Very concerned,0.44406,1680,3787,0.42823,0.45988
1985,No migration background,male,Somewhat concerned,0.42980,1636,3787,0.41403,0.44557
1985,No migration background,male,Not concerned at all,0.12614,471,3787,0.11557,0.13672
1985,No migration background,female,Very concerned,0.52930,2182,4109,0.51403,0.54456
1985,No migration background,female,Somewhat concerned,0.38888,1606,4109,0.37397,0.40379
1985,No migration background,female,Not concerned at all,0.08183,321,4109,0.07344,0.09021
1985,Direct migration background,male,Very concerned,0.47160,710,1518,0.44648,0.49672
1985,Direct migration background,male,Somewhat concerned,0.38470,559,1518,0.36022,0.40919
1985,Direct migration background,male,Not concerned at all,0.14370,249,1518,0.12604,0.16135
1985,Direct migration background,female,Very concerned,0.51619,654,1337,0.48939,0.54298
1985,Direct migration background,female,Somewhat concerned,0.35445,469,1337,0.32880,0.38010
1985,Direct migration background,female,Not concerned at all,0.12936,214,1337,0.11137,0.14736
1985,Indirect migration background,female,Very concerned,0.64988,43,43,0.50562,0.79415
1986,No migration background,male,Very concerned,0.40834,1482,3616,0.39232,0.42437
1986,No migration background,male,Somewhat concerned,0.44539,1607,3616,0.42918,0.46159
1986,No migration background,male,Not concerned at all,0.14627,527,3616,0.13475,0.15779
1986,No migration background,female,Very concerned,0.49683,1956,3925,0.48119,0.51248
1986,No migration background,female,Somewhat concerned,0.40771,1608,3925,0.39233,0.42308
1986,No migration background,female,Not concerned at all,0.09546,361,3925,0.08627,0.10465
1986,Direct migration background,male,Very concerned,0.42468,679,1498,0.39964,0.44972
1986,Direct migration background,male,Somewhat concerned,0.41446,588,1498,0.38951,0.43942
1986,Direct migration background,male,Not concerned at all,0.16086,231,1498,0.14225,0.17947
1986,Direct migration background,female,Very concerned,0.44281,577,1294,0.41573,0.46988
1986,Direct migration background,female,Somewhat concerned,0.42925,507,1294,0.40227,0.45623
1986,Direct migration background,female,Not concerned at all,0.12794,210,1294,0.10973,0.14615
1986,Indirect migration background,male,Very concerned,0.61053,39,39,0.45548,0.76557
1986,Indirect migration background,female,Very concerned,0.48702,42,73,0.37156,0.60248
1986,Indirect migration background,female,Somewhat concerned,0.48388,31,73,0.36844,0.59931
1987,No migration background,male,Very concerned,0.40751,1432,3555,0.39135,0.42366
1987,No migration background,male,Somewhat concerned,0.45661,1647,3555,0.44023,0.47298
1987,No migration background,male,Not concerned at all,0.13589,476,3555,0.12462,0.14715
1987,No migration background,female,Very concerned,0.51671,1978,3832,0.50089,0.53254
1987,No migration background,female,Somewhat concerned,0.39824,1541,3832,0.38274,0.41375
1987,No migration background,female,Not concerned at all,0.08504,313,3832,0.07621,0.09388
1987,Direct migration background,male,Very concerned,0.41074,574,1485,0.38571,0.43577
1987,Direct migration background,male,Somewhat concerned,0.42712,644,1485,0.40195,0.45229
1987,Direct migration background,male,Not concerned at all,0.16214,267,1485,0.14338,0.18089
1987,Direct migration background,female,Very concerned,0.44733,529,1294,0.42022,0.47443
1987,Direct migration background,female,Somewhat concerned,0.41371,563,1294,0.38686,0.44055
1987,Direct migration background,female,Not concerned at all,0.13896,202,1294,0.12011,0.15782
1987,Indirect migration background,male,Somewhat concerned,0.39647,35,35,0.23205,0.56090
1987,Indirect migration background,female,Very concerned,0.51836,42,87,0.41276,0.62397
1987,Indirect migration background,female,Somewhat concerned,0.45761,45,87,0.35231,0.56290
1988,No migration background,male,Very concerned,0.33605,1129,3395,0.32016,0.35194
1988,No migration background,male,Somewhat concerned,0.50312,1739,3395,0.48630,0.51995
1988,No migration background,male,Not concerned at all,0.16082,527,3395,0.14846,0.17318
1988,No migration background,female,Very concerned,0.46571,1687,3624,0.44947,0.48195
1988,No migration background,female,Somewhat concerned,0.44073,1621,3624,0.42457,0.45690
1988,No migration background,female,Not concerned at all,0.09356,316,3624,0.08408,0.10304
1988,Direct migration background,male,Very concerned,0.41392,550,1393,0.38805,0.43979
1988,Direct migration background,male,Somewhat concerned,0.42861,624,1393,0.40261,0.45461
1988,Direct migration background,male,Not concerned at all,0.15747,219,1393,0.13834,0.17661
1988,Direct migration background,female,Very concerned,0.43306,514,1245,0.40553,0.46060
1988,Direct migration background,female,Somewhat concerned,0.45373,556,1245,0.42606,0.48139
1988,Direct migration background,female,Not concerned at all,0.11321,175,1245,0.09560,0.13082
1988,Indirect migration background,male,Very concerned,0.50041,49,89,0.39594,0.60488
1988,Indirect migration background,male,Somewhat concerned,0.36689,40,89,0.26619,0.46759
1988,Indirect migration background,female,Very concerned,0.56660,50,98,0.46798,0.66522
1988,Indirect migration background,female,Somewhat concerned,0.30426,48,98,0.21270,0.39583
1989,No migration background,male,Very concerned,0.27255,862,3268,0.25728,0.28782
1989,No migration background,male,Somewhat concerned,0.49117,1651,3268,0.47403,0.50831
1989,No migration background,male,Not concerned at all,0.23628,755,3268,0.22172,0.25085
1989,No migration background,female,Very concerned,0.39023,1352,3486,0.37403,0.40643
