"plh0038","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1984","(Fach-)Abitur","maennlich","178","","",""
"Einige Sorgen","1984","(Fach-)Abitur","weiblich","91","0.265066792773141","0.218627569125917","0.311506016420365"
"Einige Sorgen","1984","(noch) kein Abschluss","maennlich","193","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","weiblich","240","","",""
"Einige Sorgen","1984","AkademikerIn","maennlich","192","","",""
"Einige Sorgen","1984","AkademikerIn","weiblich","79","0.321335668029745","0.26379236194109","0.378878974118399"
"Einige Sorgen","1984","Hauptschule","maennlich","1351","","",""
"Einige Sorgen","1984","Hauptschule","weiblich","1377","","",""
"Einige Sorgen","1984","Realschule","maennlich","307","0.38609818290694","0.351931790230165","0.420264575583714"
"Einige Sorgen","1984","Realschule","weiblich","370","0.340368471960026","0.312277719343221","0.36845922457683"
"Grosse Sorgen","1984","(Fach-)Abitur","maennlich","283","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","weiblich","241","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","maennlich","240","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","weiblich","310","0.518366703793788","0.481165390306345","0.555568017281232"
"Grosse Sorgen","1984","AkademikerIn","maennlich","283","","",""
"Grosse Sorgen","1984","AkademikerIn","weiblich","163","","",""
"Grosse Sorgen","1984","Hauptschule","maennlich","1645","","",""
"Grosse Sorgen","1984","Hauptschule","weiblich","2020","","",""
"Grosse Sorgen","1984","Realschule","maennlich","379","0.488613602668081","0.453533718376915","0.523693486959247"
"Grosse Sorgen","1984","Realschule","weiblich","660","0.602862928936523","0.573854947161872","0.631870910711174"
"Keine Sorgen","1984","(Fach-)Abitur","maennlich","54","0.092915173537007","0.067841859000603","0.117988488073411"
"Keine Sorgen","1984","(Fach-)Abitur","weiblich","15","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","maennlich","130","","",""
