year,quintil_oecd,sex,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,male,Very concerned,0.50749,529,1079,0.47765,0.53734
1984,1st Quintile,male,Somewhat concerned,0.38213,398,1079,0.35312,0.41113
1984,1st Quintile,male,Not concerned at all,0.11038,152,1079,0.09167,0.12909
1984,1st Quintile,female,Very concerned,0.54180,716,1372,0.51543,0.56818
1984,1st Quintile,female,Somewhat concerned,0.36144,492,1372,0.33601,0.38687
1984,1st Quintile,female,Not concerned at all,0.09676,164,1372,0.08111,0.11241
1984,2nd Quintile,male,Very concerned,0.51690,564,1113,0.48753,0.54627
1984,2nd Quintile,male,Somewhat concerned,0.38570,407,1113,0.35709,0.41431
1984,2nd Quintile,male,Not concerned at all,0.09740,142,1113,0.07997,0.11482
1984,2nd Quintile,female,Very concerned,0.58634,719,1255,0.55908,0.61360
1984,2nd Quintile,female,Somewhat concerned,0.34505,427,1255,0.31874,0.37137
1984,2nd Quintile,female,Not concerned at all,0.06860,109,1255,0.05461,0.08260
1984,3rd Quintile,male,Very concerned,0.48835,563,1174,0.45975,0.51696
1984,3rd Quintile,male,Somewhat concerned,0.39481,464,1174,0.36684,0.42278
1984,3rd Quintile,male,Not concerned at all,0.11683,147,1174,0.09845,0.13522
1984,3rd Quintile,female,Very concerned,0.58527,663,1155,0.55684,0.61370
1984,3rd Quintile,female,Somewhat concerned,0.34723,399,1155,0.31977,0.37470
1984,3rd Quintile,female,Not concerned at all,0.06750,93,1155,0.05302,0.08197
1984,4th Quintile,male,Very concerned,0.48580,594,1252,0.45810,0.51350
1984,4th Quintile,male,Somewhat concerned,0.37154,464,1252,0.34476,0.39832
1984,4th Quintile,male,Not concerned at all,0.14266,194,1252,0.12328,0.16204
1984,4th Quintile,female,Very concerned,0.56468,656,1206,0.53669,0.59268
1984,4th Quintile,female,Somewhat concerned,0.36750,445,1206,0.34027,0.39472
1984,4th Quintile,female,Not concerned at all,0.06782,105,1206,0.05362,0.08202
1984,5th Quintile,male,Very concerned,0.47254,596,1260,0.44497,0.50012
1984,5th Quintile,male,Somewhat concerned,0.39877,498,1260,0.37172,0.42581
1984,5th Quintile,male,Not concerned at all,0.12869,166,1260,0.11019,0.14719
1984,5th Quintile,female,Very concerned,0.57749,652,1143,0.54884,0.60614
1984,5th Quintile,female,Somewhat concerned,0.35663,408,1143,0.32885,0.38442
1984,5th Quintile,female,Not concerned at all,0.06588,83,1143,0.05149,0.08027
1985,1st Quintile,male,Very concerned,0.44946,448,989,0.41844,0.48048
1985,1st Quintile,male,Somewhat concerned,0.41579,407,989,0.38506,0.44653
1985,1st Quintile,male,Not concerned at all,0.13475,134,989,0.11346,0.15604
1985,1st Quintile,female,Very concerned,0.51367,610,1231,0.48574,0.54160
1985,1st Quintile,female,Somewhat concerned,0.39648,484,1231,0.36914,0.42381
1985,1st Quintile,female,Not concerned at all,0.08985,137,1231,0.07387,0.10583
1985,2nd Quintile,male,Very concerned,0.46482,469,1022,0.43423,0.49541
1985,2nd Quintile,male,Somewhat concerned,0.41033,418,1022,0.38016,0.44050
1985,2nd Quintile,male,Not concerned at all,0.12485,135,1022,0.10458,0.14513
1985,2nd Quintile,female,Very concerned,0.55093,592,1111,0.52167,0.58019
1985,2nd Quintile,female,Somewhat concerned,0.36910,411,1111,0.34071,0.39749
1985,2nd Quintile,female,Not concerned at all,0.07997,108,1111,0.06401,0.09592
1985,3rd Quintile,male,Very concerned,0.46201,508,1096,0.43248,0.49154
1985,3rd Quintile,male,Somewhat concerned,0.43664,453,1096,0.40726,0.46602
1985,3rd Quintile,male,Not concerned at all,0.10135,135,1096,0.08347,0.11922
1985,3rd Quintile,female,Very concerned,0.54738,588,1082,0.51771,0.57705
1985,3rd Quintile,female,Somewhat concerned,0.36680,389,1082,0.33807,0.39552
1985,3rd Quintile,female,Not concerned at all,0.08582,105,1082,0.06913,0.10252
1985,4th Quintile,male,Very concerned,0.43251,498,1142,0.40376,0.46126
1985,4th Quintile,male,Somewhat concerned,0.42621,474,1142,0.39752,0.45491
1985,4th Quintile,male,Not concerned at all,0.14128,170,1142,0.12107,0.16149
1985,4th Quintile,female,Very concerned,0.51519,544,1053,0.48499,0.54539
1985,4th Quintile,female,Somewhat concerned,0.39631,409,1053,0.36675,0.42587
1985,4th Quintile,female,Not concerned at all,0.08850,100,1053,0.07134,0.10567
1985,5th Quintile,male,Very concerned,0.42990,490,1115,0.40083,0.45898
1985,5th Quintile,male,Somewhat concerned,0.43329,465,1115,0.40419,0.46239
1985,5th Quintile,male,Not concerned at all,0.13681,160,1115,0.11663,0.15699
1985,5th Quintile,female,Very concerned,0.51688,543,1043,0.48654,0.54722
1985,5th Quintile,female,Somewhat concerned,0.39800,405,1043,0.36828,0.42772
1985,5th Quintile,female,Not concerned at all,0.08512,95,1043,0.06817,0.10206
1986,1st Quintile,male,Very concerned,0.43431,396,907,0.40203,0.46658
1986,1st Quintile,male,Somewhat concerned,0.44914,397,907,0.41675,0.48153
1986,1st Quintile,male,Not concerned at all,0.11656,114,907,0.09566,0.13745
1986,1st Quintile,female,Very concerned,0.51348,548,1144,0.48451,0.54246
1986,1st Quintile,female,Somewhat concerned,0.37294,446,1144,0.34490,0.40097
1986,1st Quintile,female,Not concerned at all,0.11358,150,1144,0.09518,0.13197
1986,2nd Quintile,male,Very concerned,0.40219,437,1022,0.37211,0.43227
1986,2nd Quintile,male,Somewhat concerned,0.43439,419,1022,0.40398,0.46479
1986,2nd Quintile,male,Not concerned at all,0.16342,166,1022,0.14074,0.18611
1986,2nd Quintile,female,Very concerned,0.47353,500,1056,0.44340,0.50366
1986,2nd Quintile,female,Somewhat concerned,0.42153,427,1056,0.39173,0.45133
1986,2nd Quintile,female,Not concerned at all,0.10494,129,1056,0.08644,0.12343
1986,3rd Quintile,male,Very concerned,0.43792,454,1031,0.40762,0.46822
1986,3rd Quintile,male,Somewhat concerned,0.43996,442,1031,0.40965,0.47028
1986,3rd Quintile,male,Not concerned at all,0.12212,135,1031,0.10213,0.14212
1986,3rd Quintile,female,Very concerned,0.50485,520,1039,0.47443,0.53526
1986,3rd Quintile,female,Somewhat concerned,0.41182,421,1039,0.38188,0.44176
1986,3rd Quintile,female,Not concerned at all,0.08333,98,1039,0.06652,0.10015
1986,4th Quintile,male,Very concerned,0.42320,499,1138,0.39448,0.45191
1986,4th Quintile,male,Somewhat concerned,0.43052,476,1138,0.40174,0.45930
1986,4th Quintile,male,Not concerned at all,0.14628,163,1138,0.12574,0.16682
1986,4th Quintile,female,Very concerned,0.48539,525,1061,0.45530,0.51548
1986,4th Quintile,female,Somewhat concerned,0.42332,430,1061,0.39358,0.45307
1986,4th Quintile,female,Not concerned at all,0.09128,106,1061,0.07395,0.10862
1986,5th Quintile,male,Very concerned,0.36865,413,1083,0.33990,0.39739
1986,5th Quintile,male,Somewhat concerned,0.45202,478,1083,0.42236,0.48168
1986,5th Quintile,male,Not concerned at all,0.17933,192,1083,0.15647,0.20219
1986,5th Quintile,female,Very concerned,0.47873,480,999,0.44774,0.50972
1986,5th Quintile,female,Somewhat concerned,0.42517,421,999,0.39449,0.45584
1986,5th Quintile,female,Not concerned at all,0.09610,98,999,0.07782,0.11439
1987,1st Quintile,male,Very concerned,0.40473,331,887,0.37241,0.43706
1987,1st Quintile,male,Somewhat concerned,0.47069,421,887,0.43782,0.50355
1987,1st Quintile,male,Not concerned at all,0.12458,135,887,0.10283,0.14633
1987,1st Quintile,female,Very concerned,0.49325,516,1109,0.46381,0.52269
1987,1st Quintile,female,Somewhat concerned,0.39030,457,1109,0.36158,0.41903
1987,1st Quintile,female,Not concerned at all,0.11644,136,1109,0.09756,0.13533
1987,2nd Quintile,male,Very concerned,0.43411,407,982,0.40310,0.46513
1987,2nd Quintile,male,Somewhat concerned,0.42517,433,982,0.39423,0.45610
1987,2nd Quintile,male,Not concerned at all,0.14072,142,982,0.11896,0.16248
1987,2nd Quintile,female,Very concerned,0.51654,511,1062,0.48647,0.54661
1987,2nd Quintile,female,Somewhat concerned,0.38429,434,1062,0.35502,0.41356
1987,2nd Quintile,female,Not concerned at all,0.09917,117,1062,0.08119,0.11716
1987,3rd Quintile,male,Very concerned,0.44930,440,1034,0.41896,0.47963
1987,3rd Quintile,male,Somewhat concerned,0.44796,474,1034,0.41763,0.47828
1987,3rd Quintile,male,Not concerned at all,0.10275,120,1034,0.08423,0.12126
1987,3rd Quintile,female,Very concerned,0.54900,553,1053,0.51893,0.57907
1987,3rd Quintile,female,Somewhat concerned,0.40365,438,1053,0.37401,0.43330
1987,3rd Quintile,female,Not concerned at all,0.04734,62,1053,0.03451,0.06018
1987,4th Quintile,male,Very concerned,0.38311,433,1117,0.35459,0.41163
1987,4th Quintile,male,Somewhat concerned,0.46408,505,1117,0.43482,0.49334
1987,4th Quintile,male,Not concerned at all,0.15281,179,1117,0.13170,0.17392
1987,4th Quintile,female,Very concerned,0.50722,499,1020,0.47652,0.53791
1987,4th Quintile,female,Somewhat concerned,0.38652,402,1020,0.35662,0.41642
1987,4th Quintile,female,Not concerned at all,0.10626,119,1020,0.08734,0.12518
1987,5th Quintile,male,Very concerned,0.38013,423,1097,0.35139,0.40887
1987,5th Quintile,male,Somewhat concerned,0.45752,493,1097,0.42803,0.48702
1987,5th Quintile,male,Not concerned at all,0.16234,181,1097,0.14051,0.18418
1987,5th Quintile,female,Very concerned,0.48548,470,974,0.45408,0.51688
1987,5th Quintile,female,Somewhat concerned,0.43687,417,974,0.40570,0.46804
1987,5th Quintile,female,Not concerned at all,0.07765,87,974,0.06083,0.09447
1988,1st Quintile,male,Very concerned,0.37983,322,874,0.34764,0.41203
1988,1st Quintile,male,Somewhat concerned,0.45427,408,874,0.42124,0.48730
1988,1st Quintile,male,Not concerned at all,0.16589,144,874,0.14122,0.19057
1988,1st Quintile,female,Very concerned,0.48401,488,1073,0.45410,0.51393
1988,1st Quintile,female,Somewhat concerned,0.40126,445,1073,0.37191,0.43060
1988,1st Quintile,female,Not concerned at all,0.11473,140,1073,0.09565,0.13381
1988,2nd Quintile,male,Very concerned,0.37328,352,926,0.34211,0.40445
1988,2nd Quintile,male,Somewhat concerned,0.48353,438,926,0.45132,0.51573
1988,2nd Quintile,male,Not concerned at all,0.14319,136,926,0.12062,0.16576
1988,2nd Quintile,female,Very concerned,0.46926,462,1040,0.43891,0.49960
