year,migback,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,Very concerned,0.53636,4620,8600,0.52582,0.54690
1984,No migration background,Somewhat concerned,0.37353,3224,8600,0.36330,0.38375
1984,No migration background,Not concerned at all,0.09011,756,8600,0.08406,0.09617
1984,Direct migration background,Very concerned,0.50971,1576,3309,0.49268,0.52675
1984,Direct migration background,Somewhat concerned,0.33859,1146,3309,0.32247,0.35472
1984,Direct migration background,Not concerned at all,0.15169,587,3309,0.13947,0.16392
1984,Indirect migration background,Very concerned,0.57935,70,109,0.48624,0.67245
1984,Indirect migration background,Somewhat concerned,0.35079,39,109,0.26079,0.44080
1985,No migration background,Very concerned,0.48932,3862,7896,0.47830,0.50035
1985,No migration background,Somewhat concerned,0.40807,3242,7896,0.39723,0.41891
1985,No migration background,Not concerned at all,0.10261,792,7896,0.09592,0.10930
1985,Direct migration background,Very concerned,0.49335,1364,2855,0.47501,0.51169
1985,Direct migration background,Somewhat concerned,0.36995,1028,2855,0.35223,0.38766
1985,Direct migration background,Not concerned at all,0.13670,463,2855,0.12410,0.14931
1985,Indirect migration background,Very concerned,0.53785,68,116,0.44673,0.62898
1985,Indirect migration background,Somewhat concerned,0.36433,48,116,0.27638,0.45229
1986,No migration background,Very concerned,0.45537,3438,7541,0.44413,0.46661
1986,No migration background,Somewhat concerned,0.42536,3215,7541,0.41420,0.43652
1986,No migration background,Not concerned at all,0.11927,888,7541,0.11195,0.12658
1986,Direct migration background,Very concerned,0.43348,1256,2792,0.41510,0.45187
1986,Direct migration background,Somewhat concerned,0.42165,1095,2792,0.40332,0.43997
1986,Direct migration background,Not concerned at all,0.14487,441,2792,0.13181,0.15793
1986,Indirect migration background,Very concerned,0.53616,81,131,0.45044,0.62189
1986,Indirect migration background,Somewhat concerned,0.38205,50,131,0.29853,0.46558
1987,No migration background,Very concerned,0.46550,3410,7387,0.45413,0.47688
1987,No migration background,Somewhat concerned,0.42561,3188,7387,0.41434,0.43689
1987,No migration background,Not concerned at all,0.10889,789,7387,0.10178,0.11599
1987,Direct migration background,Very concerned,0.42856,1103,2779,0.41015,0.44696
1987,Direct migration background,Somewhat concerned,0.42059,1207,2779,0.40223,0.43895
1987,Direct migration background,Not concerned at all,0.15085,469,2779,0.13754,0.16416
1987,Indirect migration background,Very concerned,0.52095,72,152,0.44127,0.60063
1987,Indirect migration background,Somewhat concerned,0.43398,80,152,0.35493,0.51303
1988,No migration background,Very concerned,0.40434,2816,7019,0.39286,0.41582
1988,No migration background,Somewhat concerned,0.47027,3360,7019,0.45859,0.48194
1988,No migration background,Not concerned at all,0.12540,843,7019,0.11765,0.13315
1988,Direct migration background,Very concerned,0.42329,1064,2638,0.40443,0.44215
1988,Direct migration background,Somewhat concerned,0.44090,1180,2638,0.42195,0.45985
1988,Direct migration background,Not concerned at all,0.13581,394,2638,0.12273,0.14888
1988,Indirect migration background,Very concerned,0.53807,99,219,0.47188,0.60425
1988,Indirect migration background,Somewhat concerned,0.33126,88,219,0.26878,0.39374
1988,Indirect migration background,Not concerned at all,0.13067,32,219,0.08593,0.17541
1989,No migration background,Very concerned,0.33439,2214,6754,0.32314,0.34564
1989,No migration background,Somewhat concerned,0.48265,3329,6754,0.47073,0.49457
1989,No migration background,Not concerned at all,0.18296,1211,6754,0.17374,0.19218
1989,Direct migration background,Very concerned,0.37589,962,2545,0.35707,0.39471
1989,Direct migration background,Somewhat concerned,0.43498,1083,2545,0.41572,0.45425
1989,Direct migration background,Not concerned at all,0.18913,500,2545,0.17391,0.20435
