year,pgisced97,sampreg,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No answer / don't know,West,Very concerned,0.53515,33,33,0.36233,0.70796
1984,Pre-primary Level,West,Very concerned,0.55386,107,162,0.47707,0.63064
1984,Pre-primary Level,West,Somewhat concerned,0.31278,55,162,0.24116,0.38440
1984,Primary Level,West,Very concerned,0.40232,392,975,0.37153,0.43312
1984,Primary Level,West,Somewhat concerned,0.36450,345,975,0.33428,0.39473
1984,Primary Level,West,Not concerned at all,0.23318,238,975,0.20662,0.25973
1984,Lower Secondary Level,West,Very concerned,0.52642,1761,3413,0.50966,0.54317
1984,Lower Secondary Level,West,Somewhat concerned,0.37549,1255,3413,0.35924,0.39174
1984,Lower Secondary Level,West,Not concerned at all,0.09809,397,3413,0.08811,0.10807
1984,Upper Secondary Level,West,Very concerned,0.53469,2980,5650,0.52168,0.54769
1984,Upper Secondary Level,West,Somewhat concerned,0.37505,2125,5650,0.36242,0.38767
1984,Upper Secondary Level,West,Not concerned at all,0.09027,545,5650,0.08279,0.09774
1984,Post-secondary Non-tertiary Level,West,Very concerned,0.62769,189,280,0.57096,0.68441
1984,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.28342,91,280,0.23054,0.33630
1984,First Stage of Tertiary Education,West,Very concerned,0.54263,358,655,0.50445,0.58081
1984,First Stage of Tertiary Education,West,Somewhat concerned,0.37421,245,655,0.33712,0.41130
1984,First Stage of Tertiary Education,West,Not concerned at all,0.08316,52,655,0.06200,0.10433
1984,Second Stage of Tertiary Education,West,Very concerned,0.56069,446,782,0.52588,0.59549
1984,Second Stage of Tertiary Education,West,Somewhat concerned,0.35094,271,782,0.31747,0.38441
1984,Second Stage of Tertiary Education,West,Not concerned at all,0.08837,65,782,0.06847,0.10828
1985,No answer / don't know,West,Very concerned,0.49872,49,91,0.39542,0.60202
1985,No answer / don't know,West,Somewhat concerned,0.37016,42,91,0.27040,0.46992
1985,Pre-primary Level,West,Very concerned,0.46093,83,186,0.38910,0.53276
1985,Pre-primary Level,West,Somewhat concerned,0.38073,71,186,0.31076,0.45070
1985,Pre-primary Level,West,Not concerned at all,0.15834,32,186,0.10574,0.21095
1985,Primary Level,West,Very concerned,0.41379,346,806,0.37977,0.44781
1985,Primary Level,West,Somewhat concerned,0.37766,294,806,0.34417,0.41115
1985,Primary Level,West,Not concerned at all,0.20855,166,806,0.18048,0.23661
1985,Lower Secondary Level,West,Very concerned,0.48541,1448,3020,0.46758,0.50324
1985,Lower Secondary Level,West,Somewhat concerned,0.40061,1187,3020,0.38313,0.41809
1985,Lower Secondary Level,West,Not concerned at all,0.11398,385,3020,0.10265,0.12532
1985,Upper Secondary Level,West,Very concerned,0.49747,2543,5133,0.48379,0.51115
1985,Upper Secondary Level,West,Somewhat concerned,0.40235,2054,5133,0.38893,0.41577
1985,Upper Secondary Level,West,Not concerned at all,0.10018,536,5133,0.09196,0.10839
1985,Post-secondary Non-tertiary Level,West,Very concerned,0.55055,153,250,0.48877,0.61234
1985,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.38475,97,250,0.32431,0.44518
