year,age_gr,pgisced97,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Pre-primary Level,Very concerned,0.55386,107,162,0.47707,0.63064
1984,17-29 y.,Pre-primary Level,Somewhat concerned,0.31278,55,162,0.24116,0.38440
1984,17-29 y.,Primary Level,Very concerned,0.37470,76,203,0.30794,0.44145
1984,17-29 y.,Primary Level,Somewhat concerned,0.46432,79,203,0.39554,0.53309
1984,17-29 y.,Primary Level,Not concerned at all,0.16099,48,203,0.11030,0.21167
1984,17-29 y.,Lower Secondary Level,Very concerned,0.52903,521,1033,0.49857,0.55948
1984,17-29 y.,Lower Secondary Level,Somewhat concerned,0.36575,376,1033,0.33636,0.39514
1984,17-29 y.,Lower Secondary Level,Not concerned at all,0.10522,136,1033,0.08650,0.12394
1984,17-29 y.,Upper Secondary Level,Very concerned,0.54964,853,1586,0.52515,0.57414
1984,17-29 y.,Upper Secondary Level,Somewhat concerned,0.36431,580,1586,0.34062,0.38800
1984,17-29 y.,Upper Secondary Level,Not concerned at all,0.08605,153,1586,0.07224,0.09985
1984,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.60074,73,115,0.51083,0.69064
1984,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.34301,42,115,0.25587,0.43016
1984,17-29 y.,First Stage of Tertiary Education,Very concerned,0.53736,70,116,0.44623,0.62849
1984,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.37937,46,116,0.29069,0.46806
1984,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.61797,76,117,0.52954,0.70639
1984,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.31713,41,117,0.23244,0.40181
1984,30-45 y.,Primary Level,Very concerned,0.35341,150,386,0.30566,0.40116
1984,30-45 y.,Primary Level,Somewhat concerned,0.36034,128,386,0.31238,0.40829
1984,30-45 y.,Primary Level,Not concerned at all,0.28625,108,386,0.24110,0.33140
1984,30-45 y.,Lower Secondary Level,Very concerned,0.51648,405,793,0.48168,0.55128
1984,30-45 y.,Lower Secondary Level,Somewhat concerned,0.37927,281,793,0.34548,0.41307
1984,30-45 y.,Lower Secondary Level,Not concerned at all,0.10425,107,793,0.08297,0.12553
1984,30-45 y.,Upper Secondary Level,Very concerned,0.50961,972,1929,0.48729,0.53192
1984,30-45 y.,Upper Secondary Level,Somewhat concerned,0.39352,764,1929,0.37171,0.41533
1984,30-45 y.,Upper Secondary Level,Not concerned at all,0.09687,193,1929,0.08367,0.11007
1984,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.64247,58,58,0.51805,0.76690
1984,30-45 y.,First Stage of Tertiary Education,Very concerned,0.51759,130,232,0.45316,0.58203
1984,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.41599,102,232,0.35242,0.47955
1984,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.58463,222,353,0.53315,0.63611
1984,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.35449,131,353,0.30452,0.40446
1984,46-65 y.,Primary Level,Very concerned,0.48839,160,371,0.43745,0.53932
1984,46-65 y.,Primary Level,Somewhat concerned,0.30481,135,371,0.25790,0.35171
1984,46-65 y.,Primary Level,Not concerned at all,0.20681,76,371,0.16554,0.24807
1984,46-65 y.,Lower Secondary Level,Very concerned,0.53473,572,1079,0.50495,0.56450
1984,46-65 y.,Lower Secondary Level,Somewhat concerned,0.38581,410,1079,0.35675,0.41487
1984,46-65 y.,Lower Secondary Level,Not concerned at all,0.07946,97,1079,0.06331,0.09560
1984,46-65 y.,Upper Secondary Level,Very concerned,0.55009,850,1567,0.52545,0.57473
1984,46-65 y.,Upper Secondary Level,Somewhat concerned,0.37077,578,1567,0.34685,0.39470
1984,46-65 y.,Upper Secondary Level,Not concerned at all,0.07913,139,1567,0.06576,0.09250
1984,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.67674,45,45,0.53854,0.81494
1984,46-65 y.,First Stage of Tertiary Education,Very concerned,0.56357,113,181,0.49112,0.63603
1984,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.34018,68,181,0.27096,0.40939
1984,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.51735,114,196,0.44721,0.58749
1984,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.37838,82,196,0.31031,0.44645
1984,66 and older,Lower Secondary Level,Very concerned,0.51855,263,508,0.47506,0.56204
1984,66 and older,Lower Secondary Level,Somewhat concerned,0.36794,188,508,0.32596,0.40992
1984,66 and older,Lower Secondary Level,Not concerned at all,0.11351,57,508,0.08590,0.14113
1984,66 and older,Upper Secondary Level,Very concerned,0.52945,305,568,0.48837,0.57054
1984,66 and older,Upper Secondary Level,Somewhat concerned,0.36469,203,568,0.32507,0.40432
1984,66 and older,Upper Secondary Level,Not concerned at all,0.10585,60,568,0.08053,0.13117
1984,66 and older,First Stage of Tertiary Education,Very concerned,0.55947,45,45,0.41278,0.70616
1984,66 and older,Second Stage of Tertiary Education,Very concerned,0.51713,34,34,0.34663,0.68763
