year,plb0417_v2,regtyp,sex,proportion,n,lower_confidence,upper_confidence
1994,"No, definitely not",Urban regions,female,0.43103448275862066,16642,0.42351042201203337,0.43855854350520795
1994,"No, definitely not",Urban regions,male,0.2277163305139883,16642,0.22134487248399004,0.23408778854398654
1994,"No, definitely not",Rural regions,female,0.22055953155497723,16642,0.2142600080148662,0.22685905509508827
1994,"No, definitely not",Rural regions,male,0.1206896551724138,16642,0.11574017684394983,0.12563913350087777
1994,Probably not,Urban regions,female,0.5428571428571428,16642,0.5352884294641552,0.5504258562501304
1994,Probably not,Rural regions,female,0.24489795918367346,16642,0.23836441672785422,0.2514315016394927
1994,Probably not,Urban regions,male,0.1306122448979592,16642,0.1254924564153676,0.1357320333805508
1994,Probably not,Rural regions,male,0.08163265306122448,16642,0.07747265158211258,0.08579265454033638
1994,Probably,Urban regions,female,0.5741935483870968,16642,0.5666809774567939,0.5817061193173997
1994,Probably,Rural regions,female,0.23870967741935484,16642,0.2322328327752716,0.24518652206343808
1994,Probably,Urban regions,male,0.13333333333333333,16642,0.12816859019359747,0.1384980764730692
1994,Probably,Rural regions,male,0.053763440860215055,16642,0.05033657817768012,0.05719030354274999
1994,"Yes, definitely",Urban regions,female,0.32923832923832924,16642,0.32209842107050357,0.3363782374061549
1994,"Yes, definitely",Urban regions,male,0.2882882882882883,16642,0.28140622172911545,0.2951703548474611
1994,"Yes, definitely",Rural regions,female,0.2072072072072072,16642,0.20104926529606518,0.21336514911834922
1994,"Yes, definitely",Rural regions,male,0.17526617526617527,16642,0.16948974851569965,0.1810426020166509
1995,"No, definitely not",Urban regions,female,0.4314802844214609,17246,0.4240882305425881,0.43887233830033373
1995,"No, definitely not",Urban regions,male,0.23206205559146736,17246,0.2257615266420324,0.23836258454090234
1995,"No, definitely not",Rural regions,female,0.21460892049127342,17246,0.20848148500235186,0.22073635598019498
1995,"No, definitely not",Rural regions,male,0.12184873949579832,17246,0.11696663505990476,0.12673084393169187
1995,Probably not,Urban regions,female,0.5090252707581228,17246,0.5015640288324035,0.516486512683842
1995,Probably not,Rural regions,female,0.296028880866426,17246,0.2892155992016214,0.3028421625312306
1995,Probably not,Urban regions,male,0.1263537906137184,17246,0.12139502230966032,0.1313125589177765
1995,Probably not,Rural regions,male,0.06859205776173286,17246,0.06481964882627407,0.07236446669719164
1995,Probably,Urban regions,female,0.6011904761904762,17246,0.5938824400401551,0.6084985123407972
1995,Probably,Rural regions,female,0.2400793650793651,17246,0.2337044644983643,0.24645426566036588
1995,Probably,Urban regions,male,0.10317460317460317,17246,0.09863464101284562,0.10771456533636072
1995,Probably,Rural regions,male,0.05555555555555555,17246,0.05213683316727853,0.05897427794383257
1995,"Yes, definitely",Urban regions,female,0.3596419853539463,17246,0.352479586558575,0.36680438414931765
1995,"Yes, definitely",Urban regions,male,0.2855980471928397,17246,0.2788564808334957,0.29233961355218374
1995,"Yes, definitely",Rural regions,female,0.19283970707892595,17246,0.18695140601963936,0.19872800813821254
1995,"Yes, definitely",Rural regions,male,0.16192026037428803,17246,0.15642225515045197,0.1674182655981241
1996,"No, definitely not",Urban regions,female,0.42461340206185566,16862,0.4171527248815962,0.4320740792421151
1996,"No, definitely not",Urban regions,male,0.2345360824742268,16862,0.22814066757881926,0.24093149736963435
1996,"No, definitely not",Rural regions,female,0.21649484536082475,16862,0.21027834106476243,0.22271134965688708
1996,"No, definitely not",Rural regions,male,0.12435567010309279,16862,0.11937488052260221,0.12933645968358337
1996,Probably not,Urban regions,female,0.5118110236220472,16862,0.5042661784681892,0.5193558687759052
1996,Probably not,Rural regions,female,0.27165354330708663,16862,0.26493959146479323,0.27836749514938003
1996,Probably not,Urban regions,male,0.16141732283464566,16862,0.15586404320677844,0.16697060246251288
1996,Probably not,Rural regions,male,0.05511811023622047,16862,0.05167352091438183,0.058562699558059116
1996,Probably,Urban regions,female,0.606,16862,0.5986245936671727,0.6133754063328273
1996,Probably,Rural regions,female,0.228,16862,0.22166746494573478,0.23433253505426524
1996,Probably,Rural regions,male,0.086,16862,0.08176821249058405,0.09023178750941593
1996,Probably,Urban regions,male,0.08,16862,0.0759051270083269,0.0840948729916731
1996,"Yes, definitely",Urban regions,female,0.3419354838709677,16862,0.33477556912093115,0.3490953986210043
1996,"Yes, definitely",Urban regions,male,0.2870967741935484,16862,0.2802681851766923,0.2939253632104045
1996,"Yes, definitely",Rural regions,female,0.19838709677419356,16862,0.19236787161054994,0.20440632193783717
1996,"Yes, definitely",Rural regions,male,0.17258064516129032,16862,0.1668768960938478,0.17828439422873285
1997,"No, definitely not",Urban regions,female,0.4251943005181347,16487,0.4176479060605714,0.43274069497569806
1997,"No, definitely not",Urban regions,male,0.24028497409326424,16487,0.23376307737077806,0.24680687081575042
1997,"No, definitely not",Rural regions,female,0.2104922279792746,16487,0.20426949035609807,0.21671496560245115
