year,regtyp,sampreg,hlf0151,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2004,Urban regions,West,Relatively Certain,0.7280106257378984,11543,0.7198927658442749,0.736128485631522
2004,Urban regions,West,Certain,0.15894332939787487,11543,0.15227325763727081,0.16561340115847892
2004,Urban regions,West,Relatively Uncertain,0.1005017709563164,11543,0.09501668121884063,0.10598686069379218
2004,Urban regions,West,Very Uncertain,0.012544273907910271,11543,0.010513889339411824,0.014574658476408719
2004,Urban regions,East,Relatively Certain,0.7791798107255521,11543,0.7716126151602201,0.7867470062908841
2004,Urban regions,East,Relatively Uncertain,0.10620399579390116,11543,0.10058334820260856,0.11182464338519377
2004,Urban regions,East,Certain,0.10515247108307045,11543,0.09955642880877257,0.11074851335736834
2004,Urban regions,East,Very Uncertain,0.00946372239747634,11543,0.00769742872673832,0.011230016068214362
2004,Rural regions,West,Relatively Certain,0.6949412365866121,11543,0.6865415609107928,0.7033409122624315
2004,Rural regions,West,Certain,0.2391415431783342,11543,0.23135981290743318,0.2469232734492352
2004,Rural regions,West,Relatively Uncertain,0.06234031681144609,11543,0.05792965410547353,0.06675097951741865
2004,Rural regions,West,Very Uncertain,0.0035769034236075624,11543,0.0024877922251753887,0.004666014622039736
2004,Rural regions,East,Relatively Certain,0.7846410684474123,11543,0.7771418900477152,0.7921402468471095
2004,Rural regions,East,Certain,0.12632164718976072,11543,0.120261106083571,0.13238218829595041
2004,Rural regions,East,Relatively Uncertain,0.08069003895381191,11543,0.07572139737838694,0.08565868052923688
2004,Rural regions,East,Very Uncertain,0.008347245409015025,11543,0.006687474586353193,0.010007016231676855
2009,Urban regions,West,Relatively Certain,0.7155486219448778,10177,0.7067832614932823,0.7243139823964733
2009,Urban regions,West,Certain,0.1967412029814526,10177,0.1890175706717174,0.20446483529118778
2009,Urban regions,West,Relatively Uncertain,0.08094990466285318,10177,0.075650538271392,0.08624927105431436
2009,Urban regions,West,Very Uncertain,0.006760270410816433,10177,0.0051682257022616414,0.008352315119371224
2009,Urban regions,East,Relatively Certain,0.7743016759776536,10177,0.7661796298658002,0.7824237220895071
2009,Urban regions,East,Certain,0.11396648044692738,10177,0.10779257707091768,0.12014038382293708
2009,Urban regions,East,Relatively Uncertain,0.10502793296089385,10177,0.09907126580268484,0.11098460011910287
2009,Urban regions,East,Very Uncertain,0.0067039106145251395,10177,0.005118471186240615,0.008289350042809663
2009,Rural regions,West,Relatively Certain,0.653194975423266,10177,0.6439477745386991,0.6624421763078329
2009,Rural regions,West,Certain,0.3047515019115238,10177,0.29580838020487743,0.31369462361817013
2009,Rural regions,West,Relatively Uncertain,0.03713817586018569,10177,0.03346418177918545,0.04081216994118593
2009,Rural regions,West,Very Uncertain,0.004915346805024577,10177,0.0035565538677390105,0.006274139742310143
2009,Rural regions,East,Relatively Certain,0.7595166163141994,10177,0.751213189525088,0.7678200431033109
2009,Rural regions,East,Certain,0.15770392749244713,10177,0.1506228421838026,0.16478501280109167
