year,bula_h,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Schleswig-Holstein,1st Quintile,Very seldom,0.28474,39,71,0.17902,0.39046
2007,Schleswig-Holstein,1st Quintile,Sometimes,0.31347,32,71,0.20480,0.42215
2007,Schleswig-Holstein,2nd Quintile,Sometimes,0.40376,31,31,0.22819,0.57934
2007,Schleswig-Holstein,3rd Quintile,Very seldom,0.32763,53,93,0.23173,0.42354
2007,Schleswig-Holstein,3rd Quintile,Seldom,0.31429,40,93,0.21943,0.40916
2007,Schleswig-Holstein,4th Quintile,Very seldom,0.33791,35,35,0.17892,0.49690
2007,Schleswig-Holstein,5th Quintile,Very seldom,0.24062,52,162,0.17459,0.30665
2007,Schleswig-Holstein,5th Quintile,Seldom,0.35985,59,162,0.28571,0.43398
2007,Schleswig-Holstein,5th Quintile,Sometimes,0.29746,51,162,0.22685,0.36808
2007,Hamburg,5th Quintile,Seldom,0.38662,35,35,0.22293,0.55032
2007,Lower Saxony,1st Quintile,Very seldom,0.18010,38,214,0.12849,0.23171
2007,Lower Saxony,1st Quintile,Seldom,0.19225,55,214,0.13933,0.24517
2007,Lower Saxony,1st Quintile,Sometimes,0.38748,83,214,0.32205,0.45291
2007,Lower Saxony,1st Quintile,Often,0.16220,38,214,0.11269,0.21170
2007,Lower Saxony,2nd Quintile,Very seldom,0.17897,59,292,0.13493,0.22301
2007,Lower Saxony,2nd Quintile,Seldom,0.31863,102,292,0.26509,0.37216
2007,Lower Saxony,2nd Quintile,Sometimes,0.35824,99,292,0.30315,0.41333
2007,Lower Saxony,2nd Quintile,Often,0.09237,32,292,0.05910,0.12564
2007,Lower Saxony,3rd Quintile,Very seldom,0.15635,56,300,0.11518,0.19751
2007,Lower Saxony,3rd Quintile,Seldom,0.30244,103,300,0.25037,0.35450
2007,Lower Saxony,3rd Quintile,Sometimes,0.37534,109,300,0.32046,0.43023
2007,Lower Saxony,3rd Quintile,Often,0.12864,32,300,0.09069,0.16659
2007,Lower Saxony,4th Quintile,Very seldom,0.22489,108,423,0.18506,0.26473
2007,Lower Saxony,4th Quintile,Seldom,0.34609,146,423,0.30070,0.39148
2007,Lower Saxony,4th Quintile,Sometimes,0.30097,123,423,0.25721,0.34473
2007,Lower Saxony,4th Quintile,Often,0.09860,46,423,0.07016,0.12705
