year,migback,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,1st Quintile,Very seldom,0.17960,439,2381,0.16418,0.19502
2007,No migration background,1st Quintile,Seldom,0.27205,680,2381,0.25417,0.28993
2007,No migration background,1st Quintile,Sometimes,0.34493,796,2381,0.32583,0.36403
2007,No migration background,1st Quintile,Often,0.14339,334,2381,0.12931,0.15747
2007,No migration background,1st Quintile,Very often,0.06003,132,2381,0.05048,0.06957
2007,No migration background,2nd Quintile,Very seldom,0.20546,603,2852,0.19063,0.22030
2007,No migration background,2nd Quintile,Seldom,0.31181,932,2852,0.29481,0.32882
2007,No migration background,2nd Quintile,Sometimes,0.32996,903,2852,0.31270,0.34722
2007,No migration background,2nd Quintile,Often,0.11304,309,2852,0.10142,0.12467
2007,No migration background,2nd Quintile,Very often,0.03972,105,2852,0.03255,0.04688
2007,No migration background,3rd Quintile,Very seldom,0.20165,704,3312,0.18798,0.21531
2007,No migration background,3rd Quintile,Seldom,0.32772,1082,3312,0.31173,0.34371
2007,No migration background,3rd Quintile,Sometimes,0.32371,1071,3312,0.30777,0.33964
2007,No migration background,3rd Quintile,Often,0.10774,340,3312,0.09718,0.11830
2007,No migration background,3rd Quintile,Very often,0.03919,115,3312,0.03258,0.04580
2007,No migration background,4th Quintile,Very seldom,0.22759,864,3849,0.21435,0.24084
2007,No migration background,4th Quintile,Seldom,0.33102,1345,3849,0.31615,0.34589
2007,No migration background,4th Quintile,Sometimes,0.31119,1164,3849,0.29656,0.32582
2007,No migration background,4th Quintile,Often,0.09939,363,3849,0.08994,0.10884
2007,No migration background,4th Quintile,Very often,0.03080,113,3849,0.02535,0.03626
2007,No migration background,5th Quintile,Very seldom,0.24880,1314,5160,0.23701,0.26060
2007,No migration background,5th Quintile,Seldom,0.35404,1890,5160,0.34099,0.36709
2007,No migration background,5th Quintile,Sometimes,0.30167,1491,5160,0.28915,0.31420
2007,No migration background,5th Quintile,Often,0.07763,378,5160,0.07033,0.08493
2007,No migration background,5th Quintile,Very often,0.01785,87,5160,0.01424,0.02146
2007,Direct migration background,1st Quintile,Very seldom,0.17769,117,621,0.14760,0.20778
2007,Direct migration background,1st Quintile,Seldom,0.24147,155,621,0.20778,0.27516
2007,Direct migration background,1st Quintile,Sometimes,0.36094,213,621,0.32313,0.39874
2007,Direct migration background,1st Quintile,Often,0.17218,101,621,0.14246,0.20190
2007,Direct migration background,1st Quintile,Very often,0.04772,35,621,0.03094,0.06450
2007,Direct migration background,2nd Quintile,Very seldom,0.16400,91,471,0.13053,0.19748
2007,Direct migration background,2nd Quintile,Seldom,0.29459,157,471,0.25338,0.33580
2007,Direct migration background,2nd Quintile,Sometimes,0.34476,163,471,0.30179,0.38773
2007,Direct migration background,2nd Quintile,Often,0.14122,60,471,0.10973,0.17270
2007,Direct migration background,3rd Quintile,Very seldom,0.23050,90,367,0.18735,0.27365
2007,Direct migration background,3rd Quintile,Seldom,0.30024,125,367,0.25328,0.34720
2007,Direct migration background,3rd Quintile,Sometimes,0.30515,108,367,0.25797,0.35232
2007,Direct migration background,3rd Quintile,Often,0.11946,44,367,0.08623,0.15269
2007,Direct migration background,4th Quintile,Very seldom,0.15691,57,309,0.11629,0.19753
2007,Direct migration background,4th Quintile,Seldom,0.33748,111,309,0.28467,0.39029
2007,Direct migration background,4th Quintile,Sometimes,0.33883,103,309,0.28597,0.39169
2007,Direct migration background,4th Quintile,Often,0.14023,38,309,0.10145,0.17900
2007,Direct migration background,5th Quintile,Very seldom,0.24754,80,265,0.19548,0.29960
2007,Direct migration background,5th Quintile,Seldom,0.37108,96,265,0.31281,0.42936
2007,Direct migration background,5th Quintile,Sometimes,0.27635,89,265,0.22241,0.33030
2007,Indirect migration background,1st Quintile,Seldom,0.26574,51,143,0.19308,0.33839
2007,Indirect migration background,1st Quintile,Sometimes,0.32741,57,143,0.25022,0.40459
2007,Indirect migration background,1st Quintile,Often,0.21760,35,143,0.14973,0.28547
2007,Indirect migration background,2nd Quintile,Very seldom,0.16512,36,126,0.10003,0.23020
2007,Indirect migration background,2nd Quintile,Seldom,0.22781,42,126,0.15428,0.30133
2007,Indirect migration background,2nd Quintile,Sometimes,0.39089,48,126,0.30535,0.47643
2007,Indirect migration background,3rd Quintile,Very seldom,0.24519,45,141,0.17393,0.31646
2007,Indirect migration background,3rd Quintile,Seldom,0.31079,50,141,0.23413,0.38746
2007,Indirect migration background,3rd Quintile,Sometimes,0.28973,46,141,0.21458,0.36487
2007,Indirect migration background,4th Quintile,Seldom,0.35607,47,90,0.25659,0.45555
2007,Indirect migration background,4th Quintile,Sometimes,0.32890,43,90,0.23129,0.42651
2007,Indirect migration background,5th Quintile,Very seldom,0.27224,32,115,0.19053,0.35394
2007,Indirect migration background,5th Quintile,Seldom,0.30075,42,115,0.21657,0.38493
2007,Indirect migration background,5th Quintile,Sometimes,0.29958,41,115,0.21549,0.38367
2008,No migration background,1st Quintile,Very seldom,0.17298,398,2172,0.15707,0.18889
2008,No migration background,1st Quintile,Seldom,0.28060,663,2172,0.26170,0.29950
2008,No migration background,1st Quintile,Sometimes,0.32413,685,2172,0.30444,0.34382
2008,No migration background,1st Quintile,Often,0.16048,307,2172,0.14504,0.17592
2008,No migration background,1st Quintile,Very often,0.06181,119,2172,0.05168,0.07194
2008,No migration background,2nd Quintile,Very seldom,0.22065,610,2820,0.20534,0.23596
2008,No migration background,2nd Quintile,Seldom,0.33146,966,2820,0.31408,0.34884
2008,No migration background,2nd Quintile,Sometimes,0.29951,847,2820,0.28260,0.31642
2008,No migration background,2nd Quintile,Often,0.11549,297,2820,0.10369,0.12728
2008,No migration background,2nd Quintile,Very often,0.03289,100,2820,0.02631,0.03948
2008,No migration background,3rd Quintile,Very seldom,0.20779,698,3271,0.19388,0.22169
2008,No migration background,3rd Quintile,Seldom,0.33863,1115,3271,0.32241,0.35485
2008,No migration background,3rd Quintile,Sometimes,0.30900,1023,3271,0.29316,0.32484
2008,No migration background,3rd Quintile,Often,0.11381,346,3271,0.10293,0.12470
2008,No migration background,3rd Quintile,Very often,0.03077,89,3271,0.02485,0.03669
2008,No migration background,4th Quintile,Very seldom,0.21081,730,3456,0.19721,0.22441
2008,No migration background,4th Quintile,Seldom,0.35779,1275,3456,0.34180,0.37377
