year,migback,regtyp,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,Urban regions,Very seldom,0.22561,2626,11069,0.21782,0.23339
2007,No migration background,Urban regions,Seldom,0.31791,3672,11069,0.30924,0.32659
2007,No migration background,Urban regions,Sometimes,0.31616,3348,11069,0.30749,0.32482
2007,No migration background,Urban regions,Often,0.10583,1082,11069,0.10010,0.11156
2007,No migration background,Urban regions,Very often,0.03450,341,11069,0.03110,0.03790
2007,No migration background,Rural regions,Very seldom,0.19629,1298,6488,0.18663,0.20596
2007,No migration background,Rural regions,Seldom,0.33124,2258,6488,0.31978,0.34269
2007,No migration background,Rural regions,Sometimes,0.32835,2078,6488,0.31692,0.33978
2007,No migration background,Rural regions,Often,0.10563,643,6488,0.09815,0.11311
2007,No migration background,Rural regions,Very often,0.03849,211,6488,0.03380,0.04317
2007,Direct migration background,Urban regions,Very seldom,0.18922,361,1717,0.17069,0.20775
2007,Direct migration background,Urban regions,Seldom,0.29299,522,1717,0.27146,0.31453
2007,Direct migration background,Urban regions,Sometimes,0.32879,539,1717,0.30657,0.35102
2007,Direct migration background,Urban regions,Often,0.14635,219,1717,0.12963,0.16307
2007,Direct migration background,Urban regions,Very often,0.04265,76,1717,0.03309,0.05221
2007,Direct migration background,Rural regions,Very seldom,0.18678,74,378,0.14744,0.22613
2007,Direct migration background,Rural regions,Seldom,0.28846,122,378,0.24272,0.33419
2007,Direct migration background,Rural regions,Sometimes,0.35880,137,378,0.31038,0.40722
2007,Direct migration background,Rural regions,Often,0.11952,45,378,0.08677,0.15226
2007,Indirect migration background,Urban regions,Very seldom,0.19501,155,664,0.16485,0.22517
2007,Indirect migration background,Urban regions,Seldom,0.26676,189,664,0.23310,0.30043
2007,Indirect migration background,Urban regions,Sometimes,0.32518,196,664,0.28952,0.36084
2007,Indirect migration background,Urban regions,Often,0.16033,90,664,0.13240,0.18826
2007,Indirect migration background,Urban regions,Very often,0.05271,34,664,0.03570,0.06972
2007,Indirect migration background,Rural regions,Seldom,0.39291,43,82,0.28654,0.49927
2007,Indirect migration background,Rural regions,Sometimes,0.36821,39,82,0.26317,0.47325
2008,No migration background,Urban regions,Very seldom,0.22157,2466,10463,0.21361,0.22953
2008,No migration background,Urban regions,Seldom,0.33336,3586,10463,0.32433,0.34239
2008,No migration background,Urban regions,Sometimes,0.30042,3070,10463,0.29163,0.30920
2008,No migration background,Urban regions,Often,0.11269,1051,10463,0.10663,0.11875
2008,No migration background,Urban regions,Very often,0.03196,290,10463,0.02859,0.03533
2008,No migration background,Rural regions,Very seldom,0.19932,1216,6131,0.18932,0.20932
2008,No migration background,Rural regions,Seldom,0.34968,2238,6131,0.33775,0.36162
2008,No migration background,Rural regions,Sometimes,0.31545,1924,6131,0.30381,0.32708
2008,No migration background,Rural regions,Often,0.10626,573,6131,0.09855,0.11398
2008,No migration background,Rural regions,Very often,0.02929,180,6131,0.02507,0.03351
2008,Direct migration background,Urban regions,Very seldom,0.17415,294,1550,0.15526,0.19303
2008,Direct migration background,Urban regions,Seldom,0.30481,501,1550,0.28189,0.32773
2008,Direct migration background,Urban regions,Sometimes,0.34514,485,1550,0.32146,0.36881
2008,Direct migration background,Urban regions,Often,0.12685,201,1550,0.11028,0.14342
2008,Direct migration background,Urban regions,Very often,0.04905,69,1550,0.03830,0.05981
2008,Direct migration background,Rural regions,Very seldom,0.20501,61,330,0.16139,0.24864
2008,Direct migration background,Rural regions,Seldom,0.30003,115,330,0.25051,0.34955
2008,Direct migration background,Rural regions,Sometimes,0.31294,113,330,0.26283,0.36304
2008,Direct migration background,Rural regions,Often,0.13849,41,330,0.10117,0.17582
2008,Indirect migration background,Urban regions,Very seldom,0.23336,154,627,0.20022,0.26649
2008,Indirect migration background,Urban regions,Seldom,0.26889,192,627,0.23416,0.30363
2008,Indirect migration background,Urban regions,Sometimes,0.30305,204,627,0.26705,0.33906
2008,Indirect migration background,Urban regions,Often,0.14686,77,627,0.11913,0.17459
2008,Indirect migration background,Rural regions,Seldom,0.26155,36,78,0.16339,0.35971
2008,Indirect migration background,Rural regions,Sometimes,0.42332,42,78,0.31296,0.53368
2009,No migration background,Urban regions,Very seldom,0.21552,2185,9732,0.20735,0.22369
2009,No migration background,Urban regions,Seldom,0.33447,3382,9732,0.32510,0.34385
2009,No migration background,Urban regions,Sometimes,0.31169,2934,9732,0.30248,0.32089
2009,No migration background,Urban regions,Often,0.10490,946,9732,0.09881,0.11098
2009,No migration background,Urban regions,Very often,0.03342,285,9732,0.02985,0.03699
2009,No migration background,Rural regions,Very seldom,0.19284,1179,5829,0.18271,0.20297
2009,No migration background,Rural regions,Seldom,0.36410,2159,5829,0.35174,0.37645
2009,No migration background,Rural regions,Sometimes,0.30689,1754,5829,0.29505,0.31873
2009,No migration background,Rural regions,Often,0.10286,566,5829,0.09506,0.11066
2009,No migration background,Rural regions,Very often,0.03332,171,5829,0.02871,0.03793
2009,Direct migration background,Urban regions,Very seldom,0.16483,236,1334,0.14491,0.18475
2009,Direct migration background,Urban regions,Seldom,0.29781,406,1334,0.27326,0.32236
2009,Direct migration background,Urban regions,Sometimes,0.35304,456,1334,0.32739,0.37870
2009,Direct migration background,Urban regions,Often,0.12049,164,1334,0.10301,0.13796
2009,Direct migration background,Urban regions,Very often,0.06383,72,1334,0.05071,0.07695
2009,Direct migration background,Rural regions,Very seldom,0.19435,56,306,0.14994,0.23876
2009,Direct migration background,Rural regions,Seldom,0.27218,92,306,0.22222,0.32213
2009,Direct migration background,Rural regions,Sometimes,0.33827,116,306,0.28517,0.39137
