"plh0187","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr selten","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.220108572399456","0.160243331925311","0.279973812873602"
"Sehr selten","2007","(noch) kein Abschluss","2","30","0.223969890312155","0.154159203272594","0.293780577351716"
"Sehr selten","2007","(noch) kein Abschluss","3","16","","",""
"Sehr selten","2007","(noch) kein Abschluss","4","15","","",""
"Sehr selten","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"Sehr selten","2007","Hauptschule","1 Einkommensschwächstes Quintil","325","0.165912587976839","0.148660056992402","0.183165118961275"
"Sehr selten","2007","Hauptschule","2","475","0.218786536551651","0.201196345455467","0.236376727647834"
"Sehr selten","2007","Hauptschule","3","346","0.223500701492091","0.202418670830164","0.244582732154017"
"Sehr selten","2007","Hauptschule","4","341","0.240540809323155","0.217395710033589","0.263685908612721"
"Sehr selten","2007","Hauptschule","5 Einkommensstärkstes Quintil","153","0.257976100632893","0.222938580240292","0.293013621025494"
"Sehr selten","2007","Realschule","1 Einkommensschwächstes Quintil","147","0.155451475859518","0.132313126819305","0.17858982489973"
"Sehr selten","2007","Realschule","2","245","0.19638230146728","0.174108804498824","0.218655798435735"
"Sehr selten","2007","Realschule","3","243","0.199187855055806","0.176023949155524","0.222351760956087"
"Sehr selten","2007","Realschule","4","264","0.22238856433479","0.198741490049345","0.246035638620235"
"Sehr selten","2007","Realschule","5 Einkommensstärkstes Quintil","204","0.216286696062445","0.189268324077253","0.243305068047636"
"Sehr selten","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","74","0.178618630403744","0.140845294147774","0.216391966659714"
"Sehr selten","2007","(Fach-)Abitur","2","98","0.206854422975933","0.169879567306364","0.243829278645501"
"Sehr selten","2007","(Fach-)Abitur","3","90","0.188886958756273","0.152762487495429","0.225011430017117"
"Sehr selten","2007","(Fach-)Abitur","4","120","0.222071856854116","0.186785973826297","0.257357739881935"
"Sehr selten","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","134","0.255177025178342","0.217377620649046","0.292976429707638"
"Sehr selten","2007","AkademikerIn","1 Einkommensschwächstes Quintil","44","0.141890763568198","0.100574488433958","0.183207038702438"
