year,age_gr,regtyp,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Urban regions,Very seldom,0.20317,480,2222,0.18643,0.21990
2007,17-29 y.,Urban regions,Seldom,0.32410,729,2222,0.30464,0.34357
2007,17-29 y.,Urban regions,Sometimes,0.30636,654,2222,0.28719,0.32553
2007,17-29 y.,Urban regions,Often,0.12321,280,2222,0.10954,0.13688
2007,17-29 y.,Urban regions,Very often,0.04316,79,2222,0.03471,0.05161
2007,17-29 y.,Rural regions,Very seldom,0.17042,214,1166,0.14883,0.19201
2007,17-29 y.,Rural regions,Seldom,0.33612,409,1166,0.30899,0.36325
2007,17-29 y.,Rural regions,Sometimes,0.35017,393,1166,0.32278,0.37756
2007,17-29 y.,Rural regions,Often,0.09270,108,1166,0.07605,0.10936
2007,17-29 y.,Rural regions,Very often,0.05059,42,1166,0.03801,0.06318
2007,30-45 y.,Urban regions,Very seldom,0.22597,963,3823,0.21272,0.23923
2007,30-45 y.,Urban regions,Seldom,0.30636,1227,3823,0.29174,0.32097
2007,30-45 y.,Urban regions,Sometimes,0.31836,1130,3823,0.30359,0.33313
2007,30-45 y.,Urban regions,Often,0.11797,389,3823,0.10774,0.12820
2007,30-45 y.,Urban regions,Very often,0.03134,114,3823,0.02582,0.03686
2007,30-45 y.,Rural regions,Very seldom,0.19234,358,1870,0.17447,0.21020
2007,30-45 y.,Rural regions,Seldom,0.33128,662,1870,0.30995,0.35262
2007,30-45 y.,Rural regions,Sometimes,0.31081,581,1870,0.28982,0.33179
2007,30-45 y.,Rural regions,Often,0.12371,203,1870,0.10878,0.13863
2007,30-45 y.,Rural regions,Very often,0.04187,66,1870,0.03279,0.05095
2007,46-65 y.,Urban regions,Very seldom,0.21543,1024,4577,0.20352,0.22734
2007,46-65 y.,Urban regions,Seldom,0.32093,1544,4577,0.30741,0.33446
2007,46-65 y.,Urban regions,Sometimes,0.31419,1418,4577,0.30074,0.32764
2007,46-65 y.,Urban regions,Often,0.11013,438,4577,0.10106,0.11920
2007,46-65 y.,Urban regions,Very often,0.03932,153,4577,0.03369,0.04495
2007,46-65 y.,Rural regions,Very seldom,0.19923,490,2457,0.18344,0.21503
2007,46-65 y.,Rural regions,Seldom,0.33645,867,2457,0.31776,0.35513
2007,46-65 y.,Rural regions,Sometimes,0.33705,810,2457,0.31835,0.35574
2007,46-65 y.,Rural regions,Often,0.09433,222,2457,0.08277,0.10589
2007,46-65 y.,Rural regions,Very often,0.03295,68,2457,0.02589,0.04000
2007,66 and older,Urban regions,Very seldom,0.22420,675,2828,0.20883,0.23957
2007,66 and older,Urban regions,Seldom,0.29553,883,2828,0.27871,0.31235
2007,66 and older,Urban regions,Sometimes,0.33360,881,2828,0.31622,0.35098
2007,66 and older,Urban regions,Often,0.11141,284,2828,0.09981,0.12301
2007,66 and older,Urban regions,Very often,0.03526,105,2828,0.02846,0.04206
2007,66 and older,Rural regions,Very seldom,0.20226,324,1500,0.18192,0.22259
2007,66 and older,Rural regions,Seldom,0.31116,485,1500,0.28772,0.33459
2007,66 and older,Rural regions,Sometimes,0.33378,470,1500,0.30990,0.35765
2007,66 and older,Rural regions,Often,0.11937,169,1500,0.10295,0.13578
2007,66 and older,Rural regions,Very often,0.03345,52,1500,0.02434,0.04255
