year,migback,pgisced97,plh0187,proportion,n,lower_confidence,upper_confidence
2007,kein Migrationshintergrund,middle vocational,Selten,0.1501736535733503,25385,0.1457789513199028,0.15456835582679782
2007,kein Migrationshintergrund,middle vocational,Manchmal,0.14048818666536222,25385,0.1362134111225208,0.14476296220820364
2007,kein Migrationshintergrund,middle vocational,Sehr selten,0.0986645795626865,25385,0.09499605575922258,0.10233310336615041
2007,kein Migrationshintergrund,higher education,Selten,0.07171158831873992,25385,0.06853761243360566,0.07488556420387417
2007,kein Migrationshintergrund,higher education,Manchmal,0.05591155896884019,25385,0.05308521751363365,0.05873790042404673
2007,kein Migrationshintergrund,higher education,Sehr selten,0.04705767255295211,25385,0.04445262282467661,0.04966272228122761
2007,kein Migrationshintergrund,middle vocational,Oft,0.043682434085016875,25385,0.041168105868622164,0.046196762301411586
2007,kein Migrationshintergrund,general elemantary,Manchmal,0.02602357775277601,25385,0.02406507037822055,0.027982085127331472
2007,kein Migrationshintergrund,higher vocational,Selten,0.02357775277601135,25385,0.021711211813339713,0.025444293738682986
2007,kein Migrationshintergrund,general elemantary,Selten,0.02088734530157022,25385,0.01912810387780168,0.022646586725338758
2007,kein Migrationshintergrund,higher vocational,Manchmal,0.020544929804823166,25385,0.018799862917988904,0.02228999669165743
2007,kein Migrationshintergrund,higher vocational,Sehr selten,0.015457613853152669,25385,0.013940018725825946,0.01697520898047939
2007,kein Migrationshintergrund,middle vocational,Sehr oft,0.015261947855011495,25385,0.013753838512727648,0.01677005719729534
2007,kein Migrationshintergrund,vocational + Abi,Selten,0.015213031355476202,25385,0.01370730339792157,0.016718759313030834
2007,kein Migrationshintergrund,higher education,Oft,0.014870615858729149,25385,0.013381671044136054,0.016359560673322244
2007,kein Migrationshintergrund,general elemantary,Sehr selten,0.01457711686151739,25385,0.013102719222559567,0.016051514500475213
2007,kein Migrationshintergrund,vocational + Abi,Manchmal,0.013403120872670352,25385,0.011988499148361673,0.01481774259697903
2007,direkter Migrationshintergrund,middle vocational,Manchmal,0.012620456880105659,25385,0.011247214845189982,0.013993698915021335
2007,kein Migrationshintergrund,general elemantary,Oft,0.011495377390793914,25385,0.01018402788597556,0.012806726895612268
2007,direkter Migrationshintergrund,middle vocational,Selten,0.011152961894046862,25385,0.00986106707910379,0.012444856708989933
2007,kein Migrationshintergrund,vocational + Abi,Sehr selten,0.009587633908917478,25385,0.008388876688759376,0.01078639112907558
2007,direkter Migrationshintergrund,middle vocational,Sehr selten,0.008804969916352786,25385,0.007655729254405082,0.00995421057830049
2007,direkter Migrationshintergrund,general elemantary,Selten,0.007435307929364574,25385,0.006378499233312846,0.008492116625416303
2007,direkter Migrationshintergrund,general elemantary,Manchmal,0.0073863914298292815,25385,0.006333038859537101,0.008439744000121463
2007,kein Migrationshintergrund,higher vocational,Oft,0.005821063444699897,25385,0.004885224891368161,0.006756901998031633
2007,direkter Migrationshintergrund,higher education,Manchmal,0.005772146945164604,25385,0.004840225856420227,0.006704068033908981
2007,direkter Migrationshintergrund,higher education,Selten,0.005331898449346965,25385,0.004436023243162218,0.006227773655531712
2007,kein Migrationshintergrund,vocational + Abi,Oft,0.004940566453064618,25385,0.004078024216234487,0.005803108689894749
2007,indirekter Migrationshintergrund,middle vocational,Manchmal,0.004647067455852859,25385,0.003810414160481175,0.005483720751224544
2007,indirekter Migrationshintergrund,middle vocational,Selten,0.004598150956317566,25385,0.0037658922988602333,0.005430409613774898
2007,direkter Migrationshintergrund,middle vocational,Oft,0.004598150956317566,25385,0.0037658922988602333,0.005430409613774898
2007,kein Migrationshintergrund,in school,Manchmal,0.00450031795724698,25385,0.0036769202570197832,0.005323715657474176
2007,kein Migrationshintergrund,in school,Selten,0.00420681896003522,25385,0.0034106064942124254,0.0050030314258580144
2007,direkter Migrationshintergrund,general elemantary,Sehr selten,0.00406006946142934,25385,0.00327781005903097,0.004842328863827711
2007,kein Migrationshintergrund,higher education,Sehr oft,0.003717653964682287,25385,0.002968979213922681,0.0044663287154418935
2007,kein Migrationshintergrund,general elemantary,Sehr oft,0.003717653964682287,25385,0.002968979213922681,0.0044663287154418935
2007,kein Migrationshintergrund,-1,Selten,0.0035709044660764077,25385,0.0028371009246064226,0.004304708007546393
2007,indirekter Migrationshintergrund,middle vocational,Sehr selten,0.003473071467005821,25385,0.002749354312520385,0.004196788621491257
2007,direkter Migrationshintergrund,vocational + Abi,Selten,0.0034241549674705277,25385,0.0027055348491431923,0.004142775085797863
2007,kein Migrationshintergrund,-1,Manchmal,0.0033752384679352344,25385,0.002661752304786698,0.0040887246310837705
2007,direkter Migrationshintergrund,higher education,Sehr selten,0.003326321968399941,25385,0.0026180074822319847,0.0040346364545678975
2007,direkter Migrationshintergrund,general elemantary,Oft,0.0031795724697940616,25385,0.0024870078266911785,0.0038721371128969447
2007,kein Migrationshintergrund,in school,Sehr selten,0.0030328229711881816,25385,0.0023563795955985917,0.0037092663467777716
2007,kein Migrationshintergrund,-1,Sehr selten,0.0025925744753705427,25385,0.0019670138479815653,0.00321813510275952
2007,direkter Migrationshintergrund,vocational + Abi,Manchmal,0.0025436579758352494,25385,0.0019240117725938164,0.0031633041790766823
2007,indirekter Migrationshintergrund,general elemantary,Manchmal,0.002494741476299956,25385,0.0018810672861835024,0.0031084156664164097
2007,direkter Migrationshintergrund,vocational + Abi,Sehr selten,0.002494741476299956,25385,0.0018810672861835024,0.0031084156664164097
2007,indirekter Migrationshintergrund,middle vocational,Oft,0.0024458249767646627,25385,0.0018381820867297532,0.003053467866799572
2007,indirekter Migrationshintergrund,general elemantary,Selten,0.002299075478158783,25385,0.001709900506675242,0.0028882504496423236
2007,direkter Migrationshintergrund,inadequately,Manchmal,0.0022012424790881966,25385,0.0016247111535261048,0.002777773804650288
2007,direkter Migrationshintergrund,higher vocational,Selten,0.0020544929804823166,25385,0.0014974698470874971,0.0026115161138771364
2007,direkter Migrationshintergrund,higher education,Oft,0.0018588269823411436,25385,0.0013289403583238925,0.0023887136063583947
2007,direkter Migrationshintergrund,higher vocational,Manchmal,0.0017609939832705572,25385,0.0012452149409199723,0.002276773025621142
2007,indirekter Migrationshintergrund,general elemantary,Sehr selten,0.0017120774837352639,25385,0.0012035000291691726,0.002220654938301355
2007,direkter Migrationshintergrund,middle vocational,Sehr oft,0.0015653279851293841,25385,0.0010789991846091834,0.002051656785649585
2007,indirekter Migrationshintergrund,higher education,Selten,0.0015164114855940908,25385,0.0010377301593805291,0.0019950928118076527
2007,kein Migrationshintergrund,higher vocational,Sehr oft,0.0014185784865235044,25385,0.0009555732391667625,0.0018815837338802463
2007,direkter Migrationshintergrund,inadequately,Selten,0.0014185784865235044,25385,0.0009555732391667625,0.0018815837338802463
2007,kein Migrationshintergrund,vocational + Abi,Sehr oft,0.0014185784865235044,25385,0.0009555732391667625,0.0018815837338802463
2007,kein Migrationshintergrund,-1,Oft,0.0013207454874529178,25385,0.0008739692468363199,0.0017675217280695157
2007,direkter Migrationshintergrund,higher vocational,Sehr selten,0.0012229124883823314,25385,0.0007929807933836472,0.0016528441833810156
2007,kein Migrationshintergrund,in school,Oft,0.001173995988847038,25385,0.0007527403626366491,0.001595251615057427
2007,kein Migrationshintergrund,inadequately,Manchmal,0.001173995988847038,25385,0.0007527403626366491,0.001595251615057427
2007,indirekter Migrationshintergrund,higher education,Manchmal,0.001173995988847038,25385,0.0007527403626366491,0.001595251615057427
2007,direkter Migrationshintergrund,vocational + Abi,Oft,0.001173995988847038,25385,0.0007527403626366491,0.001595251615057427
2007,indirekter Migrationshintergrund,higher education,Sehr selten,0.001125079489311745,25385,0.0007126832979681511,0.001537475680655339
2007,kein Migrationshintergrund,inadequately,Oft,0.0010761629897764516,25385,0.0006728216821636226,0.0014795042973892807
2007,kein Migrationshintergrund,inadequately,Sehr selten,0.0010761629897764516,25385,0.0006728216821636226,0.0014795042973892807
2007,direkter Migrationshintergrund,general elemantary,Sehr oft,0.0010272464902411583,25385,0.0006331689877238471,0.0014213239927584696
