year,migback,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,Very seldom,0.21538,3924,17557,0.20930,0.22147
2007,No migration background,Seldom,0.32256,5930,17557,0.31564,0.32947
2007,No migration background,Sometimes,0.32041,5426,17557,0.31351,0.32731
2007,No migration background,Often,0.10576,1725,17557,0.10121,0.11031
2007,No migration background,Very often,0.03589,552,17557,0.03314,0.03864
2007,Direct migration background,Very seldom,0.18874,435,2110,0.17204,0.20544
2007,Direct migration background,Seldom,0.29210,644,2110,0.27269,0.31150
2007,Direct migration background,Sometimes,0.33472,676,2110,0.31458,0.35486
2007,Direct migration background,Often,0.14105,264,2110,0.12619,0.15590
2007,Direct migration background,Very often,0.04340,91,2110,0.03470,0.05209
2007,Indirect migration background,Very seldom,0.17768,169,776,0.15077,0.20459
2007,Indirect migration background,Seldom,0.28542,232,776,0.25363,0.31722
2007,Indirect migration background,Sometimes,0.33155,235,776,0.29840,0.36469
2007,Indirect migration background,Often,0.15970,104,776,0.13391,0.18550
2007,Indirect migration background,Very often,0.04565,36,776,0.03095,0.06034
2008,No migration background,Very seldom,0.21386,3682,16594,0.20762,0.22010
2008,No migration background,Seldom,0.33901,5824,16594,0.33181,0.34622
2008,No migration background,Sometimes,0.30562,4994,16594,0.29861,0.31263
2008,No migration background,Often,0.11046,1624,16594,0.10569,0.11523
2008,No migration background,Very often,0.03104,470,16594,0.02840,0.03367
2008,Direct migration background,Very seldom,0.18007,355,1895,0.16276,0.19737
2008,Direct migration background,Seldom,0.30389,616,1895,0.28318,0.32461
2008,Direct migration background,Sometimes,0.33896,598,1895,0.31764,0.36028
2008,Direct migration background,Often,0.12908,242,1895,0.11398,0.14418
2008,Direct migration background,Very often,0.04799,84,1895,0.03837,0.05762
2008,Indirect migration background,Very seldom,0.23026,176,765,0.20041,0.26011
2008,Indirect migration background,Seldom,0.26766,228,765,0.23627,0.29906
2008,Indirect migration background,Sometimes,0.32320,246,765,0.29004,0.35637
2008,Indirect migration background,Often,0.13457,84,765,0.11037,0.15877
2008,Indirect migration background,Very often,0.04430,31,765,0.02971,0.05890
2009,No migration background,Very seldom,0.20761,3364,15561,0.20124,0.21399
2009,No migration background,Seldom,0.34480,5541,15561,0.33733,0.35227
2009,No migration background,Sometimes,0.31001,4688,15561,0.30275,0.31728
2009,No migration background,Often,0.10419,1512,15561,0.09939,0.10899
2009,No migration background,Very often,0.03339,456,15561,0.03056,0.03621
2009,Direct migration background,Very seldom,0.17076,292,1650,0.15260,0.18892
2009,Direct migration background,Seldom,0.29266,498,1650,0.27070,0.31462
2009,Direct migration background,Sometimes,0.35008,572,1650,0.32705,0.37310
2009,Direct migration background,Often,0.12888,206,1650,0.11270,0.14505
2009,Direct migration background,Very often,0.05763,82,1650,0.04638,0.06888
2009,Indirect migration background,Very seldom,0.19615,146,684,0.16637,0.22593
2009,Indirect migration background,Seldom,0.31031,224,684,0.27561,0.34500
2009,Indirect migration background,Sometimes,0.33205,239,684,0.29673,0.36737
2009,Indirect migration background,Often,0.12619,75,684,0.10129,0.15110
2010,No migration background,Very seldom,0.20432,3102,14467,0.19775,0.21089
2010,No migration background,Seldom,0.34438,5141,14467,0.33664,0.35213
2010,No migration background,Sometimes,0.31368,4400,14467,0.30612,0.32124
2010,No migration background,Often,0.10805,1444,14467,0.10299,0.11311
2010,No migration background,Very often,0.02956,380,14467,0.02680,0.03232
2010,Direct migration background,Very seldom,0.19036,293,1464,0.17025,0.21048
2010,Direct migration background,Seldom,0.31614,465,1464,0.29231,0.33996
2010,Direct migration background,Sometimes,0.30573,452,1464,0.28212,0.32934
2010,Direct migration background,Often,0.13929,196,1464,0.12155,0.15703
2010,Direct migration background,Very often,0.04848,58,1464,0.03748,0.05949
2010,Indirect migration background,Very seldom,0.22423,156,625,0.19151,0.25696
2010,Indirect migration background,Seldom,0.29807,204,625,0.26218,0.33396
2010,Indirect migration background,Sometimes,0.29073,197,625,0.25510,0.32636
2010,Indirect migration background,Often,0.13069,68,625,0.10424,0.15713
2011,No migration background,Very seldom,0.20136,3748,17841,0.19547,0.20724
2011,No migration background,Seldom,0.33197,6065,17841,0.32506,0.33888
2011,No migration background,Sometimes,0.32688,5731,17841,0.32000,0.33377
2011,No migration background,Often,0.10975,1812,17841,0.10517,0.11434
2011,No migration background,Very often,0.03003,485,17841,0.02753,0.03254
2011,Direct migration background,Very seldom,0.21544,424,2010,0.19746,0.23342
2011,Direct migration background,Seldom,0.30550,624,2010,0.28536,0.32564
2011,Direct migration background,Sometimes,0.32721,669,2010,0.30669,0.34772
2011,Direct migration background,Often,0.11961,223,2010,0.10542,0.13380
2011,Direct migration background,Very often,0.03224,70,2010,0.02451,0.03996
2011,Indirect migration background,Very seldom,0.20643,145,792,0.17823,0.23464
2011,Indirect migration background,Seldom,0.29917,257,792,0.26726,0.33108
2011,Indirect migration background,Sometimes,0.34223,257,792,0.30917,0.37530
2011,Indirect migration background,Often,0.12819,99,792,0.10490,0.15149
2011,Indirect migration background,Very often,0.02397,34,792,0.01331,0.03463
2012,No migration background,Very seldom,0.22311,4094,17659,0.21697,0.22925
2012,No migration background,Seldom,0.35487,6393,17659,0.34781,0.36192
2012,No migration background,Sometimes,0.29740,5167,17659,0.29066,0.30414
