year,age_gr,sex,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,male,Very seldom,0.24501,436,1595,0.22390,0.26612
2007,17-29 y.,male,Seldom,0.36842,627,1595,0.34474,0.39210
2007,17-29 y.,male,Sometimes,0.27111,405,1595,0.24929,0.29293
2007,17-29 y.,male,Often,0.09416,127,1595,0.07982,0.10850
2007,17-29 y.,female,Very seldom,0.14004,258,1766,0.12385,0.15623
2007,17-29 y.,female,Seldom,0.28748,511,1766,0.26636,0.30859
2007,17-29 y.,female,Sometimes,0.37005,642,1766,0.34752,0.39257
2007,17-29 y.,female,Often,0.13257,261,1766,0.11674,0.14839
2007,17-29 y.,female,Very often,0.06987,94,1766,0.05798,0.08176
2007,30-45 y.,male,Very seldom,0.26488,793,2699,0.24823,0.28154
2007,30-45 y.,male,Seldom,0.34421,968,2699,0.32628,0.36214
2007,30-45 y.,male,Sometimes,0.27478,692,2699,0.25793,0.29162
2007,30-45 y.,male,Often,0.09608,195,2699,0.08496,0.10720
2007,30-45 y.,male,Very often,0.02005,51,2699,0.01476,0.02534
2007,30-45 y.,female,Very seldom,0.16491,528,2994,0.15162,0.17821
2007,30-45 y.,female,Seldom,0.28242,921,2994,0.26629,0.29855
2007,30-45 y.,female,Sometimes,0.35893,1019,2994,0.34174,0.37611
2007,30-45 y.,female,Often,0.14421,397,2994,0.13163,0.15680
2007,30-45 y.,female,Very often,0.04953,129,2994,0.04176,0.05730
2007,46-65 y.,male,Very seldom,0.25444,888,3383,0.23976,0.26912
2007,46-65 y.,male,Seldom,0.36614,1275,3383,0.34991,0.38238
2007,46-65 y.,male,Sometimes,0.27607,919,3383,0.26101,0.29114
2007,46-65 y.,male,Often,0.07977,238,3383,0.07064,0.08890
2007,46-65 y.,male,Very often,0.02358,63,3383,0.01846,0.02869
2007,46-65 y.,female,Very seldom,0.16587,626,3651,0.15381,0.17794
2007,46-65 y.,female,Seldom,0.28629,1136,3651,0.27162,0.30095
2007,46-65 y.,female,Sometimes,0.36728,1309,3651,0.35164,0.38292
2007,46-65 y.,female,Often,0.12981,422,3651,0.11891,0.14071
2007,46-65 y.,female,Very often,0.05074,158,3651,0.04362,0.05786
2007,66 and older,male,Very seldom,0.27658,592,2035,0.25715,0.29602
2007,66 and older,male,Seldom,0.33162,701,2035,0.31116,0.35208
2007,66 and older,male,Sometimes,0.28293,546,2035,0.26336,0.30251
2007,66 and older,male,Often,0.07469,131,2035,0.06327,0.08612
2007,66 and older,male,Very often,0.03417,65,2035,0.02627,0.04206
2007,66 and older,female,Very seldom,0.17238,407,2293,0.15692,0.18784
2007,66 and older,female,Seldom,0.27729,667,2293,0.25896,0.29561
2007,66 and older,female,Sometimes,0.37177,805,2293,0.35198,0.39155
2007,66 and older,female,Often,0.14351,322,2293,0.12916,0.15787
2007,66 and older,female,Very often,0.03505,92,2293,0.02752,0.04258
2008,17-29 y.,male,Very seldom,0.27086,424,1490,0.24829,0.29344
2008,17-29 y.,male,Seldom,0.36980,576,1490,0.34528,0.39432
2008,17-29 y.,male,Sometimes,0.26166,372,1490,0.23933,0.28399
2008,17-29 y.,male,Often,0.08371,118,1490,0.06965,0.09778
2008,17-29 y.,female,Very seldom,0.14242,249,1641,0.12551,0.15934
2008,17-29 y.,female,Seldom,0.31459,538,1641,0.29211,0.33706
2008,17-29 y.,female,Sometimes,0.34520,559,1641,0.32219,0.36821
2008,17-29 y.,female,Often,0.15085,219,1641,0.13353,0.16817
2008,17-29 y.,female,Very often,0.04694,76,1641,0.03670,0.05718
2008,30-45 y.,male,Very seldom,0.27826,710,2456,0.26053,0.29598
2008,30-45 y.,male,Seldom,0.36227,938,2456,0.34326,0.38129
2008,30-45 y.,male,Sometimes,0.25504,601,2456,0.23780,0.27228
2008,30-45 y.,male,Often,0.08846,172,2456,0.07723,0.09969
2008,30-45 y.,male,Very often,0.01597,35,2456,0.01101,0.02093
2008,30-45 y.,female,Very seldom,0.16263,469,2701,0.14871,0.17655
2008,30-45 y.,female,Seldom,0.30668,863,2701,0.28929,0.32407
2008,30-45 y.,female,Sometimes,0.34728,930,2701,0.32932,0.36524
2008,30-45 y.,female,Often,0.13872,331,2701,0.12568,0.15176
2008,30-45 y.,female,Very often,0.04469,108,2701,0.03690,0.05248
2008,46-65 y.,male,Very seldom,0.24158,804,3183,0.22670,0.25645
2008,46-65 y.,male,Seldom,0.37163,1216,3183,0.35484,0.38842
2008,46-65 y.,male,Sometimes,0.27013,861,3183,0.25470,0.28556
2008,46-65 y.,male,Often,0.09270,242,3183,0.08262,0.10277
2008,46-65 y.,male,Very often,0.02397,60,3183,0.01866,0.02929
2008,46-65 y.,female,Very seldom,0.17878,626,3491,0.16607,0.19149
2008,46-65 y.,female,Seldom,0.29795,1145,3491,0.28277,0.31312
2008,46-65 y.,female,Sometimes,0.35012,1187,3491,0.33430,0.36595
2008,46-65 y.,female,Often,0.12466,392,3491,0.11370,0.13562
2008,46-65 y.,female,Very often,0.04849,141,3491,0.04136,0.05561
2008,66 and older,male,Very seldom,0.26287,571,2026,0.24370,0.28204
2008,66 and older,male,Seldom,0.36360,748,2026,0.34265,0.38455
2008,66 and older,male,Sometimes,0.26522,514,2026,0.24599,0.28445
2008,66 and older,male,Often,0.08510,155,2026,0.07295,0.09725
2008,66 and older,male,Very often,0.02321,38,2026,0.01665,0.02977
2008,66 and older,female,Very seldom,0.15214,360,2249,0.13729,0.16698
2008,66 and older,female,Seldom,0.27678,644,2249,0.25829,0.29528
2008,66 and older,female,Sometimes,0.37689,814,2249,0.35686,0.39693
2008,66 and older,female,Often,0.14615,321,2249,0.13155,0.16076
2008,66 and older,female,Very often,0.04803,110,2249,0.03919,0.05687
2009,17-29 y.,male,Very seldom,0.23709,361,1378,0.21462,0.25955
2009,17-29 y.,male,Seldom,0.41452,571,1378,0.38850,0.44055
2009,17-29 y.,male,Sometimes,0.27816,367,1378,0.25449,0.30182
2009,17-29 y.,male,Often,0.06012,79,1378,0.04756,0.07267
2009,17-29 y.,female,Very seldom,0.12213,200,1451,0.10527,0.13898
2009,17-29 y.,female,Seldom,0.29738,449,1451,0.27386,0.32091
2009,17-29 y.,female,Sometimes,0.36464,518,1451,0.33986,0.38941
2009,17-29 y.,female,Often,0.16503,222,1451,0.14592,0.18414
2009,17-29 y.,female,Very often,0.05082,62,1451,0.03952,0.06213
2009,30-45 y.,male,Very seldom,0.25820,586,2199,0.23990,0.27649
2009,30-45 y.,male,Seldom,0.34488,829,2199,0.32501,0.36475
2009,30-45 y.,male,Sometimes,0.28226,565,2199,0.26344,0.30108
2009,30-45 y.,male,Often,0.09309,179,2199,0.08094,0.10523
2009,30-45 y.,male,Very often,0.02157,40,2199,0.01550,0.02765
2009,30-45 y.,female,Very seldom,0.14813,393,2461,0.13410,0.16217
2009,30-45 y.,female,Seldom,0.33321,812,2461,0.31459,0.35184
2009,30-45 y.,female,Sometimes,0.33770,851,2461,0.31901,0.35639
2009,30-45 y.,female,Often,0.13369,311,2461,0.12025,0.14714
2009,30-45 y.,female,Very often,0.04725,94,2461,0.03887,0.05564
2009,46-65 y.,male,Very seldom,0.24698,792,2998,0.23154,0.26242
2009,46-65 y.,male,Seldom,0.35573,1103,2998,0.33859,0.37287
2009,46-65 y.,male,Sometimes,0.28898,830,2998,0.27275,0.30521
2009,46-65 y.,male,Often,0.08753,223,2998,0.07741,0.09765
2009,46-65 y.,male,Very often,0.02079,50,2998,0.01568,0.02589
2009,46-65 y.,female,Very seldom,0.15735,539,3301,0.14492,0.16977
2009,46-65 y.,female,Seldom,0.30121,1066,3301,0.28555,0.31686
2009,46-65 y.,female,Sometimes,0.35059,1138,3301,0.33430,0.36687
2009,46-65 y.,female,Often,0.13013,397,3301,0.11865,0.14161
2009,46-65 y.,female,Very often,0.06073,161,3301,0.05258,0.06888
2009,66 and older,male,Very seldom,0.27003,559,1961,0.25037,0.28968
2009,66 and older,male,Seldom,0.39555,777,1961,0.37390,0.41720
2009,66 and older,male,Sometimes,0.25323,478,1961,0.23398,0.27248
