year,bula_h,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,West,226,918.63147,845.55334,991.70960,511.00000,869.00000,1130.11687,51.00000,2058.79217,869.00000,767.00000,920.00000
1984,Hamburg,West,177,942.66118,869.58837,1015.73399,607.64875,920.00000,1176.00000,119.00000,2028.52687,920.00000,818.00000,974.00000
1984,Lower Saxony,West,671,907.82370,859.03321,956.61420,460.00000,859.00000,1176.00000,33.00000,2250.00000,859.00000,818.00000,869.00000
1984,Bremen,West,54,757.89786,632.06548,883.73025,386.46118,713.72263,1023.00000,0.00000,1977.80822,716.00000,612.70000,920.00000
1984,North Rhine-Westphalia,West,1821,966.74598,938.49996,994.99201,614.00000,920.00000,1176.00000,0.00000,2019.00000,920.00000,895.00000,920.00000
1984,Hesse,West,749,912.19693,872.73447,951.65938,511.00000,869.00000,1170.77056,0.00000,2160.42640,869.00000,818.00000,881.20000
1984,"Rhineland-Palatinate, Saarland",West,453,845.83667,798.15539,893.51796,486.00000,818.00000,1117.85978,0.00000,2065.64944,818.00000,767.00000,844.25000
1984,Baden-Wuerttemberg,West,1435,899.50859,866.07097,932.94621,511.00000,869.00000,1125.00000,0.00000,2046.00000,869.00000,818.00000,869.00000
1984,Bavaria,West,1265,874.81036,845.27703,904.34369,511.00000,818.00000,1074.00000,0.00000,1918.50000,818.00000,801.75000,859.00000
1984,Berlin,West,264,1032.39742,957.60908,1107.18576,667.84811,991.46400,1227.00000,102.00000,2065.72783,992.00000,920.00000,1023.00000
1985,Schleswig-Holstein,West,204,928.46307,853.98566,1002.94047,562.00000,879.25321,1125.00000,0.00000,1969.50000,879.00000,818.00000,920.00000
1985,Hamburg,West,166,924.05414,846.39661,1001.71167,613.10346,920.00000,1210.82408,0.00000,2107.40501,920.00000,843.37500,956.00000
1985,Lower Saxony,West,585,966.37101,883.55016,1049.19187,487.29936,869.00000,1176.00000,26.00000,2209.05096,869.00000,818.00000,920.00000
1985,Bremen,West,42,707.51106,573.43694,841.58519,330.57307,667.52660,982.92286,82.00000,1961.44753,665.00000,555.00000,818.00000
1985,North Rhine-Westphalia,West,1683,952.01926,923.54911,980.48942,562.00000,895.00000,1185.81120,0.00000,2121.52800,895.00000,869.00000,920.00000
1985,Hesse,West,673,919.76128,875.84143,963.68113,534.16232,869.00000,1222.00000,0.00000,2253.75652,869.00000,818.00000,917.07500
1985,"Rhineland-Palatinate, Saarland",West,418,849.17666,800.13006,898.22325,511.00000,818.00000,1023.00000,31.00000,1791.00000,818.00000,767.00000,859.00000
1985,Baden-Wuerttemberg,West,1313,879.40489,851.03824,907.77154,511.00000,844.00000,1125.00000,0.00000,2046.00000,844.00000,818.00000,869.00000
1985,Bavaria,West,1176,884.82618,852.39199,917.26038,511.00000,818.00000,1125.00000,0.00000,2046.00000,818.00000,804.00000,869.00000
1985,Berlin,West,227,1021.99828,950.53638,1093.46018,636.62035,1001.87264,1227.00000,77.00000,2112.56948,1002.00000,935.00000,1074.00000
1986,Schleswig-Holstein,West,195,946.03036,865.39142,1026.66930,562.00000,894.19006,1135.03166,62.00000,1994.57916,895.00000,791.00000,951.00000
1986,Hamburg,West,144,1052.17555,963.13676,1141.21433,804.96086,969.43632,1278.00000,192.00000,1987.55871,960.00000,920.00000,1023.00000
1986,Lower Saxony,West,612,948.20136,895.72715,1000.67557,511.00000,875.95356,1176.00000,71.00000,2173.50000,881.00000,843.70000,920.00000
1986,Bremen,West,49,669.16512,530.71959,807.61065,243.79819,583.60379,1023.00000,82.00000,2045.00000,562.00000,266.00000,792.00000
1986,North Rhine-Westphalia,West,1599,1002.32977,971.03664,1033.62290,614.00000,946.00000,1278.00000,0.00000,2274.00000,946.00000,920.00000,971.00000
1986,Hesse,West,632,959.03513,909.72551,1008.34474,510.36794,869.51460,1227.00000,0.00000,2301.94808,869.00000,843.90000,920.00000
1986,"Rhineland-Palatinate, Saarland",West,424,894.36626,846.31757,942.41495,562.00000,869.00000,1100.91093,0.00000,1909.27733,869.00000,818.00000,895.00000
1986,Baden-Wuerttemberg,West,1294,937.76759,907.12839,968.40680,562.00000,918.26510,1176.00000,0.00000,2097.00000,919.00000,869.00000,920.00000
1986,Bavaria,West,1098,920.82429,875.24814,966.40044,511.25682,853.90631,1145.59874,0.00000,2097.11163,858.00000,818.00000,869.00000
1986,Berlin,West,225,1044.38417,971.07817,1117.69017,694.21573,1023.00000,1227.00000,0.00000,2026.17640,1023.00000,971.00000,1076.00000
1987,Schleswig-Holstein,West,193,945.11669,865.66936,1024.56402,511.41165,920.00000,1215.70496,102.00000,2272.14492,920.00000,817.95000,1023.00000
