year,bula_h,migback,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Schleswig-Holstein,No migration background,Yes,0.92121,263,263,0.88859,0.95384
2012,Schleswig-Holstein,Direct migration background,Yes,0.98984,31,31,0.95396,1.02573
2012,Hamburg,No migration background,Yes,0.91221,92,92,0.85407,0.97035
2012,Lower Saxony,No migration background,Yes,0.91876,746,814,0.89998,0.93754
2012,Lower Saxony,No migration background,No,0.08124,68,814,0.06246,0.10002
2012,Lower Saxony,Direct migration background,Yes,0.97115,84,84,0.93514,1.00716
2012,Bremen,No migration background,Yes,0.83152,44,44,0.71965,0.94339
2012,North Rhine-Westphalia,No migration background,Yes,0.95544,1305,1390,0.94459,0.96629
2012,North Rhine-Westphalia,No migration background,No,0.04456,85,1390,0.03371,0.05541
2012,North Rhine-Westphalia,Direct migration background,Yes,0.89488,225,225,0.85471,0.93504
2012,North Rhine-Westphalia,Indirect migration background,Yes,0.89873,54,54,0.81751,0.97995
2012,Hesse,No migration background,Yes,0.96158,472,472,0.94423,0.97894
2012,Hesse,Direct migration background,Yes,0.97672,102,102,0.94732,1.00613
2012,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.88644,406,448,0.85703,0.91585
2012,"Rhineland-Palatinate, Saarland",No migration background,No,0.11356,42,448,0.08415,0.14297
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.88537,44,44,0.79015,0.98059
2012,Baden-Wuerttemberg,No migration background,Yes,0.94363,750,805,0.92768,0.95957
2012,Baden-Wuerttemberg,No migration background,No,0.05637,55,805,0.04043,0.07232
2012,Baden-Wuerttemberg,Direct migration background,Yes,0.91274,143,143,0.86633,0.95916
2012,Baden-Wuerttemberg,Indirect migration background,Yes,0.82258,35,35,0.69416,0.95099
2012,Bavaria,No migration background,Yes,0.95662,1053,1109,0.94462,0.96861
2012,Bavaria,No migration background,No,0.04338,56,1109,0.03139,0.05538
2012,Bavaria,Direct migration background,Yes,0.96254,153,153,0.93235,0.99273
