year,bula_h,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Schleswig-Holstein,Yes,0.92997,301,332,0.90248,0.95747
2012,Schleswig-Holstein,No,0.07003,31,332,0.04253,0.09752
2012,Hamburg,Yes,0.92213,106,106,0.87087,0.97338
2012,Lower Saxony,Yes,0.92424,845,919,0.90712,0.94136
2012,Lower Saxony,No,0.07576,74,919,0.05864,0.09288
2012,Bremen,Yes,0.85602,51,51,0.75871,0.95333
2012,North Rhine-Westphalia,Yes,0.94420,1584,1694,0.93327,0.95514
2012,North Rhine-Westphalia,No,0.05580,110,1694,0.04486,0.06673
2012,Hesse,Yes,0.96518,591,625,0.95080,0.97957
2012,Hesse,No,0.03482,34,625,0.02043,0.04920
2012,"Rhineland-Palatinate, Saarland",Yes,0.88997,468,517,0.86297,0.91697
2012,"Rhineland-Palatinate, Saarland",No,0.11003,49,517,0.08303,0.13703
2012,Baden-Wuerttemberg,Yes,0.93486,928,998,0.91954,0.95018
2012,Baden-Wuerttemberg,No,0.06514,70,998,0.04982,0.08046
2012,Bavaria,Yes,0.95625,1251,1321,0.94522,0.96728
2012,Bavaria,No,0.04375,70,1321,0.03272,0.05478
2012,Berlin,Yes,0.95687,339,339,0.93521,0.97853
2012,Brandenburg,Yes,0.93277,393,393,0.90798,0.95756
2012,Mecklenburg-Western Pomerania,Yes,0.94559,229,229,0.91615,0.97504
2012,Saxony,Yes,0.96174,631,665,0.94715,0.97633
2012,Saxony,No,0.03826,34,665,0.02367,0.05285
2012,Saxony-Anhalt,Yes,0.96218,402,402,0.94351,0.98085
2012,Thuringa,Yes,0.93576,349,349,0.91000,0.96152
2013,Schleswig-Holstein,Yes,0.95506,306,306,0.93181,0.97831
2013,Hamburg,Yes,0.89952,145,145,0.85042,0.94863
2013,Lower Saxony,Yes,0.94909,903,966,0.93522,0.96296
2013,Lower Saxony,No,0.05091,63,966,0.03704,0.06478
2013,Bremen,Yes,0.87238,68,68,0.79249,0.95228
2013,North Rhine-Westphalia,Yes,0.94758,1673,1785,0.93724,0.95792
2013,North Rhine-Westphalia,No,0.05242,112,1785,0.04208,0.06276
2013,Hesse,Yes,0.94553,597,641,0.92795,0.96311
2013,Hesse,No,0.05447,44,641,0.03689,0.07205
2013,"Rhineland-Palatinate, Saarland",Yes,0.94341,492,492,0.92297,0.96384
2013,Baden-Wuerttemberg,Yes,0.94297,955,1028,0.92878,0.95715
2013,Baden-Wuerttemberg,No,0.05703,73,1028,0.04285,0.07122
2013,Bavaria,Yes,0.92858,1240,1337,0.91477,0.94239
2013,Bavaria,No,0.07142,97,1337,0.05761,0.08523
2013,Berlin,Yes,0.95173,349,349,0.92921,0.97425
2013,Brandenburg,Yes,0.94568,384,384,0.92298,0.96838
2013,Mecklenburg-Western Pomerania,Yes,0.96464,197,197,0.93879,0.99050
2013,Saxony,Yes,0.95994,553,585,0.94404,0.97585
2013,Saxony,No,0.04006,32,585,0.02415,0.05596
2013,Saxony-Anhalt,Yes,0.96178,376,376,0.94238,0.98119
2013,Thuringa,Yes,0.94443,350,381,0.92140,0.96747
2013,Thuringa,No,0.05557,31,381,0.03253,0.07860
2015,Schleswig-Holstein,Yes,0.89276,285,285,0.85678,0.92875
2015,Hamburg,Yes,0.96383,120,120,0.93028,0.99738
2015,Lower Saxony,Yes,0.92522,747,824,0.90725,0.94319
2015,Lower Saxony,No,0.07478,77,824,0.05681,0.09275
2015,Bremen,Yes,0.99078,46,46,0.96286,1.01871
2015,North Rhine-Westphalia,Yes,0.91064,1621,1765,0.89733,0.92396
2015,North Rhine-Westphalia,No,0.08936,144,1765,0.07604,0.10267
2015,Hesse,Yes,0.93193,524,572,0.91127,0.95259
2015,Hesse,No,0.06807,48,572,0.04741,0.08873
2015,"Rhineland-Palatinate, Saarland",Yes,0.87359,476,531,0.84529,0.90188
2015,"Rhineland-Palatinate, Saarland",No,0.12641,55,531,0.09812,0.15471
2015,Baden-Wuerttemberg,Yes,0.88588,852,950,0.86565,0.90611
2015,Baden-Wuerttemberg,No,0.11412,98,950,0.09389,0.13435
2015,Bavaria,Yes,0.84940,1109,1285,0.82983,0.86896
2015,Bavaria,No,0.15060,176,1285,0.13104,0.17017
2015,Berlin,Yes,0.94289,315,315,0.91722,0.96856
2015,Brandenburg,Yes,0.88646,383,417,0.85598,0.91695
2015,Brandenburg,No,0.11354,34,417,0.08305,0.14402
2015,Mecklenburg-Western Pomerania,Yes,0.89856,191,191,0.85563,0.94149
2015,Saxony,Yes,0.90437,501,548,0.87972,0.92901
2015,Saxony,No,0.09563,47,548,0.07099,0.12028
2015,Saxony-Anhalt,Yes,0.91918,347,347,0.89046,0.94790
2015,Thuringa,Yes,0.90291,337,337,0.87125,0.93457
2017,Schleswig-Holstein,Yes,0.93438,312,312,0.90686,0.96190
2017,Hamburg,Yes,0.94860,125,125,0.90974,0.98747
2017,Lower Saxony,Yes,0.94849,879,936,0.93433,0.96266
2017,Lower Saxony,No,0.05151,57,936,0.03734,0.06567
2017,Bremen,Yes,0.97967,71,71,0.94661,1.01273
2017,North Rhine-Westphalia,Yes,0.95171,1770,1896,0.94206,0.96137
2017,North Rhine-Westphalia,No,0.04829,126,1896,0.03863,0.05794
2017,Hesse,Yes,0.94301,510,546,0.92355,0.96247
2017,Hesse,No,0.05699,36,546,0.03753,0.07645
2017,"Rhineland-Palatinate, Saarland",Yes,0.95056,487,520,0.93191,0.96921
2017,"Rhineland-Palatinate, Saarland",No,0.04944,33,520,0.03079,0.06809
2017,Baden-Wuerttemberg,Yes,0.94507,827,879,0.92999,0.96014
2017,Baden-Wuerttemberg,No,0.05493,52,879,0.03986,0.07001
2017,Bavaria,Yes,0.94483,1195,1275,0.93229,0.95736
2017,Bavaria,No,0.05517,80,1275,0.04264,0.06771
2017,Berlin,Yes,0.94827,319,319,0.92393,0.97261
2017,Brandenburg,Yes,0.95527,415,415,0.93535,0.97518
2017,Mecklenburg-Western Pomerania,Yes,0.93966,190,190,0.90571,0.97361
2017,Saxony,Yes,0.94522,501,538,0.92597,0.96447
2017,Saxony,No,0.05478,37,538,0.03553,0.07403
2017,Saxony-Anhalt,Yes,0.97360,344,344,0.95664,0.99057
2017,Thuringa,Yes,0.97689,357,357,0.96129,0.99250
2019,Schleswig-Holstein,Yes,0.88451,329,329,0.84992,0.91910
2019,Hamburg,Yes,0.98461,154,154,0.96511,1.00412
2019,Lower Saxony,Yes,0.94841,902,978,0.93454,0.96228
2019,Lower Saxony,No,0.05159,76,978,0.03772,0.06546
2019,Bremen,Yes,0.96597,75,75,0.92466,1.00728
2019,North Rhine-Westphalia,Yes,0.94783,1824,2002,0.93809,0.95758
2019,North Rhine-Westphalia,No,0.05217,178,2002,0.04242,0.06191
2019,Hesse,Yes,0.93779,531,568,0.91791,0.95767
2019,Hesse,No,0.06221,37,568,0.04233,0.08209
2019,"Rhineland-Palatinate, Saarland",Yes,0.96857,470,503,0.95330,0.98383
2019,"Rhineland-Palatinate, Saarland",No,0.03143,33,503,0.01617,0.04670
2019,Baden-Wuerttemberg,Yes,0.92872,834,910,0.91200,0.94545
2019,Baden-Wuerttemberg,No,0.07128,76,910,0.05455,0.08800
2019,Bavaria,Yes,0.94154,1213,1304,0.92880,0.95428
2019,Bavaria,No,0.05846,91,1304,0.04572,0.07120
2019,Berlin,Yes,0.94506,347,347,0.92105,0.96907
2019,Brandenburg,Yes,0.92156,453,491,0.89775,0.94536
2019,Brandenburg,No,0.07844,38,491,0.05464,0.10225
2019,Mecklenburg-Western Pomerania,Yes,0.96675,208,208,0.94232,0.99117
2019,Saxony,Yes,0.90483,591,636,0.88200,0.92765
2019,Saxony,No,0.09517,45,636,0.07235,0.11800
2019,Saxony-Anhalt,Yes,0.94065,357,357,0.91611,0.96520
2019,Thuringa,Yes,0.93715,337,337,0.91119,0.96310
2021,Schleswig-Holstein,Yes,0.94006,207,207,0.90764,0.97247
2021,Hamburg,Yes,0.95162,120,120,0.91307,0.99017
2021,Lower Saxony,Yes,0.93032,533,583,0.90963,0.95100
2021,Lower Saxony,No,0.06968,50,583,0.04900,0.09037
2021,Bremen,Yes,0.94028,41,41,0.86684,1.01372
2021,North Rhine-Westphalia,Yes,0.92752,1168,1293,0.91338,0.94165
2021,North Rhine-Westphalia,No,0.07248,125,1293,0.05835,0.08662
2021,Hesse,Yes,0.95263,336,336,0.92988,0.97538
2021,"Rhineland-Palatinate, Saarland",Yes,0.91682,293,325,0.88674,0.94689
2021,"Rhineland-Palatinate, Saarland",No,0.08318,32,325,0.05311,0.11326
2021,Baden-Wuerttemberg,Yes,0.92667,526,572,0.90529,0.94805
2021,Baden-Wuerttemberg,No,0.07333,46,572,0.05195,0.09471
2021,Bavaria,Yes,0.89313,743,827,0.87206,0.91420
2021,Bavaria,No,0.10687,84,827,0.08580,0.12794
2021,Berlin,Yes,0.91456,224,259,0.88045,0.94867
2021,Berlin,No,0.08544,35,259,0.05133,0.11955
2021,Brandenburg,Yes,0.96050,248,248,0.93621,0.98479
2021,Mecklenburg-Western Pomerania,Yes,0.91031,133,133,0.86156,0.95905
2021,Saxony,Yes,0.94032,367,367,0.91606,0.96459
2021,Saxony-Anhalt,Yes,0.97612,187,187,0.95418,0.99806
2021,Thuringa,Yes,0.88509,209,209,0.84175,0.92843
2022,Lower Saxony,Yes,0.63573,35,35,0.47397,0.79749
2022,North Rhine-Westphalia,Yes,0.81688,105,105,0.74255,0.89122
