syear,regtyp,sampreg,ple0162,proportion,n,lower_confidence,upper_confidence
2012,Urban regions,West,1.0,0.4949784791965567,28166,0.4891394373856731,0.5008175210074403
2012,Rural regions,West,1.0,0.2021851892727072,28166,0.19749468862233732,0.2068756899230771
2012,Rural regions,East,1.0,0.16046793952102417,28166,0.1561814055995341,0.16475447344251423
2012,Urban regions,East,1.0,0.07692307692307693,28166,0.07381106856590833,0.08003508528024553
2012,Urban regions,West,2.0,0.03564727954971857,28166,0.03348194684801449,0.037812612251422656
2012,Rural regions,West,2.0,0.015671559430526432,28166,0.014221053169896853,0.017122065691156013
2012,Rural regions,East,2.0,0.009932678512305485,28166,0.008774543912555076,0.011090813112055894
2012,Urban regions,East,2.0,0.0041937975940845385,28166,0.0034390797288597692,0.004948515459309308
2013,Urban regions,West,1.0,0.5180381471389646,31177,0.5124915565145657,0.5235847377633635
2013,Rural regions,West,1.0,0.19912806539509537,31177,0.1946951781529326,0.20356095263725812
2013,Rural regions,East,1.0,0.14713896457765668,31177,0.14320670757685502,0.15107122157845834
2013,Urban regions,East,1.0,0.071716621253406,31177,0.0688525151195998,0.07458072738721219
2013,Urban regions,West,2.0,0.03771117166212534,31177,0.03559657937038832,0.039825763953862364
2013,Rural regions,West,2.0,0.013623978201634877,31177,0.012337174999188202,0.014910781404081553
2013,Rural regions,East,2.0,0.00893732970027248,31177,0.007892625457000067,0.009982033943544893
2013,Urban regions,East,2.0,0.0037057220708446867,31177,0.0030312419564700642,0.004380202185219309
2015,Urban regions,West,1.0,0.49971154955578634,27342,0.49378487794868586,0.5056382211628868
2015,Rural regions,West,1.0,0.18841583016037844,27342,0.18378065223401277,0.1930510080867441
2015,Rural regions,East,1.0,0.14537902388369678,27342,0.14120092628995312,0.14955712147744044
2015,Urban regions,East,1.0,0.07268951194184839,27342,0.0696120733602358,0.07576695052346098
2015,Urban regions,West,2.0,0.05180569978077766,27342,0.04917858907473776,0.054432810486817564
2015,Rural regions,West,2.0,0.022729895004038308,27342,0.020963259502604907,0.02449653050547171
2015,Rural regions,East,2.0,0.01430714203299873,27342,0.012899513112493682,0.01571477095350378
2015,Urban regions,East,2.0,0.004961347640475366,27342,0.004128509248387562,0.00579418603256317
2016,Urban regions,West,1.0,0.46365105008077545,27798,0.45778874201129166,0.46951335815025924
2016,Rural regions,West,1.0,0.1680129240710824,27798,0.16361772114492737,0.17240812699723743
2016,Urban regions,West,2.0,0.1260096930533118,27798,0.1221084358735118,0.1299109502331118
2016,Rural regions,East,1.0,0.1098546042003231,27798,0.10617849077600246,0.11353071762464374
2016,Urban regions,East,1.0,0.05815831987075929,27798,0.05540698042407031,0.060909659317448274
2016,Rural regions,West,2.0,0.0420032310177706,27798,0.03964507427957438,0.04436138775596682
2016,Rural regions,East,2.0,0.017770597738287562,27798,0.016217471419222557,0.019323724057352568
2016,Urban regions,East,2.0,0.014539579967689823,27798,0.013132415632682186,0.01594674430269746
2017,Urban regions,West,1.0,0.5095750708215298,31140,0.5040225892858318,0.5151275523572277
2017,Rural regions,West,1.0,0.2106515580736544,31140,0.20612244166563243,0.21518067448167638
2017,Rural regions,East,1.0,0.15082152974504248,31140,0.14684661402012295,0.15479644546996202
2017,Urban regions,East,1.0,0.06968838526912181,31140,0.06686030853080621,0.07251646200743742
2017,Urban regions,West,2.0,0.03456090651558073,31140,0.032532047962180725,0.03658976506898074
2017,Rural regions,West,2.0,0.013144475920679887,31140,0.011879462325083667,0.014409489516276108
2017,Rural regions,East,2.0,0.007025495750708215,31140,0.006097802699060148,0.007953188802356282
2017,Urban regions,East,2.0,0.004532577903682719,31140,0.003786502140645009,0.005278653666720429
2018,Urban regions,West,1.0,0.43243243243243246,29779,0.42680553587788095,0.43805932898698396
2018,Rural regions,West,1.0,0.25675675675675674,29779,0.2517950917156562,0.26171842179785726
2018,Urban regions,West,2.0,0.12162162162162163,29779,0.11790928602432789,0.12533395721891538
2018,Rural regions,West,2.0,0.06756756756756757,29779,0.06471668817782505,0.07041844695731009
2018,Rural regions,East,1.0,0.06756756756756757,29779,0.06471668817782505,0.07041844695731009
2018,Rural regions,East,2.0,0.02702702702702703,29779,0.025185192784961428,0.02886886126909263
2018,Urban regions,East,2.0,0.013513513513513514,29779,0.012202126958308301,0.014824900068718727
