year,age_gr,pgisced97,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,No answer / don't know,Yes,0.98334,48,48,0.94675,1.01993
2012,17-29 y.,Pre-primary Level,Yes,0.79524,44,44,0.67462,0.91585
2012,17-29 y.,Lower Secondary Level,Yes,0.87518,97,97,0.80906,0.94130
2012,17-29 y.,Upper Secondary Level,Yes,0.88963,172,172,0.84266,0.93659
2012,30-45 y.,Lower Secondary Level,Yes,0.86234,183,183,0.81228,0.91240
2012,30-45 y.,Upper Secondary Level,Yes,0.91020,922,1000,0.89247,0.92792
2012,30-45 y.,Upper Secondary Level,No,0.08980,78,1000,0.07208,0.10753
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.93028,181,181,0.89307,0.96748
2012,30-45 y.,First Stage of Tertiary Education,Yes,0.95771,98,98,0.91767,0.99776
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.90731,304,336,0.87625,0.93836
2012,30-45 y.,Second Stage of Tertiary Education,No,0.09269,32,336,0.06164,0.12375
2012,46-65 y.,Lower Secondary Level,Yes,0.95434,309,309,0.93103,0.97766
2012,46-65 y.,Upper Secondary Level,Yes,0.94766,1871,1990,0.93787,0.95745
2012,46-65 y.,Upper Secondary Level,No,0.05234,119,1990,0.04255,0.06213
2012,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.91021,190,190,0.86945,0.95096
2012,46-65 y.,First Stage of Tertiary Education,Yes,0.95831,262,262,0.93406,0.98256
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.92140,649,708,0.90157,0.94124
2012,46-65 y.,Second Stage of Tertiary Education,No,0.07860,59,708,0.05876,0.09843
2012,66 and older,Primary Level,Yes,0.89500,40,40,0.79879,0.99121
2012,66 and older,Lower Secondary Level,Yes,0.95087,527,527,0.93239,0.96934
2012,66 and older,Upper Secondary Level,Yes,0.95643,1512,1589,0.94639,0.96647
2012,66 and older,Upper Secondary Level,No,0.04357,77,1589,0.03353,0.05361
2012,66 and older,Post-secondary Non-tertiary Level,Yes,0.97345,61,61,0.93277,1.01413
2012,66 and older,First Stage of Tertiary Education,Yes,0.95997,214,214,0.93364,0.98630
2012,66 and older,Second Stage of Tertiary Education,Yes,0.95347,566,601,0.93661,0.97032
2012,66 and older,Second Stage of Tertiary Education,No,0.04653,35,601,0.02968,0.06339
2013,17-29 y.,No answer / don't know,Yes,0.89856,46,46,0.81035,0.98677
2013,17-29 y.,Pre-primary Level,Yes,0.99647,57,57,0.98094,1.01200
2013,17-29 y.,Lower Secondary Level,Yes,0.87710,143,143,0.82310,0.93110
2013,17-29 y.,Upper Secondary Level,Yes,0.87870,194,194,0.83264,0.92476
2013,30-45 y.,Primary Level,Yes,0.96431,79,79,0.92314,1.00548
2013,30-45 y.,Lower Secondary Level,Yes,0.95776,238,238,0.93216,0.98337
2013,30-45 y.,Upper Secondary Level,Yes,0.88718,912,1002,0.86758,0.90678
2013,30-45 y.,Upper Secondary Level,No,0.11282,90,1002,0.09322,0.13242
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.94582,214,214,0.91542,0.97622
2013,30-45 y.,First Stage of Tertiary Education,Yes,0.92687,87,87,0.87185,0.98190
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.89562,299,346,0.86336,0.92788
2013,30-45 y.,Second Stage of Tertiary Education,No,0.10438,47,346,0.07212,0.13664
2013,46-65 y.,Primary Level,Yes,0.96350,92,92,0.92498,1.00203
2013,46-65 y.,Lower Secondary Level,Yes,0.94726,383,383,0.92485,0.96968
2013,46-65 y.,Upper Secondary Level,Yes,0.94580,1875,1982,0.93583,0.95577
2013,46-65 y.,Upper Secondary Level,No,0.05420,107,1982,0.04423,0.06417
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.97175,232,232,0.95038,0.99311
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.95766,253,253,0.93280,0.98252
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.93696,638,695,0.91888,0.95504
2013,46-65 y.,Second Stage of Tertiary Education,No,0.06304,57,695,0.04496,0.08112
2013,66 and older,Primary Level,Yes,0.93532,41,41,0.85909,1.01154
2013,66 and older,Lower Secondary Level,Yes,0.95955,461,461,0.94154,0.97755
2013,66 and older,Upper Secondary Level,Yes,0.96042,1416,1474,0.95046,0.97038
2013,66 and older,Upper Secondary Level,No,0.03958,58,1474,0.02962,0.04954
2013,66 and older,Post-secondary Non-tertiary Level,Yes,0.95435,63,63,0.90239,1.00631
2013,66 and older,First Stage of Tertiary Education,Yes,0.96050,192,192,0.93288,0.98813
2013,66 and older,Second Stage of Tertiary Education,Yes,0.96773,525,525,0.95260,0.98286
2015,17-29 y.,No answer / don't know,Yes,0.81636,66,66,0.72223,0.91049
2015,17-29 y.,Pre-primary Level,Yes,0.59951,38,38,0.44162,0.75740
2015,17-29 y.,Lower Secondary Level,Yes,0.79718,108,108,0.72099,0.87337
2015,17-29 y.,Upper Secondary Level,Yes,0.68762,212,260,0.63118,0.74407
2015,17-29 y.,Upper Secondary Level,No,0.31238,48,260,0.25593,0.36882
2015,17-29 y.,Second Stage of Tertiary Education,Yes,0.79998,32,32,0.65917,0.94080
2015,30-45 y.,Primary Level,Yes,0.93827,63,63,0.87836,0.99818
2015,30-45 y.,Lower Secondary Level,Yes,0.87527,185,185,0.82752,0.92301
2015,30-45 y.,Upper Secondary Level,Yes,0.84738,713,820,0.82275,0.87201
2015,30-45 y.,Upper Secondary Level,No,0.15262,107,820,0.12799,0.17725
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.82737,158,158,0.76826,0.88649
2015,30-45 y.,First Stage of Tertiary Education,Yes,0.84647,67,67,0.75950,0.93345
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.86946,261,298,0.83114,0.90778
2015,30-45 y.,Second Stage of Tertiary Education,No,0.13054,37,298,0.09222,0.16886
2015,46-65 y.,Primary Level,Yes,0.94605,76,76,0.89492,0.99718
2015,46-65 y.,Lower Secondary Level,Yes,0.94507,322,322,0.92014,0.96999
2015,46-65 y.,Upper Secondary Level,Yes,0.91632,1718,1876,0.90379,0.92886
2015,46-65 y.,Upper Secondary Level,No,0.08368,158,1876,0.07114,0.09621
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.89287,218,218,0.85172,0.93402
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.83872,242,275,0.79517,0.88227
2015,46-65 y.,First Stage of Tertiary Education,No,0.16128,33,275,0.11773,0.20483
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.87723,592,681,0.85256,0.90190
2015,46-65 y.,Second Stage of Tertiary Education,No,0.12277,89,681,0.09810,0.14744
2015,66 and older,Lower Secondary Level,Yes,0.94327,410,410,0.92085,0.96569
2015,66 and older,Upper Secondary Level,Yes,0.92506,1430,1534,0.91188,0.93824
2015,66 and older,Upper Secondary Level,No,0.07494,104,1534,0.06176,0.08812
2015,66 and older,Post-secondary Non-tertiary Level,Yes,0.92750,78,78,0.86959,0.98542
2015,66 and older,First Stage of Tertiary Education,Yes,0.96787,190,190,0.94273,0.99301
2015,66 and older,Second Stage of Tertiary Education,Yes,0.93545,527,574,0.91533,0.95557
2015,66 and older,Second Stage of Tertiary Education,No,0.06455,47,574,0.04443,0.08467
2017,17-29 y.,No answer / don't know,Yes,0.88188,73,73,0.80733,0.95643
2017,17-29 y.,Pre-primary Level,Yes,0.87666,38,38,0.77071,0.98262
2017,17-29 y.,Primary Level,Yes,0.97686,45,45,0.93243,1.02128
2017,17-29 y.,Lower Secondary Level,Yes,0.91470,125,125,0.86554,0.96387
2017,17-29 y.,Upper Secondary Level,Yes,0.91860,218,218,0.88222,0.95499
2017,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.79046,36,36,0.65563,0.92529
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.85000,48,48,0.74792,0.95209
2017,30-45 y.,Primary Level,Yes,0.98038,124,124,0.95587,1.00489
2017,30-45 y.,Lower Secondary Level,Yes,0.97679,206,206,0.95618,0.99740
2017,30-45 y.,Upper Secondary Level,Yes,0.94152,652,697,0.92409,0.95896
2017,30-45 y.,Upper Secondary Level,No,0.05848,45,697,0.04104,0.07591
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.90448,154,154,0.85791,0.95106
2017,30-45 y.,First Stage of Tertiary Education,Yes,0.95261,57,57,0.89696,1.00826
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.87028,248,284,0.83113,0.90942
2017,30-45 y.,Second Stage of Tertiary Education,No,0.12972,36,284,0.09058,0.16887
2017,46-65 y.,Primary Level,Yes,0.98147,128,128,0.95801,1.00492
2017,46-65 y.,Lower Secondary Level,Yes,0.93181,349,349,0.90533,0.95829
2017,46-65 y.,Upper Secondary Level,Yes,0.96755,1875,1966,0.95971,0.97538
2017,46-65 y.,Upper Secondary Level,No,0.03245,91,1966,0.02462,0.04029
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.96656,282,282,0.94554,0.98758
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.94944,288,288,0.92409,0.97479
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.93121,671,729,0.91283,0.94960
2017,46-65 y.,Second Stage of Tertiary Education,No,0.06879,58,729,0.05040,0.08717
2017,66 and older,Primary Level,Yes,0.93830,41,41,0.86374,1.01287
2017,66 and older,Lower Secondary Level,Yes,0.95312,372,372,0.93161,0.97463
2017,66 and older,Upper Secondary Level,Yes,0.96156,1402,1448,0.95166,0.97147
2017,66 and older,Upper Secondary Level,No,0.03844,46,1448,0.02853,0.04834
2017,66 and older,Post-secondary Non-tertiary Level,Yes,0.94635,69,69,0.89280,0.99991
2017,66 and older,First Stage of Tertiary Education,Yes,0.98304,180,180,0.96413,1.00196
2017,66 and older,Second Stage of Tertiary Education,Yes,0.94427,550,587,0.92570,0.96285
2017,66 and older,Second Stage of Tertiary Education,No,0.05573,37,587,0.03715,0.07430
