"ple0162","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja","2012","(noch) kein Abschluss","Nordrhein-Westfalen","50","0.860209926243888","0.770966859465286","0.949452993022489"
"Ja","2012","(noch) kein Abschluss","Hessen","","","",""
"Ja","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Baden-Wuerttemberg","30","0.99103580252172","0.957856471608519","1.02421513343492"
"Ja","2012","(noch) kein Abschluss","Bayern","37","0.926035524290932","0.844931293341558","1.00713975524031"
"Ja","2012","(noch) kein Abschluss","Berlin","","","",""
"Ja","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2012","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2012","Hauptschule","Schleswig-Holstein","127","0.937417392467675","0.897006180227143","0.977828604708207"
"Ja","2012","Hauptschule","Hamburg","40","0.936666144055938","0.863005786572798","1.01032650153908"
"Ja","2012","Hauptschule","Niedersachsen","376","0.92759962684669","0.902266677812611","0.952932575880769"
"Ja","2012","Hauptschule","Bremen","","","",""
"Ja","2012","Hauptschule","Nordrhein-Westfalen","724","0.970230281856926","0.958123605707263","0.982336958006588"
"Ja","2012","Hauptschule","Hessen","247","0.981535821012969","0.96498005383632","0.998091588189618"
"Ja","2012","Hauptschule","Rheinland-Pfalz,Saarland","248","0.910307653432091","0.876412425577646","0.944202881286536"
"Ja","2012","Hauptschule","Baden-Wuerttemberg","423","0.935065612993835","0.912399420110232","0.957731805877437"
"Ja","2012","Hauptschule","Bayern","646","0.960648566434925","0.946002658314777","0.975294474555074"
"Ja","2012","Hauptschule","Berlin","78","0.944415474686893","0.895707830363101","0.993123119010685"
"Ja","2012","Hauptschule","Brandenburg","132","0.925219471181733","0.881802933938691","0.968636008424776"
"Ja","2012","Hauptschule","Mecklenburg-Vorpommern","67","0.973126211826933","0.935242885834522","1.01100953781934"
"Ja","2012","Hauptschule","Sachsen","200","0.97164465391248","0.948978089970822","0.994311217854138"
"Ja","2012","Hauptschule","Sachsen-Anhalt","138","0.960152097350632","0.92842397186954","0.991880222831724"
"Ja","2012","Hauptschule","Thueringen","141","0.964699869988634","0.934663437269423","0.994736302707845"
"Ja","2012","Realschule","Schleswig-Holstein","83","0.933566665530148","0.88267813958552","0.984455191474775"
"Ja","2012","Realschule","Hamburg","","","",""
"Ja","2012","Realschule","Niedersachsen","232","0.908711712351177","0.873702526576156","0.943720898126198"
"Ja","2012","Realschule","Bremen","","","",""
"Ja","2012","Realschule","Nordrhein-Westfalen","312","0.934465574845054","0.90812261059465","0.960808539095458"
"Ja","2012","Realschule","Hessen","137","0.96977524746706","0.941714644646922","0.997835850287198"
"Ja","2012","Realschule","Rheinland-Pfalz,Saarland","88","0.825214015430955","0.750777730204149","0.899650300657761"
"Ja","2012","Realschule","Baden-Wuerttemberg","200","0.932552454186029","0.899029014620845","0.966075893751213"
"Ja","2012","Realschule","Bayern","284","0.954977101121304","0.931394968764717","0.97855923347789"
"Ja","2012","Realschule","Berlin","110","0.979226289571577","0.953044807070063","1.00540777207309"
"Ja","2012","Realschule","Brandenburg","131","0.963443724631826","0.932018242191969","0.994869207071683"
"Ja","2012","Realschule","Mecklenburg-Vorpommern","90","0.940182304230961","0.892988705009587","0.987375903452335"
"Ja","2012","Realschule","Sachsen","230","0.963533021736794","0.940108877794432","0.986957165679156"
"Ja","2012","Realschule","Sachsen-Anhalt","141","0.962852773862513","0.932486039209856","0.99321950851517"
"Ja","2012","Realschule","Thueringen","121","0.917491449404143","0.87019517776915","0.964787721039135"
"Ja","2012","(Fach-)Abitur","Schleswig-Holstein","30","0.933057743634557","0.850259999774705","1.01585548749441"
"Ja","2012","(Fach-)Abitur","Hamburg","","","",""
"Ja","2012","(Fach-)Abitur","Niedersachsen","66","0.896235385616153","0.825795681260597","0.966675089971709"
"Ja","2012","(Fach-)Abitur","Bremen","","","",""
"Ja","2012","(Fach-)Abitur","Nordrhein-Westfalen","215","0.931711217695407","0.899253390400539","0.964169044990274"
"Ja","2012","(Fach-)Abitur","Hessen","61","0.965316743956382","0.92150348682628","1.00913000108648"
"Ja","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","43","0.916852981549529","0.837917483568567","0.995788479530491"
"Ja","2012","(Fach-)Abitur","Baden-Wuerttemberg","83","0.858455831618866","0.787610443330495","0.929301219907236"
"Ja","2012","(Fach-)Abitur","Bayern","100","0.930695161906065","0.882796683423398","0.978593640388731"
