year,age_gr,sampreg,ple0162,proportion,n,lower_confidence,upper_confidence
2012,46-65 J.,Westdeutschland,Ja,0.2737004745613067,40229,0.26934352925484956,0.27805741986776383
2012,66 und älter,Westdeutschland,Ja,0.23551484383622118,40229,0.23136835859668167,0.23966132907576068
2012,30-45 J.,Westdeutschland,Ja,0.15208034433285508,40229,0.1485712071393598,0.15558948152635035
2012,46-65 J.,Ostdeutschland,Ja,0.09425008277232094,40229,0.09139491604167042,0.09710524950297146
2012,66 und älter,Ostdeutschland,Ja,0.08851120185409998,40229,0.08573557398411513,0.09128682972408483
2012,30-45 J.,Ostdeutschland,Ja,0.041055071184196004,40229,0.03911612082289786,0.04299402154549415
2012,18-29 J.,Westdeutschland,Ja,0.035868005738880916,40229,0.034050782359589214,0.03768522911817262
2012,46-65 J.,Westdeutschland,Nein,0.018540999889636905,40229,0.017222776207979715,0.019859223571294094
2012,30-45 J.,Westdeutschland,Nein,0.014126476106390022,40229,0.012973251303963077,0.015279700908816968
2012,18-29 J.,Ostdeutschland,Ja,0.013574660633484163,40229,0.012443867784848156,0.01470545348212017
2012,66 und älter,Westdeutschland,Nein,0.01291248206599713,40229,0.011809244227992857,0.014015719904001404
2012,46-65 J.,Ostdeutschland,Nein,0.005849244012802119,40229,0.005104061858309052,0.006594426167295185
2012,18-29 J.,Westdeutschland,Nein,0.005738880918220947,40229,0.005000721292062542,0.006477040544379352
2012,66 und älter,Ostdeutschland,Nein,0.00375234521575985,40229,0.003154867788671573,0.004349822642848127
2012,30-45 J.,Ostdeutschland,Nein,0.0030901666482728175,40229,0.00254778455464096,0.003632548741904675
2012,18-29 J.,Ostdeutschland,Nein,0.0014347202295552368,40229,0.0010648424051377175,0.001804598053972756
2013,46-65 J.,Westdeutschland,Ja,0.28998146734983105,44486,0.2857648483969499,0.2941980863027122
2013,66 und älter,Westdeutschland,Ja,0.2160688978523929,44486,0.2122443555532865,0.21989344015149928
2013,30-45 J.,Westdeutschland,Ja,0.16526763327155783,44486,0.16181610111980754,0.16871916542330812
2013,46-65 J.,Ostdeutschland,Ja,0.09157309495257822,44486,0.08889285712058101,0.09425333278457543
2013,66 und älter,Ostdeutschland,Ja,0.0796903957265889,44486,0.07717379474604975,0.08220699670712804
