"ple0162","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2012","(noch) kein Abschluss","kein Migrationshintergrund","144","","",""
"Ja","2012","(noch) kein Abschluss","direkter Migrationshintergrund","67","0.916482808678836","0.852578234611569","0.980387382746102"
"Ja","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Ja","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Hauptschule","kein Migrationshintergrund","3123","0.949154287049901","0.941660162505301","0.9566484115945"
"Ja","2012","Hauptschule","direkter Migrationshintergrund","390","0.96056030721456","0.941720118761597","0.979400495667523"
"Ja","2012","Hauptschule","indirekter Migrationshintergrund","90","0.927887630289899","0.876410444059712","0.979364816520087"
"Ja","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Realschule","kein Migrationshintergrund","2067","","",""
"Ja","2012","Realschule","direkter Migrationshintergrund","65","0.906328162911142","0.838553686185482","0.974102639636802"
"Ja","2012","Realschule","indirekter Migrationshintergrund","72","0.967139574015841","0.927321165293495","1.00695798273819"
"Ja","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(Fach-)Abitur","kein Migrationshintergrund","583","0.919907467834462","0.89869501680625","0.941119918862674"
"Ja","2012","(Fach-)Abitur","direkter Migrationshintergrund","163","","",""
"Ja","2012","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Ja","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","AkademikerIn","kein Migrationshintergrund","1394","","",""
"Ja","2012","AkademikerIn","direkter Migrationshintergrund","124","","",""
"Ja","2012","AkademikerIn","indirekter Migrationshintergrund","27","","",""
"Ja","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Nein","2012","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.0835171913211642","0.0196126172538975","0.147421765388431"
"Nein","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Nein","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Hauptschule","kein Migrationshintergrund","178","","",""
"Nein","2012","Hauptschule","direkter Migrationshintergrund","20","","",""
"Nein","2012","Hauptschule","indirekter Migrationshintergrund","7","0.0721123697101006","0.0206351834799134","0.123589555940288"
"Nein","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Realschule","kein Migrationshintergrund","154","","",""
