year,bula_h,regtyp,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Schleswig-Holstein,Urban regions,Yes,0.90931,92,92,0.85030,0.96831
2012,Schleswig-Holstein,Rural regions,Yes,0.94142,209,209,0.90951,0.97333
2012,Hamburg,Urban regions,Yes,0.92213,106,106,0.87087,0.97338
2012,Lower Saxony,Urban regions,Yes,0.91899,345,377,0.89141,0.94657
2012,Lower Saxony,Urban regions,No,0.08101,32,377,0.05343,0.10859
2012,Lower Saxony,Rural regions,Yes,0.92815,500,542,0.90639,0.94991
2012,Lower Saxony,Rural regions,No,0.07185,42,542,0.05009,0.09361
2012,Bremen,Urban regions,Yes,0.85602,51,51,0.75871,0.95333
2012,North Rhine-Westphalia,Urban regions,Yes,0.94601,1538,1643,0.93508,0.95694
2012,North Rhine-Westphalia,Urban regions,No,0.05399,105,1643,0.04306,0.06492
2012,North Rhine-Westphalia,Rural regions,Yes,0.89254,46,46,0.80205,0.98303
2012,Hesse,Urban regions,Yes,0.96707,440,440,0.95038,0.98376
2012,Hesse,Rural regions,Yes,0.95900,151,151,0.92726,0.99073
2012,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.89701,348,383,0.86653,0.92749
2012,"Rhineland-Palatinate, Saarland",Urban regions,No,0.10299,35,383,0.07251,0.13347
2012,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.87054,120,120,0.81023,0.93086
2012,Baden-Wuerttemberg,Urban regions,Yes,0.93660,820,880,0.92049,0.95271
2012,Baden-Wuerttemberg,Urban regions,No,0.06340,60,880,0.04729,0.07951
2012,Baden-Wuerttemberg,Rural regions,Yes,0.92267,108,108,0.87205,0.97328
2012,Bavaria,Urban regions,Yes,0.96122,564,564,0.94527,0.97717
2012,Bavaria,Rural regions,Yes,0.95170,687,727,0.93610,0.96729
2012,Bavaria,Rural regions,No,0.04830,40,727,0.03271,0.06390
2012,Berlin,Urban regions,Yes,0.95687,339,339,0.93521,0.97853
2012,Brandenburg,Urban regions,Yes,0.89921,34,34,0.79649,1.00192
2012,Brandenburg,Rural regions,Yes,0.93540,359,359,0.90993,0.96086
2012,Mecklenburg-Western Pomerania,Rural regions,Yes,0.94158,208,208,0.90963,0.97353
2012,Saxony,Urban regions,Yes,0.96541,312,312,0.94510,0.98572
2012,Saxony,Rural regions,Yes,0.95876,319,319,0.93690,0.98061
2012,Saxony-Anhalt,Urban regions,Yes,0.95146,89,89,0.90656,0.99636
2012,Saxony-Anhalt,Rural regions,Yes,0.96504,313,313,0.94466,0.98542
2012,Thuringa,Urban regions,Yes,0.91328,94,94,0.85608,0.97047
2012,Thuringa,Rural regions,Yes,0.94241,255,255,0.91377,0.97106
2013,Schleswig-Holstein,Urban regions,Yes,0.98513,95,95,0.96067,1.00960
2013,Schleswig-Holstein,Rural regions,Yes,0.94094,211,211,0.90906,0.97283
2013,Hamburg,Urban regions,Yes,0.89952,145,145,0.85042,0.94863
2013,Lower Saxony,Urban regions,Yes,0.95354,383,383,0.93243,0.97464
2013,Lower Saxony,Rural regions,Yes,0.94590,520,557,0.92710,0.96471
2013,Lower Saxony,Rural regions,No,0.05410,37,557,0.03529,0.07290
2013,Bremen,Urban regions,Yes,0.87238,68,68,0.79249,0.95228
2013,North Rhine-Westphalia,Urban regions,Yes,0.94671,1637,1748,0.93618,0.95725
2013,North Rhine-Westphalia,Urban regions,No,0.05329,111,1748,0.04275,0.06382
2013,North Rhine-Westphalia,Rural regions,Yes,0.98167,36,36,0.93724,1.02611
2013,Hesse,Urban regions,Yes,0.93865,456,495,0.91749,0.95981
2013,Hesse,Urban regions,No,0.06135,39,495,0.04019,0.08251
2013,Hesse,Rural regions,Yes,0.96516,141,141,0.93478,0.99553
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.94370,375,375,0.92033,0.96706
2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.94255,117,117,0.90020,0.98490
2013,Baden-Wuerttemberg,Urban regions,Yes,0.93906,829,896,0.92339,0.95473
2013,Baden-Wuerttemberg,Urban regions,No,0.06094,67,896,0.04527,0.07661
2013,Baden-Wuerttemberg,Rural regions,Yes,0.97158,126,126,0.94245,1.00071
2013,Bavaria,Urban regions,Yes,0.93708,572,616,0.91789,0.95628
2013,Bavaria,Urban regions,No,0.06292,44,616,0.04372,0.08211
2013,Bavaria,Rural regions,Yes,0.92085,668,721,0.90113,0.94057
2013,Bavaria,Rural regions,No,0.07915,53,721,0.05943,0.09887
2013,Berlin,Urban regions,Yes,0.95173,349,349,0.92921,0.97425
2013,Brandenburg,Rural regions,Yes,0.95171,363,363,0.92962,0.97379
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.96263,179,179,0.93477,0.99050
2013,Saxony,Urban regions,Yes,0.97469,282,282,0.95633,0.99305
2013,Saxony,Rural regions,Yes,0.94701,271,271,0.92029,0.97373
2013,Saxony-Anhalt,Urban regions,Yes,0.95409,93,93,0.91132,0.99685
2013,Saxony-Anhalt,Rural regions,Yes,0.96388,283,283,0.94210,0.98566
2013,Thuringa,Urban regions,Yes,0.95398,96,96,0.91184,0.99611
2013,Thuringa,Rural regions,Yes,0.94148,254,254,0.91256,0.97041
2015,Schleswig-Holstein,Urban regions,Yes,0.89657,77,77,0.82810,0.96503
2015,Schleswig-Holstein,Rural regions,Yes,0.89103,208,208,0.84859,0.93348
2015,Hamburg,Urban regions,Yes,0.96383,120,120,0.93028,0.99738
2015,Lower Saxony,Urban regions,Yes,0.90066,284,319,0.86779,0.93354
2015,Lower Saxony,Urban regions,No,0.09934,35,319,0.06646,0.13221
2015,Lower Saxony,Rural regions,Yes,0.94063,463,505,0.92000,0.96126
2015,Lower Saxony,Rural regions,No,0.05937,42,505,0.03874,0.08000
2015,Bremen,Urban regions,Yes,0.99078,46,46,0.96286,1.01871
2015,North Rhine-Westphalia,Urban regions,Yes,0.91067,1586,1729,0.89722,0.92412
2015,North Rhine-Westphalia,Urban regions,No,0.08933,143,1729,0.07588,0.10278
2015,North Rhine-Westphalia,Rural regions,Yes,0.90960,35,35,0.81322,1.00599
2015,Hesse,Urban regions,Yes,0.92738,413,452,0.90343,0.95133
2015,Hesse,Urban regions,No,0.07262,39,452,0.04867,0.09657
2015,Hesse,Rural regions,Yes,0.94695,111,111,0.90506,0.98883
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.89587,347,384,0.86528,0.92646
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.10413,37,384,0.07354,0.13472
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.81067,129,129,0.74280,0.87854
2015,Baden-Wuerttemberg,Urban regions,Yes,0.90063,766,853,0.88054,0.92072
2015,Baden-Wuerttemberg,Urban regions,No,0.09937,87,853,0.07928,0.11946
2015,Baden-Wuerttemberg,Rural regions,Yes,0.76052,86,86,0.66979,0.85124
2015,Bavaria,Urban regions,Yes,0.85712,516,600,0.82909,0.88514
2015,Bavaria,Urban regions,No,0.14288,84,600,0.11486,0.17091
2015,Bavaria,Rural regions,Yes,0.84221,593,685,0.81489,0.86953
2015,Bavaria,Rural regions,No,0.15779,92,685,0.13047,0.18511
2015,Berlin,Urban regions,Yes,0.94289,315,315,0.91722,0.96856
2015,Brandenburg,Rural regions,Yes,0.88521,356,387,0.85341,0.91701
2015,Brandenburg,Rural regions,No,0.11479,31,387,0.08299,0.14659
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.89450,176,176,0.84898,0.94001
2015,Saxony,Urban regions,Yes,0.94806,279,279,0.92198,0.97415
2015,Saxony,Rural regions,Yes,0.86002,222,254,0.81727,0.90278
2015,Saxony,Rural regions,No,0.13998,32,254,0.09722,0.18273
2015,Saxony-Anhalt,Urban regions,Yes,0.90411,82,82,0.83999,0.96823
2015,Saxony-Anhalt,Rural regions,Yes,0.92381,265,265,0.89181,0.95582
2015,Thuringa,Urban regions,Yes,0.81073,96,96,0.73196,0.88950
2015,Thuringa,Rural regions,Yes,0.92880,241,241,0.89627,0.96134
2017,Schleswig-Holstein,Urban regions,Yes,0.85136,95,95,0.77944,0.92327
2017,Schleswig-Holstein,Rural regions,Yes,0.97713,217,217,0.95720,0.99707
2017,Hamburg,Urban regions,Yes,0.94860,125,125,0.90974,0.98747
2017,Lower Saxony,Urban regions,Yes,0.94967,317,317,0.92557,0.97378
2017,Lower Saxony,Rural regions,Yes,0.94777,562,600,0.92995,0.96558
2017,Lower Saxony,Rural regions,No,0.05223,38,600,0.03442,0.07005
2017,Bremen,Urban regions,Yes,0.97967,71,71,0.94661,1.01273
2017,North Rhine-Westphalia,Urban regions,Yes,0.95125,1728,1852,0.94144,0.96106
2017,North Rhine-Westphalia,Urban regions,No,0.04875,124,1852,0.03894,0.05856
2017,North Rhine-Westphalia,Rural regions,Yes,0.96947,42,42,0.91681,1.02213
2017,Hesse,Urban regions,Yes,0.93003,392,392,0.90474,0.95532
2017,Hesse,Rural regions,Yes,0.98131,118,118,0.95678,1.00585
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.96777,349,349,0.94921,0.98632
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.90141,138,138,0.85149,0.95133
2017,Baden-Wuerttemberg,Urban regions,Yes,0.94102,729,776,0.92444,0.95761
2017,Baden-Wuerttemberg,Urban regions,No,0.05898,47,776,0.04239,0.07556
2017,Baden-Wuerttemberg,Rural regions,Yes,0.97976,98,98,0.95173,1.00778
2017,Bavaria,Urban regions,Yes,0.91588,520,559,0.89285,0.93891
2017,Bavaria,Urban regions,No,0.08412,39,559,0.06109,0.10715
2017,Bavaria,Rural regions,Yes,0.97098,675,716,0.95867,0.98328
2017,Bavaria,Rural regions,No,0.02902,41,716,0.01672,0.04133
2017,Berlin,Urban regions,Yes,0.94827,319,319,0.92393,0.97261
2017,Brandenburg,Rural regions,Yes,0.95279,390,390,0.93171,0.97386
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.93491,171,171,0.89783,0.97199
2017,Saxony,Urban regions,Yes,0.92236,263,263,0.88996,0.95477
2017,Saxony,Rural regions,Yes,0.96866,238,238,0.94648,0.99084
2017,Saxony-Anhalt,Urban regions,Yes,0.97440,64,64,0.93540,1.01340
2017,Saxony-Anhalt,Rural regions,Yes,0.97343,280,280,0.95457,0.99230
2017,Thuringa,Urban regions,Yes,0.97060,105,105,0.93814,1.00307
2017,Thuringa,Rural regions,Yes,0.97912,252,252,0.96143,0.99681
2019,Schleswig-Holstein,Urban regions,Yes,0.71701,120,120,0.63608,0.79795
2019,Schleswig-Holstein,Rural regions,Yes,0.94767,201,201,0.91681,0.97853
