year,age_gr,regtyp,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Agree,0.01965,71,344,0.00496,0.03434
1990,17-29 y.,Urban regions,Disagree,0.04359,154,344,0.02198,0.06520
1990,17-29 y.,Urban regions,Disagree completely,0.03399,119,344,0.01481,0.05316
1990,17-29 y.,Rural regions,Agree completely,0.01981,36,741,0.00977,0.02985
1990,17-29 y.,Rural regions,Agree,0.08520,153,741,0.06508,0.10531
1990,17-29 y.,Rural regions,Disagree,0.15354,279,741,0.12756,0.17951
1990,17-29 y.,Rural regions,Disagree completely,0.15324,273,741,0.12728,0.17919
1990,30-45 y.,Urban regions,Agree completely,0.00712,33,495,-0.00030,0.01453
1990,30-45 y.,Urban regions,Agree,0.01878,94,495,0.00681,0.03075
1990,30-45 y.,Urban regions,Disagree,0.03562,180,495,0.01927,0.05196
1990,30-45 y.,Urban regions,Disagree completely,0.03810,188,495,0.02122,0.05498
1990,30-45 y.,Rural regions,Agree completely,0.02141,50,974,0.01231,0.03050
1990,30-45 y.,Rural regions,Agree,0.07475,178,974,0.05823,0.09128
1990,30-45 y.,Rural regions,Disagree,0.15459,361,974,0.13187,0.17730
1990,30-45 y.,Rural regions,Disagree completely,0.17002,385,974,0.14642,0.19363
1990,46-65 y.,Urban regions,Agree completely,0.01050,48,464,0.00122,0.01978
1990,46-65 y.,Urban regions,Agree,0.02287,107,464,0.00925,0.03649
1990,46-65 y.,Urban regions,Disagree,0.03068,141,464,0.01498,0.04639
1990,46-65 y.,Urban regions,Disagree completely,0.03566,168,464,0.01877,0.05255
1990,46-65 y.,Rural regions,Agree completely,0.03714,80,849,0.02441,0.04986
1990,46-65 y.,Rural regions,Agree,0.08790,191,849,0.06884,0.10696
1990,46-65 y.,Rural regions,Disagree,0.14978,314,849,0.12577,0.17380
1990,46-65 y.,Rural regions,Disagree completely,0.12371,264,849,0.10155,0.14587
1990,66 and older,Urban regions,Disagree,0.02502,37,75,-0.01057,0.06061
1990,66 and older,Urban regions,Disagree completely,0.02138,38,75,-0.01158,0.05434
1990,66 and older,Rural regions,Agree completely,0.05731,43,288,0.03042,0.08420
1990,66 and older,Rural regions,Agree,0.08127,62,288,0.04966,0.11288
1990,66 and older,Rural regions,Disagree,0.10690,86,288,0.07115,0.14265
1990,66 and older,Rural regions,Disagree completely,0.11316,97,288,0.07651,0.14981
1991,17-29 y.,Urban regions,Agree,0.02119,56,299,0.00484,0.03753
1991,17-29 y.,Urban regions,Disagree,0.03710,122,299,0.01564,0.05856
1991,17-29 y.,Urban regions,Disagree completely,0.04606,121,299,0.02226,0.06986
1991,17-29 y.,Rural regions,Agree,0.08967,143,627,0.06729,0.11205
1991,17-29 y.,Rural regions,Disagree,0.18099,296,627,0.15083,0.21116
1991,17-29 y.,Rural regions,Disagree completely,0.11212,188,627,0.08740,0.13683
1991,30-45 y.,Urban regions,Agree,0.01824,79,463,0.00604,0.03044
1991,30-45 y.,Urban regions,Disagree,0.04119,196,463,0.02307,0.05931
1991,30-45 y.,Urban regions,Disagree completely,0.04078,188,463,0.02275,0.05882
1991,30-45 y.,Rural regions,Agree completely,0.02968,63,963,0.01895,0.04040
1991,30-45 y.,Rural regions,Agree,0.08685,209,963,0.06905,0.10464
1991,30-45 y.,Rural regions,Disagree,0.16717,390,963,0.14359,0.19075
1991,30-45 y.,Rural regions,Disagree completely,0.13451,301,963,0.11294,0.15607
1991,46-65 y.,Urban regions,Agree completely,0.00955,39,423,0.00027,0.01883
1991,46-65 y.,Urban regions,Agree,0.03051,110,423,0.01410,0.04692
1991,46-65 y.,Urban regions,Disagree,0.04045,168,423,0.02166,0.05925
1991,46-65 y.,Urban regions,Disagree completely,0.02845,106,423,0.01259,0.04431
1991,46-65 y.,Rural regions,Agree completely,0.04822,92,823,0.03358,0.06287
1991,46-65 y.,Rural regions,Agree,0.11944,224,823,0.09727,0.14161
1991,46-65 y.,Rural regions,Disagree,0.17102,329,823,0.14528,0.19676
1991,46-65 y.,Rural regions,Disagree completely,0.09126,178,823,0.07157,0.11094
1991,66 and older,Urban regions,Agree,0.02251,33,33,-0.02889,0.07390
1991,66 and older,Rural regions,Agree completely,0.06574,49,268,0.03601,0.09546
1991,66 and older,Rural regions,Agree,0.10102,79,268,0.06487,0.13716
1991,66 and older,Rural regions,Disagree,0.12227,86,268,0.08297,0.16156
1991,66 and older,Rural regions,Disagree completely,0.07363,54,268,0.04230,0.10496
1992,17-29 y.,Urban regions,Agree completely,0.02646,51,1585,0.01855,0.03436
1992,17-29 y.,Urban regions,Agree,0.07110,122,1585,0.05845,0.08376
1992,17-29 y.,Urban regions,Disagree,0.26651,503,1585,0.24474,0.28829
1992,17-29 y.,Urban regions,Disagree completely,0.50950,909,1585,0.48488,0.53412
1992,17-29 y.,Rural regions,Agree completely,0.03180,34,1073,0.02130,0.04231
1992,17-29 y.,Rural regions,Agree,0.12235,147,1073,0.10274,0.14197
1992,17-29 y.,Rural regions,Disagree,0.35011,399,1073,0.32155,0.37866
