year,pli0079,migback,proportion,n,lower_confidence,upper_confidence
1990,Daily,No migration background,0.517948717948718,18165,0.5106821661688736,0.5252152697285624
1990,Daily,Direct migration background,0.38974358974358975,18165,0.38265133974745924,0.39683583973972025
1990,Daily,Indirect migration background,0.09230769230769231,18165,0.08809822981091807,0.09651715480446656
1990,At least once per week,No migration background,0.7600724309642373,18165,0.7538622259542017,0.7662826359742728
1990,At least once per week,Direct migration background,0.19511090991398822,18165,0.18934792917902496,0.20087389064895148
1990,At least once per week,Indirect migration background,0.04481665912177456,18165,0.041807802596106,0.04782551564744311
1990,At least once per month,No migration background,0.7561260210035006,18165,0.7498812258868482,0.7623708161201529
1990,At least once per month,Direct migration background,0.22014780241151302,18165,0.2141221829962619,0.22617342182676414
1990,At least once per month,Indirect migration background,0.023726176584986387,18165,0.02151288785881128,0.025939465311161494
1990,Seldom,No migration background,0.720125786163522,18165,0.7135971270235586,0.7266544453034853
1990,Seldom,Direct migration background,0.26446540880503144,18165,0.25805147668961254,0.27087934092045035
1990,Seldom,Indirect migration background,0.015408805031446541,18165,0.013617577218303112,0.017200032844589968
1990,Never,Direct migration background,0.5134892086330936,18165,0.5062206170025095,0.5207578002636776
1990,Never,No migration background,0.47302158273381295,18165,0.46576093672909835,0.48028222873852755
1990,Never,Indirect migration background,0.013489208633093525,18165,0.011811631389298777,0.015166785876888272
1995,Daily,No migration background,0.6809338521400778,17246,0.6739771291955166,0.6878905750846391
1995,Daily,Direct migration background,0.22957198443579765,17246,0.2232951979158377,0.2358487709557576
1995,Daily,Indirect migration background,0.08949416342412451,17246,0.0852337611889913,0.09375456565925773
1995,At least once per week,No migration background,0.7662878787878787,17246,0.759971786355882,0.7726039712198755
1995,At least once per week,Direct migration background,0.1662878787878788,17246,0.160730752901892,0.17184500467386557
1995,At least once per week,Indirect migration background,0.06742424242424243,17246,0.06368174095892366,0.0711667438895612
1995,At least once per month,No migration background,0.7934508816120907,17246,0.7874088418806037,0.7994929213435776
1995,At least once per month,Direct migration background,0.1684858662188637,17246,0.16289951243897605,0.17407221999875133
1995,At least once per month,Indirect migration background,0.03806325216904562,17246,0.035207384469436866,0.04091911986865437
1995,Seldom,No migration background,0.774905422446406,17246,0.7686721121467299,0.7811387327460821
1995,Seldom,Direct migration background,0.2042875157629256,17246,0.19827008807451607,0.2103049434513351
1995,Seldom,Indirect migration background,0.02080706179066835,17246,0.01867670965795262,0.022937413923384078
1995,Never,No migration background,0.6136618141097424,17246,0.606394728969456,0.6209288992500288
1995,Never,Direct migration background,0.37569988801791715,17246,0.3684717053442806,0.3829280706915537
1995,Never,Indirect migration background,0.010638297872340425,17246,0.009107120504750786,0.012169475239930064
1998,Daily,No migration background,0.6709401709401709,18147,0.6641036840846055,0.6777766577957363
1998,Daily,Direct migration background,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Daily,Indirect migration background,0.10683760683760683,18147,0.10234311142260333,0.11133210225261034
1998,At least once per week,No migration background,0.7885341572262272,18147,0.7825928224972023,0.7944754919552521
1998,At least once per week,Direct migration background,0.13250944043940954,18147,0.12757645946569474,0.13744242141312435
1998,At least once per week,Indirect migration background,0.0789564023343632,18147,0.07503277798111449,0.08288002668761191
1998,At least once per month,No migration background,0.8275261324041812,18147,0.8220293801718946,0.8330228846364677
1998,At least once per month,Direct migration background,0.13638626182180189,18147,0.13139283446818165,0.14137968917542212
1998,At least once per month,Indirect migration background,0.03608760577401692,18147,0.03337397054362311,0.038801241004410736
1998,Seldom,No migration background,0.8046282245827011,18147,0.7988594682569181,0.8103969809084841
1998,Seldom,Direct migration background,0.17279969650986343,18147,0.16729883790402983,0.17830055511569703
1998,Seldom,Indirect migration background,0.022572078907435508,18147,0.020410944379161806,0.02473321343570921
1998,Never,No migration background,0.6677609980302035,18147,0.6609078599339665,0.6746141361264405
1998,Never,Direct migration background,0.31516743269862113,18147,0.3084079023648174,0.32192696303242485
1998,Never,Indirect migration background,0.017071569271175313,18147,0.015186829814337865,0.01895630872801276
2003,Daily,No migration background,0.8082595870206489,27727,0.8036257912196751,0.8128933828216227
2003,Daily,Direct migration background,0.13274336283185842,27727,0.1287495762452814,0.13673714941843543
2003,Daily,Indirect migration background,0.058997050147492625,27727,0.05622363252154418,0.06177046777344107
2003,At least once per week,No migration background,0.8637307852098047,27727,0.8596925398157806,0.8677690306038288
2003,At least once per week,Direct migration background,0.08184461985874533,27727,0.07861792579721585,0.08507131392027481
2003,At least once per week,Indirect migration background,0.05442459493144994,27727,0.05175435481312197,0.05709483504977791
2003,At least once per month,No migration background,0.8754578754578755,27727,0.8715711810802627,0.8793445698354883
2003,At least once per month,Direct migration background,0.09188034188034189,27727,0.08848027492125496,0.09528040883942882
2003,At least once per month,Indirect migration background,0.032661782661782664,27727,0.030569531847774743,0.034754033475790584
2003,Seldom,No migration background,0.8479187562688064,27727,0.8436918795731668,0.852145632964446
2003,Seldom,Direct migration background,0.1288866599799398,27727,0.12494257787608022,0.13283074208379939
2003,Seldom,Indirect migration background,0.023194583751253762,27727,0.021422835751132036,0.024966331751375487
2003,Never,No migration background,0.731614135625597,27727,0.7263982808217424,0.7368299904294515
2003,Never,Direct migration background,0.24832855778414517,27727,0.24324307733964332,0.253414038228647
2003,Never,Indirect migration background,0.02005730659025788,27727,0.018407088756360386,0.021707524424155376
2008,Daily,No migration background,0.8091603053435115,23673,0.8041544180928333,0.8141661925941897
2008,Daily,Direct migration background,0.12213740458015267,23673,0.11796614671881184,0.1263086624414935
