year,pgisced97,sex,pli0079,proportion,n,lower_confidence,upper_confidence
1990,middle vocational,weiblich,Seltener,0.08514082227258012,18165,0.08108214597777781,0.08919949856738242
1990,middle vocational,maennlich,Seltener,0.08470918312290925,18165,0.0806598531355253,0.08875851311029319
1990,middle vocational,maennlich,Min 1x pro Woche,0.07780295672817525,18165,0.07390759059759215,0.08169832285875835
1990,middle vocational,weiblich,Min 1x pro Monat,0.07273119671954247,18165,0.06895459174025204,0.0765078016988329
1990,middle vocational,maennlich,Min 1x pro Monat,0.07208373799503615,18165,0.06832266802550932,0.07584480796456297
1990,general elemantary,weiblich,Seltener,0.06863062479766915,18165,0.06495392371175282,0.07230732588358549
1990,middle vocational,weiblich,Min 1x pro Woche,0.04586165965253049,18165,0.042819591583586274,0.0489037277214747
1990,general elemantary,weiblich,Min 1x pro Monat,0.040358260494226826,18165,0.03749632952316567,0.04322019146528798
1990,general elemantary,weiblich,Nie,0.03463904176108773,18165,0.031979748883734366,0.037298334638441094
1990,general elemantary,maennlich,Seltener,0.02827236430344232,18165,0.025861949912921258,0.030682778693963384
1990,general elemantary,maennlich,Min 1x pro Woche,0.026545807704758822,18165,0.024208079039502606,0.028883536370015037
1990,general elemantary,weiblich,Min 1x pro Woche,0.022013596633214633,18165,0.019879813484866674,0.024147379781562592
1990,middle vocational,maennlich,Nie,0.02028704003453113,18165,0.018236835735167198,0.022337244333895064
1990,general elemantary,maennlich,Min 1x pro Monat,0.019639581310024818,18165,0.017621691872545295,0.02165747074750434
1990,middle vocational,weiblich,Nie,0.018884212798100788,18165,0.01690474726051148,0.020863678335690094
1990,inadequately,weiblich,Nie,0.017589295349088162,18165,0.015677642035398197,0.019500948662778128
1990,higher education,maennlich,Min 1x pro Monat,0.01715765619941729,18165,0.015269189720293591,0.019046122678540986
1990,higher education,maennlich,Min 1x pro Woche,0.016402287687493255,18165,0.014555149709458605,0.018249425665527907
1990,higher education,maennlich,Seltener,0.01413618215172116,18165,0.01241940904867719,0.01585295525476513
1990,inadequately,weiblich,Seltener,0.013488723427214848,18165,0.011811175942316036,0.01516627091211366
1990,general elemantary,maennlich,Nie,0.01154634725369591,18165,0.00999274861182084,0.01309994589557098
1990,higher vocational,maennlich,Seltener,0.010143520017265565,18165,0.008686321130496317,0.011600718904034813
1990,higher vocational,maennlich,Min 1x pro Monat,0.009819790655012409,18165,0.008385799059954572,0.011253782250070246
1990,higher vocational,weiblich,Seltener,0.009711880867594691,18165,0.008285712407269887,0.011138049327919496
