year,pli0079,bula_h,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1990,Daily,North Rhine-Westphalia,1st Quintile,0.09230769230769231,18165,0.08809822981091807,0.09651715480446656
1990,Daily,North Rhine-Westphalia,3rd Quintile,0.07692307692307693,18165,0.07304795259355167,0.08079820125260219
1990,Daily,Baden-Wuerttemberg,3rd Quintile,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,Daily,Bavaria,2nd Quintile,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,Daily,Baden-Wuerttemberg,2nd Quintile,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,Daily,North Rhine-Westphalia,2nd Quintile,0.05128205128205128,18165,0.04807438171994066,0.0544897208441619
1990,Daily,Baden-Wuerttemberg,1st Quintile,0.05128205128205128,18165,0.04807438171994066,0.0544897208441619
1990,Daily,Hesse,2nd Quintile,0.05128205128205128,18165,0.04807438171994066,0.0544897208441619
1990,Daily,Bavaria,1st Quintile,0.05128205128205128,18165,0.04807438171994066,0.0544897208441619
1990,Daily,Bavaria,3rd Quintile,0.041025641025641026,18165,0.03814114758531664,0.04391013446596541
1990,Daily,"Rhineland-Palatinate, Saarland",2nd Quintile,0.03076923076923077,18165,0.028257863173856285,0.03328059836460526
1990,Daily,Bavaria,4th Quintile,0.03076923076923077,18165,0.028257863173856285,0.03328059836460526
1990,Daily,Lower Saxony,4th Quintile,0.03076923076923077,18165,0.028257863173856285,0.03328059836460526
1990,Daily,Hesse,3rd Quintile,0.02564102564102564,18165,0.023342414213098326,0.027939637068952954
1990,Daily,Lower Saxony,1st Quintile,0.02564102564102564,18165,0.023342414213098326,0.027939637068952954
1990,Daily,Hesse,1st Quintile,0.02564102564102564,18165,0.023342414213098326,0.027939637068952954
1990,Daily,"Rhineland-Palatinate, Saarland",3rd Quintile,0.020512820512820513,18165,0.018451476680472582,0.022574164345168443
1990,Daily,North Rhine-Westphalia,4th Quintile,0.020512820512820513,18165,0.018451476680472582,0.022574164345168443
1990,Daily,Lower Saxony,2nd Quintile,0.020512820512820513,18165,0.018451476680472582,0.022574164345168443
1990,Daily,Bavaria,5th Quintile,0.020512820512820513,18165,0.018451476680472582,0.022574164345168443
1990,Daily,Schleswig-Holstein,1st Quintile,0.015384615384615385,18165,0.013594772124779641,0.01717445864445113
1990,Daily,Lower Saxony,3rd Quintile,0.015384615384615385,18165,0.013594772124779641,0.01717445864445113
1990,Daily,Berlin,5th Quintile,0.015384615384615385,18165,0.013594772124779641,0.01717445864445113
1990,Daily,Bremen,2nd Quintile,0.010256410256410256,18165,0.008791208565358873,0.01172161194746164
1990,Daily,"Rhineland-Palatinate, Saarland",1st Quintile,0.010256410256410256,18165,0.008791208565358873,0.01172161194746164
