year,pli0079,quintil_oecd,sex,proportion,n,lower_confidence,upper_confidence
1990,Daily,2nd Quintile,male,0.24615384615384617,18165,0.23988939474442106,0.2524182975632713
1990,Daily,3rd Quintile,male,0.2153846153846154,18165,0.20940636473790583,0.22136286603132496
1990,Daily,1st Quintile,male,0.20512820512820512,18165,0.19925602182770777,0.21100038842870247
1990,Daily,1st Quintile,female,0.08205128205128205,18165,0.07806020359021723,0.08604236051234687
1990,Daily,4th Quintile,male,0.07179487179487179,18165,0.06804076118685269,0.07554898240289089
1990,Daily,2nd Quintile,female,0.06153846153846154,18165,0.058043680853447584,0.06503324222347551
1990,Daily,5th Quintile,male,0.05641025641025641,18165,0.05305512903152861,0.05976538378898421
1990,Daily,3rd Quintile,female,0.041025641025641026,18165,0.03814114758531664,0.04391013446596541
1990,Daily,5th Quintile,female,0.010256410256410256,18165,0.008791208565358873,0.01172161194746164
1990,Daily,4th Quintile,female,0.010256410256410256,18165,0.008791208565358873,0.01172161194746164
1990,At least once per week,2nd Quintile,male,0.19103666817564507,18165,0.18531976079719703,0.19675357555409312
1990,At least once per week,1st Quintile,male,0.1797193300135808,18165,0.1741356952250459,0.18530296480211572
1990,At least once per week,3rd Quintile,male,0.1435038478949751,18165,0.1384054602677399,0.14860223552221033
1990,At least once per week,2nd Quintile,female,0.11951109099139882,18165,0.11479367233070223,0.12422850965209542
1990,At least once per week,1st Quintile,female,0.11000452693526483,18165,0.10545425294631888,0.11455480092421078
1990,At least once per week,3rd Quintile,female,0.08374830239927569,18165,0.07971989140403381,0.08777671339451758
1990,At least once per week,4th Quintile,male,0.07333635129017656,18165,0.06954530503821807,0.07712739754213505
1990,At least once per week,4th Quintile,female,0.047080126754187414,18165,0.04399988095384952,0.05016037255452531
1990,At least once per week,5th Quintile,male,0.029877772747849706,18165,0.0274019148899281,0.032353630605771316
1990,At least once per week,5th Quintile,female,0.022181982797645994,18165,0.020040238743116043,0.024323726852175945
1990,At least once per month,1st Quintile,female,0.17891870867366783,18165,0.1733448067069967,0.18449261064033895
1990,At least once per month,2nd Quintile,female,0.1544146246596655,18165,0.14915976264108854,0.15966948667824243
1990,At least once per month,2nd Quintile,male,0.14896927265655388,18165,0.14379130492749465,0.15414724038561312
1990,At least once per month,1st Quintile,male,0.1427460132244263,18165,0.13765885646125248,0.1478331699876001
1990,At least once per month,3rd Quintile,female,0.11085180863477247,18165,0.10628621938810669,0.11541739788143825
1990,At least once per month,3rd Quintile,male,0.1073512252042007,18165,0.10284946684593128,0.11185298356247013
1990,At least once per month,4th Quintile,female,0.057565149747180085,18165,0.05417792621106162,0.06095237328329855
1990,At least once per month,4th Quintile,male,0.057176196032672114,18165,0.053799738679008384,0.06055265338633584
1990,At least once per month,5th Quintile,male,0.021392454297938544,18165,0.01928832241659623,0.023496586179280857
1990,At least once per month,5th Quintile,female,0.020614546868922598,18165,0.018548205401126523,0.022680888336718674
1990,Seldom,1st Quintile,female,0.2518867924528302,18165,0.24557395322128456,0.2581996316843758
1990,Seldom,1st Quintile,male,0.1927672955974843,18165,0.18703069753537027,0.1985038936595983
1990,Seldom,2nd Quintile,female,0.16949685534591194,18165,0.16404066097144251,0.17495304972038137
1990,Seldom,2nd Quintile,male,0.1361635220125786,18165,0.13117600341437793,0.1411510406107793
1990,Seldom,3rd Quintile,female,0.08993710691823899,18165,0.08577662604081003,0.09409758779566794
1990,Seldom,3rd Quintile,male,0.06981132075471698,18165,0.06610547940951304,0.07351716209992092
1990,Seldom,4th Quintile,female,0.03333333333333333,18165,0.030722878913937362,0.0359437877527293
1990,Seldom,4th Quintile,male,0.03238993710691824,18165,0.029815432870846693,0.03496444134298978
1990,Seldom,5th Quintile,female,0.013207547169811321,18165,0.01154733969412629,0.014867754645496353
1990,Seldom,5th Quintile,male,0.0110062893081761,18165,0.009489044719133853,0.012523533897218346
1990,Never,1st Quintile,female,0.41636690647482016,18165,0.4091981070920992,0.42353570585754113
1990,Never,1st Quintile,male,0.2329136690647482,18165,0.22676674312485104,0.23906059500464535
1990,Never,2nd Quintile,female,0.14928057553956833,18165,0.14409814851662106,0.1544630025625156
1990,Never,2nd Quintile,male,0.09712230215827339,18165,0.09281592248223837,0.1014286818343084
1990,Never,3rd Quintile,female,0.051258992805755396,18165,0.048052005501448815,0.05446598011006198
1990,Never,3rd Quintile,male,0.02697841726618705,18165,0.024622240654205103,0.029334593878168995
1990,Never,4th Quintile,female,0.012589928057553957,18165,0.010968495941586795,0.014211360173521119
1990,Never,4th Quintile,male,0.008093525179856115,18165,0.006790530645618837,0.009396519714093393
1990,Never,5th Quintile,female,0.0035971223021582736,18165,0.0027264926410389342,0.004467751963277613
1990,Never,5th Quintile,male,0.0017985611510791368,18165,0.001182377643242469,0.0024147446589158046
1995,Daily,2nd Quintile,male,0.17120622568093385,17246,0.16558417317737764,0.17682827818449007
1995,Daily,1st Quintile,male,0.17120622568093385,17246,0.16558417317737764,0.17682827818449007
1995,Daily,4th Quintile,male,0.1517509727626459,17246,0.14639622143165054,0.15710572409364126
1995,Daily,3rd Quintile,male,0.14007782101167315,17246,0.13489786413349794,0.14525777788984837
1995,Daily,5th Quintile,male,0.11284046692607004,17246,0.10811825819781695,0.11756267565432313
1995,Daily,1st Quintile,female,0.0933852140077821,17246,0.0890424889110797,0.0977279391044845
1995,Daily,3rd Quintile,female,0.054474708171206226,17246,0.051087468619817465,0.05786194772259499
1995,Daily,4th Quintile,female,0.038910505836575876,17246,0.036024300444097566,0.041796711229054186
1995,Daily,2nd Quintile,female,0.03501945525291829,17246,0.032275823298898824,0.03776308720693775
1995,Daily,5th Quintile,female,0.0311284046692607,17246,0.028536473739553477,0.03372033559896792
1995,At least once per week,3rd Quintile,male,0.15833333333333333,17246,0.15288494415330459,0.16378172251336207
1995,At least once per week,2nd Quintile,male,0.1428030303030303,17246,0.13758122222580044,0.14802483838026015
1995,At least once per week,4th Quintile,male,0.12196969696969696,17246,0.11708550634930984,0.1268538875900841
1995,At least once per week,1st Quintile,male,0.10416666666666667,17246,0.09960745376372161,0.10872587956961173
1995,At least once per week,3rd Quintile,female,0.10113636363636364,17246,0.0966363642619995,0.10563636301072778
1995,At least once per week,2nd Quintile,female,0.09924242424242424,17246,0.0947800650600652,0.10370478342478329
1995,At least once per week,4th Quintile,female,0.07954545454545454,17246,0.07550694849596326,0.08358396059494583
1995,At least once per week,5th Quintile,male,0.07045454545454545,17246,0.06663508775213862,0.07427400315695228
1995,At least once per week,1st Quintile,female,0.06704545454545455,17246,0.06331272269310545,0.07077818639780364
