year,quintil_oecd,sex,plh0032,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,male,Very concerned,0.02773988413992116,395,12006,0.027693960693448146,0.027785807586394175
1984,1st Quintile,male,Somewhat concerned,0.0348123330583755,522,12006,0.03476107485688831,0.034863591259862686
1984,1st Quintile,male,Not concerned at all,0.010244018913926487,166,12006,0.010215861668242631,0.010272176159610343
1984,1st Quintile,female,Very concerned,0.03402532725720923,415,12006,0.03397463111150719,0.034076023402911264
1984,1st Quintile,female,Somewhat concerned,0.05733452550822783,674,12006,0.05726951585807157,0.05739953515838409
1984,1st Quintile,female,Not concerned at all,0.02209517891666097,279,12006,0.022054074548962216,0.022136283284359723
1984,2nd Quintile,male,Very concerned,0.03026298767660411,377,12006,0.030215083453268957,0.030310891899939265
1984,2nd Quintile,male,Somewhat concerned,0.04663467902411975,589,12006,0.04657571663288899,0.04669364141535052
1984,2nd Quintile,male,Not concerned at all,0.009323642498687387,150,12006,0.009296767427535187,0.009350517569839586
1984,2nd Quintile,female,Very concerned,0.035618975467592774,398,12006,0.035567148481142855,0.035670802454042694
1984,2nd Quintile,female,Somewhat concerned,0.05510068410184115,650,12006,0.05503687800485018,0.05516449019883212
1984,2nd Quintile,female,Not concerned at all,0.015260761203073063,201,12006,0.015226481295909469,0.015295041110236657
1984,3rd Quintile,male,Very concerned,0.03313895721898765,400,12006,0.03308890280663103,0.03318901163134427
1984,3rd Quintile,male,Somewhat concerned,0.052979089977121765,628,12006,0.052916454131045766,0.053041725823197765
1984,3rd Quintile,male,Not concerned at all,0.011147847785846801,152,12006,0.011118488052043404,0.0111772075196502
1984,3rd Quintile,female,Very concerned,0.031781809318909976,367,12006,0.03173275617529624,0.031830862462523715
1984,3rd Quintile,female,Somewhat concerned,0.05513216687418352,616,12006,0.05506834361469096,0.055195990133676084
1984,3rd Quintile,female,Not concerned at all,0.013975551709536073,169,12006,0.013942725613224767,0.014008377805847379
1984,4th Quintile,male,Very concerned,0.03490672824902576,413,12006,0.034855403110115736,0.03495805338793579
1984,4th Quintile,male,Somewhat concerned,0.055367754469264084,664,12006,0.05530380296633078,0.05543170597219739
1984,4th Quintile,male,Not concerned at all,0.012506585609792646,185,12006,0.012475509446048796,0.012537661773536496
1984,4th Quintile,female,Very concerned,0.03142957167001147,354,12006,0.031380782239278274,0.03147836110074467
1984,4th Quintile,female,Somewhat concerned,0.060229019668636544,681,12006,0.06016249161325068,0.06029554772402241
1984,4th Quintile,female,Not concerned at all,0.011744681309266378,174,12006,0.011714554987136291,0.011774807631396465
1984,5th Quintile,male,Very concerned,0.03713959078665274,406,12006,0.03708671082408791,0.037192470749217575
1984,5th Quintile,male,Somewhat concerned,0.06185059525510009,690,12006,0.061783235753904875,0.0619179547562953
1984,5th Quintile,male,Not concerned at all,0.012495369227148714,153,12006,0.012464306825266011,0.012526431629031417
1984,5th Quintile,female,Very concerned,0.03357390123788224,354,12006,0.033523530751304764,0.03362427172445971
1984,5th Quintile,female,Somewhat concerned,0.05990895421368347,646,12006,0.05984259186557854,0.059975316561788394
1984,5th Quintile,female,Not concerned at all,0.012238827652710674,138,12006,0.012208081781629338,0.01226957352379201
1985,1st Quintile,male,Very concerned,0.025263704082112023,320,10863,0.025220082670229075,0.025307325493994972
1985,1st Quintile,male,Somewhat concerned,0.03958023835374429,515,10863,0.03952604108728166,0.039634435620206916
1985,1st Quintile,male,Not concerned at all,0.008656431037280424,145,10863,0.00863068032953988,0.00868218174502097
1985,1st Quintile,female,Very concerned,0.03244709216517724,346,10863,0.032397839142472254,0.03249634518788222
1985,1st Quintile,female,Somewhat concerned,0.05937716478505529,652,10863,0.05931147087320149,0.05944285869690909
1985,1st Quintile,female,Not concerned at all,0.018719526704880283,232,10863,0.018681851844917705,0.01875720156484286
1985,2nd Quintile,male,Very concerned,0.03208988459111607,348,10863,0.03204089438934171,0.03213887479289043
1985,2nd Quintile,male,Somewhat concerned,0.04334039932096753,527,10863,0.043283797186645837,0.04339700145528923
1985,2nd Quintile,male,Not concerned at all,0.009810027641463796,145,10863,0.009782630704291652,0.00983742457863594
1985,2nd Quintile,female,Very concerned,0.033701150231576146,334,10863,0.03365098697424919,0.033751313488903104
1985,2nd Quintile,female,Somewhat concerned,0.05709845873871356,597,10863,0.05703395973566905,0.05716295774175807
1985,2nd Quintile,female,Not concerned at all,0.014040627356730001,175,10863,0.01400792113303634,0.014073333580423663
1985,3rd Quintile,male,Very concerned,0.03016251256634698,332,10863,0.030114969096147144,0.030210056036546813
1985,3rd Quintile,male,Somewhat concerned,0.05425515849026605,608,10863,0.05419219117958326,0.05431812580094884
1985,3rd Quintile,male,Not concerned at all,0.01186440525711707,151,10863,0.011834307170028056,0.011894503344206084
1985,3rd Quintile,female,Very concerned,0.029856475962464414,303,10863,0.02980916683878809,0.02990378508614074
1985,3rd Quintile,female,Somewhat concerned,0.05925654063063736,603,10863,0.059190909273159016,0.0593221719881157
1985,3rd Quintile,female,Not concerned at all,0.015875488264671094,176,10863,0.01584074295342513,0.01591023357591706
1985,4th Quintile,male,Very concerned,0.03468440214734649,358,10863,0.03463353827687241,0.03473526601782057
1985,4th Quintile,male,Somewhat concerned,0.06055881690016815,644,10863,0.06049251421383824,0.06062511958649806
1985,4th Quintile,male,Not concerned at all,0.011236381073034532,145,10863,0.011207081107786898,0.011265681038282165
1985,4th Quintile,female,Very concerned,0.03152205521835774,314,10863,0.03147348615072817,0.031570624285987316
1985,4th Quintile,female,Somewhat concerned,0.05734127997931409,589,10863,0.05727665229833912,0.05740590766028906
1985,4th Quintile,female,Not concerned at all,0.013705565133234959,155,10863,0.013673246022578175,0.013737884243891742
1985,5th Quintile,male,Very concerned,0.031620282996782136,328,10863,0.03157164078046673,0.03166892521309754
1985,5th Quintile,male,Somewhat concerned,0.06545413576890627,638,10863,0.06538538516890277,0.06552288636890977
1985,5th Quintile,male,Not concerned at all,0.013705400800082564,148,10863,0.013673081880491034,0.013737719719674094
1985,5th Quintile,female,Very concerned,0.027361229710233217,265,10863,0.027315882431450028,0.027406576989016405
1985,5th Quintile,female,Somewhat concerned,0.06478458155996641,636,10863,0.06471615900385586,0.06485300411607697
1985,5th Quintile,female,Not concerned at all,0.01263058253225387,134,10863,0.012599539855511235,0.012661625208996507
1986,1st Quintile,male,Very concerned,0.019120455429488953,235,10427,0.019082347877896887,0.01915856298108102
1986,1st Quintile,male,Somewhat concerned,0.040174950893566715,488,10427,0.040120308739898185,0.040229593047235244
1986,1st Quintile,male,Not concerned at all,0.01281904387417287,176,10427,0.012787741282761805,0.012850346465583935
1986,1st Quintile,female,Very concerned,0.027241109307125404,255,10427,0.027195812343617665,0.027286406270633144
1986,1st Quintile,female,Somewhat concerned,0.06021352337798712,599,10427,0.06014732982282297,0.06027971693315127
1986,1st Quintile,female,Not concerned at all,0.026933775492150824,287,10427,0.02688872765875623,0.026978823325545416
1986,2nd Quintile,male,Very concerned,0.01958117991925653,225,10427,0.01954262504067575,0.01961973479783731
1986,2nd Quintile,male,Somewhat concerned,0.050743939895087374,558,10427,0.050682868495588035,0.05080501129458671
1986,2nd Quintile,male,Not concerned at all,0.019014441735498527,236,10427,0.018976437921173497,0.019052445549823556
1986,2nd Quintile,female,Very concerned,0.016533548038461864,166,10427,0.01649806531906047,0.01656903075786326
1986,2nd Quintile,female,Somewhat concerned,0.05998264464548631,612,10427,0.05991657000145601,0.06004871928951661
1986,2nd Quintile,female,Not concerned at all,0.024675520307811383,266,10427,0.024632352319243853,0.024718688296378914
1986,3rd Quintile,male,Very concerned,0.017737884289915632,188,10427,0.017701154478624307,0.017774614101206957
1986,3rd Quintile,male,Somewhat concerned,0.05487726260829315,599,10427,0.05481389104559055,0.05494063417099575
1986,3rd Quintile,male,Not concerned at all,0.020976889294470016,250,10427,0.020937012420461663,0.02101676616847837
1986,3rd Quintile,female,Very concerned,0.01888557963711179,175,10427,0.018847702331329572,0.018923456942894008
1986,3rd Quintile,female,Somewhat concerned,0.06109904376565505,620,10427,0.061032396676138925,0.06116569085517118
1986,3rd Quintile,female,Not concerned at all,0.024304145656336727,240,10427,0.024261295589799694,0.02434699572287376
1986,4th Quintile,male,Very concerned,0.019828961956153003,210,10427,0.019790168808998566,0.01986775510330744
1986,4th Quintile,male,Somewhat concerned,0.06023170918412214,651,10427,0.06016550627431459,0.06029791209392969
1986,4th Quintile,male,Not concerned at all,0.026836248118014865,268,10427,0.026791279664478883,0.026881216571550848
