year,quintil_oecd,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,Very concerned,0.33245,816,2453,0.31380,0.35110
1984,1st Quintile,Somewhat concerned,0.49314,1190,2453,0.47335,0.51293
1984,1st Quintile,Not concerned at all,0.17441,447,2453,0.15939,0.18943
1984,2nd Quintile,Very concerned,0.34297,777,2375,0.32388,0.36207
1984,2nd Quintile,Somewhat concerned,0.52836,1242,2375,0.50828,0.54844
1984,2nd Quintile,Not concerned at all,0.12867,356,2375,0.11520,0.14214
1984,3rd Quintile,Very concerned,0.32311,753,2324,0.30409,0.34212
1984,3rd Quintile,Somewhat concerned,0.55276,1255,2324,0.53254,0.57298
1984,3rd Quintile,Not concerned at all,0.12414,316,2324,0.11073,0.13755
1984,4th Quintile,Very concerned,0.32770,777,2456,0.30913,0.34627
1984,4th Quintile,Somewhat concerned,0.55370,1325,2456,0.53404,0.57337
1984,4th Quintile,Not concerned at all,0.11860,354,2456,0.10581,0.13139
1984,5th Quintile,Very concerned,0.32311,756,2398,0.30439,0.34183
1984,5th Quintile,Somewhat concerned,0.56285,1348,2398,0.54299,0.58270
1984,5th Quintile,Not concerned at all,0.11404,294,2398,0.10132,0.12677
1985,1st Quintile,Very concerned,0.31056,660,2217,0.29130,0.32983
1985,1st Quintile,Somewhat concerned,0.53380,1168,2217,0.51303,0.55457
1985,1st Quintile,Not concerned at all,0.15564,389,2217,0.14055,0.17073
1985,2nd Quintile,Very concerned,0.34412,680,2124,0.32391,0.36433
1985,2nd Quintile,Somewhat concerned,0.52658,1119,2124,0.50535,0.54782
1985,2nd Quintile,Not concerned at all,0.12930,325,2124,0.11502,0.14357
1985,3rd Quintile,Very concerned,0.30060,643,2177,0.28133,0.31986
1985,3rd Quintile,Somewhat concerned,0.57489,1227,2177,0.55412,0.59566
1985,3rd Quintile,Not concerned at all,0.12451,307,2177,0.11064,0.13839
1985,4th Quintile,Very concerned,0.31390,664,2188,0.29445,0.33335
1985,4th Quintile,Somewhat concerned,0.56213,1219,2188,0.54134,0.58293
1985,4th Quintile,Not concerned at all,0.12397,305,2188,0.11016,0.13778
1985,5th Quintile,Very concerned,0.27871,601,2157,0.25978,0.29763
1985,5th Quintile,Somewhat concerned,0.60033,1276,2157,0.57965,0.62100
1985,5th Quintile,Not concerned at all,0.12097,280,2157,0.10720,0.13473
1986,1st Quintile,Very concerned,0.24734,488,2043,0.22862,0.26605
1986,1st Quintile,Somewhat concerned,0.53942,1092,2043,0.51780,0.56104
1986,1st Quintile,Not concerned at all,0.21324,463,2043,0.19548,0.23101
1986,2nd Quintile,Very concerned,0.18909,391,2072,0.17222,0.20595
1986,2nd Quintile,Somewhat concerned,0.57992,1170,2072,0.55866,0.60118
1986,2nd Quintile,Not concerned at all,0.23099,511,2072,0.21284,0.24914
1986,3rd Quintile,Very concerned,0.18239,357,2060,0.16571,0.19907
1986,3rd Quintile,Somewhat concerned,0.58742,1219,2060,0.56615,0.60868
1986,3rd Quintile,Not concerned at all,0.23019,484,2060,0.21201,0.24838
1986,4th Quintile,Very concerned,0.19168,407,2182,0.17516,0.20820
1986,4th Quintile,Somewhat concerned,0.57518,1276,2182,0.55444,0.59593
1986,4th Quintile,Not concerned at all,0.23314,499,2182,0.21540,0.25089
1986,5th Quintile,Very concerned,0.15213,317,2070,0.13665,0.16760
1986,5th Quintile,Somewhat concerned,0.59164,1226,2070,0.57046,0.61282
1986,5th Quintile,Not concerned at all,0.25623,527,2070,0.23742,0.27504
1987,1st Quintile,Very concerned,0.22498,434,1989,0.20662,0.24333
1987,1st Quintile,Somewhat concerned,0.55159,1083,1989,0.52972,0.57345
1987,1st Quintile,Not concerned at all,0.22344,472,1989,0.20513,0.24175
1987,2nd Quintile,Very concerned,0.21392,398,2042,0.19613,0.23171
1987,2nd Quintile,Somewhat concerned,0.58843,1198,2042,0.56708,0.60978
1987,2nd Quintile,Not concerned at all,0.19765,446,2042,0.18037,0.21492
1987,3rd Quintile,Very concerned,0.21539,398,2080,0.19772,0.23306
1987,3rd Quintile,Somewhat concerned,0.63168,1317,2080,0.61095,0.65242
1987,3rd Quintile,Not concerned at all,0.15293,365,2080,0.13746,0.16840
1987,4th Quintile,Very concerned,0.18549,373,2133,0.16899,0.20199
1987,4th Quintile,Somewhat concerned,0.63082,1306,2133,0.61034,0.65131
1987,4th Quintile,Not concerned at all,0.18369,454,2133,0.16725,0.20013
1987,5th Quintile,Very concerned,0.19337,377,2061,0.17631,0.21042
1987,5th Quintile,Somewhat concerned,0.63461,1305,2061,0.61382,0.65540
1987,5th Quintile,Not concerned at all,0.17202,379,2061,0.15573,0.18832
1988,1st Quintile,Very concerned,0.30946,514,1939,0.28888,0.33004
1988,1st Quintile,Somewhat concerned,0.51028,1031,1939,0.48803,0.53254
1988,1st Quintile,Not concerned at all,0.18026,394,1939,0.16314,0.19737
1988,2nd Quintile,Very concerned,0.29873,524,1968,0.27851,0.31896
1988,2nd Quintile,Somewhat concerned,0.55947,1114,1968,0.53753,0.58141
1988,2nd Quintile,Not concerned at all,0.14180,330,1968,0.12638,0.15722
1988,3rd Quintile,Very concerned,0.27920,518,1987,0.25947,0.29893
1988,3rd Quintile,Somewhat concerned,0.58758,1167,1987,0.56593,0.60923
1988,3rd Quintile,Not concerned at all,0.13322,302,1987,0.11828,0.14817
1988,4th Quintile,Very concerned,0.26930,515,2051,0.25010,0.28850
1988,4th Quintile,Somewhat concerned,0.60458,1253,2051,0.58342,0.62575
1988,4th Quintile,Not concerned at all,0.12612,283,2051,0.11175,0.14049
1988,5th Quintile,Very concerned,0.24693,468,1921,0.22765,0.26622
