"plh0032","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","1984","16-34 J.","kein Migrationshintergrund","1016","0.32933737547482","0.312720882316281","0.345953868633358"
"Große Sorgen","1984","16-34 J.","direkter Migrationshintergrund","389","0.290686960174654","0.266598251883895","0.314775668465412"
"Große Sorgen","1984","16-34 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1984","35-65 J.","kein Migrationshintergrund","1555","0.363307828182734","0.348929214403028","0.377686441962439"
"Große Sorgen","1984","35-65 J.","direkter Migrationshintergrund","554","0.305620270769302","0.285014585040363","0.326225956498241"
"Große Sorgen","1984","35-65 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1984","66 und älter","kein Migrationshintergrund","324","0.258609574573266","0.233998697566798","0.283220451579733"
"Große Sorgen","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Große Sorgen","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1984","16-34 J.","kein Migrationshintergrund","1732","0.56510884401946","0.547581215876602","0.582636472162317"
"Einige Sorgen","1984","16-34 J.","direkter Migrationshintergrund","692","0.523229676851683","0.496733540077737","0.54972581362563"
"Einige Sorgen","1984","16-34 J.","indirekter Migrationshintergrund","53","0.581209030484081","0.483530327537199","0.678887733430963"
"Einige Sorgen","1984","35-65 J.","kein Migrationshintergrund","2356","0.545294323010842","0.530407721547733","0.560180924473951"
"Einige Sorgen","1984","35-65 J.","direkter Migrationshintergrund","905","0.494993312251804","0.472629506723207","0.517357117780401"
"Einige Sorgen","1984","35-65 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1984","66 und älter","kein Migrationshintergrund","615","0.503595131063335","0.475492946539069","0.531697315587601"
"Einige Sorgen","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1984","16-34 J.","kein Migrationshintergrund","325","0.105553780505721","0.0946900039738803","0.116417557037561"
"Keine Sorgen","1984","16-34 J.","direkter Migrationshintergrund","284","0.186083362973663","0.165437858404083","0.206728867543244"
"Keine Sorgen","1984","16-34 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1984","35-65 J.","kein Migrationshintergrund","387","0.0913978488064243","0.0827825617430448","0.100013135869804"
"Keine Sorgen","1984","35-65 J.","direkter Migrationshintergrund","461","0.199386416978894","0.181515092579443","0.217257741378345"
"Keine Sorgen","1984","35-65 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1984","66 und älter","kein Migrationshintergrund","277","0.237795294363399","0.213866614218008","0.26172397450879"
"Keine Sorgen","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1984","66 und älter","indirekter Migrationshintergrund","","","",""
