"plh0032","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1984","(noch) kein Abschluss","Schleswig-Holstein","6","0.135382951200963","-0.0184555983201841","0.28922150072211"
"Grosse Sorgen","1984","(noch) kein Abschluss","Hamburg","8","0.190164307571056","0.0448086181063488","0.335519997035764"
"Grosse Sorgen","1984","(noch) kein Abschluss","Niedersachsen","20","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Bremen","2","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Nordrhein-Westfalen","126","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Hessen","29","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Baden-Wuerttemberg","66","0.217467321451732","0.173093452833907","0.261841190069557"
"Grosse Sorgen","1984","(noch) kein Abschluss","Bayern","31","0.204870984508593","0.134116802790759","0.275625166226428"
"Grosse Sorgen","1984","(noch) kein Abschluss","Saarland","","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Berlin","18","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Sachsen","","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1984","(noch) kein Abschluss","Thueringen","","","",""
"Grosse Sorgen","1984","Hauptschule","Schleswig-Holstein","67","0.301366490284812","0.241277311555944","0.361455669013681"
"Grosse Sorgen","1984","Hauptschule","Hamburg","52","0.311683572687726","0.240137437808209","0.383229707567244"
"Grosse Sorgen","1984","Hauptschule","Niedersachsen","290","","",""
"Grosse Sorgen","1984","Hauptschule","Bremen","56","0.587099938412337","0.486491902992534","0.68770797383214"
"Grosse Sorgen","1984","Hauptschule","Nordrhein-Westfalen","704","0.388121549769782","0.365945070875674","0.41029802866389"
"Grosse Sorgen","1984","Hauptschule","Hessen","195","","",""
"Grosse Sorgen","1984","Hauptschule","Rheinland-Pfalz,Saarland","224","","",""
"Grosse Sorgen","1984","Hauptschule","Baden-Wuerttemberg","395","0.300110816823229","0.275599561723485","0.324622071922974"
"Grosse Sorgen","1984","Hauptschule","Bayern","368","0.286741960653556","0.261840274998362","0.31164364630875"
"Grosse Sorgen","1984","Hauptschule","Saarland","","","",""
"Grosse Sorgen","1984","Hauptschule","Berlin","66","0.307999175006292","0.245259176177181","0.370739173835402"
"Grosse Sorgen","1984","Hauptschule","Brandenburg","","","",""
"Grosse Sorgen","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1984","Hauptschule","Sachsen","","","",""
"Grosse Sorgen","1984","Hauptschule","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1984","Hauptschule","Thueringen","","","",""
"Grosse Sorgen","1984","Realschule","Schleswig-Holstein","29","","",""
"Grosse Sorgen","1984","Realschule","Hamburg","19","","",""
"Grosse Sorgen","1984","Realschule","Niedersachsen","76","0.325431683337521","0.264481074469652","0.38638229220539"
"Grosse Sorgen","1984","Realschule","Bremen","9","0.407696795159569","0.206868517794308","0.60852507252483"
"Grosse Sorgen","1984","Realschule","Nordrhein-Westfalen","160","","",""
"Grosse Sorgen","1984","Realschule","Hessen","50","0.265835837940768","0.202685959170922","0.328985716710614"
"Grosse Sorgen","1984","Realschule","Rheinland-Pfalz,Saarland","31","0.285641128814363","0.200839648482604","0.370442609146122"
"Grosse Sorgen","1984","Realschule","Baden-Wuerttemberg","78","0.276273299645713","0.224084141444447","0.328462457846979"
"Grosse Sorgen","1984","Realschule","Bayern","104","","",""
"Grosse Sorgen","1984","Realschule","Saarland","","","",""
"Grosse Sorgen","1984","Realschule","Berlin","25","","",""
"Grosse Sorgen","1984","Realschule","Brandenburg","","","",""
"Grosse Sorgen","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1984","Realschule","Sachsen","","","",""
"Grosse Sorgen","1984","Realschule","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1984","Realschule","Thueringen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Hamburg","13","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Niedersachsen","25","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Bremen","8","0.768140941510972","0.506575368687318","1.02970651433463"
"Grosse Sorgen","1984","(Fach-)Abitur","Nordrhein-Westfalen","103","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Hessen","33","0.346037211206268","0.254168547585115","0.437905874827422"
