year,pgisced97,sex,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,male,Somewhat concerned,0.56851,56,56,0.43761,0.69940
1984,Pre-primary Level,female,Somewhat concerned,0.54582,49,49,0.40496,0.68667
1984,Primary Level,male,Very concerned,0.32378,117,405,0.27815,0.36941
1984,Primary Level,male,Somewhat concerned,0.44340,188,405,0.39496,0.49184
1984,Primary Level,male,Not concerned at all,0.23282,100,405,0.19160,0.27403
1984,Primary Level,female,Very concerned,0.25242,146,575,0.21688,0.28796
1984,Primary Level,female,Somewhat concerned,0.47804,253,575,0.43718,0.51891
1984,Primary Level,female,Not concerned at all,0.26954,176,575,0.23324,0.30584
1984,Lower Secondary Level,male,Very concerned,0.35190,377,1129,0.32403,0.37977
1984,Lower Secondary Level,male,Somewhat concerned,0.50857,568,1129,0.47939,0.53774
1984,Lower Secondary Level,male,Not concerned at all,0.13953,184,1129,0.11931,0.15975
1984,Lower Secondary Level,female,Very concerned,0.30389,678,2283,0.28502,0.32276
1984,Lower Secondary Level,female,Somewhat concerned,0.52290,1198,2283,0.50241,0.54339
1984,Lower Secondary Level,female,Not concerned at all,0.17321,407,2283,0.15769,0.18874
1984,Upper Secondary Level,male,Very concerned,0.35955,1102,3134,0.34275,0.37635
1984,Upper Secondary Level,male,Somewhat concerned,0.53072,1658,3134,0.51325,0.54820
1984,Upper Secondary Level,male,Not concerned at all,0.10973,374,3134,0.09878,0.12067
1984,Upper Secondary Level,female,Very concerned,0.32471,825,2514,0.30640,0.34302
1984,Upper Secondary Level,female,Somewhat concerned,0.56961,1422,2514,0.55025,0.58897
1984,Upper Secondary Level,female,Not concerned at all,0.10568,267,2514,0.09366,0.11770
1984,Post-secondary Non-tertiary Level,male,Very concerned,0.40058,76,164,0.32536,0.47581
1984,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.50438,88,164,0.42763,0.58114
1984,Post-secondary Non-tertiary Level,female,Very concerned,0.33999,39,102,0.24761,0.43238
1984,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.57878,63,102,0.48248,0.67507
