year,age_gr,plh0032,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,18-29 y.,Somewhat concerned,0.5477338476374156,16099,0.540045403663434,0.5554222916113972
1984,18-29 y.,Very concerned,0.3162970106075217,16099,0.30911348069993855,0.32348054051510483
1984,18-29 y.,Not concerned at all,0.1359691417550627,16099,0.1306744409247163,0.14126384258540908
1984,30-45 y.,Somewhat concerned,0.5311449987076764,16099,0.5234362756082218,0.538853721807131
1984,30-45 y.,Very concerned,0.32980098216593434,16099,0.32253850989812566,0.337063454433743
1984,30-45 y.,Not concerned at all,0.13905401912638926,16099,0.13370915898394808,0.14439887926883044
1984,46-65 y.,Somewhat concerned,0.525447824850725,16099,0.5177341131231102,0.5331615365783399
1984,46-65 y.,Very concerned,0.3454648848450384,16099,0.33811932246069565,0.35281044722938115
1984,46-65 y.,Not concerned at all,0.12908729030423657,16099,0.12390781606156459,0.13426676454690856
1984,66 and older,Somewhat concerned,0.5023923444976076,16099,0.49466871105665033,0.5101159779385649
1984,66 and older,Very concerned,0.26555023923444976,16099,0.2587282502074098,0.2723722282614897
1984,66 and older,Not concerned at all,0.23205741626794257,16099,0.2255363483612579,0.23857848417462724
1985,18-29 y.,Somewhat concerned,0.5634249471458774,14443,0.5553363191977538,0.571513575094001
1985,18-29 y.,Very concerned,0.2783650458069063,14443,0.2710554477508068,0.2856746438630058
1985,18-29 y.,Not concerned at all,0.15821000704721636,14443,0.15225823595103716,0.16416177814339555
1985,30-45 y.,Somewhat concerned,0.5597794544399304,14443,0.5516834451686439,0.5678754637112169
1985,30-45 y.,Very concerned,0.3102147417295415,14443,0.3026705010310053,0.3177589824280777
1985,30-45 y.,Not concerned at all,0.13000580383052815,14443,0.12452092656481871,0.1354906810962376
1985,46-65 y.,Somewhat concerned,0.5468846391116595,14443,0.5387660675917648,0.5550032106315542
1985,46-65 y.,Very concerned,0.32788402220851326,14443,0.32022788685788056,0.33554015755914596
1985,46-65 y.,Not concerned at all,0.12523133867982728,14443,0.11983336844750514,0.1306293089121494
1985,66 and older,Somewhat concerned,0.5235892691951897,14443,0.5154438488338088,0.5317346895565706
1985,66 and older,Very concerned,0.25624421831637373,14443,0.24912438902847361,0.26336404760427384
1985,66 and older,Not concerned at all,0.22016651248843663,14443,0.2134087342243797,0.22692429075249357
1986,18-29 y.,Somewhat concerned,0.5776892430278885,13742,0.5694308735063299,0.585947612549447
1986,18-29 y.,Not concerned at all,0.2386816370880116,13742,0.23155435815351874,0.24580891602250446
1986,18-29 y.,Very concerned,0.18362911988409997,13742,0.17715552335651827,0.19010271641168167
