year,age_gr,sampreg,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,West,Very concerned,0.32266,1063,3389,0.30692,0.33841
1984,17-29 y.,West,Somewhat concerned,0.55834,1840,3389,0.54161,0.57506
1984,17-29 y.,West,Not concerned at all,0.11900,486,3389,0.10810,0.12990
1984,30-45 y.,West,Very concerned,0.34662,1276,3869,0.33162,0.36162
1984,30-45 y.,West,Somewhat concerned,0.55265,2055,3869,0.53698,0.56832
1984,30-45 y.,West,Not concerned at all,0.10073,538,3869,0.09124,0.11021
1984,46-65 y.,West,Very concerned,0.36002,1215,3517,0.34416,0.37589
1984,46-65 y.,West,Somewhat concerned,0.53499,1848,3517,0.51850,0.55148
1984,46-65 y.,West,Not concerned at all,0.10499,454,3517,0.09485,0.11512
1984,66 and older,West,Very concerned,0.25944,333,1254,0.23517,0.28371
1984,66 and older,West,Somewhat concerned,0.50037,630,1254,0.47269,0.52806
1984,66 and older,West,Not concerned at all,0.24018,291,1254,0.21653,0.26384
1985,17-29 y.,West,Very concerned,0.28099,840,3101,0.26517,0.29681
1985,17-29 y.,West,Somewhat concerned,0.57935,1747,3101,0.56197,0.59673
1985,17-29 y.,West,Not concerned at all,0.13966,514,3101,0.12746,0.15186
1985,30-45 y.,West,Very concerned,0.32392,1069,3446,0.30829,0.33955
1985,30-45 y.,West,Somewhat concerned,0.57787,1929,3446,0.56138,0.59437
1985,30-45 y.,West,Not concerned at all,0.09820,448,3446,0.08827,0.10814
1985,46-65 y.,West,Very concerned,0.34929,1063,3242,0.33288,0.36571
1985,46-65 y.,West,Somewhat concerned,0.55432,1773,3242,0.53720,0.57143
1985,46-65 y.,West,Not concerned at all,0.09639,406,3242,0.08623,0.10655
1985,66 and older,West,Very concerned,0.25220,277,1081,0.22630,0.27810
1985,66 and older,West,Somewhat concerned,0.52259,566,1081,0.49280,0.55238
1985,66 and older,West,Not concerned at all,0.22521,238,1081,0.20030,0.25013
1986,17-29 y.,West,Very concerned,0.17977,541,3022,0.16608,0.19347
1986,17-29 y.,West,Somewhat concerned,0.58019,1717,3022,0.56259,0.59779
1986,17-29 y.,West,Not concerned at all,0.24003,764,3022,0.22480,0.25526
1986,30-45 y.,West,Very concerned,0.19484,593,3231,0.18118,0.20850
1986,30-45 y.,West,Somewhat concerned,0.60911,1950,3231,0.59228,0.62593
1986,30-45 y.,West,Not concerned at all,0.19606,688,3231,0.18237,0.20975
1986,46-65 y.,West,Very concerned,0.21875,670,3171,0.20436,0.23314
1986,46-65 y.,West,Somewhat concerned,0.58495,1814,3171,0.56779,0.60210
1986,46-65 y.,West,Not concerned at all,0.19631,687,3171,0.18248,0.21014
1986,66 and older,West,Very concerned,0.15341,158,1008,0.13115,0.17567
1986,66 and older,West,Somewhat concerned,0.49974,503,1008,0.46886,0.53062
1986,66 and older,West,Not concerned at all,0.34685,347,1008,0.31745,0.37625
1987,17-29 y.,West,Very concerned,0.17328,476,2974,0.15968,0.18689
1987,17-29 y.,West,Somewhat concerned,0.62926,1821,2974,0.61189,0.64662
1987,17-29 y.,West,Not concerned at all,0.19746,677,2974,0.18315,0.21177
1987,30-45 y.,West,Very concerned,0.19863,596,3132,0.18466,0.21261
1987,30-45 y.,West,Somewhat concerned,0.63635,1928,3132,0.61950,0.65320
1987,30-45 y.,West,Not concerned at all,0.16502,608,3132,0.15202,0.17802
1987,46-65 y.,West,Very concerned,0.23726,700,3158,0.22242,0.25210
1987,46-65 y.,West,Somewhat concerned,0.63448,1937,3158,0.61768,0.65128
1987,46-65 y.,West,Not concerned at all,0.12825,521,3158,0.11659,0.13992
1987,66 and older,West,Very concerned,0.20473,208,1044,0.18024,0.22922
1987,66 and older,West,Somewhat concerned,0.49706,524,1044,0.46671,0.52740
1987,66 and older,West,Not concerned at all,0.29822,312,1044,0.27045,0.32598
1988,17-29 y.,West,Very concerned,0.20306,559,2846,0.18828,0.21785
1988,17-29 y.,West,Somewhat concerned,0.62657,1734,2846,0.60880,0.64435
1988,17-29 y.,West,Not concerned at all,0.17036,553,2846,0.15655,0.18418
1988,30-45 y.,West,Very concerned,0.28649,774,2932,0.27012,0.30286
1988,30-45 y.,West,Somewhat concerned,0.61006,1772,2932,0.59240,0.62772
1988,30-45 y.,West,Not concerned at all,0.10345,386,2932,0.09243,0.11448
1988,46-65 y.,West,Very concerned,0.33148,929,3067,0.31482,0.34815
1988,46-65 y.,West,Somewhat concerned,0.57842,1773,3067,0.56094,0.59590
1988,46-65 y.,West,Not concerned at all,0.09010,365,3067,0.07996,0.10023
1988,66 and older,West,Very concerned,0.27998,278,1023,0.25246,0.30751
1988,66 and older,West,Somewhat concerned,0.49653,511,1023,0.46588,0.52719
1988,66 and older,West,Not concerned at all,0.22348,234,1023,0.19794,0.24902
1989,17-29 y.,West,Very concerned,0.13299,385,2798,0.12041,0.14558
1989,17-29 y.,West,Somewhat concerned,0.58930,1622,2798,0.57107,0.60754
1989,17-29 y.,West,Not concerned at all,0.27770,791,2798,0.26111,0.29430
1989,30-45 y.,West,Very concerned,0.18538,505,2804,0.17099,0.19977
1989,30-45 y.,West,Somewhat concerned,0.60649,1696,2804,0.58841,0.62458
1989,30-45 y.,West,Not concerned at all,0.20813,603,2804,0.19310,0.22316
1989,46-65 y.,West,Very concerned,0.20347,583,2934,0.18890,0.21804
1989,46-65 y.,West,Somewhat concerned,0.59364,1701,2934,0.57587,0.61142
1989,46-65 y.,West,Not concerned at all,0.20288,650,2934,0.18833,0.21744
1989,66 and older,West,Very concerned,0.16955,161,989,0.14616,0.19295
1989,66 and older,West,Somewhat concerned,0.51883,514,989,0.48767,0.54998
1989,66 and older,West,Not concerned at all,0.31162,314,989,0.28274,0.34050
1990,17-29 y.,West,Very concerned,0.17420,450,2686,0.15985,0.18854
1990,17-29 y.,West,Somewhat concerned,0.52645,1409,2686,0.50757,0.54534
1990,17-29 y.,West,Not concerned at all,0.29935,827,2686,0.28202,0.31667
1990,17-29 y.,East,Very concerned,0.29973,344,1137,0.27309,0.32637
1990,17-29 y.,East,Somewhat concerned,0.57095,652,1137,0.54217,0.59973
1990,17-29 y.,East,Not concerned at all,0.12932,141,1137,0.10981,0.14883
1990,30-45 y.,West,Very concerned,0.19351,537,2763,0.17878,0.20825
1990,30-45 y.,West,Somewhat concerned,0.53330,1499,2763,0.51469,0.55190
1990,30-45 y.,West,Not concerned at all,0.27319,727,2763,0.25657,0.28981
1990,30-45 y.,East,Very concerned,0.39042,610,1510,0.36581,0.41504
1990,30-45 y.,East,Somewhat concerned,0.52974,788,1510,0.50455,0.55492
1990,30-45 y.,East,Not concerned at all,0.07984,112,1510,0.06616,0.09352
1990,46-65 y.,West,Very concerned,0.21180,555,2869,0.19685,0.22676
1990,46-65 y.,West,Somewhat concerned,0.53159,1548,2869,0.51333,0.54985
1990,46-65 y.,West,Not concerned at all,0.25661,766,2869,0.24062,0.27259
1990,46-65 y.,East,Very concerned,0.41232,557,1347,0.38602,0.43862
1990,46-65 y.,East,Somewhat concerned,0.52252,698,1347,0.49584,0.54921
1990,46-65 y.,East,Not concerned at all,0.06516,92,1347,0.05197,0.07834
1990,66 and older,West,Very concerned,0.14891,144,1023,0.12709,0.17074
1990,66 and older,West,Somewhat concerned,0.48400,495,1023,0.45336,0.51464
1990,66 and older,West,Not concerned at all,0.36709,384,1023,0.33754,0.39664
1990,66 and older,East,Very concerned,0.26036,114,414,0.21804,0.30269
1990,66 and older,East,Somewhat concerned,0.52428,223,414,0.47611,0.57245
1990,66 and older,East,Not concerned at all,0.21536,77,414,0.17571,0.25500
1991,17-29 y.,West,Very concerned,0.15588,426,2697,0.14218,0.16957
1991,17-29 y.,West,Somewhat concerned,0.61367,1614,2697,0.59529,0.63205
1991,17-29 y.,West,Not concerned at all,0.23046,657,2697,0.21456,0.24635
1991,17-29 y.,East,Very concerned,0.41881,403,976,0.38784,0.44978
1991,17-29 y.,East,Somewhat concerned,0.52339,513,976,0.49204,0.55474
1991,17-29 y.,East,Not concerned at all,0.05780,60,976,0.04315,0.07245
1991,30-45 y.,West,Very concerned,0.19639,529,2807,0.18169,0.21108
1991,30-45 y.,West,Somewhat concerned,0.59404,1686,2807,0.57587,0.61221
1991,30-45 y.,West,Not concerned at all,0.20957,592,2807,0.19451,0.22463
1991,30-45 y.,East,Very concerned,0.50188,750,1485,0.47644,0.52732
1991,30-45 y.,East,Somewhat concerned,0.43240,655,1485,0.40720,0.45761
1991,30-45 y.,East,Not concerned at all,0.06572,80,1485,0.05311,0.07833
1991,46-65 y.,West,Very concerned,0.21158,546,2825,0.19652,0.22665
1991,46-65 y.,West,Somewhat concerned,0.59221,1657,2825,0.57408,0.61033
1991,46-65 y.,West,Not concerned at all,0.19621,622,2825,0.18156,0.21086
1991,46-65 y.,East,Very concerned,0.52900,663,1268,0.50152,0.55649
1991,46-65 y.,East,Somewhat concerned,0.43302,557,1268,0.40573,0.46030
1991,46-65 y.,East,Not concerned at all,0.03798,48,1268,0.02746,0.04851
1991,66 and older,West,Very concerned,0.17090,167,1032,0.14793,0.19388
1991,66 and older,West,Somewhat concerned,0.55865,577,1032,0.52834,0.58896
1991,66 and older,West,Not concerned at all,0.27045,288,1032,0.24333,0.29756
1991,66 and older,East,Very concerned,0.37700,155,391,0.32890,0.42509
1991,66 and older,East,Somewhat concerned,0.48281,187,391,0.43322,0.53241
1991,66 and older,East,Not concerned at all,0.14019,49,391,0.10574,0.17465
1992,17-29 y.,West,Very concerned,0.18459,490,2641,0.16979,0.19938
1992,17-29 y.,West,Somewhat concerned,0.60694,1583,2641,0.58831,0.62557
1992,17-29 y.,West,Not concerned at all,0.20847,568,2641,0.19298,0.22397
1992,17-29 y.,East,Very concerned,0.26815,243,907,0.23930,0.29700
1992,17-29 y.,East,Somewhat concerned,0.61024,554,907,0.57848,0.64199
1992,17-29 y.,East,Not concerned at all,0.12161,110,907,0.10033,0.14290
1992,30-45 y.,West,Very concerned,0.21403,620,2805,0.19885,0.22922
1992,30-45 y.,West,Somewhat concerned,0.65552,1796,2805,0.63793,0.67311
1992,30-45 y.,West,Not concerned at all,0.13044,389,2805,0.11798,0.14291
1992,30-45 y.,East,Very concerned,0.36390,524,1431,0.33896,0.38884
1992,30-45 y.,East,Somewhat concerned,0.55050,794,1431,0.52472,0.57629
1992,30-45 y.,East,Not concerned at all,0.08560,113,1431,0.07110,0.10010
1992,46-65 y.,West,Very concerned,0.29923,771,2767,0.28216,0.31629
1992,46-65 y.,West,Somewhat concerned,0.58289,1599,2767,0.56451,0.60126
1992,46-65 y.,West,Not concerned at all,0.11789,397,2767,0.10587,0.12990
1992,46-65 y.,East,Very concerned,0.42529,532,1216,0.39749,0.45309
1992,46-65 y.,East,Somewhat concerned,0.52072,622,1216,0.49263,0.54882
1992,46-65 y.,East,Not concerned at all,0.05399,62,1216,0.04128,0.06669
1992,66 and older,West,Very concerned,0.23871,249,1042,0.21282,0.26461
1992,66 and older,West,Somewhat concerned,0.55768,579,1042,0.52751,0.58785
1992,66 and older,West,Not concerned at all,0.20360,214,1042,0.17914,0.22807
1992,66 and older,East,Very concerned,0.34541,137,385,0.29785,0.39297
1992,66 and older,East,Somewhat concerned,0.48004,188,385,0.43007,0.53001
1992,66 and older,East,Not concerned at all,0.17455,60,385,0.13658,0.21252
1993,17-29 y.,West,Very concerned,0.32862,840,2592,0.31054,0.34671
1993,17-29 y.,West,Somewhat concerned,0.59354,1495,2592,0.57463,0.61246
1993,17-29 y.,West,Not concerned at all,0.07783,257,2592,0.06752,0.08815
1993,17-29 y.,East,Very concerned,0.31786,272,862,0.28675,0.34896
1993,17-29 y.,East,Somewhat concerned,0.61732,534,862,0.58486,0.64979
1993,17-29 y.,East,Not concerned at all,0.06482,56,862,0.04837,0.08126
1993,30-45 y.,West,Very concerned,0.40574,1125,2802,0.38755,0.42392
1993,30-45 y.,West,Somewhat concerned,0.54979,1534,2802,0.53137,0.56822
1993,30-45 y.,West,Not concerned at all,0.04447,143,2802,0.03683,0.05210
1993,30-45 y.,East,Very concerned,0.38757,546,1380,0.36186,0.41329
1993,30-45 y.,East,Somewhat concerned,0.56621,775,1380,0.54006,0.59237
1993,30-45 y.,East,Not concerned at all,0.04621,59,1380,0.03513,0.05729
1993,46-65 y.,West,Very concerned,0.44638,1153,2739,0.42776,0.46500
1993,46-65 y.,West,Somewhat concerned,0.50103,1387,2739,0.48230,0.51976
1993,46-65 y.,West,Not concerned at all,0.05259,199,2739,0.04423,0.06095
1993,46-65 y.,East,Very concerned,0.49313,579,1154,0.46427,0.52198
1993,46-65 y.,East,Somewhat concerned,0.48453,575,1154,0.45568,0.51338
