syear,age_gr,sex,plh0032,proportion,n,lower_confidence,upper_confidence
1984,30-45 J.,female,2.0,0.08570953528971652,12164,0.08073474782830219,0.09068432275113085
1984,30-45 J.,male,2.0,0.08512760827999002,12164,0.08016816026317332,0.09008705629680673
1984,46-65 J.,female,2.0,0.07856014631307673,12164,0.07377877464794906,0.0833415179782044
1984,17-29 J.,male,2.0,0.0766481004239754,12164,0.07192037563714795,0.08137582521080283
1984,17-29 J.,female,2.0,0.07631557070413168,12164,0.0715972630524358,0.08103387835582757
1984,46-65 J.,male,2.0,0.07506858425471777,12164,0.07038582593971927,0.07975134256971626
1984,30-45 J.,male,1.0,0.05461800648432954,12164,0.05057979135992788,0.0586562216087312
1984,46-65 J.,male,1.0,0.05287222545515005,12164,0.04889540533625856,0.056849045574041544
1984,30-45 J.,female,1.0,0.05145897414581428,12164,0.04753273736260372,0.05538521092902484
1984,46-65 J.,female,1.0,0.04813367694737717,12164,0.04432976578333379,0.05193758811142055
1984,17-29 J.,male,1.0,0.0458059689084712,12164,0.042090640140301706,0.04952129767664069
1984,17-29 J.,female,1.0,0.04256380413999501,12164,0.03897629509553618,0.04615131318445385
1984,66 und älter,female,2.0,0.03183972067503533,12164,0.02871956602278865,0.03495987532728201
1984,30-45 J.,female,3.0,0.024274669548590904,12164,0.021539663326070123,0.027009675771111685
1984,17-29 J.,female,3.0,0.020533710200349158,12164,0.0180134445136727,0.023053975887025614
1984,66 und älter,male,2.0,0.020533710200349158,12164,0.0180134445136727,0.023053975887025614
1984,30-45 J.,male,3.0,0.02045057777038823,12164,0.017935312275231687,0.022965843265544773
1984,17-29 J.,male,3.0,0.019868650760661733,12164,0.017388693514534842,0.022348608006788624
1984,46-65 J.,female,3.0,0.019452988610857095,12164,0.016998589177232407,0.021907388044481783
1984,46-65 J.,male,3.0,0.01828913459140411,12164,0.015907877740738482,0.020670391442069735
1984,66 und älter,female,3.0,0.015712029262615345,12164,0.013502014910715988,0.0179220436145147
1984,66 und älter,female,1.0,0.01521323468284978,12164,0.013038031902213917,0.017388437463485642
1984,66 und älter,male,1.0,0.012469864494139164,12164,0.01049778729702321,0.014441941691255119
1984,66 und älter,male,3.0,0.008479507856014631,12164,0.006850009088783297,0.010109006623245965
1985,30-45 J.,female,2.0,0.09080036798528059,11026,0.08543721102707391,0.09616352494348726
1985,30-45 J.,male,2.0,0.08666053357865686,11026,0.08140914846349835,0.09191191869381536
1985,46-65 J.,female,2.0,0.08353265869365226,11026,0.07836809395010763,0.08869722343719688
1985,17-29 J.,male,2.0,0.08068077276908923,11026,0.07559724414169319,0.08576430139648528
1985,17-29 J.,female,2.0,0.08003679852805888,11026,0.07497182523752519,0.08510177181859258
1985,46-65 J.,male,2.0,0.07957681692732291,11026,0.07452515668805086,0.08462847716659495
1985,46-65 J.,male,1.0,0.051517939282428704,11026,0.0473918285463004,0.05564405001855701
1985,30-45 J.,male,1.0,0.049954001839926404,11026,0.04588765390095352,0.05402034977889929
1985,30-45 J.,female,1.0,0.048390064397424104,11026,0.04438458353383024,0.052395545261017966
1985,46-65 J.,female,1.0,0.04627414903403864,11026,0.042352867041514905,0.050195431026562376
1985,17-29 J.,male,1.0,0.04259429622815088,11026,0.03882490855483711,0.04636368390146464
1985,17-29 J.,female,1.0,0.03468261269549218,11026,0.03126724045108362,0.03809798493990074
1985,66 und älter,female,2.0,0.02907083716651334,11026,0.02593488362970148,0.0322067907033252
1985,17-29 J.,female,3.0,0.024103035878564858,11026,0.02124027591813407,0.026965795838995645
1985,17-29 J.,male,3.0,0.023183072677092915,11026,0.020374154011240986,0.025991991342944845
1985,66 und älter,male,2.0,0.022999080036798528,11026,0.020201066599034683,0.025797093474562372
1985,30-45 J.,female,3.0,0.021803127874885003,11026,0.019077167031812982,0.024529088717957025
1985,30-45 J.,male,3.0,0.019411223551057958,11026,0.016835987805451067,0.02198645929666485
1985,46-65 J.,male,3.0,0.0187672493100276,11026,0.016234259710460334,0.021300238909594867
1985,46-65 J.,female,3.0,0.01858325666973321,11026,0.01606247796429002,0.021104035375176397
1985,66 und älter,female,3.0,0.015731370745170194,11026,0.013408702501474957,0.018054038988865432
1985,66 und älter,female,1.0,0.014351425942962282,11026,0.012131412248859977,0.01657143963706459
1985,66 und älter,male,1.0,0.011131554737810488,11026,0.009173186982633294,0.013089922492987682
1985,66 und älter,male,3.0,0.006163753449862005,11026,0.004702831135565859,0.007624675764158152
1986,30-45 J.,female,2.0,0.09748849693251534,10583,0.09183711402793784,0.10313987983709283
1986,30-45 J.,male,2.0,0.08943634969325154,10583,0.08399929301105535,0.09487340637544772
1986,46-65 J.,female,2.0,0.08847776073619631,10583,0.08306707426279032,0.09388844720960231
1986,46-65 J.,male,2.0,0.08541027607361963,10583,0.08008527260689917,0.0907352795403401
