year,age_gr,regtyp,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.02728,42,1392,0.01872,0.03584
1990,17-29 y.,Urban regions,Important,0.18070,296,1392,0.16048,0.20092
1990,17-29 y.,Urban regions,Less important,0.43037,743,1392,0.40435,0.45639
1990,17-29 y.,Urban regions,Unimportant,0.16328,311,1392,0.14386,0.18270
1990,17-29 y.,Rural regions,Important,0.10293,96,462,0.07519,0.13067
1990,17-29 y.,Rural regions,Less important,0.31074,259,462,0.26850,0.35299
1990,17-29 y.,Rural regions,Unimportant,0.13022,107,462,0.09950,0.16094
1990,30-45 y.,Urban regions,Very important,0.02839,55,1610,0.02027,0.03651
1990,30-45 y.,Urban regions,Important,0.22645,435,1610,0.20600,0.24690
1990,30-45 y.,Urban regions,Less important,0.41213,811,1610,0.38808,0.43618
1990,30-45 y.,Urban regions,Unimportant,0.15316,309,1610,0.13556,0.17075
1990,30-45 y.,Rural regions,Important,0.12296,100,439,0.09221,0.15372
1990,30-45 y.,Rural regions,Less important,0.31564,253,439,0.27211,0.35916
1990,30-45 y.,Rural regions,Unimportant,0.10094,86,439,0.07272,0.12915
1990,46-65 y.,Urban regions,Very important,0.02258,45,1651,0.01541,0.02974
1990,46-65 y.,Urban regions,Important,0.18727,369,1651,0.16844,0.20609
1990,46-65 y.,Urban regions,Less important,0.40268,797,1651,0.37901,0.42634
1990,46-65 y.,Urban regions,Unimportant,0.21989,440,1651,0.19990,0.23987
1990,46-65 y.,Rural regions,Important,0.12358,108,505,0.09485,0.15231
1990,46-65 y.,Rural regions,Less important,0.29566,265,505,0.25582,0.33550
1990,46-65 y.,Rural regions,Unimportant,0.14784,132,505,0.11685,0.17883
1990,66 and older,Urban regions,Important,0.15250,118,738,0.12655,0.17846
1990,66 and older,Urban regions,Less important,0.31114,274,738,0.27772,0.34457
1990,66 and older,Urban regions,Unimportant,0.41645,346,738,0.38086,0.45204
1990,66 and older,Rural regions,Important,0.08235,34,249,0.04813,0.11656
1990,66 and older,Rural regions,Less important,0.23483,98,249,0.18207,0.28758
1990,66 and older,Rural regions,Unimportant,0.30411,117,249,0.24686,0.36137
1992,17-29 y.,Urban regions,Very important,0.02322,35,1583,0.01580,0.03064
1992,17-29 y.,Urban regions,Important,0.12108,225,1583,0.10501,0.13716
1992,17-29 y.,Urban regions,Less important,0.45785,818,1583,0.43330,0.48240
1992,17-29 y.,Urban regions,Unimportant,0.26982,505,1583,0.24795,0.29170
1992,17-29 y.,Rural regions,Important,0.11707,138,1058,0.09769,0.13646
1992,17-29 y.,Rural regions,Less important,0.55153,645,1058,0.52155,0.58151
1992,17-29 y.,Rural regions,Unimportant,0.27387,275,1058,0.24699,0.30076
1992,30-45 y.,Urban regions,Very important,0.01731,39,2145,0.01179,0.02283
1992,30-45 y.,Urban regions,Important,0.16272,357,2145,0.14710,0.17834
1992,30-45 y.,Urban regions,Less important,0.50029,1184,2145,0.47913,0.52146
1992,30-45 y.,Urban regions,Unimportant,0.23268,565,2145,0.21480,0.25057
1992,30-45 y.,Rural regions,Important,0.14128,203,1381,0.12291,0.15966
1992,30-45 y.,Rural regions,Less important,0.51378,764,1381,0.48741,0.54015
1992,30-45 y.,Rural regions,Unimportant,0.30448,414,1381,0.28020,0.32876
1992,46-65 y.,Urban regions,Very important,0.02118,44,1953,0.01479,0.02757
1992,46-65 y.,Urban regions,Important,0.14145,301,1953,0.12599,0.15691
1992,46-65 y.,Urban regions,Less important,0.42365,920,1953,0.40173,0.44557
1992,46-65 y.,Urban regions,Unimportant,0.30631,688,1953,0.28586,0.32676
