year,age_gr,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Yes,0.01076,35,2855,0.00698,0.01455
2009,17-29 y.,No,0.92362,2820,2855,0.91388,0.93337
2009,30-45 y.,Yes,0.01570,76,4676,0.01214,0.01927
2009,30-45 y.,No,0.98430,4600,4676,0.98073,0.98786
2009,46-65 y.,Yes,0.08052,459,6325,0.07382,0.08723
2009,46-65 y.,No,0.91948,5866,6325,0.91277,0.92618
2009,66 and older,Yes,0.27780,1084,4162,0.26419,0.29141
2009,66 and older,No,0.72220,3078,4162,0.70859,0.73581
2011,17-29 y.,Yes,0.00959,39,2994,0.00610,0.01308
2011,17-29 y.,No,0.82515,2955,2994,0.81155,0.83876
2011,30-45 y.,Yes,0.01365,89,4856,0.01039,0.01691
2011,30-45 y.,No,0.77380,4767,4856,0.76203,0.78557
2011,46-65 y.,Yes,0.07503,573,7775,0.06917,0.08089
2011,46-65 y.,No,0.88299,7202,7775,0.87584,0.89014
2011,66 and older,Yes,0.25152,1269,5120,0.23963,0.26341
2011,66 and older,No,0.74767,3851,5120,0.73578,0.75957
2013,17-29 y.,No,0.68586,2510,2510,0.66769,0.70402
2013,30-45 y.,Yes,0.01417,82,4073,0.01054,0.01781
2013,30-45 y.,No,0.66690,3991,4073,0.65242,0.68138
2013,46-65 y.,Yes,0.07395,572,7320,0.06796,0.07995
2013,46-65 y.,No,0.82916,6748,7320,0.82053,0.83778
2013,66 and older,Yes,0.26436,1270,4937,0.25206,0.27666
2013,66 and older,No,0.72869,3667,4937,0.71629,0.74109
2015,17-29 y.,Yes,0.01174,53,3923,0.00837,0.01511
2015,17-29 y.,No,0.87377,3870,3923,0.86337,0.88416
2015,30-45 y.,Yes,0.01729,123,7356,0.01431,0.02027
2015,30-45 y.,No,0.93554,7233,7356,0.92993,0.94115
2015,46-65 y.,Yes,0.07911,637,8878,0.07350,0.08473
2015,46-65 y.,No,0.91239,8241,8878,0.90651,0.91827
2015,66 and older,Yes,0.26405,1272,4883,0.25168,0.27642
2015,66 and older,No,0.73492,3611,4883,0.72254,0.74730
2017,17-29 y.,Yes,0.00999,53,4360,0.00704,0.01295
2017,17-29 y.,No,0.90200,4307,4360,0.89318,0.91083
2017,30-45 y.,Yes,0.02339,153,7257,0.01992,0.02687
2017,30-45 y.,No,0.96611,7104,7257,0.96195,0.97027
2017,46-65 y.,Yes,0.07961,721,9973,0.07429,0.08492
2017,46-65 y.,No,0.91813,9252,9973,0.91275,0.92351
2017,66 and older,Yes,0.25157,1220,4959,0.23949,0.26364
2017,66 and older,No,0.74812,3739,4959,0.73603,0.76020
2019,17-29 y.,Yes,0.01450,57,3843,0.01072,0.01828
2019,17-29 y.,No,0.89061,3786,3843,0.88074,0.90048
2019,30-45 y.,Yes,0.02102,149,6287,0.01747,0.02457
2019,30-45 y.,No,0.96467,6138,6287,0.96011,0.96923
2019,46-65 y.,Yes,0.08624,780,10421,0.08085,0.09163
2019,46-65 y.,No,0.91093,9641,10421,0.90546,0.91640
2019,66 and older,Yes,0.25957,1318,5174,0.24762,0.27152
2019,66 and older,No,0.74013,3856,5174,0.72818,0.75209
2021,17-29 y.,Yes,0.01594,49,3181,0.01158,0.02029
2021,17-29 y.,No,0.90688,3132,3181,0.89678,0.91698
2021,30-45 y.,Yes,0.02371,129,5207,0.01958,0.02784
2021,30-45 y.,No,0.96039,5078,5207,0.95509,0.96568
2021,46-65 y.,Yes,0.08952,592,7216,0.08293,0.09610
2021,46-65 y.,No,0.90130,6624,7216,0.89442,0.90819
2021,66 and older,Yes,0.27733,931,3563,0.26263,0.29203
2021,66 and older,No,0.71424,2632,3563,0.69940,0.72907
