year,bula_h,quintil_oecd,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.44720,33,33,0.27493,0.61947
1994,Schleswig-Holstein,4th Quintile,Very concerned,0.47148,32,32,0.29575,0.64721
1994,Lower Saxony,1st Quintile,Very concerned,0.55848,97,166,0.48271,0.63425
1994,Lower Saxony,1st Quintile,Somewhat concerned,0.38220,69,166,0.30805,0.45635
1994,Lower Saxony,2nd Quintile,Very concerned,0.55961,90,145,0.47853,0.64070
1994,Lower Saxony,2nd Quintile,Somewhat concerned,0.41047,55,145,0.33012,0.49081
1994,Lower Saxony,3rd Quintile,Very concerned,0.63848,112,182,0.56848,0.70847
1994,Lower Saxony,3rd Quintile,Somewhat concerned,0.34067,70,182,0.27162,0.40971
1994,Lower Saxony,4th Quintile,Very concerned,0.57737,127,221,0.51209,0.64264
1994,Lower Saxony,4th Quintile,Somewhat concerned,0.38603,94,221,0.32170,0.45036
1994,Lower Saxony,5th Quintile,Very concerned,0.44824,97,207,0.38033,0.51616
1994,Lower Saxony,5th Quintile,Somewhat concerned,0.51390,110,207,0.44565,0.58215
1994,North Rhine-Westphalia,1st Quintile,Very concerned,0.61857,267,443,0.57328,0.66385
1994,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.35806,176,443,0.31336,0.40275
1994,North Rhine-Westphalia,2nd Quintile,Very concerned,0.56323,270,464,0.51805,0.60841
1994,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.40998,194,464,0.36518,0.45478
1994,North Rhine-Westphalia,3rd Quintile,Very concerned,0.54787,252,443,0.50147,0.59427
1994,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.42191,191,443,0.37587,0.46795
1994,North Rhine-Westphalia,4th Quintile,Very concerned,0.54924,265,478,0.50459,0.59389
1994,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.40248,213,478,0.35847,0.44649
1994,North Rhine-Westphalia,5th Quintile,Very concerned,0.51236,266,499,0.46846,0.55626
1994,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.43611,233,499,0.39256,0.47967
1994,Hesse,1st Quintile,Very concerned,0.55326,62,120,0.46393,0.64259
1994,Hesse,1st Quintile,Somewhat concerned,0.35136,58,120,0.26558,0.43713
1994,Hesse,2nd Quintile,Very concerned,0.64231,92,150,0.56534,0.71927
1994,Hesse,2nd Quintile,Somewhat concerned,0.33678,58,150,0.26090,0.41267
1994,Hesse,3rd Quintile,Very concerned,0.64018,113,191,0.57193,0.70842
1994,Hesse,3rd Quintile,Somewhat concerned,0.33700,78,191,0.26979,0.40421
1994,Hesse,4th Quintile,Very concerned,0.50929,95,165,0.43278,0.58580
1994,Hesse,4th Quintile,Somewhat concerned,0.46001,70,165,0.38373,0.53629
1994,Hesse,5th Quintile,Very concerned,0.50163,130,242,0.43850,0.56476
1994,Hesse,5th Quintile,Somewhat concerned,0.45768,112,242,0.39478,0.52058
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.59253,70,111,0.50070,0.68435
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.38309,41,111,0.29224,0.47394
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.50958,71,122,0.42050,0.59865
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.44488,51,122,0.35633,0.53343
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.58006,64,109,0.48698,0.67315
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.41513,45,109,0.32220,0.50806
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.57832,86,148,0.49849,0.65816
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.40404,62,148,0.32472,0.48337
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.63137,73,123,0.54576,0.71698
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.32909,50,123,0.24571,0.41247
1994,Baden-Wuerttemberg,1st Quintile,Very concerned,0.51559,142,271,0.45598,0.57520
1994,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.40878,129,271,0.35014,0.46742
1994,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.47655,123,269,0.41675,0.53634
1994,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.48092,146,269,0.42110,0.54074
1994,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.51905,188,337,0.46562,0.57247
1994,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.43162,149,337,0.37866,0.48458
1994,Baden-Wuerttemberg,4th Quintile,Very concerned,0.52655,185,358,0.47475,0.57834
1994,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.43433,173,358,0.38291,0.48575
1994,Baden-Wuerttemberg,5th Quintile,Very concerned,0.50161,196,388,0.45180,0.55143
1994,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.45253,192,388,0.40294,0.50213
1994,Bavaria,1st Quintile,Very concerned,0.48344,82,168,0.40765,0.55924
1994,Bavaria,1st Quintile,Somewhat concerned,0.43224,86,168,0.35710,0.50737
1994,Bavaria,2nd Quintile,Very concerned,0.46260,101,216,0.39595,0.52925
1994,Bavaria,2nd Quintile,Somewhat concerned,0.45496,115,216,0.38839,0.52152
1994,Bavaria,3rd Quintile,Very concerned,0.53423,163,331,0.48041,0.58805
1994,Bavaria,3rd Quintile,Somewhat concerned,0.38903,135,331,0.33643,0.44163
1994,Bavaria,3rd Quintile,Not concerned at all,0.07675,33,331,0.04803,0.10547
1994,Bavaria,4th Quintile,Very concerned,0.41278,156,381,0.36327,0.46228
1994,Bavaria,4th Quintile,Somewhat concerned,0.50174,193,381,0.45147,0.55201
1994,Bavaria,4th Quintile,Not concerned at all,0.08548,32,381,0.05737,0.11360
1994,Bavaria,5th Quintile,Very concerned,0.40036,168,429,0.35394,0.44678
1994,Bavaria,5th Quintile,Somewhat concerned,0.51172,226,429,0.46437,0.55908
1994,Bavaria,5th Quintile,Not concerned at all,0.08792,35,429,0.06109,0.11475
