"plh0040","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1994","(Fach-)Abitur","maennlich","240","","",""
"Einige Sorgen","1994","(Fach-)Abitur","weiblich","204","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","maennlich","155","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","weiblich","201","","",""
"Einige Sorgen","1994","AkademikerIn","maennlich","362","0.424394422040572","0.392299506802847","0.456489337278297"
"Einige Sorgen","1994","AkademikerIn","weiblich","262","","",""
"Einige Sorgen","1994","Hauptschule","maennlich","1101","","",""
"Einige Sorgen","1994","Hauptschule","weiblich","1003","","",""
"Einige Sorgen","1994","Realschule","maennlich","544","0.426423481750504","0.400110237030289","0.45273672647072"
"Einige Sorgen","1994","Realschule","weiblich","642","0.394648650531609","0.371310995986827","0.41798630507639"
"Grosse Sorgen","1994","(Fach-)Abitur","maennlich","217","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","weiblich","195","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","maennlich","163","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","weiblich","232","","",""
"Grosse Sorgen","1994","AkademikerIn","maennlich","500","0.502534259093687","0.470066424237563","0.53500209394981"
"Grosse Sorgen","1994","AkademikerIn","weiblich","451","0.565895649013023","0.530136666169718","0.601654631856329"
"Grosse Sorgen","1994","Hauptschule","maennlich","1704","","",""
"Grosse Sorgen","1994","Hauptschule","weiblich","2027","","",""
"Grosse Sorgen","1994","Realschule","maennlich","766","0.53816856678102","0.511643341842433","0.564693791719608"
"Grosse Sorgen","1994","Realschule","weiblich","1005","","",""
"Keine Sorgen","1994","(Fach-)Abitur","maennlich","38","0.0765765481433742","0.0531507803323609","0.100002315954387"
"Keine Sorgen","1994","(Fach-)Abitur","weiblich","25","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","maennlich","42","0.13593332801313","0.100530867861988","0.171335788164272"
"Keine Sorgen","1994","(noch) kein Abschluss","weiblich","47","0.0886791272975472","0.0632475183905751","0.114110736204519"
"Keine Sorgen","1994","AkademikerIn","maennlich","49","0.0730713188657413","0.0561713643518405","0.089971273379642"
"Keine Sorgen","1994","AkademikerIn","weiblich","25","","",""
"Keine Sorgen","1994","Hauptschule","maennlich","123","","",""
"Keine Sorgen","1994","Hauptschule","weiblich","99","0.0289300423700726","0.0230572438246827","0.0348028409154625"
"Keine Sorgen","1994","Realschule","maennlich","47","0.0354079514684756","0.0255750789955733","0.0452408239413778"
"Keine Sorgen","1994","Realschule","weiblich","38","0.021126603518705","0.0142602486940895","0.0279929583433205"
"Einige Sorgen","1995","(Fach-)Abitur","maennlich","292","","",""
"Einige Sorgen","1995","(Fach-)Abitur","weiblich","245","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","maennlich","173","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","weiblich","203","","",""
"Einige Sorgen","1995","AkademikerIn","maennlich","410","0.458385411219298","0.426734210698634","0.490036611739963"
"Einige Sorgen","1995","AkademikerIn","weiblich","337","0.437773819293189","0.403178688995895","0.472368949590482"
"Einige Sorgen","1995","Hauptschule","maennlich","1101","","",""
"Einige Sorgen","1995","Hauptschule","weiblich","1008","","",""
"Einige Sorgen","1995","Realschule","maennlich","566","0.411060643700391","0.384958871026015","0.437162416374768"
"Einige Sorgen","1995","Realschule","weiblich","719","0.432161331979774","0.408845067185975","0.455477596773572"
"Grosse Sorgen","1995","(Fach-)Abitur","maennlich","212","","",""
"Grosse Sorgen","1995","(Fach-)Abitur","weiblich","224","","",""
"Grosse Sorgen","1995","(noch) kein Abschluss","maennlich","167","","",""
"Grosse Sorgen","1995","(noch) kein Abschluss","weiblich","230","","",""
"Grosse Sorgen","1995","AkademikerIn","maennlich","477","0.46674405646897","0.435052989050839","0.498435123887101"
"Grosse Sorgen","1995","AkademikerIn","weiblich","415","0.490718308872073","0.455858122225403","0.525578495518742"
"Grosse Sorgen","1995","Hauptschule","maennlich","1692","","",""
"Grosse Sorgen","1995","Hauptschule","weiblich","1980","","",""
"Grosse Sorgen","1995","Realschule","maennlich","754","0.549888410162051","0.523495994264745","0.576280826059357"
"Grosse Sorgen","1995","Realschule","weiblich","975","0.543948523372967","0.520505728975244","0.56739131777069"
"Keine Sorgen","1995","(Fach-)Abitur","maennlich","50","0.0972800377051444","0.0726036493253786","0.12195642608491"
"Keine Sorgen","1995","(Fach-)Abitur","weiblich","34","0.0718930820888533","0.0493191790858159","0.0944669850918906"
"Keine Sorgen","1995","(noch) kein Abschluss","maennlich","46","0.152696745130466","0.116813743409068","0.188579746851865"
"Keine Sorgen","1995","(noch) kein Abschluss","weiblich","47","0.117053102850221","0.0882932784570664","0.145812927243375"
"Keine Sorgen","1995","AkademikerIn","maennlich","65","0.0748705323117315","0.0581524547972914","0.0915886098261716"
"Keine Sorgen","1995","AkademikerIn","weiblich","38","0.0715078718347388","0.0535398368312489","0.0894759068382287"
"Keine Sorgen","1995","Hauptschule","maennlich","159","","",""
"Keine Sorgen","1995","Hauptschule","weiblich","117","","",""
"Keine Sorgen","1995","Realschule","maennlich","45","0.0390509461375578","0.0287743869624119","0.0493275053127036"
"Keine Sorgen","1995","Realschule","weiblich","40","0.0238901446472593","0.0167025714101327","0.0310777178843858"
"Einige Sorgen","1996","(Fach-)Abitur","maennlich","275","","",""
"Einige Sorgen","1996","(Fach-)Abitur","weiblich","248","","",""
"Einige Sorgen","1996","(noch) kein Abschluss","maennlich","151","","",""
"Einige Sorgen","1996","(noch) kein Abschluss","weiblich","192","","",""
"Einige Sorgen","1996","AkademikerIn","maennlich","410","0.451369274549542","0.419808150326851","0.482930398772233"
"Einige Sorgen","1996","AkademikerIn","weiblich","340","0.45056044419123","0.415908947950257","0.485211940432204"
"Einige Sorgen","1996","Hauptschule","maennlich","1038","","",""
"Einige Sorgen","1996","Hauptschule","weiblich","907","0.279705362720908","0.263688925227797","0.295721800214019"
"Einige Sorgen","1996","Realschule","maennlich","539","0.391710165283147","0.365890505054934","0.41752982551136"
"Einige Sorgen","1996","Realschule","weiblich","662","0.386454234744712","0.363354667314162","0.409553802175262"
"Grosse Sorgen","1996","(Fach-)Abitur","maennlich","211","","",""
"Grosse Sorgen","1996","(Fach-)Abitur","weiblich","214","","",""
"Grosse Sorgen","1996","(noch) kein Abschluss","maennlich","179","","",""
"Grosse Sorgen","1996","(noch) kein Abschluss","weiblich","237","","",""
"Grosse Sorgen","1996","AkademikerIn","maennlich","487","0.475969077833","0.444294252255385","0.507643903410615"
"Grosse Sorgen","1996","AkademikerIn","weiblich","420","0.48834445196382","0.45353177075674","0.523157133170901"
"Grosse Sorgen","1996","Hauptschule","maennlich","1712","","",""
"Grosse Sorgen","1996","Hauptschule","weiblich","2039","","",""
"Grosse Sorgen","1996","Realschule","maennlich","796","0.577876401024682","0.551751772835551","0.604001029213813"
"Grosse Sorgen","1996","Realschule","weiblich","1005","","",""
"Keine Sorgen","1996","(Fach-)Abitur","maennlich","35","0.0704230478152224","0.0484530855268537","0.0923930101035912"
"Keine Sorgen","1996","(Fach-)Abitur","weiblich","38","0.0784721934758841","0.0549013454815915","0.102043041470177"
"Keine Sorgen","1996","(noch) kein Abschluss","maennlich","35","0.112168101282295","0.0797937022497567","0.144542500314834"
"Keine Sorgen","1996","(noch) kein Abschluss","weiblich","32","0.0784616368754221","0.0539155074335166","0.103007766317328"
"Keine Sorgen","1996","AkademikerIn","maennlich","58","0.0726616476174581","0.0561983004398851","0.0891249947950312"
"Keine Sorgen","1996","AkademikerIn","weiblich","32","0.0610951038449492","0.0444149709754826","0.0777752367144158"
"Keine Sorgen","1996","Hauptschule","maennlich","108","","",""
"Keine Sorgen","1996","Hauptschule","weiblich","71","0.0184576862712014","0.0136547858867269","0.023260586655676"
"Keine Sorgen","1996","Realschule","maennlich","38","0.0304134336921707","0.0213302343645424","0.0394966330197989"
"Keine Sorgen","1996","Realschule","weiblich","40","0.0246975309375922","0.0173349893426919","0.0320600725324926"
"Einige Sorgen","1997","(Fach-)Abitur","maennlich","237","","",""
"Einige Sorgen","1997","(Fach-)Abitur","weiblich","213","","",""
"Einige Sorgen","1997","(noch) kein Abschluss","maennlich","174","","",""
"Einige Sorgen","1997","(noch) kein Abschluss","weiblich","201","","",""
"Einige Sorgen","1997","AkademikerIn","maennlich","417","0.451400250313997","0.419986609446803","0.482813891181191"
"Einige Sorgen","1997","AkademikerIn","weiblich","316","0.438812208846936","0.404360371470229","0.473264046223643"
"Einige Sorgen","1997","Hauptschule","maennlich","956","0.329643228639676","0.312212723630238","0.347073733649113"
"Einige Sorgen","1997","Hauptschule","weiblich","823","0.264238775583974","0.24826515178254","0.280212399385407"
"Einige Sorgen","1997","Realschule","maennlich","507","0.362911762694532","0.337337770883283","0.388485754505781"
"Einige Sorgen","1997","Realschule","weiblich","578","0.340455487779665","0.317969560457291","0.362941415102039"
"Grosse Sorgen","1997","(Fach-)Abitur","maennlich","244","","",""
"Grosse Sorgen","1997","(Fach-)Abitur","weiblich","244","","",""
"Grosse Sorgen","1997","(noch) kein Abschluss","maennlich","172","","",""
"Grosse Sorgen","1997","(noch) kein Abschluss","weiblich","210","","",""
"Grosse Sorgen","1997","AkademikerIn","maennlich","490","0.478909370755321","0.447374368006223","0.510444373504418"
"Grosse Sorgen","1997","AkademikerIn","weiblich","451","0.515417961384392","0.480721725551681","0.550114197217104"
"Grosse Sorgen","1997","Hauptschule","maennlich","1747","","",""
"Grosse Sorgen","1997","Hauptschule","weiblich","2051","","",""
"Grosse Sorgen","1997","Realschule","maennlich","817","0.616256097011864","0.59039186634859","0.642120327675138"
"Grosse Sorgen","1997","Realschule","weiblich","1099","","",""
"Keine Sorgen","1997","(Fach-)Abitur","maennlich","35","0.081795189292012","0.0581492318823776","0.105441146701646"
"Keine Sorgen","1997","(Fach-)Abitur","weiblich","35","0.0767782336455367","0.0532528011967517","0.100303666094322"
"Keine Sorgen","1997","(noch) kein Abschluss","maennlich","28","","",""
"Keine Sorgen","1997","(noch) kein Abschluss","weiblich","38","0.0922641043330935","0.0654957877237425","0.119032420942444"
"Keine Sorgen","1997","AkademikerIn","maennlich","57","0.0696903789306827","0.0536169052578179","0.0857638526035474"
"Keine Sorgen","1997","AkademikerIn","weiblich","30","0.0457698297686717","0.0312609076082631","0.0602787519290803"
"Keine Sorgen","1997","Hauptschule","maennlich","91","0.0266141579416321","0.0206460898757467","0.0325822260075175"
"Keine Sorgen","1997","Hauptschule","weiblich","53","0.0162881673734917","0.0117024552335289","0.0208738795134545"
"Keine Sorgen","1997","Realschule","maennlich","34","0.0208321402936044","0.0132359868893399","0.0284282936978689"
"Keine Sorgen","1997","Realschule","weiblich","29","","",""
"Einige Sorgen","1998","(Fach-)Abitur","maennlich","278","","",""
"Einige Sorgen","1998","(Fach-)Abitur","weiblich","283","","",""
"Einige Sorgen","1998","(noch) kein Abschluss","maennlich","164","","",""
"Einige Sorgen","1998","(noch) kein Abschluss","weiblich","203","","",""
"Einige Sorgen","1998","AkademikerIn","maennlich","519","0.502592200582262","0.472563436711566","0.532620964452958"
"Einige Sorgen","1998","AkademikerIn","weiblich","381","0.43545474608296","0.402658681906646","0.468250810259274"
"Einige Sorgen","1998","Hauptschule","maennlich","1105","","",""
"Einige Sorgen","1998","Hauptschule","weiblich","929","0.279380005685337","0.263648369470213","0.29511164190046"
"Einige Sorgen","1998","Realschule","maennlich","642","0.410603733623465","0.385733278204883","0.435474189042047"
"Einige Sorgen","1998","Realschule","weiblich","736","0.382647650410801","0.36054174958462","0.404753551236981"
"Grosse Sorgen","1998","(Fach-)Abitur","maennlich","232","","",""
"Grosse Sorgen","1998","(Fach-)Abitur","weiblich","259","","",""
"Grosse Sorgen","1998","(noch) kein Abschluss","maennlich","165","","",""
"Grosse Sorgen","1998","(noch) kein Abschluss","weiblich","208","","",""
"Grosse Sorgen","1998","AkademikerIn","maennlich","476","0.42853369687968","0.398812856218754","0.458254537540607"
"Grosse Sorgen","1998","AkademikerIn","weiblich","448","0.478802147947963","0.445759093447088","0.511845202448838"
"Grosse Sorgen","1998","Hauptschule","maennlich","1785","","",""
"Grosse Sorgen","1998","Hauptschule","weiblich","2129","","",""
"Grosse Sorgen","1998","Realschule","maennlich","797","0.550611078299511","0.525463147633229","0.575759008965793"
"Grosse Sorgen","1998","Realschule","weiblich","1083","","",""
"Keine Sorgen","1998","(Fach-)Abitur","maennlich","45","0.102436217302249","0.0772094834145437","0.127662951189954"
"Keine Sorgen","1998","(Fach-)Abitur","weiblich","34","0.0551688275122384","0.0365238942557219","0.0738137607687549"
"Keine Sorgen","1998","(noch) kein Abschluss","maennlich","36","0.140321679612523","0.104690349617809","0.175953009607236"
"Keine Sorgen","1998","(noch) kein Abschluss","weiblich","36","0.101860940507083","0.0738214600489965","0.129900420965169"
"Keine Sorgen","1998","AkademikerIn","maennlich","70","0.0688741025380575","0.0536649342101155","0.0840832708659995"
"Keine Sorgen","1998","AkademikerIn","weiblich","49","0.0857431059690774","0.0672233798111753","0.10426283212698"
"Keine Sorgen","1998","Hauptschule","maennlich","103","","",""
"Keine Sorgen","1998","Hauptschule","weiblich","67","0.0194485735378915","0.0146068259511167","0.0242903211246662"
"Keine Sorgen","1998","Realschule","maennlich","64","0.0387851880770244","0.0290237955097307","0.0485465806443181"
"Keine Sorgen","1998","Realschule","weiblich","38","0.0200339813225838","0.0136611667875412","0.0264067958576264"
"Einige Sorgen","1999","(Fach-)Abitur","maennlich","238","","",""
"Einige Sorgen","1999","(Fach-)Abitur","weiblich","302","0.517593185976243","0.477408936584769","0.557777435367716"
"Einige Sorgen","1999","(noch) kein Abschluss","maennlich","151","","",""
"Einige Sorgen","1999","(noch) kein Abschluss","weiblich","192","","",""
"Einige Sorgen","1999","AkademikerIn","maennlich","513","0.493862296662336","0.464003141178078","0.523721452146594"
"Einige Sorgen","1999","AkademikerIn","weiblich","400","0.459452067002722","0.426488208337483","0.49241592566796"
"Einige Sorgen","1999","Hauptschule","maennlich","1137","","",""
"Einige Sorgen","1999","Hauptschule","weiblich","993","0.314465826694722","0.29800420188595","0.330927451503494"
