year,age_gr,pgisced97,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,No answer / don't know,Very concerned,0.46502,60,122,0.37615,0.55389
1994,17-29 y.,No answer / don't know,Somewhat concerned,0.45506,62,122,0.36633,0.54379
1994,17-29 y.,Pre-primary Level,Very concerned,0.41481,102,217,0.34911,0.48052
1994,17-29 y.,Pre-primary Level,Somewhat concerned,0.47163,115,217,0.40506,0.53821
1994,17-29 y.,Primary Level,Very concerned,0.36817,38,82,0.26314,0.47321
1994,17-29 y.,Primary Level,Somewhat concerned,0.48193,44,82,0.37311,0.59075
1994,17-29 y.,Lower Secondary Level,Very concerned,0.49595,407,769,0.46059,0.53131
1994,17-29 y.,Lower Secondary Level,Somewhat concerned,0.43556,308,769,0.40049,0.47063
1994,17-29 y.,Lower Secondary Level,Not concerned at all,0.06849,54,769,0.05062,0.08635
1994,17-29 y.,Upper Secondary Level,Very concerned,0.47250,818,1650,0.44840,0.49659
1994,17-29 y.,Upper Secondary Level,Somewhat concerned,0.47153,736,1650,0.44744,0.49563
1994,17-29 y.,Upper Secondary Level,Not concerned at all,0.05597,96,1650,0.04487,0.06706
1994,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.40172,74,161,0.32576,0.47769
1994,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.50839,87,161,0.43093,0.58586
1994,17-29 y.,First Stage of Tertiary Education,Very concerned,0.56524,58,98,0.46659,0.66389
1994,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.40969,40,98,0.31182,0.50756
1994,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.39179,70,149,0.31314,0.47044
1994,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45820,79,149,0.37793,0.53847
1994,30-45 y.,Primary Level,Very concerned,0.51498,77,146,0.43364,0.59633
1994,30-45 y.,Primary Level,Somewhat concerned,0.40675,69,146,0.32680,0.48671
1994,30-45 y.,Lower Secondary Level,Very concerned,0.49831,236,420,0.45043,0.54618
1994,30-45 y.,Lower Secondary Level,Somewhat concerned,0.48096,184,420,0.43311,0.52880
1994,30-45 y.,Upper Secondary Level,Very concerned,0.54629,1250,2221,0.52558,0.56700
1994,30-45 y.,Upper Secondary Level,Somewhat concerned,0.42156,909,2221,0.40102,0.44210
1994,30-45 y.,Upper Secondary Level,Not concerned at all,0.03215,62,2221,0.02481,0.03949
1994,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.36136,61,143,0.28235,0.44038
1994,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.58670,82,143,0.50571,0.66770
1994,30-45 y.,First Stage of Tertiary Education,Very concerned,0.46556,164,304,0.40940,0.52173
1994,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.51054,140,304,0.45425,0.56683
1994,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.44612,414,809,0.41184,0.48040
1994,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.48690,355,809,0.45244,0.52137
1994,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.06698,40,809,0.04974,0.08422
1994,46-65 y.,Primary Level,Very concerned,0.50450,130,266,0.44430,0.56470
1994,46-65 y.,Primary Level,Somewhat concerned,0.36311,100,266,0.30521,0.42101
1994,46-65 y.,Primary Level,Not concerned at all,0.13239,36,266,0.09158,0.17319
1994,46-65 y.,Lower Secondary Level,Very concerned,0.63666,492,808,0.60347,0.66984
1994,46-65 y.,Lower Secondary Level,Somewhat concerned,0.33659,284,808,0.30399,0.36919
1994,46-65 y.,Lower Secondary Level,Not concerned at all,0.02675,32,808,0.01562,0.03789
1994,46-65 y.,Upper Secondary Level,Very concerned,0.66085,1303,1934,0.63974,0.68195
1994,46-65 y.,Upper Secondary Level,Somewhat concerned,0.31856,583,1934,0.29779,0.33933
1994,46-65 y.,Upper Secondary Level,Not concerned at all,0.02059,48,1934,0.01426,0.02692
1994,46-65 y.,First Stage of Tertiary Education,Very concerned,0.70214,174,244,0.64464,0.75964
1994,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.28147,70,244,0.22493,0.33802
1994,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.61323,370,532,0.57181,0.65465
1994,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.34439,162,532,0.30397,0.38481
1994,66 and older,Lower Secondary Level,Very concerned,0.69310,324,440,0.64995,0.73624
1994,66 and older,Lower Secondary Level,Somewhat concerned,0.27767,116,440,0.23578,0.31957
1994,66 and older,Upper Secondary Level,Very concerned,0.70255,527,719,0.66912,0.73599
1994,66 and older,Upper Secondary Level,Somewhat concerned,0.27140,192,719,0.23887,0.30393
1994,66 and older,First Stage of Tertiary Education,Very concerned,0.72841,65,65,0.61943,0.83738
1994,66 and older,Second Stage of Tertiary Education,Very concerned,0.71121,97,97,0.62055,0.80187
1995,17-29 y.,No answer / don't know,Very concerned,0.45629,73,141,0.37378,0.53880
1995,17-29 y.,No answer / don't know,Somewhat concerned,0.45414,68,141,0.37167,0.53662
1995,17-29 y.,Pre-primary Level,Very concerned,0.39163,121,282,0.33456,0.44870
1995,17-29 y.,Pre-primary Level,Somewhat concerned,0.46538,126,282,0.40706,0.52370
1995,17-29 y.,Pre-primary Level,Not concerned at all,0.14299,35,282,0.10206,0.18392
1995,17-29 y.,Primary Level,Somewhat concerned,0.50378,36,36,0.33813,0.66942
1995,17-29 y.,Lower Secondary Level,Very concerned,0.47449,365,752,0.43878,0.51021
1995,17-29 y.,Lower Secondary Level,Somewhat concerned,0.44242,329,752,0.40690,0.47794
1995,17-29 y.,Lower Secondary Level,Not concerned at all,0.08309,58,752,0.06335,0.10283
1995,17-29 y.,Upper Secondary Level,Very concerned,0.45109,775,1603,0.42672,0.47546
1995,17-29 y.,Upper Secondary Level,Somewhat concerned,0.48706,735,1603,0.46258,0.51154
1995,17-29 y.,Upper Secondary Level,Not concerned at all,0.06185,93,1603,0.05005,0.07364
1995,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.32763,64,161,0.25490,0.40036
1995,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.60795,97,161,0.53230,0.68360
1995,17-29 y.,First Stage of Tertiary Education,Very concerned,0.44118,47,103,0.34482,0.53754
