year,migback,regtyp,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,No migration background,Urban regions,Very concerned,0.56707,3439,6062,0.55459,0.57954
1994,No migration background,Urban regions,Somewhat concerned,0.39317,2392,6062,0.38088,0.40547
1994,No migration background,Urban regions,Not concerned at all,0.03976,231,6062,0.03484,0.04468
1994,No migration background,Rural regions,Very concerned,0.61339,2482,3914,0.59813,0.62865
1994,No migration background,Rural regions,Somewhat concerned,0.35809,1337,3914,0.34307,0.37312
1994,No migration background,Rural regions,Not concerned at all,0.02851,95,3914,0.02330,0.03373
1994,Direct migration background,Urban regions,Very concerned,0.53785,1028,1956,0.51575,0.55995
1994,Direct migration background,Urban regions,Somewhat concerned,0.39270,781,1956,0.37105,0.41435
1994,Direct migration background,Urban regions,Not concerned at all,0.06945,147,1956,0.05818,0.08072
1994,Direct migration background,Rural regions,Very concerned,0.62971,223,383,0.58129,0.67814
1994,Direct migration background,Rural regions,Somewhat concerned,0.32834,125,383,0.28125,0.37544
1994,Direct migration background,Rural regions,Not concerned at all,0.04194,35,383,0.02184,0.06205
1994,Indirect migration background,Urban regions,Very concerned,0.53213,212,414,0.48401,0.58025
1994,Indirect migration background,Urban regions,Somewhat concerned,0.37848,169,414,0.33170,0.42526
1994,Indirect migration background,Urban regions,Not concerned at all,0.08939,33,414,0.06187,0.11691
1994,Indirect migration background,Rural regions,Somewhat concerned,0.42617,35,35,0.25995,0.59240
1995,No migration background,Urban regions,Very concerned,0.54237,3198,5952,0.52971,0.55503
1995,No migration background,Urban regions,Somewhat concerned,0.40678,2456,5952,0.39430,0.41926
1995,No migration background,Urban regions,Not concerned at all,0.05085,298,5952,0.04527,0.05643
1995,No migration background,Rural regions,Very concerned,0.61141,2467,3961,0.59623,0.62659
1995,No migration background,Rural regions,Somewhat concerned,0.35698,1386,3961,0.34206,0.37191
1995,No migration background,Rural regions,Not concerned at all,0.03160,108,3961,0.02615,0.03705
1995,Direct migration background,Urban regions,Very concerned,0.52684,1150,2284,0.50636,0.54732
1995,Direct migration background,Urban regions,Somewhat concerned,0.38647,937,2284,0.36649,0.40644
1995,Direct migration background,Urban regions,Not concerned at all,0.08669,197,2284,0.07515,0.09823
1995,Direct migration background,Rural regions,Very concerned,0.54038,241,464,0.49499,0.58578
1995,Direct migration background,Rural regions,Somewhat concerned,0.40213,188,464,0.35747,0.44679
1995,Direct migration background,Rural regions,Not concerned at all,0.05749,35,464,0.03628,0.07869
1995,Indirect migration background,Urban regions,Very concerned,0.43021,190,425,0.38308,0.47733
1995,Indirect migration background,Urban regions,Somewhat concerned,0.48397,204,425,0.43641,0.53154
1995,Indirect migration background,Urban regions,Not concerned at all,0.08582,31,425,0.05916,0.11248
1995,Indirect migration background,Rural regions,Very concerned,0.61397,39,71,0.49992,0.72802
1995,Indirect migration background,Rural regions,Somewhat concerned,0.28008,32,71,0.17489,0.38527
1996,No migration background,Urban regions,Very concerned,0.57591,3338,5880,0.56327,0.58854
1996,No migration background,Urban regions,Somewhat concerned,0.38433,2303,5880,0.37190,0.39677
1996,No migration background,Urban regions,Not concerned at all,0.03976,239,5880,0.03477,0.04476
1996,No migration background,Rural regions,Very concerned,0.65100,2536,3914,0.63607,0.66594
1996,No migration background,Rural regions,Somewhat concerned,0.32312,1288,3914,0.30846,0.33777
1996,No migration background,Rural regions,Not concerned at all,0.02588,90,3914,0.02090,0.03085
1996,Direct migration background,Urban regions,Very concerned,0.51787,1081,2111,0.49655,0.53920
1996,Direct migration background,Urban regions,Somewhat concerned,0.41745,921,2111,0.39641,0.43849
1996,Direct migration background,Urban regions,Not concerned at all,0.06468,109,2111,0.05418,0.07517
1996,Direct migration background,Rural regions,Very concerned,0.63069,258,451,0.58610,0.67528
1996,Direct migration background,Rural regions,Somewhat concerned,0.31204,156,451,0.26923,0.35484
1996,Direct migration background,Rural regions,Not concerned at all,0.05727,37,451,0.03580,0.07874
1996,Indirect migration background,Urban regions,Very concerned,0.52900,226,429,0.48171,0.57629
1996,Indirect migration background,Urban regions,Somewhat concerned,0.42654,203,429,0.37969,0.47340
1996,Indirect migration background,Rural regions,Very concerned,0.54182,42,82,0.43331,0.65033
1996,Indirect migration background,Rural regions,Somewhat concerned,0.41283,40,82,0.30561,0.52005
1997,No migration background,Urban regions,Very concerned,0.61116,3545,5823,0.59864,0.62369
1997,No migration background,Urban regions,Somewhat concerned,0.35598,2089,5823,0.34368,0.36828
1997,No migration background,Urban regions,Not concerned at all,0.03286,189,5823,0.02828,0.03743
1997,No migration background,Rural regions,Very concerned,0.66959,2585,3897,0.65482,0.68436
1997,No migration background,Rural regions,Somewhat concerned,0.30718,1230,3897,0.29269,0.32166
1997,No migration background,Rural regions,Not concerned at all,0.02323,82,3897,0.01850,0.02796
1997,Direct migration background,Urban regions,Very concerned,0.56069,1061,2024,0.53906,0.58231
1997,Direct migration background,Urban regions,Somewhat concerned,0.38228,848,2024,0.36110,0.40346
