year,age_gr,sex,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,male,Very concerned,0.43483,753,1638,0.41082,0.45885
1994,17-29 y.,male,Somewhat concerned,0.47940,748,1638,0.45520,0.50360
1994,17-29 y.,male,Not concerned at all,0.08576,137,1638,0.07220,0.09933
1994,17-29 y.,female,Very concerned,0.49461,874,1689,0.47076,0.51846
1994,17-29 y.,female,Somewhat concerned,0.44688,723,1689,0.42316,0.47060
1994,17-29 y.,female,Not concerned at all,0.05851,92,1689,0.04731,0.06970
1994,30-45 y.,male,Very concerned,0.48190,1038,2019,0.46010,0.50370
1994,30-45 y.,male,Somewhat concerned,0.47182,902,2019,0.45004,0.49360
1994,30-45 y.,male,Not concerned at all,0.04628,79,2019,0.03712,0.05545
1994,30-45 y.,female,Very concerned,0.53382,1194,2108,0.51251,0.55512
1994,30-45 y.,female,Somewhat concerned,0.43285,854,2108,0.41170,0.45401
1994,30-45 y.,female,Not concerned at all,0.03333,60,2108,0.02567,0.04099
1994,46-65 y.,male,Very concerned,0.62053,1229,1962,0.59906,0.64201
1994,46-65 y.,male,Somewhat concerned,0.34746,655,1962,0.32638,0.36853
1994,46-65 y.,male,Not concerned at all,0.03201,78,1962,0.02422,0.03980
1994,46-65 y.,female,Very concerned,0.67028,1276,1914,0.64921,0.69134
1994,46-65 y.,female,Somewhat concerned,0.30501,576,1914,0.28438,0.32565
1994,46-65 y.,female,Not concerned at all,0.02471,62,1914,0.01775,0.03167
1994,66 and older,male,Very concerned,0.66074,387,547,0.62103,0.70046
1994,66 and older,male,Somewhat concerned,0.30927,160,547,0.27050,0.34804
1994,66 and older,female,Very concerned,0.72408,659,880,0.69453,0.75363
1994,66 and older,female,Somewhat concerned,0.24919,221,880,0.22059,0.27778
1995,17-29 y.,male,Very concerned,0.39179,689,1622,0.36803,0.41556
1995,17-29 y.,male,Somewhat concerned,0.51185,785,1622,0.48752,0.53619
1995,17-29 y.,male,Not concerned at all,0.09636,148,1622,0.08199,0.11072
1995,17-29 y.,female,Very concerned,0.47826,848,1697,0.45448,0.50203
1995,17-29 y.,female,Somewhat concerned,0.46376,750,1697,0.44003,0.48750
1995,17-29 y.,female,Not concerned at all,0.05798,99,1697,0.04686,0.06911
1995,30-45 y.,male,Very concerned,0.46461,1029,2138,0.44347,0.48576
1995,30-45 y.,male,Somewhat concerned,0.46436,973,2138,0.44322,0.48551
1995,30-45 y.,male,Not concerned at all,0.07102,136,2138,0.06013,0.08191
1995,30-45 y.,female,Very concerned,0.48681,1172,2263,0.46621,0.50741
1995,30-45 y.,female,Somewhat concerned,0.46151,991,2263,0.44097,0.48206
1995,30-45 y.,female,Not concerned at all,0.05168,100,2263,0.04256,0.06080
1995,46-65 y.,male,Very concerned,0.60671,1227,2015,0.58537,0.62804
1995,46-65 y.,male,Somewhat concerned,0.35767,709,2015,0.33673,0.37860
1995,46-65 y.,male,Not concerned at all,0.03563,79,2015,0.02753,0.04372
1995,46-65 y.,female,Very concerned,0.65958,1258,1925,0.63840,0.68075
1995,46-65 y.,female,Somewhat concerned,0.31335,608,1925,0.29262,0.33408
1995,46-65 y.,female,Not concerned at all,0.02707,59,1925,0.01982,0.03433
1995,66 and older,male,Very concerned,0.72267,417,559,0.68552,0.75982
1995,66 and older,male,Somewhat concerned,0.23930,142,559,0.20390,0.27470
1995,66 and older,female,Very concerned,0.68481,645,922,0.65480,0.71482
1995,66 and older,female,Somewhat concerned,0.28134,245,922,0.25230,0.31038
1995,66 and older,female,Not concerned at all,0.03385,32,922,0.02217,0.04553
1996,17-29 y.,male,Very concerned,0.44212,681,1515,0.41710,0.46714
1996,17-29 y.,male,Somewhat concerned,0.48757,733,1515,0.46239,0.51275
1996,17-29 y.,male,Not concerned at all,0.07031,101,1515,0.05743,0.08319
1996,17-29 y.,female,Very concerned,0.48941,821,1611,0.46499,0.51383
1996,17-29 y.,female,Somewhat concerned,0.45941,715,1611,0.43507,0.48375
1996,17-29 y.,female,Not concerned at all,0.05118,75,1611,0.04041,0.06194
1996,30-45 y.,male,Very concerned,0.49343,1122,2171,0.47239,0.51447
1996,30-45 y.,male,Somewhat concerned,0.44885,938,2171,0.42793,0.46978
1996,30-45 y.,male,Not concerned at all,0.05772,111,2171,0.04790,0.06753
1996,30-45 y.,female,Very concerned,0.52112,1217,2233,0.50040,0.54185
1996,30-45 y.,female,Somewhat concerned,0.43909,938,2233,0.41850,0.45968
1996,30-45 y.,female,Not concerned at all,0.03979,78,2233,0.03168,0.04790
1996,46-65 y.,male,Very concerned,0.62006,1218,1949,0.59851,0.64161
1996,46-65 y.,male,Somewhat concerned,0.34707,672,1949,0.32593,0.36821
1996,46-65 y.,male,Not concerned at all,0.03287,59,1949,0.02495,0.04079
1996,46-65 y.,female,Very concerned,0.68224,1277,1894,0.66127,0.70322
1996,46-65 y.,female,Somewhat concerned,0.29873,572,1894,0.27811,0.31934
1996,46-65 y.,female,Not concerned at all,0.01903,45,1894,0.01288,0.02519
1996,66 and older,male,Very concerned,0.72458,432,578,0.68812,0.76103
1996,66 and older,male,Somewhat concerned,0.24817,146,578,0.21292,0.28342
