year,quintil_oecd,sex,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,male,Very concerned,0.59007,618,1066,0.56054,0.61961
1994,1st Quintile,male,Somewhat concerned,0.37163,397,1066,0.34260,0.40065
1994,1st Quintile,male,Not concerned at all,0.03830,51,1066,0.02677,0.04983
1994,1st Quintile,female,Very concerned,0.65057,907,1429,0.62584,0.67530
1994,1st Quintile,female,Somewhat concerned,0.30936,456,1429,0.28539,0.33334
1994,1st Quintile,female,Not concerned at all,0.04006,66,1429,0.02989,0.05024
1994,2nd Quintile,male,Very concerned,0.57532,724,1239,0.54778,0.60285
1994,2nd Quintile,male,Somewhat concerned,0.39033,467,1239,0.36316,0.41751
1994,2nd Quintile,male,Not concerned at all,0.03435,48,1239,0.02421,0.04450
1994,2nd Quintile,female,Very concerned,0.63504,899,1407,0.60988,0.66020
1994,2nd Quintile,female,Somewhat concerned,0.33877,462,1407,0.31403,0.36351
1994,2nd Quintile,female,Not concerned at all,0.02619,46,1407,0.01785,0.03454
1994,3rd Quintile,male,Very concerned,0.56964,759,1320,0.54292,0.59636
1994,3rd Quintile,male,Somewhat concerned,0.38875,497,1320,0.36244,0.41505
1994,3rd Quintile,male,Not concerned at all,0.04161,64,1320,0.03084,0.05239
1994,3rd Quintile,female,Very concerned,0.62978,852,1380,0.60430,0.65527
1994,3rd Quintile,female,Somewhat concerned,0.33933,479,1380,0.31434,0.36432
1994,3rd Quintile,female,Not concerned at all,0.03089,49,1380,0.02175,0.04002
1994,4th Quintile,male,Very concerned,0.51279,675,1279,0.48538,0.54019
1994,4th Quintile,male,Somewhat concerned,0.42962,536,1279,0.40248,0.45676
1994,4th Quintile,male,Not concerned at all,0.05760,68,1279,0.04482,0.07037
1994,4th Quintile,female,Very concerned,0.58853,731,1256,0.56130,0.61575
1994,4th Quintile,female,Somewhat concerned,0.37493,486,1256,0.34814,0.40171
1994,4th Quintile,female,Not concerned at all,0.03655,39,1256,0.02616,0.04693
1994,5th Quintile,male,Very concerned,0.49245,630,1274,0.46499,0.51991
