year,plh0040,bula_h,migback,proportion,n,lower_confidence,upper_confidence
1994,Very concerned,North Rhine-Westphalia,No migration background,0.12269687457349529,16642,0.11771210714032829,0.1276816420066623
1994,Very concerned,Saxony,No migration background,0.10686501978981848,16642,0.10217116502912105,0.11155887455051591
1994,Very concerned,Bavaria,No migration background,0.06960556844547564,16642,0.06573914998211013,0.07347198690884114
1994,Very concerned,Saxony-Anhalt,No migration background,0.06564760474955643,16642,0.06188474434929579,0.06941046514981707
1994,Very concerned,Baden-Wuerttemberg,No migration background,0.06400982666848642,16642,0.060290945659238024,0.06772870767773483
1994,Very concerned,Thuringa,No migration background,0.06018834447932305,16642,0.0565748289547319,0.0638018600039142
1994,Very concerned,Brandenburg,No migration background,0.05868704790500887,16642,0.05511603465378337,0.062258061156234376
1994,Very concerned,Lower Saxony,No migration background,0.058141121877985535,16642,0.0545857262483767,0.06169651750759437
1994,Very concerned,North Rhine-Westphalia,Direct migration background,0.045584823256448755,16642,0.04241575116732484,0.048753895345572666
1994,Very concerned,Berlin,No migration background,0.042172785587552886,16642,0.039119179289783486,0.045226391885322285
1994,Very concerned,Baden-Wuerttemberg,Direct migration background,0.04176334106728538,16642,0.038723944835221576,0.044802737299349187
1994,Very concerned,Hesse,No migration background,0.04176334106728538,16642,0.038723944835221576,0.044802737299349187
1994,Very concerned,"Rhineland-Palatinate, Saarland",No migration background,0.04094445202675037,16642,0.037933715683179846,0.0439551883703209
1994,Very concerned,Mecklenburg-Western Pomerania,No migration background,0.03835130339838952,16642,0.035433529732010284,0.041269077064768754
1994,Very concerned,Hesse,Direct migration background,0.021837041080933532,16642,0.019616515326984937,0.024057566834882128
1994,Very concerned,Bavaria,Direct migration background,0.017060188344479324,16642,0.015092715775604865,0.019027660913353783
1994,Very concerned,Schleswig-Holstein,No migration background,0.016104817797188482,16642,0.014192299329901825,0.01801733626447514
1994,Very concerned,Lower Saxony,Direct migration background,0.010782039033710932,16642,0.009212942153319574,0.01235113591410229
1994,Very concerned,North Rhine-Westphalia,Indirect migration background,0.009963149993175924,16642,0.008454191385920323,0.011472108600431526
1994,Very concerned,Hamburg,No migration background,0.008598334925617578,16642,0.0071955686592036884,0.010001101192031469
1994,Very concerned,"Rhineland-Palatinate, Saarland",Direct migration background,0.007779445885082571,16642,0.006444598072196964,0.009114293697968179
1994,Very concerned,Bremen,No migration background,0.006687593831035895,16642,0.0054492786800494014,0.007925908982022388
1994,Very concerned,Baden-Wuerttemberg,Indirect migration background,0.006278149310768391,16642,0.0050780932010778095,0.007478205420458973
1994,Very concerned,Berlin,Direct migration background,0.0057322232837450525,16642,0.004585215026871222,0.0068792315406188825
1994,Very concerned,Saxony,Direct migration background,0.004640371229698376,16642,0.0036078007939852634,0.005672941665411488
1994,Very concerned,Bavaria,Indirect migration background,0.0035485191756516993,16642,0.0026450674137440565,0.004451970937559342
1994,Very concerned,Saxony-Anhalt,Direct migration background,0.0035485191756516993,16642,0.0026450674137440565,0.004451970937559342
1994,Very concerned,Hesse,Indirect migration background,0.0028661116418725262,16642,0.0020538861752641747,0.0036783371084808778
1994,Very concerned,Thuringa,Direct migration background,0.0025931486283608573,16642,0.0018204623662967487,0.003365834890424966
1994,Very concerned,Schleswig-Holstein,Direct migration background,0.0024566671216050225,16642,0.0017045380864704161,0.003208796156739629
1994,Very concerned,Brandenburg,Direct migration background,0.0024566671216050225,16642,0.0017045380864704161,0.003208796156739629
1994,Very concerned,Lower Saxony,Indirect migration background,0.0021837041080933536,16642,0.001474493040669343,0.002892915175517364
1994,Very concerned,Berlin,Indirect migration background,0.0017742595878258497,16642,0.0011348542240198246,0.0024136649516318747
1994,Very concerned,Hamburg,Direct migration background,0.0013648150675583458,16642,0.0008039044660323653,0.0019257256690843262
1994,Very concerned,Mecklenburg-Western Pomerania,Direct migration background,0.0013648150675583458,16642,0.0008039044660323653,0.0019257256690843262
1994,Very concerned,Bremen,Direct migration background,0.0012283335608025113,16642,0.0006961706803352073,0.0017604964412698152
1994,Very concerned,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0009553705472908421,16642,0.00048598287267883223,0.001424758221902852
1994,Very concerned,Saxony,Indirect migration background,0.00040944452026750374,16642,0.00010207420954121523,0.0007168148309937923
1994,Very concerned,Schleswig-Holstein,Indirect migration background,0.00040944452026750374,16642,0.00010207420954121523,0.0007168148309937923
1994,Very concerned,Brandenburg,Indirect migration background,0.0002729630135116692,16642,2.1979073130629415e-05,0.0005239469538927089
1994,Very concerned,Saxony-Anhalt,Indirect migration background,0.0002729630135116692,16642,2.1979073130629415e-05,0.0005239469538927089
